tchextid,studentuuid,stdextid,classcode
tch_20200707-221253_74,b32755f9-c501-11ea-89f8-0242ac110002,std_1594642167417_74,tu4n-6BCa
tch_20200707-221253_68,b53a0980-c501-11ea-89f8-0242ac110002,std_1594642171192_68,qgTi-Rcsv
tch_20200707-221253_54,b508bfd2-c501-11ea-acee-0242ac110002,std_1594642170871_54,V94s-PmEy
tch_20200707-221253_53,b504532d-c501-11ea-96b3-0242ac110002,std_1594642170871_53,KyoK-uenb
tch_20200707-221253_62,b6040fff-c501-11ea-af23-0242ac110002,std_1594642172538_62,8Xqh-mquK
tch_20200707-221253_76,b7ee5393-c501-11ea-96b3-0242ac110002,std_1594642175425_76,rzWM-tA3Z
tch_20200707-221253_69,b7970c49-c501-11ea-af23-0242ac110002,std_1594642175174_69,Wq6N-DeAo
tch_20200707-221253_64,b985957e-c501-11ea-96b3-0242ac110002,std_1594642178403_64,cwu8-xjhu
tch_20200707-221253_55,b690bf41-c501-11ea-af23-0242ac110002,std_1594642173449_55,HriX-9sKT
tch_20200707-221253_75,b58d804e-c501-11ea-89f8-0242ac110002,std_1594642171425_75,v7w4-nX27
tch_20200707-221253_70,b8ae95f7-c501-11ea-acee-0242ac110002,std_1594642177018_70,xuUh-64A9
tch_20200707-221253_77,ba55ddad-c501-11ea-89f8-0242ac110002,std_1594642179433_77,wn6N-3ip9
tch_20200707-221253_56,b9c9a3be-c501-11ea-96b3-0242ac110002,std_1594642178871_56,t9Ti-Agq8
tch_20200707-221253_63,ba9271d1-c501-11ea-89f8-0242ac110002,std_1594642180155_63,XMpj-26Z7
tch_20200707-221253_71,bd80df19-c501-11ea-89f8-0242ac110002,std_1594642185089_71,vbDw-eze6
tch_20200707-221253_57,bca991b8-c501-11ea-acee-0242ac110002,std_1594642183666_57,9Cbk-tZAB
tch_20200707-221253_59,bec8ef0f-c501-11ea-acee-0242ac110002,std_1594642187241_59,9B7A-D9z4
tch_20200707-221253_58,be20537d-c501-11ea-89f8-0242ac110002,std_1594642186134_58,8Cgo-8ZP7
tch_20200707-221253_72,bd146126-c501-11ea-89f8-0242ac110002,std_1594642184382_72,dbKq-z9b7
tch_20200707-221253_66,bde175db-c501-11ea-af23-0242ac110002,std_1594642185749_66,T6bv-e6W6
tch_20200707-221253_61,bdc16aed-c501-11ea-89f8-0242ac110002,std_1594642185498_61,BFUA-jXMD
tch_20200707-221253_78,bcb46704-c501-11ea-96b3-0242ac110002,std_1594642183441_78,9hVE-7sMd
tch_20200707-221253_79,bf14293c-c501-11ea-96b3-0242ac110002,std_1594642187449_79,CNz2-XWT9
tch_20200707-221253_65,bf5fd7e1-c501-11ea-89f8-0242ac110002,std_1594642188226_65,X23i-2aGa
tch_20200707-221253_67,c01cbf95-c501-11ea-96b3-0242ac110002,std_1594642189477_67,6NGM-E4s6
tch_20200707-221253_80,c17ee7c0-c501-11ea-acee-0242ac110002,std_1594642191457_80,Q3Hh-xd86
tch_20200707-221253_60,c0e76269-c501-11ea-96b3-0242ac110002,std_1594642190800_60,fJ74-G7cg
tch_20200707-221253_73,c09cec80-c501-11ea-96b3-0242ac110002,std_1594642190299_73,2Tfn-roTu
tch_20200707-221253_76,c5ffdbc3-c501-11ea-96b3-0242ac110002,std_1594642199303_76,rzWM-tA3Z
tch_20200707-221253_68,c47c48c7-c501-11ea-96b3-0242ac110002,std_1594642196788_68,qgTi-Rcsv
tch_20200707-221253_64,c6cb1b0a-c501-11ea-96b3-0242ac110002,std_1594642200683_64,cwu8-xjhu
tch_20200707-221253_81,c3def734-c501-11ea-af23-0242ac110002,std_1594642195457_81,Bmh8-qrMY
tch_20200707-221253_74,c402d385-c501-11ea-96b3-0242ac110002,std_1594642196033_74,tu4n-6BCa
tch_20200707-221253_75,c6da5d49-c501-11ea-acee-0242ac110002,std_1594642200780_75,v7w4-nX27
tch_20200707-221253_62,c5f1f9a5-c501-11ea-acee-0242ac110002,std_1594642199249_62,8Xqh-mquK
tch_20200707-221253_82,c6448668-c501-11ea-96b3-0242ac110002,std_1594642199464_82,p9aH-AsB2
tch_20200707-221253_83,c8ba19f0-c501-11ea-af23-0242ac110002,std_1594642203472_83,7V7K-7Ev2
tch_20200707-221253_69,c6c156ad-c501-11ea-af23-0242ac110002,std_1594642200597_69,Wq6N-DeAo
tch_20200707-221253_70,c719d718-c501-11ea-af23-0242ac110002,std_1594642201193_70,xuUh-64A9
tch_20200707-221253_77,c84cfffc-c501-11ea-96b3-0242ac110002,std_1594642203228_77,wn6N-3ip9
tch_20200707-221253_84,cb12d766-c501-11ea-acee-0242ac110002,std_1594642207481_84,pTUV-7o7F
tch_20200707-221253_71,cc0cc6d3-c501-11ea-96b3-0242ac110002,std_1594642209489_71,vbDw-eze6
tch_20200707-221253_63,cb0fa271-c501-11ea-96b3-0242ac110002,std_1594642207813_63,XMpj-26Z7
tch_20200707-221253_78,ced053ac-c501-11ea-af23-0242ac110002,std_1594642214118_78,9hVE-7sMd
tch_20200707-221253_85,cdc80c56-c501-11ea-96b3-0242ac110002,std_1594642212095_85,BXJz-uciQ
tch_20200707-221253_86,cfd679bd-c501-11ea-acee-0242ac110002,std_1594642215496_86,7dFq-BEFq
tch_20200707-221253_72,ce098190-c501-11ea-96b3-0242ac110002,std_1594642212835_72,dbKq-z9b7
tch_20200707-221253_66,ce1a4af3-c501-11ea-89f8-0242ac110002,std_1594642212952_66,T6bv-e6W6
tch_20200707-221253_80,d0eea005-c501-11ea-af23-0242ac110002,std_1594642217709_80,Q3Hh-xd86
tch_20200707-221253_67,d045b615-c501-11ea-acee-0242ac110002,std_1594642216598_67,6NGM-E4s6
tch_20200707-221253_79,cf9ea0f6-c501-11ea-96b3-0242ac110002,std_1594642215486_79,CNz2-XWT9
tch_20200707-221253_73,d1731222-c501-11ea-96b3-0242ac110002,std_1594642218551_73,2Tfn-roTu
tch_20200707-221253_65,cffc50ac-c501-11ea-af23-0242ac110002,std_1594642216129_65,X23i-2aGa
tch_20200707-221253_87,d238abf7-c501-11ea-af23-0242ac110002,std_1594642219496_87,JhpJ-zYFo
tch_20200707-221253_81,d51da399-c501-11ea-96b3-0242ac110002,std_1594642224703_81,Bmh8-qrMY
tch_20200707-221253_76,d47be559-c501-11ea-89f8-0242ac110002,std_1594642223654_76,rzWM-tA3Z
tch_20200707-221253_74,d5985277-c501-11ea-89f8-0242ac110002,std_1594642225523_74,tu4n-6BCa
tch_20200707-221253_88,d49d9efc-c501-11ea-af23-0242ac110002,std_1594642223505_88,q628-tkt6
tch_20200707-221253_70,d817f7c3-c501-11ea-89f8-0242ac110002,std_1594642229688_70,xuUh-64A9
tch_20200707-221253_83,d73a90fb-c501-11ea-af23-0242ac110002,std_1594642228231_83,7V7K-7Ev2
tch_20200707-221253_68,d4aae4fb-c501-11ea-96b3-0242ac110002,std_1594642223958_68,qgTi-Rcsv
tch_20200707-221253_75,d5c6b510-c501-11ea-af23-0242ac110002,std_1594642225834_75,v7w4-nX27
tch_20200707-221253_82,d6c7f81a-c501-11ea-acee-0242ac110002,std_1594642227505_82,p9aH-AsB2
tch_20200707-221253_69,d7bb0afd-c501-11ea-af23-0242ac110002,std_1594642229101_69,Wq6N-DeAo
tch_20200707-221253_89,d6f9b692-c501-11ea-89f8-0242ac110002,std_1594642227513_89,RQLb-euRq
tch_20200707-221253_77,d8c80dff-c501-11ea-acee-0242ac110002,std_1594642230857_77,wn6N-3ip9
tch_20200707-221253_90,d95b7432-c501-11ea-af23-0242ac110002,std_1594642231522_90,8wjV-nwfe
tch_20200707-221253_78,dd740a80-c501-11ea-af23-0242ac110002,std_1594642238699_78,9hVE-7sMd
tch_20200707-221253_91,dbbdce33-c501-11ea-96b3-0242ac110002,std_1594642235528_91,fB2p-Zv7T
tch_20200707-221253_71,dbcc9b4c-c501-11ea-89f8-0242ac110002,std_1594642235923_71,vbDw-eze6
tch_20200707-221253_84,db8866e1-c501-11ea-96b3-0242ac110002,std_1594642235474_84,pTUV-7o7F
tch_20200707-221253_86,df0a1321-c501-11ea-acee-0242ac110002,std_1594642241280_86,7dFq-BEFq
tch_20200707-221253_85,de14de47-c501-11ea-89f8-0242ac110002,std_1594642239758_85,BXJz-uciQ
tch_20200707-221253_72,df0be816-c501-11ea-af23-0242ac110002,std_1594642241321_72,dbKq-z9b7
tch_20200707-221253_73,e1b29dcf-c501-11ea-89f8-0242ac110002,std_1594642245820_73,2Tfn-roTu
tch_20200707-221253_92,de24470f-c501-11ea-acee-0242ac110002,std_1594642239536_92,zNR3-dxDM
tch_20200707-221253_79,e1910c0e-c501-11ea-af23-0242ac110002,std_1594642245558_79,CNz2-XWT9
tch_20200707-221253_80,dfa9aeed-c501-11ea-89f8-0242ac110002,std_1594642242403_80,Q3Hh-xd86
tch_20200707-221253_93,e08716a4-c501-11ea-af23-0242ac110002,std_1594642243537_93,i4o8-3YH2
tch_20200707-221253_94,e2eb93a6-c501-11ea-acee-0242ac110002,std_1594642247544_94,Jvhm-Ji43
tch_20200707-221253_87,e23f74a5-c501-11ea-96b3-0242ac110002,std_1594642246736_87,JhpJ-zYFo
tch_20200707-221253_81,e44e581e-c501-11ea-af23-0242ac110002,std_1594642250206_81,Bmh8-qrMY
tch_20200707-221253_95,e54dc6cf-c501-11ea-acee-0242ac110002,std_1594642251553_95,W4uD-LYL9
tch_20200707-221253_88,e6b741dd-c501-11ea-96b3-0242ac110002,std_1594642254238_88,q628-tkt6
tch_20200707-221253_74,e622a2c3-c501-11ea-acee-0242ac110002,std_1594642253270_74,tu4n-6BCa
tch_20200707-221253_75,e70d02a8-c501-11ea-af23-0242ac110002,std_1594642254794_75,v7w4-nX27
tch_20200707-221253_76,e61d721d-c501-11ea-96b3-0242ac110002,std_1594642253159_76,rzWM-tA3Z
tch_20200707-221253_96,e7af5d1a-c501-11ea-96b3-0242ac110002,std_1594642255562_96,jY2W-n3v7
tch_20200707-221253_83,e6b9b2ec-c501-11ea-96b3-0242ac110002,std_1594642254252_83,7V7K-7Ev2
tch_20200707-221253_78,ea70795b-c501-11ea-89f8-0242ac110002,std_1594642260492_78,9hVE-7sMd
tch_20200707-221253_82,e710f9bc-c501-11ea-acee-0242ac110002,std_1594642254803_82,p9aH-AsB2
tch_20200707-221253_77,e870d88a-c501-11ea-acee-0242ac110002,std_1594642257134_77,wn6N-3ip9
tch_20200707-221253_89,e7f7d78e-c501-11ea-89f8-0242ac110002,std_1594642256335_89,RQLb-euRq
tch_20200707-221253_90,e9796ee1-c501-11ea-af23-0242ac110002,std_1594642258856_90,8wjV-nwfe
tch_20200707-221253_97,ea1587fe-c501-11ea-acee-0242ac110002,std_1594642259568_97,76f9-x4X6
tch_20200707-221253_91,ec163938-c501-11ea-96b3-0242ac110002,std_1594642263269_91,fB2p-Zv7T
tch_20200707-221253_98,ec76cfe7-c501-11ea-acee-0242ac110002,std_1594642263576_98,ymuA-qnmx
tch_20200707-221253_84,ecacfbdf-c501-11ea-af23-0242ac110002,std_1594642264242_84,pTUV-7o7F
tch_20200707-221253_85,ee0fbfc7-c501-11ea-acee-0242ac110002,std_1594642266574_85,BXJz-uciQ
tch_20200707-221253_99,eedbe905-c501-11ea-89f8-0242ac110002,std_1594642267578_99,cz83-m8sB
tch_20200707-221253_86,edc1eded-c501-11ea-af23-0242ac110002,std_1594642266055_86,7dFq-BEFq
tch_20200707-221253_80,f10cfa8c-c501-11ea-af23-0242ac110002,std_1594642271520_80,Q3Hh-xd86
tch_20200707-221253_94,f2d66f1e-c501-11ea-96b3-0242ac110002,std_1594642274566_94,Jvhm-Ji43
tch_20200707-221253_92,f02866f7-c501-11ea-acee-0242ac110002,std_1594642270072_92,zNR3-dxDM
tch_20200707-221253_79,f0c98884-c501-11ea-acee-0242ac110002,std_1594642271126_79,CNz2-XWT9
tch_20200707-221253_95,f481d607-c501-11ea-96b3-0242ac110002,std_1594642277400_95,W4uD-LYL9
tch_20200707-221253_100,f1541543-c501-11ea-af23-0242ac110002,std_1594642271584_100,yHL2-yQf3
tch_20200707-221253_93,f202cbf0-c501-11ea-96b3-0242ac110002,std_1594642273186_93,i4o8-3YH2
tch_20200707-221253_87,f34cd811-c501-11ea-96b3-0242ac110002,std_1594642275353_87,JhpJ-zYFo
tch_20200710-155544_1,f39f3d49-c501-11ea-acee-0242ac110002,std_1594642275593_101,R6Ua-bHnA
tch_20200707-221253_81,f415cd44-c501-11ea-acee-0242ac110002,std_1594642276669_81,Bmh8-qrMY
tch_20200710-155544_2,f60911bc-c501-11ea-89f8-0242ac110002,std_1594642279600_102,Efzg-8hjE
tch_20200707-221253_88,f4e886bc-c501-11ea-acee-0242ac110002,std_1594642278064_88,q628-tkt6
tch_20200707-221253_83,f78ddcfc-c501-11ea-96b3-0242ac110002,std_1594642282451_83,7V7K-7Ev2
tch_20200707-221253_82,f7ddf877-c501-11ea-af23-0242ac110002,std_1594642283007_82,p9aH-AsB2
tch_20200707-221253_96,f7859f8a-c501-11ea-af23-0242ac110002,std_1594642282437_96,jY2W-n3v7
tch_20200710-155544_3,f86be0bb-c501-11ea-89f8-0242ac110002,std_1594642283609_103,mLQ3-4XuZ
tch_20200707-221253_89,f9eeb0c4-c501-11ea-89f8-0242ac110002,std_1594642286491_89,RQLb-euRq
tch_20200707-221253_90,fa5ae014-c501-11ea-af23-0242ac110002,std_1594642287176_90,8wjV-nwfe
tch_20200707-221253_97,faab225b-c501-11ea-acee-0242ac110002,std_1594642287690_97,76f9-x4X6
tch_20200707-221253_98,fcb23d49-c501-11ea-96b3-0242ac110002,std_1594642291112_98,ymuA-qnmx
tch_20200707-221253_84,fd4a8541-c501-11ea-af23-0242ac110002,std_1594642292121_84,pTUV-7o7F
tch_20200710-155544_4,facc3f22-c501-11ea-96b3-0242ac110002,std_1594642287616_104,KVt3-74BR
tch_20200707-221253_85,fdb6dc5d-c501-11ea-af23-0242ac110002,std_1594642292836_85,BXJz-uciQ
tch_20200710-155544_6,ff90cc00-c501-11ea-acee-0242ac110002,std_1594642295624_106,8xt2-u7oV
tch_20200710-155544_5,fd2faab2-c501-11ea-89f8-0242ac110002,std_1594642291616_105,nGQq-U382
tch_20200707-221253_91,fca6cb8c-c501-11ea-acee-0242ac110002,std_1594642291032_91,fB2p-Zv7T
tch_20200707-221253_86,fef63a11-c501-11ea-af23-0242ac110002,std_1594642294751_86,7dFq-BEFq
tch_20200707-221253_99,fec2a690-c501-11ea-96b3-0242ac110002,std_1594642294573_99,cz83-m8sB
tch_20200707-221253_94,0114862e-c502-11ea-96b3-0242ac110002,std_1594642298463_94,Jvhm-Ji43
tch_20200707-221253_92,013183d4-c502-11ea-89f8-0242ac110002,std_1594642298647_92,zNR3-dxDM
tch_20200710-155544_7,01f7ba12-c502-11ea-af23-0242ac110002,std_1594642299637_107,ghyT-Pp3R
tch_20200707-221253_95,022336f9-c502-11ea-96b3-0242ac110002,std_1594642300245_95,W4uD-LYL9
tch_20200707-221253_100,02b90e45-c502-11ea-af23-0242ac110002,std_1594642301215_100,yHL2-yQf3
tch_20200710-155544_1,033e1cc2-c502-11ea-89f8-0242ac110002,std_1594642302081_101,R6Ua-bHnA
tch_20200707-221253_93,02f701b0-c502-11ea-acee-0242ac110002,std_1594642301598_93,i4o8-3YH2
tch_20200710-155544_2,0544e8f4-c502-11ea-96b3-0242ac110002,std_1594642305491_102,Efzg-8hjE
tch_20200710-155544_9,06bfc8e4-c502-11ea-96b3-0242ac110002,std_1594642307652_109,KB7A-3YN9
tch_20200707-221253_87,0317a94c-c502-11ea-96b3-0242ac110002,std_1594642301864_87,JhpJ-zYFo
tch_20200710-155544_8,045f6b05-c502-11ea-af23-0242ac110002,std_1594642303645_108,QR7y-3M8B
tch_20200707-221253_96,084d4743-c502-11ea-89f8-0242ac110002,std_1594642310527_96,jY2W-n3v7
tch_20200707-221253_88,06ee2ca1-c502-11ea-89f8-0242ac110002,std_1594642308259_88,q628-tkt6
tch_20200710-155544_11,0b842f1d-c502-11ea-96b3-0242ac110002,std_1594642315667_111,oAVE-ab2R
tch_20200710-155544_10,0923d177-c502-11ea-af23-0242ac110002,std_1594642311659_110,wq2b-D8Hz
tch_20200707-221253_90,0b7031b8-c502-11ea-96b3-0242ac110002,std_1594642315848_90,8wjV-nwfe
tch_20200707-221253_89,0a278512-c502-11ea-af23-0242ac110002,std_1594642313691_89,RQLb-euRq
tch_20200710-155544_6,0e2bf6f3-c502-11ea-89f8-0242ac110002,std_1594642320416_106,8xt2-u7oV
tch_20200707-221253_98,0c2eee25-c502-11ea-96b3-0242ac110002,std_1594642317096_98,ymuA-qnmx
tch_20200710-155544_3,09589d17-c502-11ea-96b3-0242ac110002,std_1594642312362_103,mLQ3-4XuZ
tch_20200707-221253_97,0be3b40c-c502-11ea-89f8-0242ac110002,std_1594642316631_97,76f9-x4X6
tch_20200710-155544_5,0e85af2a-c502-11ea-acee-0242ac110002,std_1594642321002_105,nGQq-U382
tch_20200710-155544_4,0cc73615-c502-11ea-96b3-0242ac110002,std_1594642318112_104,KVt3-74BR
tch_20200707-221253_99,0f898ad0-c502-11ea-af23-0242ac110002,std_1594642322736_99,cz83-m8sB
tch_20200707-221253_91,0ef4503f-c502-11ea-af23-0242ac110002,std_1594642321749_91,fB2p-Zv7T
tch_20200710-155544_13,104cb3d4-c502-11ea-89f8-0242ac110002,std_1594642323679_113,CRJ6-8vtq
tch_20200710-155544_7,11d83632-c502-11ea-af23-0242ac110002,std_1594642326585_107,ghyT-Pp3R
tch_20200710-155544_12,0de96fb3-c502-11ea-af23-0242ac110002,std_1594642319672_112,JvA6-Y2gv
tch_20200710-155544_1,129321bf-c502-11ea-96b3-0242ac110002,std_1594642327827_101,R6Ua-bHnA
tch_20200707-221253_100,1287889e-c502-11ea-89f8-0242ac110002,std_1594642327743_100,yHL2-yQf3
tch_20200707-221253_94,104f998c-c502-11ea-af23-0242ac110002,std_1594642324023_94,Jvhm-Ji43
tch_20200710-155544_9,143a41f8-c502-11ea-acee-0242ac110002,std_1594642330608_109,KB7A-3YN9
tch_20200707-221253_95,120c3e75-c502-11ea-acee-0242ac110002,std_1594642326946_95,W4uD-LYL9
tch_20200707-221253_92,11c9ddb5-c502-11ea-96b3-0242ac110002,std_1594642326502_92,zNR3-dxDM
tch_20200707-221253_93,1373e4ee-c502-11ea-89f8-0242ac110002,std_1594642329260_93,i4o8-3YH2
tch_20200710-155544_16,1776cebc-c502-11ea-af23-0242ac110002,std_1594642335702_116,6tsm-t3iZ
tch_20200710-155544_14,12b13127-c502-11ea-acee-0242ac110002,std_1594642327688_114,fZiq-w32D
tch_20200710-155544_2,13b24cc0-c502-11ea-acee-0242ac110002,std_1594642329720_102,Efzg-8hjE
tch_20200710-155544_8,15c379f8-c502-11ea-96b3-0242ac110002,std_1594642333150_108,QR7y-3M8B
tch_20200710-155544_15,15127930-c502-11ea-acee-0242ac110002,std_1594642331693_115,qh39-oy6b
tch_20200707-221253_96,15f7a8e5-c502-11ea-89f8-0242ac110002,std_1594642333524_96,jY2W-n3v7
tch_20200710-155544_11,193288ac-c502-11ea-acee-0242ac110002,std_1594642338944_111,oAVE-ab2R
tch_20200710-155544_6,1b482246-c502-11ea-89f8-0242ac110002,std_1594642342438_106,8xt2-u7oV
tch_20200710-155544_17,19de595f-c502-11ea-89f8-0242ac110002,std_1594642339707_117,2p94-f8nL
tch_20200707-221253_98,1b9ef4de-c502-11ea-96b3-0242ac110002,std_1594642343023_98,ymuA-qnmx
tch_20200710-155544_3,1bb69b24-c502-11ea-89f8-0242ac110002,std_1594642343163_103,mLQ3-4XuZ
tch_20200710-155544_10,195b94ac-c502-11ea-96b3-0242ac110002,std_1594642339212_110,wq2b-D8Hz
tch_20200710-155544_5,1c56370a-c502-11ea-acee-0242ac110002,std_1594642344170_105,nGQq-U382
tch_20200707-221253_97,1c33e234-c502-11ea-af23-0242ac110002,std_1594642344002_97,76f9-x4X6
tch_20200710-155544_18,1c3da61d-c502-11ea-89f8-0242ac110002,std_1594642343715_118,2AGV-23u6
tch_20200710-155544_4,1cd37d41-c502-11ea-acee-0242ac110002,std_1594642345035_104,KVt3-74BR
tch_20200710-155544_19,1ea297f2-c502-11ea-acee-0242ac110002,std_1594642347722_119,29ik-K9yL
tch_20200710-155544_13,1ff94ec2-c502-11ea-96b3-0242ac110002,std_1594642350317_113,CRJ6-8vtq
tch_20200710-155544_20,210ce14f-c502-11ea-af23-0242ac110002,std_1594642351729_120,Tj7A-CtF8
tch_20200710-155544_7,2003d53d-c502-11ea-96b3-0242ac110002,std_1594642350367_107,ghyT-Pp3R
tch_20200707-221253_99,1e848840-c502-11ea-96b3-0242ac110002,std_1594642347871_99,cz83-m8sB
tch_20200710-155544_12,208bcaa9-c502-11ea-96b3-0242ac110002,std_1594642351258_112,JvA6-Y2gv
tch_20200707-221253_100,21b110a0-c502-11ea-89f8-0242ac110002,std_1594642353163_100,yHL2-yQf3
tch_20200710-155544_1,20dc8226-c502-11ea-96b3-0242ac110002,std_1594642351811_101,R6Ua-bHnA
tch_20200710-155544_9,2227edb5-c502-11ea-89f8-0242ac110002,std_1594642353952_109,KB7A-3YN9
tch_20200710-155544_21,2369206c-c502-11ea-af23-0242ac110002,std_1594642355736_121,FP37-k6K4
tch_20200710-155544_8,25f7e1d0-c502-11ea-acee-0242ac110002,std_1594642360360_108,QR7y-3M8B
tch_20200710-155544_16,24f5b43b-c502-11ea-acee-0242ac110002,std_1594642358644_116,6tsm-t3iZ
tch_20200710-155544_2,255008ef-c502-11ea-acee-0242ac110002,std_1594642359276_102,Efzg-8hjE
tch_20200710-155544_14,25386225-c502-11ea-af23-0242ac110002,std_1594642359108_114,fZiq-w32D
tch_20200710-155544_22,25ced696-c502-11ea-acee-0242ac110002,std_1594642359742_122,C9PV-eyb9
tch_20200710-155544_15,2618627b-c502-11ea-acee-0242ac110002,std_1594642360578_115,qh39-oy6b
tch_20200710-155544_11,2853ac88-c502-11ea-af23-0242ac110002,std_1594642364314_111,oAVE-ab2R
tch_20200710-155544_23,282cc329-c502-11ea-96b3-0242ac110002,std_1594642363749_123,H23i-Pnja
tch_20200710-155544_24,2a918ec5-c502-11ea-89f8-0242ac110002,std_1594642367755_124,ChNB-j86Q
tch_20200710-155544_6,29e0b4d2-c502-11ea-96b3-0242ac110002,std_1594642366910_106,8xt2-u7oV
tch_20200710-155544_17,2a6a7e84-c502-11ea-89f8-0242ac110002,std_1594642367823_117,2p94-f8nL
tch_20200710-155544_3,2b2ac136-c502-11ea-89f8-0242ac110002,std_1594642369070_103,mLQ3-4XuZ
tch_20200710-155544_5,2c0b5cfd-c502-11ea-96b3-0242ac110002,std_1594642370561_105,nGQq-U382
tch_20200710-155544_10,2b406b7b-c502-11ea-acee-0242ac110002,std_1594642369231_110,wq2b-D8Hz
tch_20200710-155544_19,2eb1c4a5-c502-11ea-89f8-0242ac110002,std_1594642374993_119,29ik-K9yL
tch_20200710-155544_25,2d0218b1-c502-11ea-89f8-0242ac110002,std_1594642371763_125,ojkb-uW3b
tch_20200710-155544_12,3046e3bf-c502-11ea-af23-0242ac110002,std_1594642377632_112,JvA6-Y2gv
tch_20200710-155544_7,2f77d44c-c502-11ea-96b3-0242ac110002,std_1594642376314_107,ghyT-Pp3R
tch_20200710-155544_26,2f564246-c502-11ea-96b3-0242ac110002,std_1594642375770_126,ZQs4-zrEQ
tch_20200710-155544_4,2eabd15b-c502-11ea-af23-0242ac110002,std_1594642374965_104,KVt3-74BR
tch_20200710-155544_18,2dcae79f-c502-11ea-acee-0242ac110002,std_1594642373485_118,2AGV-23u6
tch_20200710-155544_20,2f2aec20-c502-11ea-89f8-0242ac110002,std_1594642375786_120,Tj7A-CtF8
tch_20200710-155544_13,2ecd8aae-c502-11ea-acee-0242ac110002,std_1594642375163_113,CRJ6-8vtq
tch_20200710-155544_27,31c32411-c502-11ea-96b3-0242ac110002,std_1594642379777_127,dFvK-f84g
tch_20200710-155544_9,32c52a7e-c502-11ea-af23-0242ac110002,std_1594642381835_109,KB7A-3YN9
tch_20200710-155544_21,339e7317-c502-11ea-af23-0242ac110002,std_1594642383266_121,FP37-k6K4
tch_20200710-155544_16,35395e4a-c502-11ea-acee-0242ac110002,std_1594642385928_116,6tsm-t3iZ
tch_20200710-155544_14,35d10a6e-c502-11ea-96b3-0242ac110002,std_1594642386957_114,fZiq-w32D
tch_20200710-155544_22,360bc9ae-c502-11ea-af23-0242ac110002,std_1594642387349_122,C9PV-eyb9
tch_20200710-155544_29,36808507-c502-11ea-acee-0242ac110002,std_1594642387790_129,34J4-7f48
tch_20200710-155544_28,342e094d-c502-11ea-96b3-0242ac110002,std_1594642383784_128,cNan-RX8n
tch_20200710-155544_8,34e5c00e-c502-11ea-af23-0242ac110002,std_1594642385406_108,QR7y-3M8B
tch_20200710-155544_15,36371ff1-c502-11ea-af23-0242ac110002,std_1594642387596_115,qh39-oy6b
tch_20200710-155544_30,38e7998b-c502-11ea-96b3-0242ac110002,std_1594642391798_130,Gb96-82P9
tch_20200710-155544_11,37c11b44-c502-11ea-acee-0242ac110002,std_1594642390202_111,oAVE-ab2R
tch_20200710-155544_24,398c1673-c502-11ea-acee-0242ac110002,std_1594642393192_124,ChNB-j86Q
tch_20200710-155544_17,3a337a70-c502-11ea-acee-0242ac110002,std_1594642394302_117,2p94-f8nL
tch_20200710-155544_23,3909a0bf-c502-11ea-96b3-0242ac110002,std_1594642392370_123,H23i-Pnja
tch_20200710-155544_10,3d04747a-c502-11ea-96b3-0242ac110002,std_1594642399000_110,wq2b-D8Hz
tch_20200710-155544_31,3b486ce6-c502-11ea-96b3-0242ac110002,std_1594642395804_131,a82v-8A37
tch_20200710-155544_19,3d4e4f53-c502-11ea-89f8-0242ac110002,std_1594642399527_119,29ik-K9yL
tch_20200710-155544_32,3daf81fa-c502-11ea-89f8-0242ac110002,std_1594642399813_132,Zc9Q-n8x2
tch_20200710-155544_25,3d9087e3-c502-11ea-96b3-0242ac110002,std_1594642399947_125,ojkb-uW3b
tch_20200710-155544_12,3e2526c7-c502-11ea-96b3-0242ac110002,std_1594642400924_112,JvA6-Y2gv
tch_20200710-155544_13,3fa33bab-c502-11ea-96b3-0242ac110002,std_1594642403438_113,CRJ6-8vtq
tch_20200710-155544_33,40122a27-c502-11ea-acee-0242ac110002,std_1594642403819_133,pe9D-PR2h
tch_20200710-155544_27,414b6d74-c502-11ea-af23-0242ac110002,std_1594642406198_127,dFvK-f84g
tch_20200710-155544_26,3f009352-c502-11ea-acee-0242ac110002,std_1594642402356_126,ZQs4-zrEQ
tch_20200710-155544_34,427287b2-c502-11ea-acee-0242ac110002,std_1594642407826_134,Er7h-KUf8
tch_20200710-155544_18,3f76d3f3-c502-11ea-96b3-0242ac110002,std_1594642403117_118,2AGV-23u6
tch_20200710-155544_20,3f9cf9f4-c502-11ea-96b3-0242ac110002,std_1594642403385_120,Tj7A-CtF8
tch_20200710-155544_21,41eba4bf-c502-11ea-96b3-0242ac110002,std_1594642407242_121,FP37-k6K4
tch_20200710-155544_15,4605248c-c502-11ea-89f8-0242ac110002,std_1594642414132_115,qh39-oy6b
tch_20200710-155544_16,44b12d73-c502-11ea-96b3-0242ac110002,std_1594642411883_116,6tsm-t3iZ
tch_20200710-155544_29,45882c96-c502-11ea-89f8-0242ac110002,std_1594642413292_129,34J4-7f48
tch_20200710-155544_36,4739ad44-c502-11ea-acee-0242ac110002,std_1594642415841_136,TPYj-bNR9
