tchextid,studentuuid,stdextid,groupid
tch_20200707-221253_5,3a677e82-c071-11ea-bcda-0242ac110002,std_1594140312166_5,461ee208-ef70-4b7a-be06-2d15e8d5a596
tch_20200707-221253_6,6bd01da5-c071-11ea-94cc-0242ac110002,std_1594140395325_6,c0c856e2-99a3-45ec-859f-a025aa53e9e4
tch_20200707-221253_7,90d3abb1-c071-11ea-840b-0242ac110002,std_1594140457442_7,5793040c-64d7-4f9b-9375-209a3603da90
tch_20200707-221253_9,d99b918e-c071-11ea-94cc-0242ac110002,std_1594140579436_9,b9d3b489-b986-4f68-970d-b70eed89f881
tch_20200707-221253_10,dd2a36e6-c071-11ea-bcda-0242ac110002,std_1594140585519_10,22d4a1a1-4c5a-423f-bfe8-c60366918608
tch_20200707-221253_15,894449dc-c072-11ea-840b-0242ac110002,std_1594140874279_15,fe739c66-b336-46c7-854a-e2c72021742c
tch_20200707-221253_11,e7335655-c071-11ea-bcda-0242ac110002,std_1594140602361_11,70264a85-6dc0-493c-9141-ab00e28ef7c5
tch_20200707-221253_14,53860c2e-c072-11ea-bcda-0242ac110002,std_1594140784112_14,9bf96bc9-0724-400e-8069-10186d948b47
tch_20200707-221253_12,18dbbd3e-c072-11ea-94cc-0242ac110002,std_1594140685689_12,2bbafb72-551c-4e35-9a02-8d55b5d1ad9c
tch_20200707-221253_8,9c179557-c071-11ea-bcda-0242ac110002,std_1594140476345_8,9e327560-91e0-4779-9055-ac87513c9762
tch_20200707-221253_6,5faf4239-c071-11ea-840b-0242ac110002,std_1594140374990_6,c0c856e2-99a3-45ec-859f-a025aa53e9e4
tch_20200707-221253_9,cb065a4b-c071-11ea-840b-0242ac110002,std_1594140555074_9,b9d3b489-b986-4f68-970d-b70eed89f881
tch_20200707-221253_10,d1c160b8-c071-11ea-840b-0242ac110002,std_1594140566372_10,22d4a1a1-4c5a-423f-bfe8-c60366918608
tch_20200707-221253_15,7bdf7cdf-c072-11ea-840b-0242ac110002,std_1594140851819_15,fe739c66-b336-46c7-854a-e2c72021742c
tch_20200707-221253_16,9ee3b87d-c072-11ea-840b-0242ac110002,std_1594140910546_16,071595d4-f726-4476-8c9f-4c4402cb7076
tch_20200707-221253_11,da897449-c071-11ea-840b-0242ac110002,std_1594140581129_11,70264a85-6dc0-493c-9141-ab00e28ef7c5
tch_20200707-221253_13,3f144860-c072-11ea-94cc-0242ac110002,std_1594140749809_13,9f98cd7f-6636-4cf6-977a-4cc176ba004c
tch_20200707-221253_12,0b7800a2-c072-11ea-94cc-0242ac110002,std_1594140663215_12,2bbafb72-551c-4e35-9a02-8d55b5d1ad9c
tch_20200707-221253_6,52f4be03-c071-11ea-bcda-0242ac110002,std_1594140353633_6,c0c856e2-99a3-45ec-859f-a025aa53e9e4
tch_20200707-221253_9,bccd9b1c-c071-11ea-94cc-0242ac110002,std_1594140531228_9,b9d3b489-b986-4f68-970d-b70eed89f881
tch_20200707-221253_10,c3ea48ac-c071-11ea-94cc-0242ac110002,std_1594140543153_10,22d4a1a1-4c5a-423f-bfe8-c60366918608
tch_20200707-221253_15,6fb52b1e-c072-11ea-94cc-0242ac110002,std_1594140831394_15,fe739c66-b336-46c7-854a-e2c72021742c
tch_20200707-221253_16,908fa91b-c072-11ea-94cc-0242ac110002,std_1594140886509_16,071595d4-f726-4476-8c9f-4c4402cb7076
tch_20200707-221253_11,cdd72e00-c071-11ea-840b-0242ac110002,std_1594140559816_11,70264a85-6dc0-493c-9141-ab00e28ef7c5
tch_20200707-221253_13,30e155c5-c072-11ea-94cc-0242ac110002,std_1594140725998_13,9f98cd7f-6636-4cf6-977a-4cc176ba004c
tch_20200707-221253_12,fe34778c-c071-11ea-840b-0242ac110002,std_1594140640948_12,2bbafb72-551c-4e35-9a02-8d55b5d1ad9c
tch_20200707-221253_6,46c82351-c071-11ea-bcda-0242ac110002,std_1594140332916_6,c0c856e2-99a3-45ec-859f-a025aa53e9e4
tch_20200707-221253_7,8500545b-c071-11ea-94cc-0242ac110002,std_1594140437578_7,29891c64-a32e-47a6-95d3-c98173d3c7b7
tch_20200707-221253_9,ae1b8db3-c071-11ea-94cc-0242ac110002,std_1594140506578_9,b9d3b489-b986-4f68-970d-b70eed89f881
tch_20200707-221253_10,b4fe1896-c071-11ea-94cc-0242ac110002,std_1594140518116_10,22d4a1a1-4c5a-423f-bfe8-c60366918608
tch_20200707-221253_15,613947a3-c072-11ea-94cc-0242ac110002,std_1594140807094_15,fe739c66-b336-46c7-854a-e2c72021742c
tch_20200707-221253_16,8334c6e0-c072-11ea-bcda-0242ac110002,std_1594140864127_16,071595d4-f726-4476-8c9f-4c4402cb7076
tch_20200707-221253_11,bf05fee8-c071-11ea-94cc-0242ac110002,std_1594140534961_11,70264a85-6dc0-493c-9141-ab00e28ef7c5
tch_20200707-221253_13,223c4084-c072-11ea-bcda-0242ac110002,std_1594140701428_13,9f98cd7f-6636-4cf6-977a-4cc176ba004c
tch_20200707-221253_14,481372a0-c072-11ea-840b-0242ac110002,std_1594140764896_14,3a58eb26-1e7c-41ee-a9d7-a0431c8e24ad
tch_20200707-221253_7,76aa4926-c071-11ea-94cc-0242ac110002,std_1594140413517_7,29891c64-a32e-47a6-95d3-c98173d3c7b7
tch_20200707-221253_8,8cd073c8-c071-11ea-94cc-0242ac110002,std_1594140450678_8,c4653f63-952f-4def-bab4-b0563fffd3b6
tch_20200707-221253_9,a1149774-c071-11ea-94cc-0242ac110002,std_1594140484710_9,b9d3b489-b986-4f68-970d-b70eed89f881
tch_20200707-221253_10,a84c2045-c071-11ea-bcda-0242ac110002,std_1594140496816_10,22d4a1a1-4c5a-423f-bfe8-c60366918608
tch_20200707-221253_16,7398cde5-c072-11ea-94cc-0242ac110002,std_1594140837910_16,071595d4-f726-4476-8c9f-4c4402cb7076
tch_20200707-221253_11,b223cef8-c071-11ea-840b-0242ac110002,std_1594140513345_11,70264a85-6dc0-493c-9141-ab00e28ef7c5
tch_20200707-221253_13,157ab7ed-c072-11ea-840b-0242ac110002,std_1594140680007_13,9f98cd7f-6636-4cf6-977a-4cc176ba004c
tch_20200707-221253_14,3a812bfb-c072-11ea-94cc-0242ac110002,std_1594140742135_14,3a58eb26-1e7c-41ee-a9d7-a0431c8e24ad
tch_20200707-221253_7,6b092466-c071-11ea-840b-0242ac110002,std_1594140394032_7,29891c64-a32e-47a6-95d3-c98173d3c7b7
tch_20200707-221253_8,7f06c9a9-c071-11ea-bcda-0242ac110002,std_1594140427575_8,c4653f63-952f-4def-bab4-b0563fffd3b6
tch_20200707-221253_17,b14f2485-c072-11ea-94cc-0242ac110002,std_1594140941442_17,c10afeed-d9dc-46b4-add2-73dd93cf6559
tch_20200707-221253_16,66a70d0d-c072-11ea-840b-0242ac110002,std_1594140816216_16,071595d4-f726-4476-8c9f-4c4402cb7076
tch_20200707-221253_18,b0703697-c072-11ea-bcda-0242ac110002,std_1594140939999_18,d8310ec5-a8dc-4c2d-8a65-4c9ce0630a86
tch_20200707-221253_13,08f240d0-c072-11ea-840b-0242ac110002,std_1594140658996_13,9f98cd7f-6636-4cf6-977a-4cc176ba004c
tch_20200707-221253_14,2ecf1825-c072-11ea-bcda-0242ac110002,std_1594140722523_14,3a58eb26-1e7c-41ee-a9d7-a0431c8e24ad
tch_20200707-221253_12,f14798d5-c071-11ea-840b-0242ac110002,std_1594140619299_12,ba0c6e85-b780-4a83-b7da-99ff72b27ba6
tch_20200707-221253_7,5c863cfa-c071-11ea-840b-0242ac110002,std_1594140369704_7,29891c64-a32e-47a6-95d3-c98173d3c7b7
tch_20200707-221253_8,700d2bc3-c071-11ea-bcda-0242ac110002,std_1594140402409_8,c4653f63-952f-4def-bab4-b0563fffd3b6
tch_20200707-221253_15,5319684d-c072-11ea-bcda-0242ac110002,std_1594140783402_15,40b0da6a-cc83-443a-afed-eff0f8909f92
tch_20200707-221253_17,a52680a2-c072-11ea-94cc-0242ac110002,std_1594140921047_17,c10afeed-d9dc-46b4-add2-73dd93cf6559
tch_20200707-221253_18,a1aee5da-c072-11ea-840b-0242ac110002,std_1594140915240_18,d8310ec5-a8dc-4c2d-8a65-4c9ce0630a86
tch_20200707-221253_14,21d037af-c072-11ea-94cc-0242ac110002,std_1594140700693_14,3a58eb26-1e7c-41ee-a9d7-a0431c8e24ad
tch_20200707-221253_12,e1c67b1f-c071-11ea-bcda-0242ac110002,std_1594140593270_12,ba0c6e85-b780-4a83-b7da-99ff72b27ba6
tch_20200707-221253_9,949bd75a-c071-11ea-bcda-0242ac110002,std_1594140463785_9,123b9c53-3fc9-401c-9013-43d6cd6f6144
tch_20200707-221253_7,4edf0ec1-c071-11ea-94cc-0242ac110002,std_1594140346509_7,29891c64-a32e-47a6-95d3-c98173d3c7b7
tch_20200707-221253_8,62e677e7-c071-11ea-840b-0242ac110002,std_1594140380376_8,c4653f63-952f-4def-bab4-b0563fffd3b6
tch_20200707-221253_15,46bede42-c072-11ea-bcda-0242ac110002,std_1594140762682_15,40b0da6a-cc83-443a-afed-eff0f8909f92
tch_20200707-221253_10,9a757e45-c071-11ea-840b-0242ac110002,std_1594140473618_10,b3fa081c-89f4-4186-b61e-37bf07713dc7
tch_20200707-221253_11,a454cdf2-c071-11ea-bcda-0242ac110002,std_1594140490166_11,263a168c-51fe-425c-8dfc-970c3f752b09
tch_20200707-221253_17,97b0c323-c072-11ea-94cc-0242ac110002,std_1594140898471_17,c10afeed-d9dc-46b4-add2-73dd93cf6559
tch_20200707-221253_18,93be7a65-c072-11ea-94cc-0242ac110002,std_1594140891864_18,d8310ec5-a8dc-4c2d-8a65-4c9ce0630a86
tch_20200707-221253_14,1444a86f-c072-11ea-94cc-0242ac110002,std_1594140677965_14,3a58eb26-1e7c-41ee-a9d7-a0431c8e24ad
tch_20200707-221253_9,88b98b63-c071-11ea-bcda-0242ac110002,std_1594140443857_9,123b9c53-3fc9-401c-9013-43d6cd6f6144
tch_20200707-221253_19,b93eb2b6-c072-11ea-840b-0242ac110002,std_1594140954772_19,12debd36-bbc9-47b7-979c-f6288cdb1f45
tch_20200707-221253_12,d6ad7230-c071-11ea-840b-0242ac110002,std_1594140574638_12,ba0c6e85-b780-4a83-b7da-99ff72b27ba6
tch_20200707-221253_8,54adb970-c071-11ea-bcda-0242ac110002,std_1594140356247_8,c4653f63-952f-4def-bab4-b0563fffd3b6
tch_20200707-221253_10,8e5628e1-c071-11ea-840b-0242ac110002,std_1594140453276_10,b3fa081c-89f4-4186-b61e-37bf07713dc7
tch_20200707-221253_16,58e10cd3-c072-11ea-840b-0242ac110002,std_1594140793071_16,5b4f34f0-e0a7-465f-b11b-a070e7ac3036
tch_20200707-221253_15,391bcf8b-c072-11ea-bcda-0242ac110002,std_1594140739726_15,40b0da6a-cc83-443a-afed-eff0f8909f92
tch_20200707-221253_17,87b06315-c072-11ea-bcda-0242ac110002,std_1594140871632_17,c10afeed-d9dc-46b4-add2-73dd93cf6559
tch_20200707-221253_11,981b8888-c071-11ea-840b-0242ac110002,std_1594140469658_11,263a168c-51fe-425c-8dfc-970c3f752b09
tch_20200707-221253_18,843742b3-c072-11ea-bcda-0242ac110002,std_1594140865792_18,d8310ec5-a8dc-4c2d-8a65-4c9ce0630a86
tch_20200707-221253_9,7be05c49-c071-11ea-840b-0242ac110002,std_1594140422289_9,123b9c53-3fc9-401c-9013-43d6cd6f6144
tch_20200707-221253_19,ac6953e9-c072-11ea-840b-0242ac110002,std_1594140933237_19,12debd36-bbc9-47b7-979c-f6288cdb1f45
tch_20200707-221253_13,fc128145-c071-11ea-bcda-0242ac110002,std_1594140637368_13,6418dcc6-efb9-438d-a410-6c5ee7a56973
tch_20200707-221253_12,cb771d77-c071-11ea-bcda-0242ac110002,std_1594140555847_12,ba0c6e85-b780-4a83-b7da-99ff72b27ba6
tch_20200707-221253_10,7e42dd94-c071-11ea-94cc-0242ac110002,std_1594140426272_10,b3fa081c-89f4-4186-b61e-37bf07713dc7
tch_20200707-221253_16,4c5f7400-c072-11ea-840b-0242ac110002,std_1594140772108_16,5b4f34f0-e0a7-465f-b11b-a070e7ac3036
tch_20200707-221253_15,2a683b96-c072-11ea-94cc-0242ac110002,std_1594140715105_15,40b0da6a-cc83-443a-afed-eff0f8909f92
tch_20200707-221253_17,7919573e-c072-11ea-840b-0242ac110002,std_1594140847161_17,c10afeed-d9dc-46b4-add2-73dd93cf6559
tch_20200707-221253_11,8b5a4db7-c071-11ea-840b-0242ac110002,std_1594140448272_11,263a168c-51fe-425c-8dfc-970c3f752b09
tch_20200707-221253_9,6d1b147d-c071-11ea-94cc-0242ac110002,std_1594140397520_9,123b9c53-3fc9-401c-9013-43d6cd6f6144
tch_20200707-221253_18,74bdc55b-c072-11ea-94cc-0242ac110002,std_1594140839847_18,d8310ec5-a8dc-4c2d-8a65-4c9ce0630a86
tch_20200707-221253_19,9d14c41b-c072-11ea-840b-0242ac110002,std_1594140907517_19,12debd36-bbc9-47b7-979c-f6288cdb1f45
tch_20200707-221253_13,eeb26ee9-c071-11ea-bcda-0242ac110002,std_1594140614946_13,6418dcc6-efb9-438d-a410-6c5ee7a56973
tch_20200707-221253_12,bdd40e54-c071-11ea-bcda-0242ac110002,std_1594140532946_12,ba0c6e85-b780-4a83-b7da-99ff72b27ba6
tch_20200707-221253_20,c11588cb-c072-11ea-bcda-0242ac110002,std_1594140967942_20,5542f835-54f1-4281-b139-95c5c9928d7f
tch_20200707-221253_16,404527e1-c072-11ea-94cc-0242ac110002,std_1594140751798_16,5b4f34f0-e0a7-465f-b11b-a070e7ac3036
tch_20200707-221253_10,726acaac-c071-11ea-bcda-0242ac110002,std_1594140406408_10,b3fa081c-89f4-4186-b61e-37bf07713dc7
tch_20200707-221253_15,1bd6fc0b-c072-11ea-840b-0242ac110002,std_1594140690709_15,40b0da6a-cc83-443a-afed-eff0f8909f92
tch_20200707-221253_11,7c38404a-c071-11ea-bcda-0242ac110002,std_1594140422832_11,263a168c-51fe-425c-8dfc-970c3f752b09
tch_20200707-221253_14,05645e59-c072-11ea-94cc-0242ac110002,std_1594140653003_14,4f31c807-33f3-4240-9819-5fb3f63bb72b
tch_20200707-221253_9,607180cf-c071-11ea-94cc-0242ac110002,std_1594140376002_9,123b9c53-3fc9-401c-9013-43d6cd6f6144
tch_20200707-221253_19,9028a929-c072-11ea-94cc-0242ac110002,std_1594140885846_19,12debd36-bbc9-47b7-979c-f6288cdb1f45
tch_20200707-221253_13,e103a010-c071-11ea-840b-0242ac110002,std_1594140591988_13,6418dcc6-efb9-438d-a410-6c5ee7a56973
tch_20200707-221253_20,b3f23158-c072-11ea-bcda-0242ac110002,std_1594140945883_20,5542f835-54f1-4281-b139-95c5c9928d7f
tch_20200707-221253_16,33b117ac-c072-11ea-840b-0242ac110002,std_1594140730706_16,5b4f34f0-e0a7-465f-b11b-a070e7ac3036
tch_20200707-221253_10,661dd56a-c071-11ea-94cc-0242ac110002,std_1594140385515_10,b3fa081c-89f4-4186-b61e-37bf07713dc7
tch_20200707-221253_11,6f908124-c071-11ea-840b-0242ac110002,std_1594140401391_11,263a168c-51fe-425c-8dfc-970c3f752b09
tch_20200707-221253_14,f68cc7df-c071-11ea-840b-0242ac110002,std_1594140628093_14,4f31c807-33f3-4240-9819-5fb3f63bb72b
tch_20200707-221253_19,829949f0-c072-11ea-840b-0242ac110002,std_1594140863082_19,12debd36-bbc9-47b7-979c-f6288cdb1f45
tch_20200707-221253_17,6b0585a7-c072-11ea-bcda-0242ac110002,std_1594140823513_17,8b0ba47f-577d-4906-a5c1-dba4f157c9ca
tch_20200707-221253_13,d37a0d21-c071-11ea-840b-0242ac110002,std_1594140569264_13,6418dcc6-efb9-438d-a410-6c5ee7a56973
tch_20200707-221253_16,260c81a7-c072-11ea-bcda-0242ac110002,std_1594140707828_16,5b4f34f0-e0a7-465f-b11b-a070e7ac3036
tch_20200707-221253_20,a6eee4e9-c072-11ea-bcda-0242ac110002,std_1594140924034_20,5542f835-54f1-4281-b139-95c5c9928d7f
tch_20200707-221253_18,65e3210f-c072-11ea-94cc-0242ac110002,std_1594140814904_18,8faa1e8b-23d8-44a3-a44c-bbef295380ea
tch_20200707-221253_14,e7dc8e69-c071-11ea-bcda-0242ac110002,std_1594140603465_14,4f31c807-33f3-4240-9819-5fb3f63bb72b
tch_20200707-221253_17,5e02add2-c072-11ea-94cc-0242ac110002,std_1594140801701_17,8b0ba47f-577d-4906-a5c1-dba4f157c9ca
tch_20200707-221253_13,c55c9d8d-c071-11ea-840b-0242ac110002,std_1594140545558_13,6418dcc6-efb9-438d-a410-6c5ee7a56973
tch_20200707-221253_12,b170d2c6-c071-11ea-94cc-0242ac110002,std_1594140512140_12,5e25f015-8016-4253-865d-b12ad6b9364c
tch_20200707-221253_15,0e5be6e4-c072-11ea-94cc-0242ac110002,std_1594140668082_15,71424d46-5cd6-46fe-9b98-790a87b87286
tch_20200707-221253_20,98d3719d-c072-11ea-bcda-0242ac110002,std_1594140900368_20,5542f835-54f1-4281-b139-95c5c9928d7f
tch_20200707-221253_18,5834eef1-c072-11ea-bcda-0242ac110002,std_1594140791954_18,8faa1e8b-23d8-44a3-a44c-bbef295380ea
tch_20200707-221253_14,dab0d21d-c071-11ea-bcda-0242ac110002,std_1594140581344_14,4f31c807-33f3-4240-9819-5fb3f63bb72b
tch_20200707-221253_15,016c97f5-c072-11ea-bcda-0242ac110002,std_1594140646372_15,71424d46-5cd6-46fe-9b98-790a87b87286
tch_20200707-221253_17,511a8a9c-c072-11ea-840b-0242ac110002,std_1594140780002_17,8b0ba47f-577d-4906-a5c1-dba4f157c9ca
tch_20200707-221253_12,a4d8f1e2-c071-11ea-bcda-0242ac110002,std_1594140491032_12,5e25f015-8016-4253-865d-b12ad6b9364c
tch_20200707-221253_21,cfeb99ec-c072-11ea-94cc-0242ac110002,std_1594140992771_21,78a4cf0f-f006-496e-9c7c-401babc570ea
tch_20200707-221253_20,8a543346-c072-11ea-840b-0242ac110002,std_1594140876070_20,5542f835-54f1-4281-b139-95c5c9928d7f
tch_20200707-221253_19,75709b55-c072-11ea-840b-0242ac110002,std_1594140841018_19,3b810ce5-720e-42f6-b02e-2821cdb012a1
tch_20200707-221253_18,491d4083-c072-11ea-840b-0242ac110002,std_1594140766648_18,8faa1e8b-23d8-44a3-a44c-bbef295380ea
tch_20200707-221253_14,cc654eb6-c071-11ea-94cc-0242ac110002,std_1594140557365_14,4f31c807-33f3-4240-9819-5fb3f63bb72b
tch_20200707-221253_16,18fefc78-c072-11ea-840b-0242ac110002,std_1594140685909_16,fe22bc8c-47de-41b3-b899-d373eb24116d
tch_20200707-221253_15,f49eb36f-c071-11ea-bcda-0242ac110002,std_1594140624898_15,71424d46-5cd6-46fe-9b98-790a87b87286
tch_20200707-221253_17,439404dc-c072-11ea-94cc-0242ac110002,std_1594140757349_17,8b0ba47f-577d-4906-a5c1-dba4f157c9ca
tch_20200707-221253_12,97bd3c5d-c071-11ea-840b-0242ac110002,std_1594140469051_12,5e25f015-8016-4253-865d-b12ad6b9364c
tch_20200707-221253_21,c052fbfe-c072-11ea-94cc-0242ac110002,std_1594140966630_21,78a4cf0f-f006-496e-9c7c-401babc570ea
tch_20200707-221253_18,3d06ec2b-c072-11ea-840b-0242ac110002,std_1594140746361_18,8faa1e8b-23d8-44a3-a44c-bbef295380ea
tch_20200707-221253_19,65f0dd22-c072-11ea-bcda-0242ac110002,std_1594140814981_19,3b810ce5-720e-42f6-b02e-2821cdb012a1
tch_20200707-221253_16,0b9c03f0-c072-11ea-840b-0242ac110002,std_1594140663423_16,fe22bc8c-47de-41b3-b899-d373eb24116d
tch_20200707-221253_15,e8028d52-c071-11ea-bcda-0242ac110002,std_1594140603727_15,71424d46-5cd6-46fe-9b98-790a87b87286
tch_20200707-221253_17,37b8e4ac-c072-11ea-840b-0242ac110002,std_1594140737472_17,8b0ba47f-577d-4906-a5c1-dba4f157c9ca
tch_20200707-221253_12,8870c2cc-c071-11ea-840b-0242ac110002,std_1594140443395_12,5e25f015-8016-4253-865d-b12ad6b9364c
tch_20200707-221253_13,b8658651-c071-11ea-bcda-0242ac110002,std_1594140523861_13,bc1eaa7b-a8b1-443e-9163-e13b35692167
tch_20200707-221253_21,b38ba785-c072-11ea-bcda-0242ac110002,std_1594140945203_21,78a4cf0f-f006-496e-9c7c-401babc570ea
tch_20200707-221253_22,da4dfc2c-c072-11ea-840b-0242ac110002,std_1594141010252_22,33fa8141-6833-4b58-bab4-f6c58955dc6a
tch_20200707-221253_19,56cf1ca7-c072-11ea-94cc-0242ac110002,std_1594140789635_19,3b810ce5-720e-42f6-b02e-2821cdb012a1
tch_20200707-221253_18,304675bb-c072-11ea-94cc-0242ac110002,std_1594140724979_18,8faa1e8b-23d8-44a3-a44c-bbef295380ea
tch_20200707-221253_16,fcaaf149-c071-11ea-bcda-0242ac110002,std_1594140638400_16,fe22bc8c-47de-41b3-b899-d373eb24116d
tch_20200707-221253_15,d9402b83-c071-11ea-94cc-0242ac110002,std_1594140578949_15,71424d46-5cd6-46fe-9b98-790a87b87286
tch_20200707-221253_13,ac6be1df-c071-11ea-94cc-0242ac110002,std_1594140503776_13,bc1eaa7b-a8b1-443e-9163-e13b35692167
tch_20200707-221253_20,7c9d2768-c072-11ea-94cc-0242ac110002,std_1594140853059_20,df4ca97c-9f58-46d3-a418-839b5b30c7f7
tch_20200707-221253_12,7bd475be-c071-11ea-94cc-0242ac110002,std_1594140421919_12,5e25f015-8016-4253-865d-b12ad6b9364c
tch_20200707-221253_21,a7c6a69f-c072-11ea-bcda-0242ac110002,std_1594140925472_21,78a4cf0f-f006-496e-9c7c-401babc570ea
tch_20200707-221253_19,4a1a6549-c072-11ea-bcda-0242ac110002,std_1594140768299_19,3b810ce5-720e-42f6-b02e-2821cdb012a1
tch_20200707-221253_22,cbf9ed4e-c072-11ea-840b-0242ac110002,std_1594140986202_22,33fa8141-6833-4b58-bab4-f6c58955dc6a
tch_20200707-221253_14,bf75d77d-c071-11ea-bcda-0242ac110002,std_1594140535702_14,4ce8be98-a3fd-41db-ab5c-fd6975251697
tch_20200707-221253_16,f004b88a-c071-11ea-840b-0242ac110002,std_1594140617153_16,fe22bc8c-47de-41b3-b899-d373eb24116d
tch_20200707-221253_13,9c6feee9-c071-11ea-94cc-0242ac110002,std_1594140476919_13,bc1eaa7b-a8b1-443e-9163-e13b35692167
tch_20200707-221253_21,9c6fd1a7-c072-11ea-bcda-0242ac110002,std_1594140906452_21,78a4cf0f-f006-496e-9c7c-401babc570ea
tch_20200707-221253_20,6f3106c3-c072-11ea-94cc-0242ac110002,std_1594140830519_20,df4ca97c-9f58-46d3-a418-839b5b30c7f7
tch_20200707-221253_19,3d466615-c072-11ea-bcda-0242ac110002,std_1594140746789_19,3b810ce5-720e-42f6-b02e-2821cdb012a1
tch_20200707-221253_22,bf0c23e4-c072-11ea-bcda-0242ac110002,std_1594140964502_22,33fa8141-6833-4b58-bab4-f6c58955dc6a
tch_20200707-221253_16,e278db40-c071-11ea-94cc-0242ac110002,std_1594140594394_16,fe22bc8c-47de-41b3-b899-d373eb24116d
tch_20200707-221253_14,b4502520-c071-11ea-bcda-0242ac110002,std_1594140516942_14,4ce8be98-a3fd-41db-ab5c-fd6975251697
tch_20200707-221253_13,914559e6-c071-11ea-840b-0242ac110002,std_1594140458203_13,bc1eaa7b-a8b1-443e-9163-e13b35692167
tch_20200707-221253_17,29aa69df-c072-11ea-bcda-0242ac110002,std_1594140713868_17,3123812f-9d5a-45c8-adf3-26d2859390e0
tch_20200707-221253_20,632a9128-c072-11ea-840b-0242ac110002,std_1594140810371_20,df4ca97c-9f58-46d3-a418-839b5b30c7f7
tch_20200707-221253_18,2549f564-c072-11ea-94cc-0242ac110002,std_1594140706476_18,a531f7ac-2d7b-40d3-ab41-6daabef90a6b
tch_20200707-221253_22,b2345445-c072-11ea-840b-0242ac110002,std_1594140942925_22,33fa8141-6833-4b58-bab4-f6c58955dc6a
tch_20200707-221253_15,ca008371-c071-11ea-94cc-0242ac110002,std_1594140553343_15,c7b7438f-a008-4ffa-9c9d-55d87e938ac1
tch_20200707-221253_14,a6fce392-c071-11ea-bcda-0242ac110002,std_1594140494637_14,4ce8be98-a3fd-41db-ab5c-fd6975251697
tch_20200707-221253_13,82fb5be2-c071-11ea-94cc-0242ac110002,std_1594140433939_13,bc1eaa7b-a8b1-443e-9163-e13b35692167
tch_20200707-221253_17,1a4ed53c-c072-11ea-840b-0242ac110002,std_1594140688092_17,3123812f-9d5a-45c8-adf3-26d2859390e0
tch_20200707-221253_24,e9337604-c072-11ea-840b-0242ac110002,std_1594141035235_24,77596585-e7ed-4db6-a3eb-2eb997ebd9f4
tch_20200707-221253_20,56f912b1-c072-11ea-bcda-0242ac110002,std_1594140789880_20,df4ca97c-9f58-46d3-a418-839b5b30c7f7
tch_20200707-221253_18,1a614bb5-c072-11ea-bcda-0242ac110002,std_1594140688260_18,a531f7ac-2d7b-40d3-ab41-6daabef90a6b
tch_20200707-221253_22,a61219a8-c072-11ea-840b-0242ac110002,std_1594140922597_22,33fa8141-6833-4b58-bab4-f6c58955dc6a
tch_20200707-221253_14,9b6b2890-c071-11ea-bcda-0242ac110002,std_1594140475234_14,4ce8be98-a3fd-41db-ab5c-fd6975251697
tch_20200707-221253_15,bdd5e352-c071-11ea-840b-0242ac110002,std_1594140532978_15,c7b7438f-a008-4ffa-9c9d-55d87e938ac1
tch_20200707-221253_23,e83d5646-c072-11ea-94cc-0242ac110002,std_1594141033613_23,73952bef-acc4-47b4-abd4-441b7fb6bb19
tch_20200707-221253_17,0c36482b-c072-11ea-94cc-0242ac110002,std_1594140664459_17,3123812f-9d5a-45c8-adf3-26d2859390e0
tch_20200707-221253_21,8e026db4-c072-11ea-840b-0242ac110002,std_1594140882245_21,fee528b0-9128-44ad-9d43-09edea97995b
tch_20200707-221253_24,dd914020-c072-11ea-840b-0242ac110002,std_1594141015735_24,77596585-e7ed-4db6-a3eb-2eb997ebd9f4
tch_20200707-221253_20,47fa1e2d-c072-11ea-94cc-0242ac110002,std_1594140764750_20,df4ca97c-9f58-46d3-a418-839b5b30c7f7
tch_20200707-221253_19,3028b459-c072-11ea-bcda-0242ac110002,std_1594140724782_19,c8d7b6a2-074d-4b1d-ad4f-07f2dcbc5f91
tch_20200707-221253_18,0c944641-c072-11ea-840b-0242ac110002,std_1594140665102_18,a531f7ac-2d7b-40d3-ab41-6daabef90a6b
tch_20200707-221253_14,8d4099d7-c071-11ea-bcda-0242ac110002,std_1594140451177_14,4ce8be98-a3fd-41db-ab5c-fd6975251697
tch_20200707-221253_16,d3ac8e87-c071-11ea-94cc-0242ac110002,std_1594140569620_16,60350573-65a2-4cd2-a22e-2319a5fecd29
tch_20200707-221253_15,b09e40bb-c071-11ea-bcda-0242ac110002,std_1594140510800_15,c7b7438f-a008-4ffa-9c9d-55d87e938ac1
tch_20200707-221253_23,da7c865e-c072-11ea-94cc-0242ac110002,std_1594141010547_23,73952bef-acc4-47b4-abd4-441b7fb6bb19
tch_20200707-221253_17,ff91968e-c071-11ea-94cc-0242ac110002,std_1594140643262_17,3123812f-9d5a-45c8-adf3-26d2859390e0
tch_20200707-221253_21,7f2b4c21-c072-11ea-94cc-0242ac110002,std_1594140857338_21,fee528b0-9128-44ad-9d43-09edea97995b
tch_20200707-221253_24,ce5605bd-c072-11ea-840b-0242ac110002,std_1594140990145_24,77596585-e7ed-4db6-a3eb-2eb997ebd9f4
tch_20200707-221253_19,2467abbf-c072-11ea-bcda-0242ac110002,std_1594140705045_19,c8d7b6a2-074d-4b1d-ad4f-07f2dcbc5f91
tch_20200707-221253_18,fe86b594-c071-11ea-840b-0242ac110002,std_1594140641339_18,a531f7ac-2d7b-40d3-ab41-6daabef90a6b
