tchextid,stduserid,extuserid,groupid
tch_20201213-012833_12,747cb906-3cb5-11eb-90a7-0242ac110003,std_1607803561244_12,f160b513-1af8-4e55-8390-2e8591b9a8b5
tch_20201213-012833_9,12cb42fe-3cb5-11eb-a47c-0242ac110003,std_1607803397357_9,58f49f5a-d643-43fa-9211-91d29092674d
tch_20201213-012833_11,69e00c9e-3cb5-11eb-a47c-0242ac110003,std_1607803543452_11,7475df56-537b-4730-8485-786bf8cee574
tch_20201213-012833_8,f7de41ac-3cb4-11eb-a47c-0242ac110003,std_1607803352191_8,eed0b1dc-69cf-4eb5-b8a2-a127922c3518
tch_20201213-012833_12,6d8ee3a1-3cb5-11eb-a47c-0242ac110003,std_1607803549660_12,f160b513-1af8-4e55-8390-2e8591b9a8b5
tch_20201213-012833_9,0bb21851-3cb5-11eb-a47c-0242ac110003,std_1607803385453_9,58f49f5a-d643-43fa-9211-91d29092674d
tch_20201213-012833_8,f345f485-3cb4-11eb-a47c-0242ac110003,std_1607803344458_8,eed0b1dc-69cf-4eb5-b8a2-a127922c3518
tch_20201213-012833_11,62fac275-3cb5-11eb-90a7-0242ac110003,std_1607803531899_11,7475df56-537b-4730-8485-786bf8cee574
tch_20201213-012833_12,686c7ed0-3cb5-11eb-90a7-0242ac110003,std_1607803540998_12,f160b513-1af8-4e55-8390-2e8591b9a8b5
tch_20201213-012833_8,edd41098-3cb4-11eb-90a7-0242ac110003,std_1607803335345_8,eed0b1dc-69cf-4eb5-b8a2-a127922c3518
tch_20201213-012833_8,e6ebe063-3cb4-11eb-a47c-0242ac110003,std_1607803323752_8,eed0b1dc-69cf-4eb5-b8a2-a127922c3518
tch_20201213-012833_10,2d06f5e3-3cb5-11eb-90a7-0242ac110003,std_1607803441385_10,f61f1bbe-626d-4fbe-a5f3-0c447c6c0a54
tch_20201213-012833_9,0463d2f2-3cb5-11eb-a47c-0242ac110003,std_1607803373163_9,91be4a2c-e51b-4b0b-9c4f-b7e397b73f1e
tch_20201213-012833_8,e19414fc-3cb4-11eb-a47c-0242ac110003,std_1607803314463_8,eed0b1dc-69cf-4eb5-b8a2-a127922c3518
tch_20201213-012833_10,2645fd30-3cb5-11eb-90a7-0242ac110003,std_1607803430046_10,f61f1bbe-626d-4fbe-a5f3-0c447c6c0a54
tch_20201213-012833_11,5d907f8d-3cb5-11eb-90a7-0242ac110003,std_1607803522815_11,d6b314e4-3443-46e7-b25e-18903c8f6811
tch_20201213-012833_9,fe6b0bc0-3cb4-11eb-90a7-0242ac110003,std_1607803363122_9,91be4a2c-e51b-4b0b-9c4f-b7e397b73f1e
tch_20201213-012833_12,62bcce72-3cb5-11eb-90a7-0242ac110003,std_1607803531476_12,7c6e3e37-1ba5-4a4a-8c1d-a4ebafd8abb3
tch_20201213-012833_10,20e1add9-3cb5-11eb-a47c-0242ac110003,std_1607803420971_10,f61f1bbe-626d-4fbe-a5f3-0c447c6c0a54
tch_20201213-012833_11,58714ef0-3cb5-11eb-90a7-0242ac110003,std_1607803514215_11,d6b314e4-3443-46e7-b25e-18903c8f6811
tch_20201213-012833_9,f7db5c13-3cb4-11eb-90a7-0242ac110003,std_1607803352191_9,91be4a2c-e51b-4b0b-9c4f-b7e397b73f1e
tch_20201213-012833_12,5cc7b0c9-3cb5-11eb-a47c-0242ac110003,std_1607803521494_12,7c6e3e37-1ba5-4a4a-8c1d-a4ebafd8abb3
tch_20201213-012833_10,1bda4aa9-3cb5-11eb-a47c-0242ac110003,std_1607803412581_10,f61f1bbe-626d-4fbe-a5f3-0c447c6c0a54
tch_20201213-012833_13,8f55bcd0-3cb5-11eb-a47c-0242ac110003,std_1607803606317_13,c0f1e8e1-e879-4540-9437-a50faffd2a98
tch_20201213-012833_9,f20e3838-3cb4-11eb-90a7-0242ac110003,std_1607803342437_9,91be4a2c-e51b-4b0b-9c4f-b7e397b73f1e
tch_20201213-012833_11,51ad4952-3cb5-11eb-90a7-0242ac110003,std_1607803502654_11,d6b314e4-3443-46e7-b25e-18903c8f6811
tch_20201213-012833_12,57e5b104-3cb5-11eb-a47c-0242ac110003,std_1607803513271_12,7c6e3e37-1ba5-4a4a-8c1d-a4ebafd8abb3
tch_20201213-012833_13,8a80dc97-3cb5-11eb-a47c-0242ac110003,std_1607803598221_13,c0f1e8e1-e879-4540-9437-a50faffd2a98
tch_20201213-012833_10,172af3ef-3cb5-11eb-a47c-0242ac110003,std_1607803404677_10,f61f1bbe-626d-4fbe-a5f3-0c447c6c0a54
tch_20201213-012833_9,ed7e28cd-3cb4-11eb-a47c-0242ac110003,std_1607803334503_9,91be4a2c-e51b-4b0b-9c4f-b7e397b73f1e
tch_20201213-012833_11,4a5391e5-3cb5-11eb-a47c-0242ac110003,std_1607803490543_11,d6b314e4-3443-46e7-b25e-18903c8f6811
tch_20201213-012833_12,52c0dbc7-3cb5-11eb-a47c-0242ac110003,std_1607803504679_12,7c6e3e37-1ba5-4a4a-8c1d-a4ebafd8abb3
tch_20201213-012833_13,83ee1f3a-3cb5-11eb-a47c-0242ac110003,std_1607803587186_13,c0f1e8e1-e879-4540-9437-a50faffd2a98
tch_20201213-012833_11,44cfd3f8-3cb5-11eb-a47c-0242ac110003,std_1607803481270_11,d6b314e4-3443-46e7-b25e-18903c8f6811
tch_20201213-012833_12,4de54402-3cb5-11eb-a47c-0242ac110003,std_1607803496522_12,7c6e3e37-1ba5-4a4a-8c1d-a4ebafd8abb3
tch_20201213-012833_13,7d5e6f9e-3cb5-11eb-a47c-0242ac110003,std_1607803576154_13,c0f1e8e1-e879-4540-9437-a50faffd2a98
tch_20201213-012833_13,7826ae33-3cb5-11eb-a47c-0242ac110003,std_1607803567385_13,c0f1e8e1-e879-4540-9437-a50faffd2a98
tch_20201213-012833_10,1224a29b-3cb5-11eb-a47c-0242ac110003,std_1607803396264_10,5c066d4a-bc01-4bc8-bee8-02794fd651d6
tch_20201213-012833_10,0c79ae1e-3cb5-11eb-a47c-0242ac110003,std_1607803386722_10,5c066d4a-bc01-4bc8-bee8-02794fd651d6
tch_20201213-012833_12,47b7d8e5-3cb5-11eb-a47c-0242ac110003,std_1607803486138_12,6bccd6d8-fcbf-40f6-8fbb-b36e3f1d6b89
tch_20201213-012833_10,058743c8-3cb5-11eb-a47c-0242ac110003,std_1607803375108_10,5c066d4a-bc01-4bc8-bee8-02794fd651d6
tch_20201213-012833_14,9c62ce41-3cb5-11eb-90a7-0242ac110003,std_1607803628200_14,daa9b698-c663-41d7-9b86-33c530ec11c7
tch_20201213-012833_11,3e8590f5-3cb5-11eb-90a7-0242ac110003,std_1607803470712_11,22d631da-4195-4269-959e-ebec22a4bed8
tch_20201213-012833_12,420d3123-3cb5-11eb-a47c-0242ac110003,std_1607803476656_12,6bccd6d8-fcbf-40f6-8fbb-b36e3f1d6b89
tch_20201213-012833_10,ff9b9c88-3cb4-11eb-90a7-0242ac110003,std_1607803365196_10,5c066d4a-bc01-4bc8-bee8-02794fd651d6
tch_20201213-012833_11,393b3286-3cb5-11eb-a47c-0242ac110003,std_1607803461811_11,22d631da-4195-4269-959e-ebec22a4bed8
tch_20201213-012833_14,95e82cbc-3cb5-11eb-90a7-0242ac110003,std_1607803617356_14,daa9b698-c663-41d7-9b86-33c530ec11c7
tch_20201213-012833_13,728db9ed-3cb5-11eb-90a7-0242ac110003,std_1607803558035_13,7b5be04f-b455-4c09-b494-7a67d2e95259
tch_20201213-012833_12,3b30e7eb-3cb5-11eb-a47c-0242ac110003,std_1607803465160_12,6bccd6d8-fcbf-40f6-8fbb-b36e3f1d6b89
tch_20201213-012833_10,f922821f-3cb4-11eb-a47c-0242ac110003,std_1607803354031_10,5c066d4a-bc01-4bc8-bee8-02794fd651d6
tch_20201213-012833_14,90e81d35-3cb5-11eb-90a7-0242ac110003,std_1607803608966_14,daa9b698-c663-41d7-9b86-33c530ec11c7
tch_20201213-012833_11,31e2b467-3cb5-11eb-90a7-0242ac110003,std_1607803449540_11,22d631da-4195-4269-959e-ebec22a4bed8
tch_20201213-012833_13,6b3b56c2-3cb5-11eb-a47c-0242ac110003,std_1607803545738_13,7b5be04f-b455-4c09-b494-7a67d2e95259
tch_20201213-012833_12,348bdb7e-3cb5-11eb-90a7-0242ac110003,std_1607803453980_12,6bccd6d8-fcbf-40f6-8fbb-b36e3f1d6b89
tch_20201213-012833_14,8a9e28e3-3cb5-11eb-a47c-0242ac110003,std_1607803598407_14,daa9b698-c663-41d7-9b86-33c530ec11c7
tch_20201213-012833_11,2ada51bd-3cb5-11eb-a47c-0242ac110003,std_1607803437702_11,22d631da-4195-4269-959e-ebec22a4bed8
tch_20201213-012833_12,2ffd2b21-3cb5-11eb-a47c-0242ac110003,std_1607803446343_12,6bccd6d8-fcbf-40f6-8fbb-b36e3f1d6b89
tch_20201213-012833_13,64aae3b1-3cb5-11eb-a47c-0242ac110003,std_1607803534707_13,7b5be04f-b455-4c09-b494-7a67d2e95259
tch_20201213-012833_14,862c9de7-3cb5-11eb-a47c-0242ac110003,std_1607803590959_14,daa9b698-c663-41d7-9b86-33c530ec11c7
tch_20201213-012833_15,a70ac578-3cb5-11eb-90a7-0242ac110003,std_1607803646088_15,b0d9895e-84db-44ec-9b8a-61de31a941f5
tch_20201213-012833_11,25b5cac4-3cb5-11eb-a47c-0242ac110003,std_1607803429092_11,22d631da-4195-4269-959e-ebec22a4bed8
tch_20201213-012833_13,5d7a10da-3cb5-11eb-a47c-0242ac110003,std_1607803522683_13,7b5be04f-b455-4c09-b494-7a67d2e95259
tch_20201213-012833_15,a12c8b2b-3cb5-11eb-90a7-0242ac110003,std_1607803636243_15,b0d9895e-84db-44ec-9b8a-61de31a941f5
tch_20201213-012833_13,5904b54a-3cb5-11eb-90a7-0242ac110003,std_1607803515184_13,7b5be04f-b455-4c09-b494-7a67d2e95259
tch_20201213-012833_15,9c64c9e6-3cb5-11eb-a47c-0242ac110003,std_1607803628212_15,b0d9895e-84db-44ec-9b8a-61de31a941f5
tch_20201213-012833_15,951c029d-3cb5-11eb-a47c-0242ac110003,std_1607803615391_15,b0d9895e-84db-44ec-9b8a-61de31a941f5
tch_20201213-012833_12,2b11b619-3cb5-11eb-90a7-0242ac110003,std_1607803438087_12,952a3a5a-4947-41e6-afbf-91447aa5ffd5
tch_20201213-012833_11,204a4f6e-3cb5-11eb-90a7-0242ac110003,std_1607803419998_11,63d26e62-7fb8-47df-a590-3418a186d57a
tch_20201213-012833_14,7f499dd6-3cb5-11eb-a47c-0242ac110003,std_1607803579395_14,dd9391d3-e2af-4589-bdeb-f35784061e12
tch_20201213-012833_12,243a7525-3cb5-11eb-a47c-0242ac110003,std_1607803426591_12,952a3a5a-4947-41e6-afbf-91447aa5ffd5
tch_20201213-012833_15,8e872306-3cb5-11eb-90a7-0242ac110003,std_1607803604948_15,b0d9895e-84db-44ec-9b8a-61de31a941f5
tch_20201213-012833_11,19cfd514-3cb5-11eb-a47c-0242ac110003,std_1607803409128_11,63d26e62-7fb8-47df-a590-3418a186d57a
tch_20201213-012833_14,7905ea52-3cb5-11eb-a47c-0242ac110003,std_1607803568857_14,dd9391d3-e2af-4589-bdeb-f35784061e12
tch_20201213-012833_12,1dd271c8-3cb5-11eb-90a7-0242ac110003,std_1607803415868_12,952a3a5a-4947-41e6-afbf-91447aa5ffd5
tch_20201213-012833_11,13c24d61-3cb5-11eb-90a7-0242ac110003,std_1607803398941_11,63d26e62-7fb8-47df-a590-3418a186d57a
tch_20201213-012833_14,7318953b-3cb5-11eb-a47c-0242ac110003,std_1607803558957_14,dd9391d3-e2af-4589-bdeb-f35784061e12
tch_20201213-012833_13,520c7f8e-3cb5-11eb-90a7-0242ac110003,std_1607803503483_13,4bf8a8c7-0347-42e0-931e-4315b45dd5bd
tch_20201213-012833_12,188ca64f-3cb5-11eb-90a7-0242ac110003,std_1607803407004_12,952a3a5a-4947-41e6-afbf-91447aa5ffd5
tch_20201213-012833_11,0de5731f-3cb5-11eb-a47c-0242ac110003,std_1607803389117_11,63d26e62-7fb8-47df-a590-3418a186d57a
tch_20201213-012833_14,6bdd3c18-3cb5-11eb-a47c-0242ac110003,std_1607803546729_14,dd9391d3-e2af-4589-bdeb-f35784061e12
tch_20201213-012833_13,4d0ee19a-3cb5-11eb-a47c-0242ac110003,std_1607803495083_13,4bf8a8c7-0347-42e0-931e-4315b45dd5bd
tch_20201213-012833_12,13b0e806-3cb5-11eb-a47c-0242ac110003,std_1607803398589_12,952a3a5a-4947-41e6-afbf-91447aa5ffd5
tch_20201213-012833_14,65002f65-3cb5-11eb-90a7-0242ac110003,std_1607803535298_14,dd9391d3-e2af-4589-bdeb-f35784061e12
tch_20201213-012833_11,086ab4a9-3cb5-11eb-a47c-0242ac110003,std_1607803379665_11,63d26e62-7fb8-47df-a590-3418a186d57a
tch_20201213-012833_13,465c1937-3cb5-11eb-a47c-0242ac110003,std_1607803483841_13,4bf8a8c7-0347-42e0-931e-4315b45dd5bd
tch_20201213-012833_15,89c15da5-3cb5-11eb-90a7-0242ac110003,std_1607803596946_15,0a57697a-f960-4fd5-81ac-e8c915418680
tch_20201213-012833_13,419d7f44-3cb5-11eb-90a7-0242ac110003,std_1607803475927_13,4bf8a8c7-0347-42e0-931e-4315b45dd5bd
tch_20201213-012833_15,83d6ed75-3cb5-11eb-a47c-0242ac110003,std_1607803587030_15,0a57697a-f960-4fd5-81ac-e8c915418680
tch_20201213-012833_16,b6b9d0be-3cb5-11eb-a47c-0242ac110003,std_1607803672427_16,b2eb7c8d-4484-4903-92e8-f7a4ef2fc187
tch_20201213-012833_13,3d0a3b8a-3cb5-11eb-a47c-0242ac110003,std_1607803468249_13,4bf8a8c7-0347-42e0-931e-4315b45dd5bd
tch_20201213-012833_15,7ea4839a-3cb5-11eb-a47c-0242ac110003,std_1607803578331_15,0a57697a-f960-4fd5-81ac-e8c915418680
tch_20201213-012833_16,b0cdb3c6-3cb5-11eb-90a7-0242ac110003,std_1607803662429_16,b2eb7c8d-4484-4903-92e8-f7a4ef2fc187
tch_20201213-012833_15,799384b0-3cb5-11eb-a47c-0242ac110003,std_1607803569831_15,0a57697a-f960-4fd5-81ac-e8c915418680
tch_20201213-012833_16,a9cc2f59-3cb5-11eb-90a7-0242ac110003,std_1607803650699_16,b2eb7c8d-4484-4903-92e8-f7a4ef2fc187
tch_20201213-012833_14,5ed5f78c-3cb5-11eb-90a7-0242ac110003,std_1607803524936_14,9073bfae-992b-47bb-8f84-b4e736d41364
tch_20201213-012833_15,73ad823c-3cb5-11eb-90a7-0242ac110003,std_1607803559883_15,0a57697a-f960-4fd5-81ac-e8c915418680
tch_20201213-012833_16,a3c02da4-3cb5-11eb-90a7-0242ac110003,std_1607803640587_16,b2eb7c8d-4484-4903-92e8-f7a4ef2fc187
tch_20201213-012833_14,5a1848de-3cb5-11eb-90a7-0242ac110003,std_1607803516994_14,9073bfae-992b-47bb-8f84-b4e736d41364
tch_20201213-012833_13,38249258-3cb5-11eb-90a7-0242ac110003,std_1607803460039_13,22a769b5-c42f-4724-8bd1-10f3b7d77edd
tch_20201213-012833_16,9cacceac-3cb5-11eb-a47c-0242ac110003,std_1607803628681_16,b2eb7c8d-4484-4903-92e8-f7a4ef2fc187
tch_20201213-012833_14,54ae0596-3cb5-11eb-a47c-0242ac110003,std_1607803507855_14,9073bfae-992b-47bb-8f84-b4e736d41364
tch_20201213-012833_17,bf88741f-3cb5-11eb-90a7-0242ac110003,std_1607803687150_17,580d6a7a-52c1-4aa0-a70e-1fe5d7759c02
tch_20201213-012833_13,31df320c-3cb5-11eb-a47c-0242ac110003,std_1607803449517_13,22a769b5-c42f-4724-8bd1-10f3b7d77edd
tch_20201213-012833_17,bb186f98-3cb5-11eb-90a7-0242ac110003,std_1607803679729_17,580d6a7a-52c1-4aa0-a70e-1fe5d7759c02
tch_20201213-012833_14,4fe114b0-3cb5-11eb-90a7-0242ac110003,std_1607803499805_14,9073bfae-992b-47bb-8f84-b4e736d41364
tch_20201213-012833_14,4a7fd20a-3cb5-11eb-90a7-0242ac110003,std_1607803490839_14,9073bfae-992b-47bb-8f84-b4e736d41364
tch_20201213-012833_13,2c22b002-3cb5-11eb-a47c-0242ac110003,std_1607803439886_13,22a769b5-c42f-4724-8bd1-10f3b7d77edd
tch_20201213-012833_17,b675261f-3cb5-11eb-a47c-0242ac110003,std_1607803671949_17,580d6a7a-52c1-4aa0-a70e-1fe5d7759c02
tch_20201213-012833_18,c612a622-3cb5-11eb-a47c-0242ac110003,std_1607803698127_18,38d488be-d05b-4e26-a70c-f56e935285a1
tch_20201213-012833_17,aff4921b-3cb5-11eb-a47c-0242ac110003,std_1607803661016_17,580d6a7a-52c1-4aa0-a70e-1fe5d7759c02
tch_20201213-012833_15,6ca93e94-3cb5-11eb-90a7-0242ac110003,std_1607803548151_15,95e39a45-3eeb-4c47-8871-8c132e0b2b94
tch_20201213-012833_13,27661267-3cb5-11eb-90a7-0242ac110003,std_1607803431918_13,22a769b5-c42f-4724-8bd1-10f3b7d77edd
tch_20201213-012833_18,c0b13c7b-3cb5-11eb-90a7-0242ac110003,std_1607803689133_18,38d488be-d05b-4e26-a70c-f56e935285a1
tch_20201213-012833_16,96b8c2d3-3cb5-11eb-90a7-0242ac110003,std_1607803618732_16,b1abb447-c0df-4574-b7ec-ff50860b2ea0
tch_20201213-012833_17,aab70470-3cb5-11eb-a47c-0242ac110003,std_1607803652260_17,580d6a7a-52c1-4aa0-a70e-1fe5d7759c02
tch_20201213-012833_15,684ff6af-3cb5-11eb-90a7-0242ac110003,std_1607803540783_15,95e39a45-3eeb-4c47-8871-8c132e0b2b94
tch_20201213-012833_13,20f3ae84-3cb5-11eb-a47c-0242ac110003,std_1607803420823_13,22a769b5-c42f-4724-8bd1-10f3b7d77edd
tch_20201213-012833_18,bb1b2ea6-3cb5-11eb-a47c-0242ac110003,std_1607803679761_18,38d488be-d05b-4e26-a70c-f56e935285a1
tch_20201213-012833_16,90510d9b-3cb5-11eb-90a7-0242ac110003,std_1607803607954_16,b1abb447-c0df-4574-b7ec-ff50860b2ea0
tch_20201213-012833_15,61bd601f-3cb5-11eb-90a7-0242ac110003,std_1607803529815_15,95e39a45-3eeb-4c47-8871-8c132e0b2b94
tch_20201213-012833_14,458f2c25-3cb5-11eb-a47c-0242ac110003,std_1607803482561_14,a7971b0b-19e8-4e4f-8f16-9f0a7ccd2ef7
tch_20201213-012833_18,b657b36d-3cb5-11eb-a47c-0242ac110003,std_1607803671782_18,38d488be-d05b-4e26-a70c-f56e935285a1
tch_20201213-012833_16,8b1c80a2-3cb5-11eb-90a7-0242ac110003,std_1607803599242_16,b1abb447-c0df-4574-b7ec-ff50860b2ea0
tch_20201213-012833_15,5d2d77ec-3cb5-11eb-90a7-0242ac110003,std_1607803522168_15,95e39a45-3eeb-4c47-8871-8c132e0b2b94
tch_20201213-012833_14,3e45c8f7-3cb5-11eb-90a7-0242ac110003,std_1607803470266_14,a7971b0b-19e8-4e4f-8f16-9f0a7ccd2ef7
tch_20201213-012833_18,af71f42b-3cb5-11eb-a47c-0242ac110003,std_1607803660193_18,38d488be-d05b-4e26-a70c-f56e935285a1
tch_20201213-012833_16,84495ec5-3cb5-11eb-90a7-0242ac110003,std_1607803587784_16,b1abb447-c0df-4574-b7ec-ff50860b2ea0
tch_20201213-012833_17,a474b154-3cb5-11eb-90a7-0242ac110003,std_1607803641772_17,4d74dba8-318f-4837-8ac9-945cace93701
tch_20201213-012833_16,7fa02216-3cb5-11eb-90a7-0242ac110003,std_1607803579978_16,b1abb447-c0df-4574-b7ec-ff50860b2ea0
tch_20201213-012833_14,30be5824-3cb5-11eb-90a7-0242ac110003,std_1607803447619_14,a7971b0b-19e8-4e4f-8f16-9f0a7ccd2ef7
tch_20201213-012833_17,9df5542d-3cb5-11eb-90a7-0242ac110003,std_1607803630842_17,4d74dba8-318f-4837-8ac9-945cace93701
tch_20201213-012833_19,d47226df-3cb5-11eb-90a7-0242ac110003,std_1607803722270_19,cf4bbdf9-0d35-4561-b235-336bcb590e24
tch_20201213-012833_14,29b13b84-3cb5-11eb-a47c-0242ac110003,std_1607803435494_14,a7971b0b-19e8-4e4f-8f16-9f0a7ccd2ef7
tch_20201213-012833_17,98df2540-3cb5-11eb-90a7-0242ac110003,std_1607803622316_17,4d74dba8-318f-4837-8ac9-945cace93701
tch_20201213-012833_18,a9d11190-3cb5-11eb-90a7-0242ac110003,std_1607803650736_18,00efed74-5111-47bf-848e-86f524f98e3e
tch_20201213-012833_19,cf9d6d69-3cb5-11eb-90a7-0242ac110003,std_1607803714153_19,cf4bbdf9-0d35-4561-b235-336bcb590e24
tch_20201213-012833_17,91e5de1f-3cb5-11eb-a47c-0242ac110003,std_1607803610579_17,4d74dba8-318f-4837-8ac9-945cace93701
tch_20201213-012833_16,79f68be3-3cb5-11eb-90a7-0242ac110003,std_1607803570466_16,36e3b673-c0a2-4a3b-b5ee-ccb777bbbe3e
tch_20201213-012833_18,a49928f0-3cb5-11eb-90a7-0242ac110003,std_1607803641992_18,00efed74-5111-47bf-848e-86f524f98e3e
tch_20201213-012833_19,ca32671e-3cb5-11eb-a47c-0242ac110003,std_1607803705061_19,cf4bbdf9-0d35-4561-b235-336bcb590e24
tch_20201213-012833_15,523453b1-3cb5-11eb-90a7-0242ac110003,std_1607803503692_15,a99a08ea-418b-4895-8856-972f9540c700
tch_20201213-012833_17,8bf94c08-3cb5-11eb-a47c-0242ac110003,std_1607803600678_17,4d74dba8-318f-4837-8ac9-945cace93701
tch_20201213-012833_16,7557884a-3cb5-11eb-90a7-0242ac110003,std_1607803562712_16,36e3b673-c0a2-4a3b-b5ee-ccb777bbbe3e
tch_20201213-012833_19,c3b331f1-3cb5-11eb-90a7-0242ac110003,std_1607803694186_19,cf4bbdf9-0d35-4561-b235-336bcb590e24
tch_20201213-012833_18,9fcbc1d1-3cb5-11eb-90a7-0242ac110003,std_1607803633915_18,00efed74-5111-47bf-848e-86f524f98e3e
tch_20201213-012833_15,4ba0d26a-3cb5-11eb-a47c-0242ac110003,std_1607803492720_15,a99a08ea-418b-4895-8856-972f9540c700
tch_20201213-012833_16,6e0c0299-3cb5-11eb-90a7-0242ac110003,std_1607803550450_16,36e3b673-c0a2-4a3b-b5ee-ccb777bbbe3e
tch_20201213-012833_18,98fd3508-3cb5-11eb-90a7-0242ac110003,std_1607803622528_18,00efed74-5111-47bf-848e-86f524f98e3e
tch_20201213-012833_15,452e20b5-3cb5-11eb-a47c-0242ac110003,std_1607803481882_15,a99a08ea-418b-4895-8856-972f9540c700
tch_20201213-012833_19,bd656d06-3cb5-11eb-90a7-0242ac110003,std_1607803683604_19,cf4bbdf9-0d35-4561-b235-336bcb590e24
tch_20201213-012833_16,673e110c-3cb5-11eb-90a7-0242ac110003,std_1607803539065_16,36e3b673-c0a2-4a3b-b5ee-ccb777bbbe3e
tch_20201213-012833_15,3ef3e40c-3cb5-11eb-90a7-0242ac110003,std_1607803471412_15,a99a08ea-418b-4895-8856-972f9540c700
tch_20201213-012833_18,9428059f-3cb5-11eb-a47c-0242ac110003,std_1607803614417_18,00efed74-5111-47bf-848e-86f524f98e3e
tch_20201213-012833_15,37ab926d-3cb5-11eb-90a7-0242ac110003,std_1607803458954_15,a99a08ea-418b-4895-8856-972f9540c700
tch_20201213-012833_16,60b58cd7-3cb5-11eb-90a7-0242ac110003,std_1607803528069_16,36e3b673-c0a2-4a3b-b5ee-ccb777bbbe3e
tch_20201213-012833_17,852fee50-3cb5-11eb-a47c-0242ac110003,std_1607803589287_17,b2d2f08d-9c3a-4421-a996-110ce9dbba51
tch_20201213-012833_17,7f2ffaad-3cb5-11eb-90a7-0242ac110003,std_1607803579241_17,b2d2f08d-9c3a-4421-a996-110ce9dbba51
tch_20201213-012833_20,e4be847f-3cb5-11eb-90a7-0242ac110003,std_1607803749629_20,4c9b927b-ae57-458c-8657-364150b209a0
tch_20201213-012833_19,b67aa4ab-3cb5-11eb-a47c-0242ac110003,std_1607803671986_19,5c3c8f8f-f3ad-40f0-a79b-8f6d9b7368ce
tch_20201213-012833_18,8efe4e32-3cb5-11eb-a47c-0242ac110003,std_1607803605712_18,e5ef3554-886e-465e-9fc0-02bb483c14d3
tch_20201213-012833_17,7a4ce934-3cb5-11eb-90a7-0242ac110003,std_1607803571038_17,b2d2f08d-9c3a-4421-a996-110ce9dbba51
tch_20201213-012833_20,de23feae-3cb5-11eb-a47c-0242ac110003,std_1607803738513_20,4c9b927b-ae57-458c-8657-364150b209a0
tch_20201213-012833_19,b0282463-3cb5-11eb-a47c-0242ac110003,std_1607803661381_19,5c3c8f8f-f3ad-40f0-a79b-8f6d9b7368ce
tch_20201213-012833_18,887e7d40-3cb5-11eb-90a7-0242ac110003,std_1607803594836_18,e5ef3554-886e-465e-9fc0-02bb483c14d3
tch_20201213-012833_17,733d33de-3cb5-11eb-a47c-0242ac110003,std_1607803559198_17,b2d2f08d-9c3a-4421-a996-110ce9dbba51
tch_20201213-012833_20,d82088a5-3cb5-11eb-a47c-0242ac110003,std_1607803728433_20,4c9b927b-ae57-458c-8657-364150b209a0
tch_20201213-012833_16,5a3a4f83-3cb5-11eb-90a7-0242ac110003,std_1607803517233_16,4818defc-b46c-45ac-bdfd-070857263e46
tch_20201213-012833_18,83527b8d-3cb5-11eb-a47c-0242ac110003,std_1607803586161_18,e5ef3554-886e-465e-9fc0-02bb483c14d3
tch_20201213-012833_19,a94d3b40-3cb5-11eb-90a7-0242ac110003,std_1607803649854_19,5c3c8f8f-f3ad-40f0-a79b-8f6d9b7368ce
tch_20201213-012833_17,6c7e8548-3cb5-11eb-a47c-0242ac110003,std_1607803547856_17,b2d2f08d-9c3a-4421-a996-110ce9dbba51
tch_20201213-012833_20,d10dc675-3cb5-11eb-90a7-0242ac110003,std_1607803716549_20,4c9b927b-ae57-458c-8657-364150b209a0
tch_20201213-012833_16,5496fae5-3cb5-11eb-90a7-0242ac110003,std_1607803507761_16,4818defc-b46c-45ac-bdfd-070857263e46
tch_20201213-012833_19,a497541d-3cb5-11eb-90a7-0242ac110003,std_1607803641962_19,5c3c8f8f-f3ad-40f0-a79b-8f6d9b7368ce
tch_20201213-012833_18,7cd590a8-3cb5-11eb-a47c-0242ac110003,std_1607803575230_18,e5ef3554-886e-465e-9fc0-02bb483c14d3
tch_20201213-012833_20,cab21f02-3cb5-11eb-a47c-0242ac110003,std_1607803705902_20,4c9b927b-ae57-458c-8657-364150b209a0
tch_20201213-012833_16,4eeec4dc-3cb5-11eb-90a7-0242ac110003,std_1607803498268_16,4818defc-b46c-45ac-bdfd-070857263e46
tch_20201213-012833_18,7705fbf8-3cb5-11eb-a47c-0242ac110003,std_1607803565481_18,e5ef3554-886e-465e-9fc0-02bb483c14d3
tch_20201213-012833_19,9fc5a82f-3cb5-11eb-90a7-0242ac110003,std_1607803633892_19,5c3c8f8f-f3ad-40f0-a79b-8f6d9b7368ce
tch_20201213-012833_16,4849b874-3cb5-11eb-90a7-0242ac110003,std_1607803487107_16,4818defc-b46c-45ac-bdfd-070857263e46
tch_20201213-012833_17,661f8229-3cb5-11eb-a47c-0242ac110003,std_1607803537194_17,e68ad8a1-202c-4f6e-b66b-c99d6dad9158
tch_20201213-012833_16,436dabeb-3cb5-11eb-a47c-0242ac110003,std_1607803478671_16,4818defc-b46c-45ac-bdfd-070857263e46
tch_20201213-012833_17,604fed34-3cb5-11eb-90a7-0242ac110003,std_1607803527422_17,e68ad8a1-202c-4f6e-b66b-c99d6dad9158
tch_20201213-012833_21,f13ee4d9-3cb5-11eb-90a7-0242ac110003,std_1607803770578_21,74759117-84d9-4ecc-ad61-e79828aa12bd
