student,classcode,
4b9bc100c44e44c68453c14cc8ce1949,,
4b9bc100c44e44c68453c14cc8ce1950,,
4b9bc100c44e44c68453c14cc8ce1951,,
4b9bc100c44e44c68453c14cc8ce1952,,
4b9bc100c44e44c68453c14cc8ce1953,,
4b9bc100c44e44c68453c14cc8ce1954,,
4b9bc100c44e44c68453c14cc8ce1955,,
4b9bc100c44e44c68453c14cc8ce1956,,
4b9bc100c44e44c68453c14cc8ce1957,,
4b9bc100c44e44c68453c14cc8ce1958,,
4b9bc100c44e44c68453c14cc8ce1959,,
4b9bc100c44e44c68453c14cc8ce1960,,
4b9bc100c44e44c68453c14cc8ce1961,,
4b9bc100c44e44c68453c14cc8ce1962,,
4b9bc100c44e44c68453c14cc8ce1963,,
4b9bc100c44e44c68453c14cc8ce1964,,
4b9bc100c44e44c68453c14cc8ce1965,,
4b9bc100c44e44c68453c14cc8ce1966,,
4b9bc100c44e44c68453c14cc8ce1967,,
4b9bc100c44e44c68453c14cc8ce1968,,
4b9bc100c44e44c68453c14cc8ce1969,,
4b9bc100c44e44c68453c14cc8ce1970,,
4b9bc100c44e44c68453c14cc8ce1971,,
4b9bc100c44e44c68453c14cc8ce1972,,
4b9bc100c44e44c68453c14cc8ce1973,,
4b9bc100c44e44c68453c14cc8ce1974,,
4b9bc100c44e44c68453c14cc8ce1975,,
4b9bc100c44e44c68453c14cc8ce1976,,
4b9bc100c44e44c68453c14cc8ce1977,,
4b9bc100c44e44c68453c14cc8ce1978,,
4b9bc100c44e44c68453c14cc8ce1979,,
4b9bc100c44e44c68453c14cc8ce1980,,
4b9bc100c44e44c68453c14cc8ce1981,,
4b9bc100c44e44c68453c14cc8ce1982,,
4b9bc100c44e44c68453c14cc8ce1983,,
4b9bc100c44e44c68453c14cc8ce1984,,
4b9bc100c44e44c68453c14cc8ce1985,,
4b9bc100c44e44c68453c14cc8ce1986,,
4b9bc100c44e44c68453c14cc8ce1987,,
4b9bc100c44e44c68453c14cc8ce1988,,
4b9bc100c44e44c68453c14cc8ce1989,,
4b9bc100c44e44c68453c14cc8ce1990,,
4b9bc100c44e44c68453c14cc8ce1991,,
4b9bc100c44e44c68453c14cc8ce1992,,
4b9bc100c44e44c68453c14cc8ce1993,,
4b9bc100c44e44c68453c14cc8ce1994,,
4b9bc100c44e44c68453c14cc8ce1995,,
4b9bc100c44e44c68453c14cc8ce1996,,
4b9bc100c44e44c68453c14cc8ce1997,,
4b9bc100c44e44c68453c14cc8ce1998,,
4b9bc100c44e44c68453c14cc8ce1999,,
4b9bc100c44e44c68453c14cc8ce2000,,
