col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
tch_20200625-194535_3,78edad7a-b6f0-11ea-94cc-0242ac110002,std_1593095467556_3,class_20200625-194535_3,U39p-36iK,7d610ba9-8112-4a03-a56a-ac1422c3e043,6779b186-5c51-43ee-b36a-e4a9a7cf191d,8eb5e236-d662-4c6a-9bcb-c1e78e0f72b2,b883c69a-d58b-450c-9af4-f363e408bd4b,fc773934-9eec-4ee5-818e-aad4c7134405
tch_20200625-194535_11,7c2fb912-b6f0-11ea-840b-0242ac110002,std_1593095472987_11,class_20200625-194535_11,fD8z-qYDr,72883dee-f5e2-4c2b-b116-5dda9a9ea8f4,5126a57d-c9b9-459f-8963-ee7676c6b626,355818ac-0504-4cf6-932f-b1dab618a9c0,95d991c8-6ead-4be4-8a44-19122628cdb1,f96f7d6b-e148-41c5-a372-3bfea88fb43e
tch_20200625-194535_10,7d5a0802-b6f0-11ea-840b-0242ac110002,std_1593095474967_10,class_20200625-194535_10,tYW4-wTDV,862f9e2e-8547-4e32-9e72-2d685c2759c6,e31778bc-384c-4433-820f-6a89047c5523,643b925c-cce5-4ed8-b873-0f73671168f1,1774dcab-5dd6-4cf1-a91e-dc826945598c,3e54d637-8ba8-4c8f-9a2d-31a384c3ac86
tch_20200625-194535_5,7e0d52fa-b6f0-11ea-840b-0242ac110002,std_1593095476144_5,class_20200625-194535_5,L3ie-r92P,da581fa5-bd7c-46be-8620-c2d603c13904,964c2a3d-5039-4024-819e-8b775d35abab,d2d26c68-dc84-432b-ab99-e64ac1465f74,534a0bae-ddca-477a-9bf8-2a1cee3f52b1,c47a368f-9fc4-4614-b13b-606d270b591f
tch_20200625-194535_1,7dbcc176-b6f0-11ea-94cc-0242ac110002,std_1593095475525_1,class_20200625-194535_1,wg9n-2dMK,aa1485da-3698-4327-855f-13782a0b5dc4,27aaf3ae-0a5a-459e-b5b9-d3f1ee835e99,7f99eee6-12f5-437f-85b5-6652e09ddb36,2271d541-8bec-4c0d-b854-c33152a429ef,0ad1b671-ab03-479a-a939-548eb82b82da
tch_20200625-194535_6,805fcee5-b6f0-11ea-94cc-0242ac110002,std_1593095480027_6,class_20200625-194535_6,ftRz-vVDz,fb71f672-bc22-47dc-b5f2-6e5c8c921595,280ef0a2-1e2f-4582-9d38-fc3d725ec675,528a764f-b5fb-4e85-aa57-7056d5c2fa0a,e4cd646c-fc30-4959-87dd-48bf4736b77b,69fd0676-e0b9-4fc0-909b-6fde24e1e283
tch_20200625-194535_13,7ff5c1b2-b6f0-11ea-94cc-0242ac110002,std_1593095479349_13,class_20200625-194535_13,4Zb9-P27g,5a77a5e8-4ffa-4ca2-9324-f7fe5a60c0a8,14e6f8b7-c2a6-40e3-b206-38a9db23e239,80d8251b-9e5b-4436-8a64-dc957350c66a,0a430ee7-872c-4f84-86cd-3e77d37da25a,aa42733b-360c-4784-90e7-9a9f442b9fb1
tch_20200625-194535_9,80966e67-b6f0-11ea-840b-0242ac110002,std_1593095480396_9,class_20200625-194535_9,4Kid-wFsg,86697f49-381f-40b7-b9eb-4924fef42a23,adb59ac2-3292-453f-92ee-6a1d2d798e14,2effdf5e-ce13-4c41-a850-56770afafe0e,ee686b47-7fcf-4aed-85dd-ca13cb3b53d7,95cc8c6b-df1d-448c-854c-1ffc47ed3217
tch_20200625-194535_2,80f24a33-b6f0-11ea-840b-0242ac110002,std_1593095480977_2,class_20200625-194535_2,PVoH-PxvC,37575317-1254-457c-9acc-34049496d4c0,45232b05-2314-4119-8c48-83fa8b62fe50,21c99e63-cb5c-45c8-8614-f68b4806d017,d6034b99-603e-4575-ad9c-8946e749588c,11cd63a6-2869-441a-be74-7d3f27d71359
tch_20200625-194535_8,8303c572-b6f0-11ea-94cc-0242ac110002,std_1593095484465_8,class_20200625-194535_8,ghci-cW78,7d2ee307-c2f0-4a5d-9094-ca10ee1f8d74,f0b2eade-352c-4370-8685-605f0bc88bed,10e514c8-56bc-4e44-ba71-0915117c2757,7c2d78c9-ef00-4758-9f3e-a05e299c3f9c,dd8e60e2-5770-4652-a873-6f5625be9fc1
tch_20200625-194535_7,847ca960-b6f0-11ea-94cc-0242ac110002,std_1593095486931_7,class_20200625-194535_7,47C8-qRVp,a89ab3da-7d37-49a4-b834-121de988d9d0,e2f35ec3-6c90-445d-9d7d-265ce13851e8,c5b19127-7a78-4d7d-8aec-c1e37a0612b5,f36d76fc-55f0-4bd4-b05d-834e45c3f045,9f9c734b-3003-457b-86a7-2e674b80132a
tch_20200625-194535_12,8810a593-b6f0-11ea-94cc-0242ac110002,std_1593095492856_12,class_20200625-194535_12,676p-vj4H,1d894a8a-3ea1-4358-959c-faf1ff809156,e476ee6e-9613-4f0c-be7e-9da6ea9386fd,d4928513-9c59-47b4-998e-758a6fe8ea27,09eac84e-3034-4ef6-b4ba-0518247854fc,298daba8-d2d2-4e3d-886b-cbdae4af27cc
tch_20200625-194535_11,8b3a6e79-b6f0-11ea-94cc-0242ac110002,std_1593095498219_11,class_20200625-194535_11,fD8z-qYDr,72883dee-f5e2-4c2b-b116-5dda9a9ea8f4,5126a57d-c9b9-459f-8963-ee7676c6b626,355818ac-0504-4cf6-932f-b1dab618a9c0,95d991c8-6ead-4be4-8a44-19122628cdb1,f96f7d6b-e148-41c5-a372-3bfea88fb43e
tch_20200625-194535_3,8acf77e3-b6f0-11ea-94cc-0242ac110002,std_1593095497460_3,class_20200625-194535_3,U39p-36iK,7d610ba9-8112-4a03-a56a-ac1422c3e043,6779b186-5c51-43ee-b36a-e4a9a7cf191d,8eb5e236-d662-4c6a-9bcb-c1e78e0f72b2,b883c69a-d58b-450c-9af4-f363e408bd4b,fc773934-9eec-4ee5-818e-aad4c7134405
tch_20200625-194535_6,90221372-b6f0-11ea-840b-0242ac110002,std_1593095506450_6,class_20200625-194535_6,ftRz-vVDz,fb71f672-bc22-47dc-b5f2-6e5c8c921595,280ef0a2-1e2f-4582-9d38-fc3d725ec675,528a764f-b5fb-4e85-aa57-7056d5c2fa0a,e4cd646c-fc30-4959-87dd-48bf4736b77b,69fd0676-e0b9-4fc0-909b-6fde24e1e283
tch_20200625-194535_13,90d9080f-b6f0-11ea-840b-0242ac110002,std_1593095507675_13,class_20200625-194535_13,4Zb9-P27g,5a77a5e8-4ffa-4ca2-9324-f7fe5a60c0a8,14e6f8b7-c2a6-40e3-b206-38a9db23e239,80d8251b-9e5b-4436-8a64-dc957350c66a,0a430ee7-872c-4f84-86cd-3e77d37da25a,aa42733b-360c-4784-90e7-9a9f442b9fb1
tch_20200625-194535_2,926637bb-b6f0-11ea-840b-0242ac110002,std_1593095510279_2,class_20200625-194535_2,PVoH-PxvC,37575317-1254-457c-9acc-34049496d4c0,45232b05-2314-4119-8c48-83fa8b62fe50,21c99e63-cb5c-45c8-8614-f68b4806d017,d6034b99-603e-4575-ad9c-8946e749588c,11cd63a6-2869-441a-be74-7d3f27d71359
tch_20200625-194535_4,91c451e7-b6f0-11ea-840b-0242ac110002,std_1593095509184_4,class_20200625-194535_4,2H3W-tfGq,8c42f582-e44a-4dfc-8e8b-d6b4b60bf9e7,011a4f95-405e-40f7-a844-e7cc70cc5811,2771f20e-12d7-405e-9858-2b53dbb27b60,7582fce7-8285-404d-98f5-8bc5ef47bff1,4eb73981-011e-49fa-ac31-19e2c425757a
tch_20200625-194535_7,93c2bab1-b6f0-11ea-840b-0242ac110002,std_1593095512527_7,class_20200625-194535_7,47C8-qRVp,a89ab3da-7d37-49a4-b834-121de988d9d0,e2f35ec3-6c90-445d-9d7d-265ce13851e8,c5b19127-7a78-4d7d-8aec-c1e37a0612b5,f36d76fc-55f0-4bd4-b05d-834e45c3f045,9f9c734b-3003-457b-86a7-2e674b80132a
tch_20200625-194535_8,93ac252c-b6f0-11ea-840b-0242ac110002,std_1593095512408_8,class_20200625-194535_8,ghci-cW78,7d2ee307-c2f0-4a5d-9094-ca10ee1f8d74,f0b2eade-352c-4370-8685-605f0bc88bed,10e514c8-56bc-4e44-ba71-0915117c2757,7c2d78c9-ef00-4758-9f3e-a05e299c3f9c,dd8e60e2-5770-4652-a873-6f5625be9fc1
tch_20200625-194535_14,96f81b5f-b6f0-11ea-94cc-0242ac110002,std_1593095517922_14,class_20200625-194535_14,nYdo-jdHt,cca545b3-24ae-43e0-ad87-c6ee8d6e3203,8dd7b7b9-57ac-405c-9cf3-6b325b6011eb,5a70393f-7b36-4a05-8695-1a18af482c1a,6f30871c-9e22-462f-a760-3013e61accec,81f0f126-a95c-4c12-847b-8f25c9cdec2a
tch_20200625-194535_12,9845f8d6-b6f0-11ea-840b-0242ac110002,std_1593095520134_12,class_20200625-194535_12,676p-vj4H,1d894a8a-3ea1-4358-959c-faf1ff809156,e476ee6e-9613-4f0c-be7e-9da6ea9386fd,d4928513-9c59-47b4-998e-758a6fe8ea27,09eac84e-3034-4ef6-b4ba-0518247854fc,298daba8-d2d2-4e3d-886b-cbdae4af27cc
tch_20200625-194535_10,9b63b2fd-b6f0-11ea-840b-0242ac110002,std_1593095525377_10,class_20200625-194535_10,tYW4-wTDV,862f9e2e-8547-4e32-9e72-2d685c2759c6,e31778bc-384c-4433-820f-6a89047c5523,643b925c-cce5-4ed8-b873-0f73671168f1,1774dcab-5dd6-4cf1-a91e-dc826945598c,3e54d637-8ba8-4c8f-9a2d-31a384c3ac86
tch_20200625-194535_3,9cdb5f4e-b6f0-11ea-840b-0242ac110002,std_1593095527821_3,class_20200625-194535_3,U39p-36iK,7d610ba9-8112-4a03-a56a-ac1422c3e043,6779b186-5c51-43ee-b36a-e4a9a7cf191d,8eb5e236-d662-4c6a-9bcb-c1e78e0f72b2,b883c69a-d58b-450c-9af4-f363e408bd4b,fc773934-9eec-4ee5-818e-aad4c7134405
tch_20200625-194535_5,9ceb8c22-b6f0-11ea-840b-0242ac110002,std_1593095527929_5,class_20200625-194535_5,L3ie-r92P,da581fa5-bd7c-46be-8620-c2d603c13904,964c2a3d-5039-4024-819e-8b775d35abab,d2d26c68-dc84-432b-ab99-e64ac1465f74,534a0bae-ddca-477a-9bf8-2a1cee3f52b1,c47a368f-9fc4-4614-b13b-606d270b591f
tch_20200625-194535_1,9eae23b3-b6f0-11ea-94cc-0242ac110002,std_1593095530879_1,class_20200625-194535_1,wg9n-2dMK,aa1485da-3698-4327-855f-13782a0b5dc4,27aaf3ae-0a5a-459e-b5b9-d3f1ee835e99,7f99eee6-12f5-437f-85b5-6652e09ddb36,2271d541-8bec-4c0d-b854-c33152a429ef,0ad1b671-ab03-479a-a939-548eb82b82da
tch_20200625-194535_4,a12230b2-b6f0-11ea-840b-0242ac110002,std_1593095534980_4,class_20200625-194535_4,2H3W-tfGq,8c42f582-e44a-4dfc-8e8b-d6b4b60bf9e7,011a4f95-405e-40f7-a844-e7cc70cc5811,2771f20e-12d7-405e-9858-2b53dbb27b60,7582fce7-8285-404d-98f5-8bc5ef47bff1,4eb73981-011e-49fa-ac31-19e2c425757a
tch_20200625-194535_13,a0639b20-b6f0-11ea-94cc-0242ac110002,std_1593095533715_13,class_20200625-194535_13,4Zb9-P27g,5a77a5e8-4ffa-4ca2-9324-f7fe5a60c0a8,14e6f8b7-c2a6-40e3-b206-38a9db23e239,80d8251b-9e5b-4436-8a64-dc957350c66a,0a430ee7-872c-4f84-86cd-3e77d37da25a,aa42733b-360c-4784-90e7-9a9f442b9fb1
tch_20200625-194535_9,a1aee00b-b6f0-11ea-94cc-0242ac110002,std_1593095535898_9,class_20200625-194535_9,4Kid-wFsg,86697f49-381f-40b7-b9eb-4924fef42a23,adb59ac2-3292-453f-92ee-6a1d2d798e14,2effdf5e-ce13-4c41-a850-56770afafe0e,ee686b47-7fcf-4aed-85dd-ca13cb3b53d7,95cc8c6b-df1d-448c-854c-1ffc47ed3217
tch_20200625-194535_8,a4ba4bdc-b6f0-11ea-840b-0242ac110002,std_1593095541044_8,class_20200625-194535_8,ghci-cW78,7d2ee307-c2f0-4a5d-9094-ca10ee1f8d74,f0b2eade-352c-4370-8685-605f0bc88bed,10e514c8-56bc-4e44-ba71-0915117c2757,7c2d78c9-ef00-4758-9f3e-a05e299c3f9c,dd8e60e2-5770-4652-a873-6f5625be9fc1
tch_20200625-194535_11,a8d94973-b6f0-11ea-94cc-0242ac110002,std_1593095547949_11,class_20200625-194535_11,fD8z-qYDr,72883dee-f5e2-4c2b-b116-5dda9a9ea8f4,5126a57d-c9b9-459f-8963-ee7676c6b626,355818ac-0504-4cf6-932f-b1dab618a9c0,95d991c8-6ead-4be4-8a44-19122628cdb1,f96f7d6b-e148-41c5-a372-3bfea88fb43e
tch_20200625-194535_12,a919adee-b6f0-11ea-840b-0242ac110002,std_1593095548369_12,class_20200625-194535_12,676p-vj4H,1d894a8a-3ea1-4358-959c-faf1ff809156,e476ee6e-9613-4f0c-be7e-9da6ea9386fd,d4928513-9c59-47b4-998e-758a6fe8ea27,09eac84e-3034-4ef6-b4ba-0518247854fc,298daba8-d2d2-4e3d-886b-cbdae4af27cc
tch_20200625-194535_14,a77b67ad-b6f0-11ea-840b-0242ac110002,std_1593095545652_14,class_20200625-194535_14,nYdo-jdHt,cca545b3-24ae-43e0-ad87-c6ee8d6e3203,8dd7b7b9-57ac-405c-9cf3-6b325b6011eb,5a70393f-7b36-4a05-8695-1a18af482c1a,6f30871c-9e22-462f-a760-3013e61accec,81f0f126-a95c-4c12-847b-8f25c9cdec2a
tch_20200625-194535_10,aa740e14-b6f0-11ea-840b-0242ac110002,std_1593095550631_10,class_20200625-194535_10,tYW4-wTDV,862f9e2e-8547-4e32-9e72-2d685c2759c6,e31778bc-384c-4433-820f-6a89047c5523,643b925c-cce5-4ed8-b873-0f73671168f1,1774dcab-5dd6-4cf1-a91e-dc826945598c,3e54d637-8ba8-4c8f-9a2d-31a384c3ac86
tch_20200625-194535_5,adeda49e-b6f0-11ea-840b-0242ac110002,std_1593095556488_5,class_20200625-194535_5,L3ie-r92P,da581fa5-bd7c-46be-8620-c2d603c13904,964c2a3d-5039-4024-819e-8b775d35abab,d2d26c68-dc84-432b-ab99-e64ac1465f74,534a0bae-ddca-477a-9bf8-2a1cee3f52b1,c47a368f-9fc4-4614-b13b-606d270b591f
tch_20200625-194535_4,af448154-b6f0-11ea-840b-0242ac110002,std_1593095558720_4,class_20200625-194535_4,2H3W-tfGq,8c42f582-e44a-4dfc-8e8b-d6b4b60bf9e7,011a4f95-405e-40f7-a844-e7cc70cc5811,2771f20e-12d7-405e-9858-2b53dbb27b60,7582fce7-8285-404d-98f5-8bc5ef47bff1,4eb73981-011e-49fa-ac31-19e2c425757a
tch_20200625-194535_15,ac138cb3-b6f0-11ea-94cc-0242ac110002,std_1593095553369_15,class_20200625-194535_15,UaLK-83yj,16d64365-ec2f-4d7f-9827-672c1a04a1b9,8bb37598-0ea2-4504-9149-ea0e84b7c646,a61fa80f-3a04-410a-9bbc-35ac316d8961,b617a5fb-eb13-4905-b778-952fcbe5f723,2dfffe77-7c57-4917-8921-5aeef4563fb1
tch_20200625-194535_1,aee8cce8-b6f0-11ea-840b-0242ac110002,std_1593095558124_1,class_20200625-194535_1,wg9n-2dMK,aa1485da-3698-4327-855f-13782a0b5dc4,27aaf3ae-0a5a-459e-b5b9-d3f1ee835e99,7f99eee6-12f5-437f-85b5-6652e09ddb36,2271d541-8bec-4c0d-b854-c33152a429ef,0ad1b671-ab03-479a-a939-548eb82b82da
tch_20200625-194535_3,ac7e842b-b6f0-11ea-94cc-0242ac110002,std_1593095554055_3,class_20200625-194535_3,U39p-36iK,7d610ba9-8112-4a03-a56a-ac1422c3e043,6779b186-5c51-43ee-b36a-e4a9a7cf191d,8eb5e236-d662-4c6a-9bcb-c1e78e0f72b2,b883c69a-d58b-450c-9af4-f363e408bd4b,fc773934-9eec-4ee5-818e-aad4c7134405
tch_20200625-194535_6,adc1b27c-b6f0-11ea-94cc-0242ac110002,std_1593095556172_6,class_20200625-194535_6,ftRz-vVDz,fb71f672-bc22-47dc-b5f2-6e5c8c921595,280ef0a2-1e2f-4582-9d38-fc3d725ec675,528a764f-b5fb-4e85-aa57-7056d5c2fa0a,e4cd646c-fc30-4959-87dd-48bf4736b77b,69fd0676-e0b9-4fc0-909b-6fde24e1e283
tch_20200625-194535_2,b0ec3e50-b6f0-11ea-94cc-0242ac110002,std_1593095561509_2,class_20200625-194535_2,PVoH-PxvC,37575317-1254-457c-9acc-34049496d4c0,45232b05-2314-4119-8c48-83fa8b62fe50,21c99e63-cb5c-45c8-8614-f68b4806d017,d6034b99-603e-4575-ad9c-8946e749588c,11cd63a6-2869-441a-be74-7d3f27d71359
tch_20200625-194535_9,b30f4568-b6f0-11ea-94cc-0242ac110002,std_1593095565081_9,class_20200625-194535_9,4Kid-wFsg,86697f49-381f-40b7-b9eb-4924fef42a23,adb59ac2-3292-453f-92ee-6a1d2d798e14,2effdf5e-ce13-4c41-a850-56770afafe0e,ee686b47-7fcf-4aed-85dd-ca13cb3b53d7,95cc8c6b-df1d-448c-854c-1ffc47ed3217
tch_20200625-194535_13,b10f566d-b6f0-11ea-840b-0242ac110002,std_1593095561729_13,class_20200625-194535_13,4Zb9-P27g,5a77a5e8-4ffa-4ca2-9324-f7fe5a60c0a8,14e6f8b7-c2a6-40e3-b206-38a9db23e239,80d8251b-9e5b-4436-8a64-dc957350c66a,0a430ee7-872c-4f84-86cd-3e77d37da25a,aa42733b-360c-4784-90e7-9a9f442b9fb1
tch_20200625-194535_7,b2a14101-b6f0-11ea-840b-0242ac110002,std_1593095564375_7,class_20200625-194535_7,47C8-qRVp,a89ab3da-7d37-49a4-b834-121de988d9d0,e2f35ec3-6c90-445d-9d7d-265ce13851e8,c5b19127-7a78-4d7d-8aec-c1e37a0612b5,f36d76fc-55f0-4bd4-b05d-834e45c3f045,9f9c734b-3003-457b-86a7-2e674b80132a
tch_20200625-194535_8,b61531e1-b6f0-11ea-94cc-0242ac110002,std_1593095570130_8,class_20200625-194535_8,ghci-cW78,7d2ee307-c2f0-4a5d-9094-ca10ee1f8d74,f0b2eade-352c-4370-8685-605f0bc88bed,10e514c8-56bc-4e44-ba71-0915117c2757,7c2d78c9-ef00-4758-9f3e-a05e299c3f9c,dd8e60e2-5770-4652-a873-6f5625be9fc1
tch_20200625-194535_10,b88dfa7f-b6f0-11ea-94cc-0242ac110002,std_1593095574306_10,class_20200625-194535_10,tYW4-wTDV,862f9e2e-8547-4e32-9e72-2d685c2759c6,e31778bc-384c-4433-820f-6a89047c5523,643b925c-cce5-4ed8-b873-0f73671168f1,1774dcab-5dd6-4cf1-a91e-dc826945598c,3e54d637-8ba8-4c8f-9a2d-31a384c3ac86
tch_20200625-194535_11,b83971ff-b6f0-11ea-840b-0242ac110002,std_1593095573739_11,class_20200625-194535_11,fD8z-qYDr,72883dee-f5e2-4c2b-b116-5dda9a9ea8f4,5126a57d-c9b9-459f-8963-ee7676c6b626,355818ac-0504-4cf6-932f-b1dab618a9c0,95d991c8-6ead-4be4-8a44-19122628cdb1,f96f7d6b-e148-41c5-a372-3bfea88fb43e
tch_20200625-194535_14,b868bf7b-b6f0-11ea-840b-0242ac110002,std_1593095574070_14,class_20200625-194535_14,nYdo-jdHt,cca545b3-24ae-43e0-ad87-c6ee8d6e3203,8dd7b7b9-57ac-405c-9cf3-6b325b6011eb,5a70393f-7b36-4a05-8695-1a18af482c1a,6f30871c-9e22-462f-a760-3013e61accec,81f0f126-a95c-4c12-847b-8f25c9cdec2a
tch_20200625-194535_5,bc3e7f88-b6f0-11ea-94cc-0242ac110002,std_1593095580488_5,class_20200625-194535_5,L3ie-r92P,da581fa5-bd7c-46be-8620-c2d603c13904,964c2a3d-5039-4024-819e-8b775d35abab,d2d26c68-dc84-432b-ab99-e64ac1465f74,534a0bae-ddca-477a-9bf8-2a1cee3f52b1,c47a368f-9fc4-4614-b13b-606d270b591f
tch_20200625-194535_4,bd27f4fc-b6f0-11ea-94cc-0242ac110002,std_1593095582015_4,class_20200625-194535_4,2H3W-tfGq,8c42f582-e44a-4dfc-8e8b-d6b4b60bf9e7,011a4f95-405e-40f7-a844-e7cc70cc5811,2771f20e-12d7-405e-9858-2b53dbb27b60,7582fce7-8285-404d-98f5-8bc5ef47bff1,4eb73981-011e-49fa-ac31-19e2c425757a
tch_20200625-194535_6,bf20dee8-b6f0-11ea-94cc-0242ac110002,std_1593095585325_6,class_20200625-194535_6,ftRz-vVDz,fb71f672-bc22-47dc-b5f2-6e5c8c921595,280ef0a2-1e2f-4582-9d38-fc3d725ec675,528a764f-b5fb-4e85-aa57-7056d5c2fa0a,e4cd646c-fc30-4959-87dd-48bf4736b77b,69fd0676-e0b9-4fc0-909b-6fde24e1e283
tch_20200625-194535_16,bfd624a9-b6f0-11ea-840b-0242ac110002,std_1593095586511_16,class_20200625-194535_16,K84L-Z3qF,cd1cf854-a1ce-4d0e-8b73-39a43db5bcf7,7bda3076-5683-4b8c-b151-569e34d6fd18,f25bdaf6-2859-46e3-8cb1-435fe8ee436f,c9ddc25f-3ef0-4bac-9561-849d9fbe3e15,7fe17723-f7c0-4b39-b0f6-9eb2a5c15a14
tch_20200625-194535_2,c07683aa-b6f0-11ea-94cc-0242ac110002,std_1593095587568_2,class_20200625-194535_2,PVoH-PxvC,37575317-1254-457c-9acc-34049496d4c0,45232b05-2314-4119-8c48-83fa8b62fe50,21c99e63-cb5c-45c8-8614-f68b4806d017,d6034b99-603e-4575-ad9c-8946e749588c,11cd63a6-2869-441a-be74-7d3f27d71359
tch_20200625-194535_1,be34aa5b-b6f0-11ea-94cc-0242ac110002,std_1593095583767_1,class_20200625-194535_1,wg9n-2dMK,aa1485da-3698-4327-855f-13782a0b5dc4,27aaf3ae-0a5a-459e-b5b9-d3f1ee835e99,7f99eee6-12f5-437f-85b5-6652e09ddb36,2271d541-8bec-4c0d-b854-c33152a429ef,0ad1b671-ab03-479a-a939-548eb82b82da
tch_20200625-194535_15,bdaa1d9c-b6f0-11ea-840b-0242ac110002,std_1593095582884_15,class_20200625-194535_15,UaLK-83yj,16d64365-ec2f-4d7f-9827-672c1a04a1b9,8bb37598-0ea2-4504-9149-ea0e84b7c646,a61fa80f-3a04-410a-9bbc-35ac316d8961,b617a5fb-eb13-4905-b778-952fcbe5f723,2dfffe77-7c57-4917-8921-5aeef4563fb1
tch_20200625-194535_9,c2383091-b6f0-11ea-94cc-0242ac110002,std_1593095590520_9,class_20200625-194535_9,4Kid-wFsg,86697f49-381f-40b7-b9eb-4924fef42a23,adb59ac2-3292-453f-92ee-6a1d2d798e14,2effdf5e-ce13-4c41-a850-56770afafe0e,ee686b47-7fcf-4aed-85dd-ca13cb3b53d7,95cc8c6b-df1d-448c-854c-1ffc47ed3217
tch_20200625-194535_12,c740f238-b6f0-11ea-94cc-0242ac110002,std_1593095598951_12,class_20200625-194535_12,676p-vj4H,1d894a8a-3ea1-4358-959c-faf1ff809156,e476ee6e-9613-4f0c-be7e-9da6ea9386fd,d4928513-9c59-47b4-998e-758a6fe8ea27,09eac84e-3034-4ef6-b4ba-0518247854fc,298daba8-d2d2-4e3d-886b-cbdae4af27cc
tch_20200625-194535_10,c73c3814-b6f0-11ea-840b-0242ac110002,std_1593095598932_10,class_20200625-194535_10,tYW4-wTDV,862f9e2e-8547-4e32-9e72-2d685c2759c6,e31778bc-384c-4433-820f-6a89047c5523,643b925c-cce5-4ed8-b873-0f73671168f1,1774dcab-5dd6-4cf1-a91e-dc826945598c,3e54d637-8ba8-4c8f-9a2d-31a384c3ac86
tch_20200625-194535_7,c46a048e-b6f0-11ea-840b-0242ac110002,std_1593095594201_7,class_20200625-194535_7,47C8-qRVp,a89ab3da-7d37-49a4-b834-121de988d9d0,e2f35ec3-6c90-445d-9d7d-265ce13851e8,c5b19127-7a78-4d7d-8aec-c1e37a0612b5,f36d76fc-55f0-4bd4-b05d-834e45c3f045,9f9c734b-3003-457b-86a7-2e674b80132a
tch_20200625-194535_11,c894747a-b6f0-11ea-840b-0242ac110002,std_1593095601176_11,class_20200625-194535_11,fD8z-qYDr,72883dee-f5e2-4c2b-b116-5dda9a9ea8f4,5126a57d-c9b9-459f-8963-ee7676c6b626,355818ac-0504-4cf6-932f-b1dab618a9c0,95d991c8-6ead-4be4-8a44-19122628cdb1,f96f7d6b-e148-41c5-a372-3bfea88fb43e
tch_20200625-194535_5,cad19331-b6f0-11ea-94cc-0242ac110002,std_1593095604926_5,class_20200625-194535_5,L3ie-r92P,da581fa5-bd7c-46be-8620-c2d603c13904,964c2a3d-5039-4024-819e-8b775d35abab,d2d26c68-dc84-432b-ab99-e64ac1465f74,534a0bae-ddca-477a-9bf8-2a1cee3f52b1,c47a368f-9fc4-4614-b13b-606d270b591f
tch_20200625-194535_14,c9206104-b6f0-11ea-840b-0242ac110002,std_1593095602088_14,class_20200625-194535_14,nYdo-jdHt,cca545b3-24ae-43e0-ad87-c6ee8d6e3203,8dd7b7b9-57ac-405c-9cf3-6b325b6011eb,5a70393f-7b36-4a05-8695-1a18af482c1a,6f30871c-9e22-462f-a760-3013e61accec,81f0f126-a95c-4c12-847b-8f25c9cdec2a
tch_20200625-194535_16,cd906570-b6f0-11ea-840b-0242ac110002,std_1593095609541_16,class_20200625-194535_16,K84L-Z3qF,cd1cf854-a1ce-4d0e-8b73-39a43db5bcf7,7bda3076-5683-4b8c-b151-569e34d6fd18,f25bdaf6-2859-46e3-8cb1-435fe8ee436f,c9ddc25f-3ef0-4bac-9561-849d9fbe3e15,7fe17723-f7c0-4b39-b0f6-9eb2a5c15a14
tch_20200625-194535_3,cceb7288-b6f0-11ea-94cc-0242ac110002,std_1593095608476_3,class_20200625-194535_3,U39p-36iK,7d610ba9-8112-4a03-a56a-ac1422c3e043,6779b186-5c51-43ee-b36a-e4a9a7cf191d,8eb5e236-d662-4c6a-9bcb-c1e78e0f72b2,b883c69a-d58b-450c-9af4-f363e408bd4b,fc773934-9eec-4ee5-818e-aad4c7134405
tch_20200625-194535_1,cee37207-b6f0-11ea-840b-0242ac110002,std_1593095611771_1,class_20200625-194535_1,wg9n-2dMK,aa1485da-3698-4327-855f-13782a0b5dc4,27aaf3ae-0a5a-459e-b5b9-d3f1ee835e99,7f99eee6-12f5-437f-85b5-6652e09ddb36,2271d541-8bec-4c0d-b854-c33152a429ef,0ad1b671-ab03-479a-a939-548eb82b82da
tch_20200625-194535_2,cea22321-b6f0-11ea-94cc-0242ac110002,std_1593095611341_2,class_20200625-194535_2,PVoH-PxvC,37575317-1254-457c-9acc-34049496d4c0,45232b05-2314-4119-8c48-83fa8b62fe50,21c99e63-cb5c-45c8-8614-f68b4806d017,d6034b99-603e-4575-ad9c-8946e749588c,11cd63a6-2869-441a-be74-7d3f27d71359
tch_20200625-194535_6,ccf36201-b6f0-11ea-94cc-0242ac110002,std_1593095608493_6,class_20200625-194535_6,ftRz-vVDz,fb71f672-bc22-47dc-b5f2-6e5c8c921595,280ef0a2-1e2f-4582-9d38-fc3d725ec675,528a764f-b5fb-4e85-aa57-7056d5c2fa0a,e4cd646c-fc30-4959-87dd-48bf4736b77b,69fd0676-e0b9-4fc0-909b-6fde24e1e283
tch_20200625-194535_15,d0385440-b6f0-11ea-840b-0242ac110002,std_1593095614008_15,class_20200625-194535_15,UaLK-83yj,16d64365-ec2f-4d7f-9827-672c1a04a1b9,8bb37598-0ea2-4504-9149-ea0e84b7c646,a61fa80f-3a04-410a-9bbc-35ac316d8961,b617a5fb-eb13-4905-b778-952fcbe5f723,2dfffe77-7c57-4917-8921-5aeef4563fb1
