tchextid,studentuuid,stdextid,classcode
tch_20200702-191603_58,8d80695f-bcca-11ea-840b-0242ac110002,std_1593738872944_58,rKMh-WAUF
tch_20200702-191603_55,91d014b4-bcca-11ea-94cc-0242ac110002,std_1593738880171_55,J4B6-jTg4
tch_20200702-191603_69,936ea8ec-bcca-11ea-840b-0242ac110002,std_1593738882571_69,9avg-ow9i
tch_20200702-191603_65,9545b333-bcca-11ea-94cc-0242ac110002,std_1593738885971_65,cMZN-m842
tch_20200702-191603_57,954898d2-bcca-11ea-840b-0242ac110002,std_1593738885988_57,eEeb-hPCR
tch_20200702-191603_56,9802d6da-bcca-11ea-94cc-0242ac110002,std_1593738890563_56,7GKE-4H4x
tch_20200702-191603_60,955bac2c-bcca-11ea-840b-0242ac110002,std_1593738886126_60,QZmn-4W93
tch_20200702-191603_61,94379e97-bcca-11ea-94cc-0242ac110002,std_1593738884212_61,6q9Z-9yD7
tch_20200702-191603_70,9702a4f8-bcca-11ea-840b-0242ac110002,std_1593738888577_70,kTc2-XHuU
tch_20200702-191603_66,9945de2b-bcca-11ea-94cc-0242ac110002,std_1593738892693_66,7t7J-s67c
tch_20200702-191603_62,9a707c51-bcca-11ea-840b-0242ac110002,std_1593738894644_62,ujea-Wz3N
tch_20200702-191603_71,9a9a4aec-bcca-11ea-840b-0242ac110002,std_1593738894584_71,6xT8-KXci
tch_20200702-191603_67,9cee7472-bcca-11ea-94cc-0242ac110002,std_1593738898845_67,f6j8-72yz
tch_20200702-191603_63,9e6e0f3a-bcca-11ea-94cc-0242ac110002,std_1593738901319_63,njty-tG9T
tch_20200702-191603_73,a1c7e863-bcca-11ea-94cc-0242ac110002,std_1593738906596_73,4y7R-D6rR
tch_20200702-191603_64,9fb97aaf-bcca-11ea-840b-0242ac110002,std_1593738903494_64,p7v7-UEYh
tch_20200702-191603_68,9f99be5a-bcca-11ea-94cc-0242ac110002,std_1593738903317_68,8Muh-tZ7e
tch_20200702-191603_72,9e2d35e6-bcca-11ea-94cc-0242ac110002,std_1593738900591_72,ur8g-DKqk
tch_20200702-191603_58,9fc20685-bcca-11ea-840b-0242ac110002,std_1593738903556_58,rKMh-WAUF
tch_20200702-191603_59,9f82b39c-bcca-11ea-94cc-0242ac110002,std_1593738903150_59,yVc8-W398
tch_20200702-191603_69,a258905e-bcca-11ea-840b-0242ac110002,std_1593738907946_69,9avg-ow9i
tch_20200702-191603_65,a282110f-bcca-11ea-94cc-0242ac110002,std_1593738908200_65,cMZN-m842
tch_20200702-191603_74,a55b964f-bcca-11ea-94cc-0242ac110002,std_1593738912604_74,govd-oGZh
tch_20200702-191603_70,a6dd2e30-bcca-11ea-840b-0242ac110002,std_1593738915493_70,kTc2-XHuU
tch_20200702-191603_60,a5fe66ce-bcca-11ea-94cc-0242ac110002,std_1593738914034_60,QZmn-4W93
tch_20200702-191603_61,a62eec1b-bcca-11ea-94cc-0242ac110002,std_1593738914352_61,6q9Z-9yD7
tch_20200702-191603_66,a87d96da-bcca-11ea-94cc-0242ac110002,std_1593738918223_66,7t7J-s67c
tch_20200702-191603_62,a904a1e7-bcca-11ea-840b-0242ac110002,std_1593738919119_62,ujea-Wz3N
tch_20200702-191603_75,a8f2042b-bcca-11ea-94cc-0242ac110002,std_1593738918611_75,6shy-vjWq
tch_20200702-191603_71,aa84b18a-bcca-11ea-840b-0242ac110002,std_1593738921619_71,6xT8-KXci
tch_20200702-191603_76,ac7e8652-bcca-11ea-840b-0242ac110002,std_1593738924617_76,HnFt-v3Wh
tch_20200702-191603_67,ab62dc8f-bcca-11ea-94cc-0242ac110002,std_1593738923080_67,f6j8-72yz
tch_20200702-191603_63,ad85e462-bcca-11ea-94cc-0242ac110002,std_1593738926613_63,njty-tG9T
tch_20200702-191603_68,af20a898-bcca-11ea-94cc-0242ac110002,std_1593738929353_68,8Muh-tZ7e
tch_20200702-191603_64,af009d7c-bcca-11ea-840b-0242ac110002,std_1593738929144_64,p7v7-UEYh
tch_20200702-191603_72,aff29e51-bcca-11ea-840b-0242ac110002,std_1593738930727_72,ur8g-DKqk
tch_20200702-191603_77,b014a4fc-bcca-11ea-94cc-0242ac110002,std_1593738930622_77,92YU-j9kd
tch_20200702-191603_65,b2ca9d33-bcca-11ea-94cc-0242ac110002,std_1593738935508_65,cMZN-m842
tch_20200702-191603_73,af035bd9-bcca-11ea-94cc-0242ac110002,std_1593738929114_73,4y7R-D6rR
tch_20200702-191603_74,b42af115-bcca-11ea-94cc-0242ac110002,std_1593738937789_74,govd-oGZh
tch_20200702-191603_69,b1787ac7-bcca-11ea-840b-0242ac110002,std_1593738933277_69,9avg-ow9i
tch_20200702-191603_78,b3a482f4-bcca-11ea-840b-0242ac110002,std_1593738936629_78,RYdY-74n8
tch_20200702-191603_70,b4dbf138-bcca-11ea-840b-0242ac110002,std_1593738938964_70,kTc2-XHuU
tch_20200702-191603_75,b8292043-bcca-11ea-94cc-0242ac110002,std_1593738944485_75,6shy-vjWq
tch_20200702-191603_66,b6c65c5b-bcca-11ea-94cc-0242ac110002,std_1593738942189_66,7t7J-s67c
tch_20200702-191603_71,b8edf750-bcca-11ea-840b-0242ac110002,std_1593738945795_71,6xT8-KXci
tch_20200702-191603_79,b73d6093-bcca-11ea-840b-0242ac110002,std_1593738942636_79,4K4L-9y2J
tch_20200702-191603_76,bb14a793-bcca-11ea-840b-0242ac110002,std_1593738949406_76,HnFt-v3Wh
tch_20200702-191603_80,bacf39d2-bcca-11ea-94cc-0242ac110002,std_1593738948643_80,aLtB-9r9Z
tch_20200702-191603_81,be666b1f-bcca-11ea-94cc-0242ac110002,std_1593738954651_81,269a-V3Mx
tch_20200702-191603_67,bce10392-bcca-11ea-94cc-0242ac110002,std_1593738952408_67,f6j8-72yz
tch_20200702-191603_68,be6a6262-bcca-11ea-840b-0242ac110002,std_1593738955027_68,8Muh-tZ7e
tch_20200702-191603_77,bfb3d282-bcca-11ea-94cc-0242ac110002,std_1593738957170_77,92YU-j9kd
tch_20200702-191603_72,bf9cee75-bcca-11ea-840b-0242ac110002,std_1593738956967_72,ur8g-DKqk
tch_20200702-191603_73,c0ba1ed2-bcca-11ea-840b-0242ac110002,std_1593738958903_73,4y7R-D6rR
tch_20200702-191603_74,c1b7dfa7-bcca-11ea-840b-0242ac110002,std_1593738960518_74,govd-oGZh
tch_20200702-191603_82,c1fc1456-bcca-11ea-94cc-0242ac110002,std_1593738960658_82,vo9v-6mL3
tch_20200702-191603_78,c35710d5-bcca-11ea-94cc-0242ac110002,std_1593738963294_78,RYdY-74n8
tch_20200702-191603_69,c22a29a3-bcca-11ea-840b-0242ac110002,std_1593738961300_69,9avg-ow9i
tch_20200702-191603_70,c51080ac-bcca-11ea-840b-0242ac110002,std_1593738966178_70,kTc2-XHuU
tch_20200702-191603_75,c708f4f4-bcca-11ea-840b-0242ac110002,std_1593738969451_75,6shy-vjWq
tch_20200702-191603_83,c58ed80d-bcca-11ea-840b-0242ac110002,std_1593738966664_83,Z86w-2TP2
tch_20200702-191603_84,c9219be1-bcca-11ea-840b-0242ac110002,std_1593738972672_84,3P28-9Nvb
tch_20200702-191603_71,c9298b5b-bcca-11ea-94cc-0242ac110002,std_1593738973025_71,6xT8-KXci
tch_20200702-191603_79,c9e69912-bcca-11ea-94cc-0242ac110002,std_1593738974269_79,4K4L-9y2J
tch_20200702-191603_76,ca62a790-bcca-11ea-94cc-0242ac110002,std_1593738975089_76,HnFt-v3Wh
tch_20200702-191603_80,ca6cb9ec-bcca-11ea-94cc-0242ac110002,std_1593738975170_80,aLtB-9r9Z
tch_20200702-191603_81,cbb602d6-bcca-11ea-840b-0242ac110002,std_1593738977278_81,269a-V3Mx
tch_20200702-191603_85,ccba0539-bcca-11ea-840b-0242ac110002,std_1593738978677_85,h849-MtRH
tch_20200702-191603_77,cf69bb60-bcca-11ea-94cc-0242ac110002,std_1593738983509_77,92YU-j9kd
tch_20200702-191603_86,d04f393e-bcca-11ea-94cc-0242ac110002,std_1593738984684_86,KJix-L2Ku
tch_20200702-191603_72,d0e7f6bf-bcca-11ea-94cc-0242ac110002,std_1593738986016_72,ur8g-DKqk
tch_20200702-191603_82,d2b0d017-bcca-11ea-94cc-0242ac110002,std_1593738989016_82,vo9v-6mL3
tch_20200702-191603_73,d0ecd94e-bcca-11ea-840b-0242ac110002,std_1593738986071_73,4y7R-D6rR
tch_20200702-191603_87,d3e50ab9-bcca-11ea-94cc-0242ac110002,std_1593738990694_87,wRcr-A6Lx
tch_20200702-191603_78,d310f173-bcca-11ea-840b-0242ac110002,std_1593738989639_78,RYdY-74n8
tch_20200702-191603_74,d22dbdfd-bcca-11ea-840b-0242ac110002,std_1593738988184_74,govd-oGZh
tch_20200702-191603_84,d75440c5-bcca-11ea-840b-0242ac110002,std_1593738996800_84,3P28-9Nvb
tch_20200702-191603_79,d9a24fcb-bcca-11ea-94cc-0242ac110002,std_1593739000659_79,4K4L-9y2J
tch_20200702-191603_88,d77e3682-bcca-11ea-840b-0242ac110002,std_1593738996706_88,vV78-rnTV
tch_20200702-191603_83,d736f4ac-bcca-11ea-94cc-0242ac110002,std_1593738996560_83,Z86w-2TP2
tch_20200702-191603_75,d715626f-bcca-11ea-94cc-0242ac110002,std_1593738996387_75,6shy-vjWq
tch_20200702-191603_76,da3c6c2f-bcca-11ea-840b-0242ac110002,std_1593739001677_76,HnFt-v3Wh
tch_20200702-191603_80,db3e2525-bcca-11ea-840b-0242ac110002,std_1593739003341_80,aLtB-9r9Z
tch_20200702-191603_89,db10d380-bcca-11ea-94cc-0242ac110002,std_1593739002716_89,vt3V-BRV6
tch_20200702-191603_81,dcf8f439-bcca-11ea-94cc-0242ac110002,std_1593739006281_81,269a-V3Mx
tch_20200702-191603_85,dd292c18-bcca-11ea-840b-0242ac110002,std_1593739006606_85,h849-MtRH
tch_20200702-191603_77,def33d9a-bcca-11ea-94cc-0242ac110002,std_1593739009579_77,92YU-j9kd
tch_20200702-191603_90,de9e8e11-bcca-11ea-840b-0242ac110002,std_1593739008728_90,sKVX-4p9M
tch_20200702-191603_86,dfb3a725-bcca-11ea-840b-0242ac110002,std_1593739010873_86,KJix-L2Ku
tch_20200702-191603_82,e1cf5b40-bcca-11ea-840b-0242ac110002,std_1593739014374_82,vo9v-6mL3
tch_20200702-191603_87,e3874455-bcca-11ea-840b-0242ac110002,std_1593739017266_87,wRcr-A6Lx
tch_20200702-191603_91,e233c322-bcca-11ea-840b-0242ac110002,std_1593739014738_91,m2oR-6Q47
tch_20200702-191603_78,e4338a80-bcca-11ea-94cc-0242ac110002,std_1593739018386_78,RYdY-74n8
tch_20200702-191603_92,e5cbddce-bcca-11ea-840b-0242ac110002,std_1593739020744_92,Gw2n-3X6t
tch_20200702-191603_84,e63cc7cd-bcca-11ea-840b-0242ac110002,std_1593739021816_84,3P28-9Nvb
tch_20200702-191603_83,e8a674cd-bcca-11ea-94cc-0242ac110002,std_1593739025857_83,Z86w-2TP2
tch_20200702-191603_88,e884bc87-bcca-11ea-840b-0242ac110002,std_1593739025598_88,vV78-rnTV
tch_20200702-191603_93,e95f3db9-bcca-11ea-840b-0242ac110002,std_1593739026752_93,Hm7i-sVx2
tch_20200702-191603_79,e871a952-bcca-11ea-94cc-0242ac110002,std_1593739025511_79,4K4L-9y2J
tch_20200702-191603_80,eb299d95-bcca-11ea-840b-0242ac110002,std_1593739030082_80,aLtB-9r9Z
tch_20200702-191603_81,ec6244c5-bcca-11ea-94cc-0242ac110002,std_1593739032097_81,269a-V3Mx
tch_20200702-191603_89,ec28bdf1-bcca-11ea-840b-0242ac110002,std_1593739031772_89,vt3V-BRV6
tch_20200702-191603_94,ecf58406-bcca-11ea-840b-0242ac110002,std_1593739032758_94,8JUj-2X4X
tch_20200702-191603_85,ee16f966-bcca-11ea-94cc-0242ac110002,std_1593739034993_85,h849-MtRH
tch_20200702-191603_86,f0775771-bcca-11ea-840b-0242ac110002,std_1593739038969_86,KJix-L2Ku
tch_20200702-191603_90,ef73f162-bcca-11ea-94cc-0242ac110002,std_1593739037282_90,sKVX-4p9M
tch_20200702-191603_95,f08820d1-bcca-11ea-94cc-0242ac110002,std_1593739038766_95,R7D2-WJba
tch_20200702-191603_82,f158dd71-bcca-11ea-94cc-0242ac110002,std_1593739040438_82,vo9v-6mL3
tch_20200702-191603_87,f2667cd7-bcca-11ea-94cc-0242ac110002,std_1593739042226_87,wRcr-A6Lx
tch_20200702-191603_96,f41f2a3d-bcca-11ea-840b-0242ac110002,std_1593739044772_96,9478-t6tY
tch_20200702-191603_91,f3eaacad-bcca-11ea-94cc-0242ac110002,std_1593739044771_91,m2oR-6Q47
tch_20200702-191603_97,f7bc4d72-bcca-11ea-94cc-0242ac110002,std_1593739050781_97,EK9E-JUy9
tch_20200702-191603_92,f538fea7-bcca-11ea-840b-0242ac110002,std_1593739046956_92,Gw2n-3X6t
tch_20200702-191603_83,f7557548-bcca-11ea-94cc-0242ac110002,std_1593739050507_83,Z86w-2TP2
tch_20200702-191603_84,f6270791-bcca-11ea-94cc-0242ac110002,std_1593739048505_84,3P28-9Nvb
tch_20200702-191603_88,f781b554-bcca-11ea-840b-0242ac110002,std_1593739050763_88,vV78-rnTV
tch_20200702-191603_98,fb496c5e-bcca-11ea-840b-0242ac110002,std_1593739056787_98,HQ7t-LNJk
tch_20200702-191603_93,f7eb73a2-bcca-11ea-840b-0242ac110002,std_1593739051491_93,Hm7i-sVx2
tch_20200702-191603_89,fc7541cd-bcca-11ea-94cc-0242ac110002,std_1593739059073_89,vt3V-BRV6
tch_20200702-191603_99,fed9e5f5-bcca-11ea-94cc-0242ac110002,std_1593739062797_99,49p3-7PVu
tch_20200702-191603_86,ff629e0b-bcca-11ea-94cc-0242ac110002,std_1593739063995_86,KJix-L2Ku
tch_20200702-191603_85,fed3cb57-bcca-11ea-840b-0242ac110002,std_1593739063081_85,h849-MtRH
tch_20200702-191603_94,fdf30830-bcca-11ea-94cc-0242ac110002,std_1593739061598_94,8JUj-2X4X
tch_20200702-191603_90,003c34e0-bccb-11ea-840b-0242ac110002,std_1593739065418_90,sKVX-4p9M
tch_20200702-191603_87,01be4097-bccb-11ea-840b-0242ac110002,std_1593739067961_87,wRcr-A6Lx
tch_20200702-191603_100,0270c898-bccb-11ea-840b-0242ac110002,std_1593739068805_100,n2Ti-2J74
tch_20200702-191603_95,0058be12-bccb-11ea-840b-0242ac110002,std_1593739065604_95,R7D2-WJba
tch_20200702-191603_96,03ff577f-bccb-11ea-94cc-0242ac110002,std_1593739071737_96,9478-t6tY
tch_20200702-191603_92,0710dcd7-bccb-11ea-840b-0242ac110002,std_1593739076912_92,Gw2n-3X6t
tch_20200702-135738_1,06031667-bccb-11ea-94cc-0242ac110002,std_1593739074811_101,8nre-AwW3
tch_20200702-191603_97,06d5a88a-bccb-11ea-94cc-0242ac110002,std_1593739076515_97,EK9E-JUy9
tch_20200702-191603_91,0591de93-bccb-11ea-840b-0242ac110002,std_1593739074339_91,m2oR-6Q47
tch_20200702-191603_88,08c8ed8a-bccb-11ea-840b-0242ac110002,std_1593739079797_88,vV78-rnTV
tch_20200702-135738_2,099a9528-bccb-11ea-840b-0242ac110002,std_1593739080819_102,Td93-oVAo
tch_20200702-191603_98,09f6499a-bccb-11ea-94cc-0242ac110002,std_1593739081736_98,HQ7t-LNJk
tch_20200702-191603_93,0aa3a157-bccb-11ea-94cc-0242ac110002,std_1593739082869_93,Hm7i-sVx2
tch_20200702-191603_99,0d1febb9-bccb-11ea-94cc-0242ac110002,std_1593739087045_99,49p3-7PVu
tch_20200702-191603_89,0caf76b1-bccb-11ea-840b-0242ac110002,std_1593739086348_89,vt3V-BRV6
tch_20200702-135738_3,0d2b3616-bccb-11ea-840b-0242ac110002,std_1593739086825_103,x8H9-Hx2z
tch_20200702-191603_94,0ff3f345-bccb-11ea-94cc-0242ac110002,std_1593739091810_94,8JUj-2X4X
tch_20200702-135738_4,10c2db58-bccb-11ea-94cc-0242ac110002,std_1593739092832_104,s74c-24wf
tch_20200702-191603_95,12106a8d-bccb-11ea-94cc-0242ac110002,std_1593739095334_95,R7D2-WJba
tch_20200702-191603_90,10886ac9-bccb-11ea-94cc-0242ac110002,std_1593739092778_90,sKVX-4p9M
tch_20200702-191603_96,13124a5a-bccb-11ea-840b-0242ac110002,std_1593739097015_96,9478-t6tY
tch_20200702-191603_100,1183ba86-bccb-11ea-840b-0242ac110002,std_1593739094420_100,n2Ti-2J74
tch_20200702-191603_97,157c4547-bccb-11ea-94cc-0242ac110002,std_1593739101072_97,EK9E-JUy9
tch_20200702-191603_92,15187a21-bccb-11ea-94cc-0242ac110002,std_1593739100393_92,Gw2n-3X6t
tch_20200702-191603_91,160f3645-bccb-11ea-840b-0242ac110002,std_1593739102022_91,m2oR-6Q47
tch_20200702-135738_5,145af67b-bccb-11ea-94cc-0242ac110002,std_1593739098843_105,4zHa-GZ4p
tch_20200702-135738_2,181b32a0-bccb-11ea-840b-0242ac110002,std_1593739105505_102,Td93-oVAo
tch_20200702-135738_1,154aae55-bccb-11ea-94cc-0242ac110002,std_1593739100737_101,8nre-AwW3
tch_20200702-135738_6,17e703bc-bccb-11ea-94cc-0242ac110002,std_1593739104852_106,6zJN-YUBZ
tch_20200702-191603_93,1a3cda46-bccb-11ea-94cc-0242ac110002,std_1593739109067_93,Hm7i-sVx2
tch_20200702-191603_99,1bb12a9e-bccb-11ea-840b-0242ac110002,std_1593739111513_99,49p3-7PVu
tch_20200702-191603_98,19cb05ca-bccb-11ea-94cc-0242ac110002,std_1593739108312_98,HQ7t-LNJk
tch_20200702-135738_8,1f13b752-bccb-11ea-94cc-0242ac110002,std_1593739116867_108,kJcd-pihj
tch_20200702-135738_3,1d255425-bccb-11ea-840b-0242ac110002,std_1593739113951_103,x8H9-Hx2z
tch_20200702-135738_7,1b7e0ccb-bccb-11ea-94cc-0242ac110002,std_1593739110862_107,893T-A64P
tch_20200702-135738_4,1efecf6d-bccb-11ea-94cc-0242ac110002,std_1593739117012_104,s74c-24wf
tch_20200702-191603_94,1e7fb3e3-bccb-11ea-840b-0242ac110002,std_1593739116199_94,8JUj-2X4X
tch_20200702-191603_96,20d38f93-bccb-11ea-840b-0242ac110002,std_1593739120081_96,9478-t6tY
tch_20200702-191603_95,20690d56-bccb-11ea-840b-0242ac110002,std_1593739119430_95,R7D2-WJba
tch_20200702-191603_100,21cc2060-bccb-11ea-840b-0242ac110002,std_1593739121753_100,n2Ti-2J74
tch_20200702-191603_97,236313f4-bccb-11ea-94cc-0242ac110002,std_1593739124410_97,EK9E-JUy9
tch_20200702-135738_9,22a8ebcb-bccb-11ea-94cc-0242ac110002,std_1593739122875_109,787B-2LPF
tch_20200702-135738_10,263d0ec4-bccb-11ea-840b-0242ac110002,std_1593739128882_110,guaW-Au2z
tch_20200702-135738_5,256f377e-bccb-11ea-840b-0242ac110002,std_1593739127832_105,4zHa-GZ4p
tch_20200702-135738_6,283e5cf9-bccb-11ea-94cc-0242ac110002,std_1593739132529_106,6zJN-YUBZ
tch_20200702-135738_2,26b3c52f-bccb-11ea-94cc-0242ac110002,std_1593739129975_102,Td93-oVAo
tch_20200702-135738_1,276ab9cc-bccb-11ea-840b-0242ac110002,std_1593739131194_101,8nre-AwW3
tch_20200702-135738_11,29d6d77b-bccb-11ea-94cc-0242ac110002,std_1593739134890_111,36C6-zkus
tch_20200702-135738_8,2ce3f011-bccb-11ea-840b-0242ac110002,std_1593739140362_108,kJcd-pihj
tch_20200702-191603_98,2c5481a6-bccb-11ea-840b-0242ac110002,std_1593739139406_98,HQ7t-LNJk
tch_20200702-191603_99,2a6e0e3d-bccb-11ea-840b-0242ac110002,std_1593739136236_99,49p3-7PVu
tch_20200702-135738_3,2cfd44ec-bccb-11ea-94cc-0242ac110002,std_1593739140516_103,x8H9-Hx2z
tch_20200702-135738_12,2d694cfa-bccb-11ea-840b-0242ac110002,std_1593739140897_112,2iYK-6i2N
tch_20200702-135738_4,2e95496d-bccb-11ea-840b-0242ac110002,std_1593739143203_104,s74c-24wf
tch_20200702-135738_7,2de88ec8-bccb-11ea-840b-0242ac110002,std_1593739142081_107,893T-A64P
tch_20200702-135738_13,3101b5cb-bccb-11ea-94cc-0242ac110002,std_1593739146905_113,6hPH-cGR3
tch_20200702-135738_9,32e591ad-bccb-11ea-840b-0242ac110002,std_1593739150419_109,787B-2LPF
tch_20200702-191603_100,31bc7a20-bccb-11ea-94cc-0242ac110002,std_1593739148493_100,n2Ti-2J74
tch_20200702-135738_14,34931a87-bccb-11ea-840b-0242ac110002,std_1593739152912_114,ua6Y-3XwJ
tch_20200702-135738_5,365ed97a-bccb-11ea-840b-0242ac110002,std_1593739156262_105,4zHa-GZ4p
tch_20200702-135738_6,36eee441-bccb-11ea-94cc-0242ac110002,std_1593739157192_106,6zJN-YUBZ
tch_20200702-135738_10,354c7f64-bccb-11ea-94cc-0242ac110002,std_1593739154464_110,guaW-Au2z
tch_20200702-135738_15,38289d3f-bccb-11ea-840b-0242ac110002,std_1593739158918_115,8DX8-ysKu
tch_20200702-135738_16,3bbbae5c-bccb-11ea-840b-0242ac110002,std_1593739164926_116,E7Y2-qY84
tch_20200702-135738_1,39ab93c6-bccb-11ea-94cc-0242ac110002,std_1593739161793_101,8nre-AwW3
tch_20200702-135738_2,379f2136-bccb-11ea-94cc-0242ac110002,std_1593739158323_102,Td93-oVAo
tch_20200702-135738_3,3c985375-bccb-11ea-94cc-0242ac110002,std_1593739166718_103,x8H9-Hx2z
tch_20200702-135738_8,3b56ab3a-bccb-11ea-94cc-0242ac110002,std_1593739164589_108,kJcd-pihj
tch_20200702-135738_11,3a73ec98-bccb-11ea-840b-0242ac110002,std_1593739163084_111,36C6-zkus
tch_20200702-135738_7,3f167205-bccb-11ea-94cc-0242ac110002,std_1593739170879_107,893T-A64P
tch_20200702-135738_12,3db84241-bccb-11ea-94cc-0242ac110002,std_1593739168595_112,2iYK-6i2N
tch_20200702-135738_4,3f069456-bccb-11ea-840b-0242ac110002,std_1593739170782_104,s74c-24wf
tch_20200702-135738_9,41d6cb15-bccb-11ea-94cc-0242ac110002,std_1593739175455_109,787B-2LPF
tch_20200702-135738_17,3f509582-bccb-11ea-94cc-0242ac110002,std_1593739170931_117,mhcQ-zei7
tch_20200702-135738_13,415e6712-bccb-11ea-94cc-0242ac110002,std_1593739174709_113,6hPH-cGR3
tch_20200702-135738_14,43a7e173-bccb-11ea-94cc-0242ac110002,std_1593739178532_114,ua6Y-3XwJ
tch_20200702-135738_18,42e8d762-bccb-11ea-94cc-0242ac110002,std_1593739176939_118,krWv-B2Tf
tch_20200702-135738_10,47fb849a-bccb-11ea-840b-0242ac110002,std_1593739185820_110,guaW-Au2z
tch_20200702-135738_5,46138a94-bccb-11ea-94cc-0242ac110002,std_1593739182563_105,4zHa-GZ4p
tch_20200702-135738_20,4a1403e0-bccb-11ea-840b-0242ac110002,std_1593739188967_120,GwE9-3z7N
tch_20200702-135738_19,4677552d-bccb-11ea-840b-0242ac110002,std_1593739182945_119,RAc6-2iZ7
tch_20200702-135738_6,47a0446c-bccb-11ea-94cc-0242ac110002,std_1593739185232_106,6zJN-YUBZ
tch_20200702-135738_16,49a4796d-bccb-11ea-840b-0242ac110002,std_1593739188606_116,E7Y2-qY84
tch_20200702-135738_15,49431fbf-bccb-11ea-94cc-0242ac110002,std_1593739187884_115,8DX8-ysKu
tch_20200702-135738_8,4a749ace-bccb-11ea-94cc-0242ac110002,std_1593739189949_108,kJcd-pihj
tch_20200702-135738_11,4bf064e5-bccb-11ea-840b-0242ac110002,std_1593739192451_111,36C6-zkus
tch_20200702-135738_21,4da4cbf0-bccb-11ea-94cc-0242ac110002,std_1593739194968_121,4ixk-2HRt
tch_20200702-135738_7,4eaf0f9d-bccb-11ea-840b-0242ac110002,std_1593739197055_107,893T-A64P
tch_20200702-135738_9,50706e7d-bccb-11ea-840b-0242ac110002,std_1593739200011_109,787B-2LPF
tch_20200702-135738_12,4ee22e26-bccb-11ea-840b-0242ac110002,std_1593739197397_112,2iYK-6i2N
tch_20200702-135738_22,513e1fb2-bccb-11ea-94cc-0242ac110002,std_1593739200975_122,dT9q-D9Le
tch_20200702-135738_13,51bff8f6-bccb-11ea-94cc-0242ac110002,std_1593739202169_113,6hPH-cGR3
tch_20200702-135738_17,51b487bb-bccb-11ea-840b-0242ac110002,std_1593739202101_117,mhcQ-zei7
tch_20200702-135738_14,52bad497-bccb-11ea-840b-0242ac110002,std_1593739203814_114,ua6Y-3XwJ
tch_20200702-135738_18,549befc5-bccb-11ea-840b-0242ac110002,std_1593739207003_118,krWv-B2Tf
tch_20200702-135738_23,54ce7226-bccb-11ea-94cc-0242ac110002,std_1593739206983_123,jKAy-hgV2
tch_20200702-135738_10,556cfc25-bccb-11ea-94cc-0242ac110002,std_1593739208314_110,guaW-Au2z
tch_20200702-135738_16,58f93010-bccb-11ea-94cc-0242ac110002,std_1593739214292_116,E7Y2-qY84
tch_20200702-135738_19,58649108-bccb-11ea-840b-0242ac110002,std_1593739213340_119,RAc6-2iZ7
tch_20200702-135738_20,57935e6e-bccb-11ea-840b-0242ac110002,std_1593739211955_120,GwE9-3z7N
tch_20200702-135738_11,5b949b63-bccb-11ea-94cc-0242ac110002,std_1593739218677_111,36C6-zkus
tch_20200702-135738_24,5869c159-bccb-11ea-94cc-0242ac110002,std_1593739212988_124,Y8gd-yWqm
tch_20200702-135738_15,59a6117f-bccb-11ea-840b-0242ac110002,std_1593739215452_115,8DX8-ysKu
tch_20200702-135738_25,5bf4bc3d-bccb-11ea-840b-0242ac110002,std_1593739218994_125,Cjio-N7nY
tch_20200702-135738_26,5f87f513-bccb-11ea-840b-0242ac110002,std_1593739225002_126,27kt-QN8g
tch_20200702-135738_21,5e01a384-bccb-11ea-94cc-0242ac110002,std_1593739222774_121,4ixk-2HRt
tch_20200702-135738_13,61c0327a-bccb-11ea-840b-0242ac110002,std_1593739229044_113,6hPH-cGR3
tch_20200702-135738_17,622116d2-bccb-11ea-840b-0242ac110002,std_1593739229670_117,mhcQ-zei7
tch_20200702-135738_22,60f58f7c-bccb-11ea-840b-0242ac110002,std_1593739227724_122,dT9q-D9Le
tch_20200702-135738_12,60db5043-bccb-11ea-840b-0242ac110002,std_1593739227565_112,2iYK-6i2N
tch_20200702-135738_14,62478b05-bccb-11ea-840b-0242ac110002,std_1593739229937_114,ua6Y-3XwJ
tch_20200702-135738_18,641c71ac-bccb-11ea-94cc-0242ac110002,std_1593739233008_118,krWv-B2Tf
tch_20200702-135738_23,64248856-bccb-11ea-840b-0242ac110002,std_1593739233056_123,jKAy-hgV2
tch_20200702-135738_27,631c670d-bccb-11ea-94cc-0242ac110002,std_1593739231008_127,h9ps-BAF3
tch_20200702-135738_28,66b45a96-bccb-11ea-94cc-0242ac110002,std_1593739237015_128,BbZA-KMb6
tch_20200702-135738_16,67a634a0-bccb-11ea-94cc-0242ac110002,std_1593739238933_116,E7Y2-qY84
tch_20200702-135738_20,689c54df-bccb-11ea-94cc-0242ac110002,std_1593739240551_120,GwE9-3z7N
tch_20200702-135738_24,69afe7b6-bccb-11ea-94cc-0242ac110002,std_1593739242353_124,Y8gd-yWqm
tch_20200702-135738_19,67fdca24-bccb-11ea-94cc-0242ac110002,std_1593739239458_119,RAc6-2iZ7
tch_20200702-135738_29,6a457071-bccb-11ea-840b-0242ac110002,std_1593739243022_129,LRxv-6H2v
tch_20200702-135738_15,6a8d2863-bccb-11ea-840b-0242ac110002,std_1593739243808_115,8DX8-ysKu
tch_20200702-135738_26,6d079e1e-bccb-11ea-840b-0242ac110002,std_1593739247964_126,27kt-QN8g
tch_20200702-135738_25,6c88343d-bccb-11ea-840b-0242ac110002,std_1593739247106_125,Cjio-N7nY
