tchextid,stduuid,stdextid,classcode
tch_20200713-103946_63,e6f36c18-cb0c-11ea-acee-0242ac110002,std_1595306687392_63,sYAR-BG4x
tch_20200713-103946_64,e77a76d4-cb0c-11ea-89f8-0242ac110002,std_1595306688293_64,KvVX-VWfJ
tch_20200713-103946_57,e8122311-cb0c-11ea-89f8-0242ac110002,std_1595306689300_57,td7q-8Q6q
tch_20200713-103946_52,e8f333d7-cb0c-11ea-96b3-0242ac110002,std_1595306690729_52,uKUM-8Z68
tch_20200713-103946_59,e94f8422-cb0c-11ea-96b3-0242ac110002,std_1595306691380_59,usfw-Kz3f
tch_20200713-103946_65,eb4fe847-cb0c-11ea-af23-0242ac110002,std_1595306694736_65,E479-qUiz
tch_20200713-103946_72,ead7d256-cb0c-11ea-acee-0242ac110002,std_1595306693578_72,4hJz-k7Wx
tch_20200713-103946_53,eb495851-cb0c-11ea-acee-0242ac110002,std_1595306694681_53,27Vi-TyUC
tch_20200713-103946_54,ee6bf5b5-cb0c-11ea-af23-0242ac110002,std_1595306699946_54,KcaQ-k73z
tch_20200713-103946_73,ed376d5d-cb0c-11ea-89f8-0242ac110002,std_1595306697605_73,mL2b-tXT3
tch_20200713-103946_67,eded4f52-cb0c-11ea-acee-0242ac110002,std_1595306699068_67,rF8u-RmtJ
tch_20200713-103946_74,ef9840d9-cb0c-11ea-acee-0242ac110002,std_1595306701611_74,2W4P-72E6
tch_20200713-103946_55,ef71cc74-cb0c-11ea-96b3-0242ac110002,std_1595306701669_55,7BU8-tM7G
tch_20200713-103946_60,ee631c03-cb0c-11ea-acee-0242ac110002,std_1595306699872_60,Qz7n-yh7X
tch_20200713-103946_66,ecd7e7e8-cb0c-11ea-af23-0242ac110002,std_1595306697306_66,auD7-irn3
tch_20200713-103946_68,ef573ff3-cb0c-11ea-af23-0242ac110002,std_1595306701508_68,qYQo-29hK
tch_20200713-103946_56,f04681d3-cb0c-11ea-acee-0242ac110002,std_1595306703038_56,x2Ap-yr9o
tch_20200713-103946_75,f20548ae-cb0c-11ea-acee-0242ac110002,std_1595306705624_75,A297-yUE6
tch_20200713-103946_69,f47a67a9-cb0c-11ea-af23-0242ac110002,std_1595306710068_69,h8bB-4uez
tch_20200713-103946_61,f3c659b7-cb0c-11ea-96b3-0242ac110002,std_1595306708933_61,f8uo-aPC8
tch_20200713-103946_76,f4666ac6-cb0c-11ea-96b3-0242ac110002,std_1595306709633_76,Z7Ey-C43e
tch_20200713-103946_62,f5867ffc-cb0c-11ea-89f8-0242ac110002,std_1595306711824_62,iwzg-4fUA
tch_20200713-103946_58,f6687bd7-cb0c-11ea-96b3-0242ac110002,std_1595306713321_58,9orf-Gn34
tch_20200713-103946_63,f6a81d00-cb0c-11ea-af23-0242ac110002,std_1595306713755_63,sYAR-BG4x
tch_20200713-103946_71,f67dd8d5-cb0c-11ea-96b3-0242ac110002,std_1595306713490_71,26FC-Eg72
tch_20200713-103946_64,f6a9a342-cb0c-11ea-96b3-0242ac110002,std_1595306713757_64,KvVX-VWfJ
tch_20200713-103946_57,f712c535-cb0c-11ea-96b3-0242ac110002,std_1595306714451_57,td7q-8Q6q
tch_20200713-103946_70,f67b8e4f-cb0c-11ea-acee-0242ac110002,std_1595306713464_70,36Ew-a2wh
tch_20200713-103946_59,fa2bec3c-cb0c-11ea-acee-0242ac110002,std_1595306719644_59,usfw-Kz3f
tch_20200713-103946_77,f6c5b764-cb0c-11ea-af23-0242ac110002,std_1595306713649_77,7gRx-9ZnH
tch_20200713-103946_78,f9309c47-cb0c-11ea-89f8-0242ac110002,std_1595306717657_78,XgZz-DAfz
tch_20200713-103946_72,fab4a46d-cb0c-11ea-96b3-0242ac110002,std_1595306720540_72,4hJz-k7Wx
tch_20200713-103946_65,fa7e2bba-cb0c-11ea-96b3-0242ac110002,std_1595306720215_65,E479-qUiz
tch_20200713-103946_79,fb8f73fb-cb0c-11ea-af23-0242ac110002,std_1595306721673_79,J9gv-MT76
tch_20200713-103946_80,fdf77351-cb0c-11ea-96b3-0242ac110002,std_1595306725689_80,MTmL-Xj92
tch_20200713-103946_67,fd433e6c-cb0c-11ea-acee-0242ac110002,std_1595306724831_67,rF8u-RmtJ
tch_20200713-103946_74,fe4c4a0d-cb0c-11ea-acee-0242ac110002,std_1595306726608_74,2W4P-72E6
tch_20200713-103946_68,0042c2ab-cb0d-11ea-96b3-0242ac110002,std_1595306729873_68,qYQo-29hK
tch_20200713-103946_60,ff2b3845-cb0c-11ea-89f8-0242ac110002,std_1595306728044_60,Qz7n-yh7X
tch_20200713-103946_73,fd37a590-cb0c-11ea-acee-0242ac110002,std_1595306724730_73,mL2b-tXT3
tch_20200713-103946_81,005ba284-cb0d-11ea-af23-0242ac110002,std_1595306729704_81,rVCF-BJXu
tch_20200713-103946_66,ff707f09-cb0c-11ea-96b3-0242ac110002,std_1595306728460_66,auD7-irn3
tch_20200713-103946_69,027cd47a-cb0d-11ea-89f8-0242ac110002,std_1595306733599_69,h8bB-4uez
tch_20200713-103946_75,0277a4e8-cb0d-11ea-af23-0242ac110002,std_1595306733590_75,A297-yUE6
tch_20200713-103946_61,0379ab0e-cb0d-11ea-89f8-0242ac110002,std_1595306735265_61,f8uo-aPC8
tch_20200713-103946_62,048d3d9b-cb0d-11ea-96b3-0242ac110002,std_1595306737069_62,iwzg-4fUA
tch_20200713-103946_76,0425c9d1-cb0d-11ea-96b3-0242ac110002,std_1595306736372_76,Z7Ey-C43e
tch_20200713-103946_82,02be23b0-cb0d-11ea-89f8-0242ac110002,std_1595306733722_82,dxyZ-2c8e
tch_20200713-103946_64,06a19ea2-cb0d-11ea-89f8-0242ac110002,std_1595306740553_64,KvVX-VWfJ
tch_20200713-103946_71,0617fcd4-cb0d-11ea-89f8-0242ac110002,std_1595306739651_71,26FC-Eg72
tch_20200713-103946_63,05d1567d-cb0d-11ea-89f8-0242ac110002,std_1595306739197_63,sYAR-BG4x
tch_20200713-103946_84,078b8a3f-cb0d-11ea-af23-0242ac110002,std_1595306741745_84,Nzsf-NfFa
tch_20200713-103946_83,0524ea64-cb0d-11ea-89f8-0242ac110002,std_1595306737729_83,TEr7-wzj4
tch_20200713-103946_70,07840fca-cb0d-11ea-96b3-0242ac110002,std_1595306742052_70,36Ew-a2wh
tch_20200713-103946_78,09e6b85e-cb0d-11ea-89f8-0242ac110002,std_1595306746035_78,XgZz-DAfz
tch_20200713-103946_85,09f0f0b0-cb0d-11ea-89f8-0242ac110002,std_1595306745761_85,LD9K-q4Ke
tch_20200713-103946_77,0955c243-cb0d-11ea-acee-0242ac110002,std_1595306745099_77,7gRx-9ZnH
tch_20200713-103946_65,0acf91b4-cb0d-11ea-96b3-0242ac110002,std_1595306747551_65,E479-qUiz
tch_20200713-103946_72,0a83e247-cb0d-11ea-acee-0242ac110002,std_1595306747066_72,4hJz-k7Wx
tch_20200713-103946_86,0c559566-cb0d-11ea-96b3-0242ac110002,std_1595306749777_86,Vef8-v7ry
tch_20200713-103946_79,0b92939e-cb0d-11ea-af23-0242ac110002,std_1595306748867_79,J9gv-MT76
tch_20200713-103946_68,0f2d468b-cb0d-11ea-96b3-0242ac110002,std_1595306754911_68,qYQo-29hK
tch_20200713-103946_80,0e33cb1d-cb0d-11ea-96b3-0242ac110002,std_1595306753254_80,MTmL-Xj92
tch_20200713-103946_74,0e8a9ddd-cb0d-11ea-acee-0242ac110002,std_1595306753826_74,2W4P-72E6
tch_20200713-103946_67,0e6bf21d-cb0d-11ea-af23-0242ac110002,std_1595306753643_67,rF8u-RmtJ
tch_20200713-103946_73,0fdc9914-cb0d-11ea-89f8-0242ac110002,std_1595306755999_73,mL2b-tXT3
tch_20200713-103946_88,111d2f2a-cb0d-11ea-89f8-0242ac110002,std_1595306757800_88,hkcP-w6VL
tch_20200713-103946_87,0ebafc75-cb0d-11ea-89f8-0242ac110002,std_1595306753784_87,hNXi-Gum6
tch_20200713-103946_66,1186c61f-cb0d-11ea-af23-0242ac110002,std_1595306758842_66,auD7-irn3
tch_20200713-103946_81,1128527b-cb0d-11ea-96b3-0242ac110002,std_1595306758228_81,rVCF-BJXu
tch_20200713-103946_89,13988fcf-cb0d-11ea-96b3-0242ac110002,std_1595306761826_89,2Kig-pB94
tch_20200713-103946_69,12e71a42-cb0d-11ea-acee-0242ac110002,std_1595306761120_69,h8bB-4uez
tch_20200713-103946_75,13244974-cb0d-11ea-af23-0242ac110002,std_1595306761561_75,A297-yUE6
tch_20200713-103946_83,17508e36-cb0d-11ea-acee-0242ac110002,std_1595306768557_83,TEr7-wzj4
tch_20200713-103946_90,15e7d727-cb0d-11ea-af23-0242ac110002,std_1595306765842_90,ZoNG-D46m
tch_20200713-103946_71,161af4d9-cb0d-11ea-96b3-0242ac110002,std_1595306766508_71,26FC-Eg72
tch_20200713-103946_76,14d52dd4-cb0d-11ea-af23-0242ac110002,std_1595306764369_76,Z7Ey-C43e
tch_20200713-103946_84,163ef74c-cb0d-11ea-af23-0242ac110002,std_1595306766769_84,Nzsf-NfFa
tch_20200713-103946_91,184b41f8-cb0d-11ea-96b3-0242ac110002,std_1595306769856_91,yBMJ-8rgE
tch_20200713-103946_78,190cbd36-cb0d-11ea-af23-0242ac110002,std_1595306771447_78,XgZz-DAfz
tch_20200713-103946_82,15148177-cb0d-11ea-96b3-0242ac110002,std_1595306764786_82,dxyZ-2c8e
tch_20200713-103946_70,1902d212-cb0d-11ea-acee-0242ac110002,std_1595306771373_70,36Ew-a2wh
tch_20200713-103946_77,19dc4248-cb0d-11ea-af23-0242ac110002,std_1595306772810_77,7gRx-9ZnH
tch_20200713-103946_85,195ab62a-cb0d-11ea-96b3-0242ac110002,std_1595306771983_85,LD9K-q4Ke
tch_20200713-103946_79,1c35e95e-cb0d-11ea-af23-0242ac110002,std_1595306776781_79,J9gv-MT76
tch_20200713-103946_72,1adebe71-cb0d-11ea-89f8-0242ac110002,std_1595306774508_72,4hJz-k7Wx
tch_20200713-103946_86,1b6aaa90-cb0d-11ea-acee-0242ac110002,std_1595306775409_86,Vef8-v7ry
tch_20200713-103946_92,1ab73989-cb0d-11ea-af23-0242ac110002,std_1595306773873_92,PyE6-tc3j
tch_20200713-103946_93,1d104456-cb0d-11ea-af23-0242ac110002,std_1595306777881_93,2emd-wi84
tch_20200713-103946_80,1e31b966-cb0d-11ea-acee-0242ac110002,std_1595306780093_80,MTmL-Xj92
tch_20200713-103946_94,1f73afc5-cb0d-11ea-96b3-0242ac110002,std_1595306781896_94,VcoT-nFsH
tch_20200713-103946_88,201790b6-cb0d-11ea-96b3-0242ac110002,std_1595306783227_88,hkcP-w6VL
tch_20200713-103946_74,1eac8f4c-cb0d-11ea-af23-0242ac110002,std_1595306780898_74,2W4P-72E6
tch_20200713-103946_73,1fae9647-cb0d-11ea-96b3-0242ac110002,std_1595306782601_73,mL2b-tXT3
tch_20200713-103946_89,222e1493-cb0d-11ea-96b3-0242ac110002,std_1595306786772_89,2Kig-pB94
tch_20200713-103946_95,21ddd252-cb0d-11ea-96b3-0242ac110002,std_1595306785914_95,3s8B-r7se
tch_20200713-103946_87,21080ae2-cb0d-11ea-96b3-0242ac110002,std_1595306784843_87,hNXi-Gum6
tch_20200713-103946_81,216323e8-cb0d-11ea-af23-0242ac110002,std_1595306785419_81,rVCF-BJXu
tch_20200713-103946_75,2357a02a-cb0d-11ea-89f8-0242ac110002,std_1595306788680_75,A297-yUE6
tch_20200713-103946_96,24413da2-cb0d-11ea-af23-0242ac110002,std_1595306789929_96,s2MZ-3dbW
tch_20200713-103946_90,260b7662-cb0d-11ea-af23-0242ac110002,std_1595306793260_90,ZoNG-D46m
tch_20200713-103946_84,26e979ab-cb0d-11ea-96b3-0242ac110002,std_1595306794724_84,Nzsf-NfFa
tch_20200713-103946_85,2970c096-cb0d-11ea-af23-0242ac110002,std_1595306798963_85,LD9K-q4Ke
tch_20200713-103946_97,26a17447-cb0d-11ea-af23-0242ac110002,std_1595306793945_97,gzvX-rBJ2
tch_20200713-103946_83,258a3860-cb0d-11ea-acee-0242ac110002,std_1595306792379_83,TEr7-wzj4
tch_20200713-103946_78,273613cc-cb0d-11ea-89f8-0242ac110002,std_1595306795186_78,XgZz-DAfz
tch_20200713-103946_79,29dffd9d-cb0d-11ea-af23-0242ac110002,std_1595306799711_79,J9gv-MT76
tch_20200713-103946_91,272d60df-cb0d-11ea-96b3-0242ac110002,std_1595306795139_91,yBMJ-8rgE
tch_20200713-103946_77,28e68222-cb0d-11ea-acee-0242ac110002,std_1595306798076_77,7gRx-9ZnH
tch_20200713-103946_82,2779ac3d-cb0d-11ea-af23-0242ac110002,std_1595306795652_82,dxyZ-2c8e
tch_20200713-103946_76,26c5ec0a-cb0d-11ea-acee-0242ac110002,std_1595306794478_76,Z7Ey-C43e
tch_20200713-103946_99,2b6bcde0-cb0d-11ea-96b3-0242ac110002,std_1595306801969_99,q7Wj-fj8n
tch_20200713-103946_93,2c33b1f1-cb0d-11ea-acee-0242ac110002,std_1595306803602_93,2emd-wi84
tch_20200713-103946_86,2bc0a4eb-cb0d-11ea-96b3-0242ac110002,std_1595306802837_86,Vef8-v7ry
tch_20200713-103946_98,290d44cb-cb0d-11ea-96b3-0242ac110002,std_1595306797955_98,2hav-78Ua
tch_20200713-103946_92,2c286749-cb0d-11ea-89f8-0242ac110002,std_1595306803511_92,PyE6-tc3j
tch_20200713-103946_88,2ee871ab-cb0d-11ea-89f8-0242ac110002,std_1595306808080_88,hkcP-w6VL
tch_20200713-103946_94,2df20371-cb0d-11ea-af23-0242ac110002,std_1595306806533_94,VcoT-nFsH
tch_20200713-103946_80,2d8a67ee-cb0d-11ea-96b3-0242ac110002,std_1595306805845_80,MTmL-Xj92
tch_20200713-112355_1,3038bf36-cb0d-11ea-89f8-0242ac110002,std_1595306810010_101,Ge6p-4hj2
tch_20200713-103946_100,2dd15bd2-cb0d-11ea-af23-0242ac110002,std_1595306805985_100,x8ve-4wev
tch_20200713-103946_87,31e7ce6c-cb0d-11ea-96b3-0242ac110002,std_1595306813150_87,hNXi-Gum6
tch_20200713-103946_95,31624af3-cb0d-11ea-af23-0242ac110002,std_1595306812283_95,3s8B-r7se
tch_20200713-112355_2,32a1cfac-cb0d-11ea-acee-0242ac110002,std_1595306814025_102,PHca-w42j
tch_20200713-103946_89,310ab4b3-cb0d-11ea-acee-0242ac110002,std_1595306811699_89,2Kig-pB94
tch_20200713-103946_81,33ab508e-cb0d-11ea-96b3-0242ac110002,std_1595306816125_81,rVCF-BJXu
tch_20200713-112355_3,35022e04-cb0d-11ea-af23-0242ac110002,std_1595306818033_103,mQ6k-HryB
tch_20200713-103946_90,35bddcc7-cb0d-11ea-acee-0242ac110002,std_1595306819609_90,ZoNG-D46m
tch_20200713-103946_84,3660fafa-cb0d-11ea-af23-0242ac110002,std_1595306820652_84,Nzsf-NfFa
tch_20200713-103946_96,350a6ba2-cb0d-11ea-acee-0242ac110002,std_1595306818441_96,s2MZ-3dbW
tch_20200713-103946_85,36b89047-cb0d-11ea-af23-0242ac110002,std_1595306821222_85,LD9K-q4Ke
tch_20200713-103946_97,3701cebf-cb0d-11ea-89f8-0242ac110002,std_1595306821721_97,gzvX-rBJ2
tch_20200713-103946_83,37646160-cb0d-11ea-acee-0242ac110002,std_1595306822371_83,TEr7-wzj4
tch_20200713-103946_99,3991eeec-cb0d-11ea-96b3-0242ac110002,std_1595306826014_99,q7Wj-fj8n
tch_20200713-112355_4,3765e80b-cb0d-11ea-acee-0242ac110002,std_1595306822049_104,28J4-fNc6
tch_20200713-112355_5,39cbc3f6-cb0d-11ea-96b3-0242ac110002,std_1595306826066_105,xJ3H-AeY9
tch_20200713-103946_91,387709dd-cb0d-11ea-96b3-0242ac110002,std_1595306824144_91,yBMJ-8rgE
tch_20200713-103946_88,3cbffd8b-cb0d-11ea-acee-0242ac110002,std_1595306831352_88,hkcP-w6VL
tch_20200713-103946_82,38f9a6c7-cb0d-11ea-89f8-0242ac110002,std_1595306825031_82,dxyZ-2c8e
tch_20200713-103946_93,39c003ca-cb0d-11ea-89f8-0242ac110002,std_1595306826311_93,2emd-wi84
tch_20200713-103946_86,3a9359d6-cb0d-11ea-acee-0242ac110002,std_1595306827713_86,Vef8-v7ry
tch_20200713-112355_1,3e1d43fc-cb0d-11ea-96b3-0242ac110002,std_1595306833660_101,Ge6p-4hj2
tch_20200713-103946_92,3c30678c-cb0d-11ea-89f8-0242ac110002,std_1595306830407_92,PyE6-tc3j
tch_20200713-103946_98,3b369e70-cb0d-11ea-89f8-0242ac110002,std_1595306828774_98,2hav-78Ua
tch_20200713-112355_7,3e946fd3-cb0d-11ea-acee-0242ac110002,std_1595306834097_107,gpe2-ixrs
tch_20200713-103946_100,3f783ff1-cb0d-11ea-89f8-0242ac110002,std_1595306835899_100,x8ve-4wev
tch_20200713-112355_6,3c2eba5a-cb0d-11ea-acee-0242ac110002,std_1595306830080_106,NBp6-H6kX
tch_20200713-103946_94,3d1d86b1-cb0d-11ea-89f8-0242ac110002,std_1595306831944_94,VcoT-nFsH
tch_20200713-103946_95,4138b503-cb0d-11ea-96b3-0242ac110002,std_1595306838826_95,3s8B-r7se
tch_20200713-103946_89,41c4c7fb-cb0d-11ea-89f8-0242ac110002,std_1595306839801_89,2Kig-pB94
tch_20200713-112355_2,4175be13-cb0d-11ea-89f8-0242ac110002,std_1595306839264_102,PHca-w42j
tch_20200713-112355_8,40fd59ba-cb0d-11ea-af23-0242ac110002,std_1595306838106_108,3w4u-9nqV
tch_20200713-103946_87,40151ca7-cb0d-11ea-89f8-0242ac110002,std_1595306836959_87,hNXi-Gum6
tch_20200713-112355_3,4530064a-cb0d-11ea-af23-0242ac110002,std_1595306845534_103,mQ6k-HryB
tch_20200713-112355_9,4361aeba-cb0d-11ea-acee-0242ac110002,std_1595306842121_109,u6aJ-76UN
tch_20200713-112355_10,45c086de-cb0d-11ea-89f8-0242ac110002,std_1595306846130_110,8U8W-B8nL
tch_20200713-103946_97,46de79c9-cb0d-11ea-96b3-0242ac110002,std_1595306848349_97,gzvX-rBJ2
tch_20200713-103946_96,4599767b-cb0d-11ea-89f8-0242ac110002,std_1595306846213_96,s2MZ-3dbW
tch_20200713-103946_90,4586d963-cb0d-11ea-af23-0242ac110002,std_1595306846082_90,ZoNG-D46m
tch_20200713-112355_4,48c4ed58-cb0d-11ea-96b3-0242ac110002,std_1595306851539_104,28J4-fNc6
tch_20200713-112355_12,4a8dc6b4-cb0d-11ea-89f8-0242ac110002,std_1595306854162_112,ETxm-paJZ
tch_20200713-112355_5,490d684e-cb0d-11ea-89f8-0242ac110002,std_1595306852003_105,xJ3H-AeY9
tch_20200713-112355_11,4827269d-cb0d-11ea-af23-0242ac110002,std_1595306850153_111,6ued-u9ZV
tch_20200713-103946_99,48bed230-cb0d-11ea-af23-0242ac110002,std_1595306851486_99,q7Wj-fj8n
tch_20200713-103946_93,4adaad55-cb0d-11ea-af23-0242ac110002,std_1595306855040_93,2emd-wi84
tch_20200713-103946_91,4a1a43fc-cb0d-11ea-acee-0242ac110002,std_1595306853738_91,yBMJ-8rgE
tch_20200713-112355_6,4d615903-cb0d-11ea-96b3-0242ac110002,std_1595306859252_106,NBp6-H6kX
tch_20200713-103946_92,4c90e91b-cb0d-11ea-89f8-0242ac110002,std_1595306857868_92,PyE6-tc3j
tch_20200713-112355_1,4beb5ad1-cb0d-11ea-89f8-0242ac110002,std_1595306856813_101,Ge6p-4hj2
tch_20200713-112355_13,4ceaf090-cb0d-11ea-acee-0242ac110002,std_1595306858178_113,Cv4F-9roP
tch_20200713-103946_98,4cd237e6-cb0d-11ea-af23-0242ac110002,std_1595306858341_98,2hav-78Ua
tch_20200713-103946_95,4f40791c-cb0d-11ea-af23-0242ac110002,std_1595306862419_95,3s8B-r7se
tch_20200713-112355_7,4d11b1df-cb0d-11ea-acee-0242ac110002,std_1595306858747_107,gpe2-ixrs
tch_20200713-103946_100,4d2ba2bc-cb0d-11ea-acee-0242ac110002,std_1595306858916_100,x8ve-4wev
tch_20200713-112355_15,51bc4ec7-cb0d-11ea-96b3-0242ac110002,std_1595306866218_115,9gDA-bJpw
tch_20200713-112355_2,512f5038-cb0d-11ea-89f8-0242ac110002,std_1595306865626_102,PHca-w42j
tch_20200713-103946_94,4ed1b1c2-cb0d-11ea-acee-0242ac110002,std_1595306861682_94,VcoT-nFsH
tch_20200713-112355_8,5164b813-cb0d-11ea-af23-0242ac110002,std_1595306866022_108,3w4u-9nqV
tch_20200713-112355_14,4f52c7f2-cb0d-11ea-89f8-0242ac110002,std_1595306862193_114,8xa4-qxi4
tch_20200713-112355_3,528f5581-cb0d-11ea-af23-0242ac110002,std_1595306867957_103,mQ6k-HryB
tch_20200713-112355_10,5445df52-cb0d-11ea-acee-0242ac110002,std_1595306870815_110,8U8W-B8nL
tch_20200713-103946_97,54844838-cb0d-11ea-af23-0242ac110002,std_1595306871098_97,gzvX-rBJ2
tch_20200713-112355_9,5425acd9-cb0d-11ea-89f8-0242ac110002,std_1595306870588_109,u6aJ-76UN
tch_20200713-112355_16,542ed492-cb0d-11ea-acee-0242ac110002,std_1595306870233_116,UYFt-RC9t
tch_20200713-103946_96,54ebe347-cb0d-11ea-96b3-0242ac110002,std_1595306871922_96,s2MZ-3dbW
tch_20200713-112355_17,56812901-cb0d-11ea-acee-0242ac110002,std_1595306874242_117,h9J4-K9pr
tch_20200713-112355_11,59884ec4-cb0d-11ea-acee-0242ac110002,std_1595306879644_111,6ued-u9ZV
tch_20200713-112355_18,58e90174-cb0d-11ea-89f8-0242ac110002,std_1595306878265_118,X7yT-d9K2
tch_20200713-103946_99,5a7a774c-cb0d-11ea-96b3-0242ac110002,std_1595306881240_99,q7Wj-fj8n
tch_20200713-112355_12,58e494b2-cb0d-11ea-96b3-0242ac110002,std_1595306878547_112,ETxm-paJZ
tch_20200713-112355_19,5b503d77-cb0d-11ea-96b3-0242ac110002,std_1595306882283_119,Zx23-Xdhd
tch_20200713-112355_4,588bc60d-cb0d-11ea-acee-0242ac110002,std_1595306877986_104,28J4-fNc6
tch_20200713-112355_6,5c7caf47-cb0d-11ea-89f8-0242ac110002,std_1595306884615_106,NBp6-H6kX
tch_20200713-112355_5,59418250-cb0d-11ea-89f8-0242ac110002,std_1595306879162_105,xJ3H-AeY9
tch_20200713-112355_1,5c9d5757-cb0d-11ea-af23-0242ac110002,std_1595306884806_101,Ge6p-4hj2
tch_20200713-112355_13,5d513dea-cb0d-11ea-96b3-0242ac110002,std_1595306885953_113,Cv4F-9roP
tch_20200713-112355_20,5dafd82b-cb0d-11ea-acee-0242ac110002,std_1595306886297_120,nU89-Ds42
tch_20200713-112355_15,5ef996ba-cb0d-11ea-89f8-0242ac110002,std_1595306888784_115,9gDA-bJpw
tch_20200713-103946_100,5e80bd1c-cb0d-11ea-af23-0242ac110002,std_1595306887980_100,x8ve-4wev
tch_20200713-112355_7,5e783207-cb0d-11ea-acee-0242ac110002,std_1595306887918_107,gpe2-ixrs
tch_20200713-103946_98,5dc052ff-cb0d-11ea-96b3-0242ac110002,std_1595306886744_98,2hav-78Ua
tch_20200713-112355_21,60189ac2-cb0d-11ea-96b3-0242ac110002,std_1595306890304_121,XF9A-uMKd
tch_20200713-112355_8,6198f9fa-cb0d-11ea-96b3-0242ac110002,std_1595306893148_108,3w4u-9nqV
tch_20200713-112355_2,5f969a16-cb0d-11ea-96b3-0242ac110002,std_1595306889788_102,PHca-w42j
tch_20200713-112355_10,6271f46e-cb0d-11ea-89f8-0242ac110002,std_1595306894590_110,8U8W-B8nL
tch_20200713-112355_3,621b978e-cb0d-11ea-acee-0242ac110002,std_1595306894030_103,mQ6k-HryB
tch_20200713-112355_14,61b92bbe-cb0d-11ea-89f8-0242ac110002,std_1595306893329_114,8xa4-qxi4
tch_20200713-112355_22,627a31f1-cb0d-11ea-89f8-0242ac110002,std_1595306894321_122,Mq8R-qzN8
tch_20200713-112355_9,64b63f96-cb0d-11ea-af23-0242ac110002,std_1595306898402_109,u6aJ-76UN
tch_20200713-112355_17,6753f498-cb0d-11ea-af23-0242ac110002,std_1595306902788_117,h9J4-K9pr
tch_20200713-112355_23,64e03514-cb0d-11ea-af23-0242ac110002,std_1595306898345_123,gLZU-pNmc
tch_20200713-112355_18,68f8ca89-cb0d-11ea-acee-0242ac110002,std_1595306905550_118,X7yT-d9K2
tch_20200713-112355_16,65137a9d-cb0d-11ea-96b3-0242ac110002,std_1595306899036_116,UYFt-RC9t
tch_20200713-112355_24,674268a9-cb0d-11ea-acee-0242ac110002,std_1595306902362_124,cY9X-CB8j
tch_20200713-112355_11,67aee5a4-cb0d-11ea-acee-0242ac110002,std_1595306903391_111,6ued-u9ZV
tch_20200713-112355_4,6af29f54-cb0d-11ea-acee-0242ac110002,std_1595306908868_104,28J4-fNc6
tch_20200713-112355_26,6c09dbaf-cb0d-11ea-96b3-0242ac110002,std_1595306910386_126,bArx-bk93
tch_20200713-112355_12,6a2f7596-cb0d-11ea-acee-0242ac110002,std_1595306907582_112,ETxm-paJZ
tch_20200713-112355_6,6b38a83a-cb0d-11ea-af23-0242ac110002,std_1595306909323_106,NBp6-H6kX
tch_20200713-112355_25,69a97d42-cb0d-11ea-96b3-0242ac110002,std_1595306906370_125,9uVR-3meR
tch_20200713-112355_19,6a3eb7f6-cb0d-11ea-af23-0242ac110002,std_1595306907663_119,Zx23-Xdhd
tch_20200713-112355_5,6b945d33-cb0d-11ea-af23-0242ac110002,std_1595306909901_105,xJ3H-AeY9
tch_20200713-112355_8,6f6d5210-cb0d-11ea-89f8-0242ac110002,std_1595306916376_108,3w4u-9nqV
tch_20200713-112355_20,6d78adee-cb0d-11ea-96b3-0242ac110002,std_1595306913113_120,nU89-Ds42
tch_20200713-112355_13,6d4e905b-cb0d-11ea-96b3-0242ac110002,std_1595306912827_113,Cv4F-9roP
tch_20200713-112355_27,6e6e30d0-cb0d-11ea-89f8-0242ac110002,std_1595306914393_127,MDdA-f2yL
tch_20200713-112355_21,6e97d9ba-cb0d-11ea-96b3-0242ac110002,std_1595306914953_121,XF9A-uMKd
tch_20200713-112355_15,6d81aeb0-cb0d-11ea-89f8-0242ac110002,std_1595306913170_115,9gDA-bJpw
tch_20200713-112355_7,6e3742f6-cb0d-11ea-af23-0242ac110002,std_1595306914357_107,gpe2-ixrs
tch_20200713-112355_10,71730d40-cb0d-11ea-89f8-0242ac110002,std_1595306919765_110,8U8W-B8nL
tch_20200713-112355_22,726275dc-cb0d-11ea-acee-0242ac110002,std_1595306921315_122,Mq8R-qzN8
tch_20200713-112355_28,70d67e90-cb0d-11ea-acee-0242ac110002,std_1595306918409_128,Fq8U-rE3P
tch_20200713-112355_14,723439fe-cb0d-11ea-89f8-0242ac110002,std_1595306921062_114,8xa4-qxi4
tch_20200713-112355_9,74ad4fe6-cb0d-11ea-89f8-0242ac110002,std_1595306925185_109,u6aJ-76UN
tch_20200713-112355_17,752abdb0-cb0d-11ea-89f8-0242ac110002,std_1595306926021_117,h9J4-K9pr
tch_20200713-112355_30,759f2a94-cb0d-11ea-acee-0242ac110002,std_1595306926441_130,bs2L-Agx9
tch_20200713-112355_23,75c5c4d5-cb0d-11ea-89f8-0242ac110002,std_1595306926967_123,gLZU-pNmc
tch_20200713-112355_29,733d1e20-cb0d-11ea-acee-0242ac110002,std_1595306922425_129,g2JU-V8n8
tch_20200713-112355_24,770e71eb-cb0d-11ea-96b3-0242ac110002,std_1595306929173_124,cY9X-CB8j
tch_20200713-112355_11,78bd0ba7-cb0d-11ea-af23-0242ac110002,std_1595306931981_111,6ued-u9ZV
tch_20200713-112355_18,76ba36ec-cb0d-11ea-96b3-0242ac110002,std_1595306928639_118,X7yT-d9K2
