teacherextuserid,classtitle,classcode,ap1,ap2,ap3,ap4,ap5,,,,,
tch_20200508-125647_1,class_20200508-125647_1,CUr9-G2R4,46a95d0d-29ef-4593-8548-dbe8c5bb8d97,750b7665-cee4-423e-9db4-721c2e0debc4,75217ad3-3a7d-41b2-ad50-a3a9848fdd04,77d6c6a0-6a66-45b8-84ab-2f8b438c181c,4eeed40b-4411-4439-a49f-80e3687b93d2,,,,,
tch_20200508-125647_2,class_20200508-125647_2,eNLn-AF4x,f2a936c6-3ae3-4d2b-87d8-e75c1cc528b8,b26aea7b-d9b9-4bf5-a29f-6a34eb6cf8d7,073d7eb3-cc1e-4203-88bb-661b239bb496,7acb78b4-28b3-4ced-8fe8-57cf8e8e6fe2,eab35dc5-8844-49f3-b25b-a2f5191b73f7,,,,,
tch_20200508-125647_3,class_20200508-125647_3,9DBs-27uq,d6521b2c-37b8-4fc7-b9dd-25492192808d,d0413e08-2c63-433e-89d0-91cb7516115b,620bd508-d726-4962-b9a5-7f1c82e47f59,05a2b8a4-bbd4-4b81-8b10-a2eb212fa6c5,b3e374df-8bb8-40a2-837f-4644919a080d,,,,,
tch_20200508-125647_5,class_20200508-125647_5,4We6-GahR,aaf90c0d-2e3a-4852-9feb-0d7ea03573b8,d4cc3f82-0736-4f4f-a071-6a0857766517,5fdaa7ce-47e6-49a1-a1fa-ce4e87d5c21b,cb78e8c8-764d-4b2e-9781-1f51ddfb22d6,29e5b39d-a161-486f-aa1e-ec8f3e0b32e7,,,,,
tch_20200508-125647_4,class_20200508-125647_4,AB3g-NDzm,8b9ae475-e359-4ab4-ab51-2a06d76f87e8,3aac0c1b-1dc3-40e3-8835-f42803751c4a,e8bdd989-7cfa-4d87-8ea4-4e0d09e230bc,7bc60c24-0bf4-47bc-8ef0-885abe826c19,4f487bb6-95d5-49c1-86d8-e6221acbd1c6,,,,,
tch_20200508-125647_6,class_20200508-125647_6,kisc-3t79,65bf2132-9291-4606-94ae-deeac7a493b5,6d1886ee-aecd-499f-bf88-65d85f8de3bb,dea1f31f-2353-4cb8-9daf-840d53db8792,ece46c2a-9a32-47af-9cd3-48eb5240912e,9c2d632a-b5ed-42b5-8631-2296fc937f8d,,,,,
tch_20200508-125647_7,class_20200508-125647_7,Q2sK-RYMQ,dd0bff85-13f0-474d-a705-426fb371e0a6,073217ca-dc5e-4f29-bf2c-6880433160d8,f6d97034-ac51-4c0f-9b93-801c40eba523,f7244aca-091a-4646-87dd-f963d21ed26a,f3e5f1b3-c0c8-4603-b687-e7f32007f04e,,,,,
tch_20200508-125647_8,class_20200508-125647_8,46YV-MV4z,42aa0a33-a9cd-41b3-b0af-7f705d0f288b,cf8b8835-df92-4810-8c1a-8ca941352821,98ab3f75-e45c-458e-9a8e-cb1a019d038f,33078a00-a4d8-4815-aa2a-8f93c4a67c70,a12d9a6c-8208-43a8-949c-3dd57a723d08,,,,,
tch_20200508-125647_9,class_20200508-125647_9,68cT-zcHy,99efb448-69dc-4a52-8740-596723ea5782,b6ac4584-f01a-444b-953d-3baa392ba498,ae656f05-bf4f-405d-9de4-01d00b7618fe,3f9a4757-b123-4cca-9281-5642c909739f,c107c26f-60e5-48c0-a252-3ac747558455,,,,,
tch_20200508-125647_10,class_20200508-125647_10,Cvgj-X8q4,72149dad-e82c-4273-8233-1e27426c3c2b,75681ee1-aa33-4a51-9a1b-cc4b92d34740,84016c8e-f83f-4335-9e6d-b8c2fedfce6d,5b46847b-0b84-483f-9012-340c9046745e,241b94ea-ca76-49e0-8697-eede33cd8a42,,,,,
tch_20200508-125647_11,class_20200508-125647_11,boB7-6qwD,65bca1c1-66cd-44a4-a122-976a00328c1b,fd468fc9-254a-4a73-8c0d-59d9dd839f95,a3518163-3850-40b0-a824-58c2223e7580,882fb4a1-2ec1-4867-ab63-1269a17d40b0,e06ead7f-a7a3-4d4a-a49c-526a930c36a9,,,,,
tch_20200508-125647_12,class_20200508-125647_12,js9Y-6h6b,51172730-85ee-4597-bf3e-e4fc4d2c9ace,c4076ad0-04d2-4e7d-8382-89d4fcb66fa7,774a16b4-4b1f-4b77-a348-cf00a8a2dd04,b2b66025-a988-423e-ba78-a0ba96726d0b,5a587982-9808-410b-80d4-e10f43ec98cc,,,,,
tch_20200508-125647_13,class_20200508-125647_13,Dp7g-mXGm,f6c952a4-8ae0-49c9-a021-c6368f991aa8,b6975cff-1bee-45b8-9763-c89a466f31de,93347300-a475-4b4c-995e-4ad8ad31803b,8ed024ee-985e-4ed2-a61a-44428bce3e31,3184545d-1d2a-465b-8995-e3c264581fe5,,,,,
tch_20200508-125647_14,class_20200508-125647_14,JpwD-boPY,a0d65114-caa1-460e-ac16-095d3c22e8fc,b431e490-0354-4bb6-a8b2-ceb8637b94e4,8f47ee71-8a43-4c86-a796-b3101a1c194b,0e3b280a-a4a8-4d31-97b5-c7fdaed2e97d,aea343a4-0919-4ddd-b112-2182d5999792,,,,,
tch_20200508-125647_15,class_20200508-125647_15,7E7N-29M6,b9799813-b652-46b1-a943-016e6649cbfb,2b73ed33-2632-4640-bf9a-4db860fcea66,5bb4d95d-5faf-4270-b7c0-c462e8488c01,8cd19ef7-d76f-40b2-9f1a-0f1679737b9f,d36a94e0-a41c-43dc-8408-c92e95f36f01,,,,,
tch_20200508-125647_16,class_20200508-125647_16,4yxX-3xLW,f36e7d83-136d-492d-ae0f-d07a2bc3df1e,028893a2-94aa-49df-a1a7-a46f3dd4704f,1942bf4a-e898-4150-b2c1-9de2a668f496,ee8ad8b0-4282-4379-81e6-259bec75436e,01226496-c87e-4ab1-bab4-11c322f79670,,,,,
tch_20200508-125647_17,class_20200508-125647_17,9Ww3-E9Vb,122a130a-7b11-4b56-8129-a695807ad8c0,f81dac2b-652e-45ee-804b-084e9dbb6dd7,481c8567-4c47-41d7-a365-ae87920daf37,34715cad-c517-40ff-a5b0-5a6d3f99cde0,e9f4086b-b8f4-46c2-ad7a-a3ab1eb9c82a,,,,,
tch_20200508-125647_18,class_20200508-125647_18,68J8-368v,aa51d9cf-1e33-4ac9-875e-8e672fcc2f8c,4209ab56-b715-4ee5-a61a-6e42ff0f5844,306616dc-2910-4f35-9e7b-24ef61247771,72fec6fe-13d7-4e1f-b81a-b7c9885f3f27,eaa34965-cc55-4576-a7b5-09c694746795,,,,,
tch_20200508-125647_20,class_20200508-125647_20,ZkTu-9bep,cf56ad9f-3109-47b6-9ad4-85ce1fa7a517,2afc53f0-0ea7-4c86-b616-511053192f17,f860a046-cb3b-4487-b667-9e14574fe91a,14ef80b8-25ee-4492-9909-01a952ad3feb,959f0427-e74a-4b10-b966-37844c3b084b,,,,,
tch_20200508-125647_19,class_20200508-125647_19,Y64G-r3Vt,eef7f5c7-8387-498d-8a5b-a6b447b2bb85,daa52482-d144-4d6b-b3cd-1c249a2515f2,d1ebb911-ff72-45b7-915e-f5e7b7f1e550,270387a9-acaa-4322-a41b-f48d8ce3b5d7,785e6dc3-66e2-4f85-8062-e53a23d30911,,,,,
tch_20200508-125647_1,class_20200508-125647_1,CUr9-G2R4,46a95d0d-29ef-4593-8548-dbe8c5bb8d97,750b7665-cee4-423e-9db4-721c2e0debc4,75217ad3-3a7d-41b2-ad50-a3a9848fdd04,77d6c6a0-6a66-45b8-84ab-2f8b438c181c,4eeed40b-4411-4439-a49f-80e3687b93d2,,,,,
tch_20200508-125647_2,class_20200508-125647_2,eNLn-AF4x,f2a936c6-3ae3-4d2b-87d8-e75c1cc528b8,b26aea7b-d9b9-4bf5-a29f-6a34eb6cf8d7,073d7eb3-cc1e-4203-88bb-661b239bb496,7acb78b4-28b3-4ced-8fe8-57cf8e8e6fe2,eab35dc5-8844-49f3-b25b-a2f5191b73f7,,,,,
tch_20200508-125647_3,class_20200508-125647_3,9DBs-27uq,d6521b2c-37b8-4fc7-b9dd-25492192808d,d0413e08-2c63-433e-89d0-91cb7516115b,620bd508-d726-4962-b9a5-7f1c82e47f59,05a2b8a4-bbd4-4b81-8b10-a2eb212fa6c5,b3e374df-8bb8-40a2-837f-4644919a080d,,,,,
tch_20200508-125647_5,class_20200508-125647_5,4We6-GahR,aaf90c0d-2e3a-4852-9feb-0d7ea03573b8,d4cc3f82-0736-4f4f-a071-6a0857766517,5fdaa7ce-47e6-49a1-a1fa-ce4e87d5c21b,cb78e8c8-764d-4b2e-9781-1f51ddfb22d6,29e5b39d-a161-486f-aa1e-ec8f3e0b32e7,,,,,
tch_20200508-125647_4,class_20200508-125647_4,AB3g-NDzm,8b9ae475-e359-4ab4-ab51-2a06d76f87e8,3aac0c1b-1dc3-40e3-8835-f42803751c4a,e8bdd989-7cfa-4d87-8ea4-4e0d09e230bc,7bc60c24-0bf4-47bc-8ef0-885abe826c19,4f487bb6-95d5-49c1-86d8-e6221acbd1c6,,,,,
tch_20200508-125647_6,class_20200508-125647_6,kisc-3t79,65bf2132-9291-4606-94ae-deeac7a493b5,6d1886ee-aecd-499f-bf88-65d85f8de3bb,dea1f31f-2353-4cb8-9daf-840d53db8792,ece46c2a-9a32-47af-9cd3-48eb5240912e,9c2d632a-b5ed-42b5-8631-2296fc937f8d,,,,,
tch_20200508-125647_7,class_20200508-125647_7,Q2sK-RYMQ,dd0bff85-13f0-474d-a705-426fb371e0a6,073217ca-dc5e-4f29-bf2c-6880433160d8,f6d97034-ac51-4c0f-9b93-801c40eba523,f7244aca-091a-4646-87dd-f963d21ed26a,f3e5f1b3-c0c8-4603-b687-e7f32007f04e,,,,,
tch_20200508-125647_8,class_20200508-125647_8,46YV-MV4z,42aa0a33-a9cd-41b3-b0af-7f705d0f288b,cf8b8835-df92-4810-8c1a-8ca941352821,98ab3f75-e45c-458e-9a8e-cb1a019d038f,33078a00-a4d8-4815-aa2a-8f93c4a67c70,a12d9a6c-8208-43a8-949c-3dd57a723d08,,,,,
tch_20200508-125647_9,class_20200508-125647_9,68cT-zcHy,99efb448-69dc-4a52-8740-596723ea5782,b6ac4584-f01a-444b-953d-3baa392ba498,ae656f05-bf4f-405d-9de4-01d00b7618fe,3f9a4757-b123-4cca-9281-5642c909739f,c107c26f-60e5-48c0-a252-3ac747558455,,,,,
tch_20200508-125647_10,class_20200508-125647_10,Cvgj-X8q4,72149dad-e82c-4273-8233-1e27426c3c2b,75681ee1-aa33-4a51-9a1b-cc4b92d34740,84016c8e-f83f-4335-9e6d-b8c2fedfce6d,5b46847b-0b84-483f-9012-340c9046745e,241b94ea-ca76-49e0-8697-eede33cd8a42,,,,,
tch_20200508-125647_11,class_20200508-125647_11,boB7-6qwD,65bca1c1-66cd-44a4-a122-976a00328c1b,fd468fc9-254a-4a73-8c0d-59d9dd839f95,a3518163-3850-40b0-a824-58c2223e7580,882fb4a1-2ec1-4867-ab63-1269a17d40b0,e06ead7f-a7a3-4d4a-a49c-526a930c36a9,,,,,
tch_20200508-125647_12,class_20200508-125647_12,js9Y-6h6b,51172730-85ee-4597-bf3e-e4fc4d2c9ace,c4076ad0-04d2-4e7d-8382-89d4fcb66fa7,774a16b4-4b1f-4b77-a348-cf00a8a2dd04,b2b66025-a988-423e-ba78-a0ba96726d0b,5a587982-9808-410b-80d4-e10f43ec98cc,,,,,
tch_20200508-125647_13,class_20200508-125647_13,Dp7g-mXGm,f6c952a4-8ae0-49c9-a021-c6368f991aa8,b6975cff-1bee-45b8-9763-c89a466f31de,93347300-a475-4b4c-995e-4ad8ad31803b,8ed024ee-985e-4ed2-a61a-44428bce3e31,3184545d-1d2a-465b-8995-e3c264581fe5,,,,,
tch_20200508-125647_14,class_20200508-125647_14,JpwD-boPY,a0d65114-caa1-460e-ac16-095d3c22e8fc,b431e490-0354-4bb6-a8b2-ceb8637b94e4,8f47ee71-8a43-4c86-a796-b3101a1c194b,0e3b280a-a4a8-4d31-97b5-c7fdaed2e97d,aea343a4-0919-4ddd-b112-2182d5999792,,,,,
tch_20200508-125647_15,class_20200508-125647_15,7E7N-29M6,b9799813-b652-46b1-a943-016e6649cbfb,2b73ed33-2632-4640-bf9a-4db860fcea66,5bb4d95d-5faf-4270-b7c0-c462e8488c01,8cd19ef7-d76f-40b2-9f1a-0f1679737b9f,d36a94e0-a41c-43dc-8408-c92e95f36f01,,,,,
tch_20200508-125647_16,class_20200508-125647_16,4yxX-3xLW,f36e7d83-136d-492d-ae0f-d07a2bc3df1e,028893a2-94aa-49df-a1a7-a46f3dd4704f,1942bf4a-e898-4150-b2c1-9de2a668f496,ee8ad8b0-4282-4379-81e6-259bec75436e,01226496-c87e-4ab1-bab4-11c322f79670,,,,,
tch_20200508-125647_17,class_20200508-125647_17,9Ww3-E9Vb,122a130a-7b11-4b56-8129-a695807ad8c0,f81dac2b-652e-45ee-804b-084e9dbb6dd7,481c8567-4c47-41d7-a365-ae87920daf37,34715cad-c517-40ff-a5b0-5a6d3f99cde0,e9f4086b-b8f4-46c2-ad7a-a3ab1eb9c82a,,,,,
tch_20200508-125647_18,class_20200508-125647_18,68J8-368v,aa51d9cf-1e33-4ac9-875e-8e672fcc2f8c,4209ab56-b715-4ee5-a61a-6e42ff0f5844,306616dc-2910-4f35-9e7b-24ef61247771,72fec6fe-13d7-4e1f-b81a-b7c9885f3f27,eaa34965-cc55-4576-a7b5-09c694746795,,,,,
tch_20200508-125647_20,class_20200508-125647_20,ZkTu-9bep,cf56ad9f-3109-47b6-9ad4-85ce1fa7a517,2afc53f0-0ea7-4c86-b616-511053192f17,f860a046-cb3b-4487-b667-9e14574fe91a,14ef80b8-25ee-4492-9909-01a952ad3feb,959f0427-e74a-4b10-b966-37844c3b084b,,,,,
tch_20200508-125647_19,class_20200508-125647_19,Y64G-r3Vt,eef7f5c7-8387-498d-8a5b-a6b447b2bb85,daa52482-d144-4d6b-b3cd-1c249a2515f2,d1ebb911-ff72-45b7-915e-f5e7b7f1e550,270387a9-acaa-4322-a41b-f48d8ce3b5d7,785e6dc3-66e2-4f85-8062-e53a23d30911,,,,,
tch_20200508-125647_1,class_20200508-125647_1,CUr9-G2R4,46a95d0d-29ef-4593-8548-dbe8c5bb8d97,750b7665-cee4-423e-9db4-721c2e0debc4,75217ad3-3a7d-41b2-ad50-a3a9848fdd04,77d6c6a0-6a66-45b8-84ab-2f8b438c181c,4eeed40b-4411-4439-a49f-80e3687b93d2,,,,,
tch_20200508-125647_2,class_20200508-125647_2,eNLn-AF4x,f2a936c6-3ae3-4d2b-87d8-e75c1cc528b8,b26aea7b-d9b9-4bf5-a29f-6a34eb6cf8d7,073d7eb3-cc1e-4203-88bb-661b239bb496,7acb78b4-28b3-4ced-8fe8-57cf8e8e6fe2,eab35dc5-8844-49f3-b25b-a2f5191b73f7,,,,,
tch_20200508-125647_3,class_20200508-125647_3,9DBs-27uq,d6521b2c-37b8-4fc7-b9dd-25492192808d,d0413e08-2c63-433e-89d0-91cb7516115b,620bd508-d726-4962-b9a5-7f1c82e47f59,05a2b8a4-bbd4-4b81-8b10-a2eb212fa6c5,b3e374df-8bb8-40a2-837f-4644919a080d,,,,,
tch_20200508-125647_5,class_20200508-125647_5,4We6-GahR,aaf90c0d-2e3a-4852-9feb-0d7ea03573b8,d4cc3f82-0736-4f4f-a071-6a0857766517,5fdaa7ce-47e6-49a1-a1fa-ce4e87d5c21b,cb78e8c8-764d-4b2e-9781-1f51ddfb22d6,29e5b39d-a161-486f-aa1e-ec8f3e0b32e7,,,,,
tch_20200508-125647_4,class_20200508-125647_4,AB3g-NDzm,8b9ae475-e359-4ab4-ab51-2a06d76f87e8,3aac0c1b-1dc3-40e3-8835-f42803751c4a,e8bdd989-7cfa-4d87-8ea4-4e0d09e230bc,7bc60c24-0bf4-47bc-8ef0-885abe826c19,4f487bb6-95d5-49c1-86d8-e6221acbd1c6,,,,,
tch_20200508-125647_6,class_20200508-125647_6,kisc-3t79,65bf2132-9291-4606-94ae-deeac7a493b5,6d1886ee-aecd-499f-bf88-65d85f8de3bb,dea1f31f-2353-4cb8-9daf-840d53db8792,ece46c2a-9a32-47af-9cd3-48eb5240912e,9c2d632a-b5ed-42b5-8631-2296fc937f8d,,,,,
tch_20200508-125647_7,class_20200508-125647_7,Q2sK-RYMQ,dd0bff85-13f0-474d-a705-426fb371e0a6,073217ca-dc5e-4f29-bf2c-6880433160d8,f6d97034-ac51-4c0f-9b93-801c40eba523,f7244aca-091a-4646-87dd-f963d21ed26a,f3e5f1b3-c0c8-4603-b687-e7f32007f04e,,,,,
tch_20200508-125647_8,class_20200508-125647_8,46YV-MV4z,42aa0a33-a9cd-41b3-b0af-7f705d0f288b,cf8b8835-df92-4810-8c1a-8ca941352821,98ab3f75-e45c-458e-9a8e-cb1a019d038f,33078a00-a4d8-4815-aa2a-8f93c4a67c70,a12d9a6c-8208-43a8-949c-3dd57a723d08,,,,,
tch_20200508-125647_9,class_20200508-125647_9,68cT-zcHy,99efb448-69dc-4a52-8740-596723ea5782,b6ac4584-f01a-444b-953d-3baa392ba498,ae656f05-bf4f-405d-9de4-01d00b7618fe,3f9a4757-b123-4cca-9281-5642c909739f,c107c26f-60e5-48c0-a252-3ac747558455,,,,,
tch_20200508-125647_10,class_20200508-125647_10,Cvgj-X8q4,72149dad-e82c-4273-8233-1e27426c3c2b,75681ee1-aa33-4a51-9a1b-cc4b92d34740,84016c8e-f83f-4335-9e6d-b8c2fedfce6d,5b46847b-0b84-483f-9012-340c9046745e,241b94ea-ca76-49e0-8697-eede33cd8a42,,,,,
tch_20200508-125647_11,class_20200508-125647_11,boB7-6qwD,65bca1c1-66cd-44a4-a122-976a00328c1b,fd468fc9-254a-4a73-8c0d-59d9dd839f95,a3518163-3850-40b0-a824-58c2223e7580,882fb4a1-2ec1-4867-ab63-1269a17d40b0,e06ead7f-a7a3-4d4a-a49c-526a930c36a9,,,,,
tch_20200508-125647_12,class_20200508-125647_12,js9Y-6h6b,51172730-85ee-4597-bf3e-e4fc4d2c9ace,c4076ad0-04d2-4e7d-8382-89d4fcb66fa7,774a16b4-4b1f-4b77-a348-cf00a8a2dd04,b2b66025-a988-423e-ba78-a0ba96726d0b,5a587982-9808-410b-80d4-e10f43ec98cc,,,,,
tch_20200508-125647_13,class_20200508-125647_13,Dp7g-mXGm,f6c952a4-8ae0-49c9-a021-c6368f991aa8,b6975cff-1bee-45b8-9763-c89a466f31de,93347300-a475-4b4c-995e-4ad8ad31803b,8ed024ee-985e-4ed2-a61a-44428bce3e31,3184545d-1d2a-465b-8995-e3c264581fe5,,,,,
tch_20200508-125647_14,class_20200508-125647_14,JpwD-boPY,a0d65114-caa1-460e-ac16-095d3c22e8fc,b431e490-0354-4bb6-a8b2-ceb8637b94e4,8f47ee71-8a43-4c86-a796-b3101a1c194b,0e3b280a-a4a8-4d31-97b5-c7fdaed2e97d,aea343a4-0919-4ddd-b112-2182d5999792,,,,,
tch_20200508-125647_15,class_20200508-125647_15,7E7N-29M6,b9799813-b652-46b1-a943-016e6649cbfb,2b73ed33-2632-4640-bf9a-4db860fcea66,5bb4d95d-5faf-4270-b7c0-c462e8488c01,8cd19ef7-d76f-40b2-9f1a-0f1679737b9f,d36a94e0-a41c-43dc-8408-c92e95f36f01,,,,,
tch_20200508-125647_16,class_20200508-125647_16,4yxX-3xLW,f36e7d83-136d-492d-ae0f-d07a2bc3df1e,028893a2-94aa-49df-a1a7-a46f3dd4704f,1942bf4a-e898-4150-b2c1-9de2a668f496,ee8ad8b0-4282-4379-81e6-259bec75436e,01226496-c87e-4ab1-bab4-11c322f79670,,,,,
tch_20200508-125647_17,class_20200508-125647_17,9Ww3-E9Vb,122a130a-7b11-4b56-8129-a695807ad8c0,f81dac2b-652e-45ee-804b-084e9dbb6dd7,481c8567-4c47-41d7-a365-ae87920daf37,34715cad-c517-40ff-a5b0-5a6d3f99cde0,e9f4086b-b8f4-46c2-ad7a-a3ab1eb9c82a,,,,,
tch_20200508-125647_18,class_20200508-125647_18,68J8-368v,aa51d9cf-1e33-4ac9-875e-8e672fcc2f8c,4209ab56-b715-4ee5-a61a-6e42ff0f5844,306616dc-2910-4f35-9e7b-24ef61247771,72fec6fe-13d7-4e1f-b81a-b7c9885f3f27,eaa34965-cc55-4576-a7b5-09c694746795,,,,,
tch_20200508-125647_20,class_20200508-125647_20,ZkTu-9bep,cf56ad9f-3109-47b6-9ad4-85ce1fa7a517,2afc53f0-0ea7-4c86-b616-511053192f17,f860a046-cb3b-4487-b667-9e14574fe91a,14ef80b8-25ee-4492-9909-01a952ad3feb,959f0427-e74a-4b10-b966-37844c3b084b,,,,,
tch_20200508-125647_19,class_20200508-125647_19,Y64G-r3Vt,eef7f5c7-8387-498d-8a5b-a6b447b2bb85,daa52482-d144-4d6b-b3cd-1c249a2515f2,d1ebb911-ff72-45b7-915e-f5e7b7f1e550,270387a9-acaa-4322-a41b-f48d8ce3b5d7,785e6dc3-66e2-4f85-8062-e53a23d30911,,,,,
tch_20200508-125647_1,class_20200508-125647_1,CUr9-G2R4,46a95d0d-29ef-4593-8548-dbe8c5bb8d97,750b7665-cee4-423e-9db4-721c2e0debc4,75217ad3-3a7d-41b2-ad50-a3a9848fdd04,77d6c6a0-6a66-45b8-84ab-2f8b438c181c,4eeed40b-4411-4439-a49f-80e3687b93d2,,,,,
tch_20200508-125647_2,class_20200508-125647_2,eNLn-AF4x,f2a936c6-3ae3-4d2b-87d8-e75c1cc528b8,b26aea7b-d9b9-4bf5-a29f-6a34eb6cf8d7,073d7eb3-cc1e-4203-88bb-661b239bb496,7acb78b4-28b3-4ced-8fe8-57cf8e8e6fe2,eab35dc5-8844-49f3-b25b-a2f5191b73f7,,,,,
tch_20200508-125647_3,class_20200508-125647_3,9DBs-27uq,d6521b2c-37b8-4fc7-b9dd-25492192808d,d0413e08-2c63-433e-89d0-91cb7516115b,620bd508-d726-4962-b9a5-7f1c82e47f59,05a2b8a4-bbd4-4b81-8b10-a2eb212fa6c5,b3e374df-8bb8-40a2-837f-4644919a080d,,,,,
tch_20200508-125647_5,class_20200508-125647_5,4We6-GahR,aaf90c0d-2e3a-4852-9feb-0d7ea03573b8,d4cc3f82-0736-4f4f-a071-6a0857766517,5fdaa7ce-47e6-49a1-a1fa-ce4e87d5c21b,cb78e8c8-764d-4b2e-9781-1f51ddfb22d6,29e5b39d-a161-486f-aa1e-ec8f3e0b32e7,,,,,
tch_20200508-125647_4,class_20200508-125647_4,AB3g-NDzm,8b9ae475-e359-4ab4-ab51-2a06d76f87e8,3aac0c1b-1dc3-40e3-8835-f42803751c4a,e8bdd989-7cfa-4d87-8ea4-4e0d09e230bc,7bc60c24-0bf4-47bc-8ef0-885abe826c19,4f487bb6-95d5-49c1-86d8-e6221acbd1c6,,,,,
tch_20200508-125647_6,class_20200508-125647_6,kisc-3t79,65bf2132-9291-4606-94ae-deeac7a493b5,6d1886ee-aecd-499f-bf88-65d85f8de3bb,dea1f31f-2353-4cb8-9daf-840d53db8792,ece46c2a-9a32-47af-9cd3-48eb5240912e,9c2d632a-b5ed-42b5-8631-2296fc937f8d,,,,,
tch_20200508-125647_7,class_20200508-125647_7,Q2sK-RYMQ,dd0bff85-13f0-474d-a705-426fb371e0a6,073217ca-dc5e-4f29-bf2c-6880433160d8,f6d97034-ac51-4c0f-9b93-801c40eba523,f7244aca-091a-4646-87dd-f963d21ed26a,f3e5f1b3-c0c8-4603-b687-e7f32007f04e,,,,,
tch_20200508-125647_8,class_20200508-125647_8,46YV-MV4z,42aa0a33-a9cd-41b3-b0af-7f705d0f288b,cf8b8835-df92-4810-8c1a-8ca941352821,98ab3f75-e45c-458e-9a8e-cb1a019d038f,33078a00-a4d8-4815-aa2a-8f93c4a67c70,a12d9a6c-8208-43a8-949c-3dd57a723d08,,,,,
tch_20200508-125647_9,class_20200508-125647_9,68cT-zcHy,99efb448-69dc-4a52-8740-596723ea5782,b6ac4584-f01a-444b-953d-3baa392ba498,ae656f05-bf4f-405d-9de4-01d00b7618fe,3f9a4757-b123-4cca-9281-5642c909739f,c107c26f-60e5-48c0-a252-3ac747558455,,,,,
tch_20200508-125647_10,class_20200508-125647_10,Cvgj-X8q4,72149dad-e82c-4273-8233-1e27426c3c2b,75681ee1-aa33-4a51-9a1b-cc4b92d34740,84016c8e-f83f-4335-9e6d-b8c2fedfce6d,5b46847b-0b84-483f-9012-340c9046745e,241b94ea-ca76-49e0-8697-eede33cd8a42,,,,,
tch_20200508-125647_11,class_20200508-125647_11,boB7-6qwD,65bca1c1-66cd-44a4-a122-976a00328c1b,fd468fc9-254a-4a73-8c0d-59d9dd839f95,a3518163-3850-40b0-a824-58c2223e7580,882fb4a1-2ec1-4867-ab63-1269a17d40b0,e06ead7f-a7a3-4d4a-a49c-526a930c36a9,,,,,
tch_20200508-125647_12,class_20200508-125647_12,js9Y-6h6b,51172730-85ee-4597-bf3e-e4fc4d2c9ace,c4076ad0-04d2-4e7d-8382-89d4fcb66fa7,774a16b4-4b1f-4b77-a348-cf00a8a2dd04,b2b66025-a988-423e-ba78-a0ba96726d0b,5a587982-9808-410b-80d4-e10f43ec98cc,,,,,
tch_20200508-125647_13,class_20200508-125647_13,Dp7g-mXGm,f6c952a4-8ae0-49c9-a021-c6368f991aa8,b6975cff-1bee-45b8-9763-c89a466f31de,93347300-a475-4b4c-995e-4ad8ad31803b,8ed024ee-985e-4ed2-a61a-44428bce3e31,3184545d-1d2a-465b-8995-e3c264581fe5,,,,,
tch_20200508-125647_14,class_20200508-125647_14,JpwD-boPY,a0d65114-caa1-460e-ac16-095d3c22e8fc,b431e490-0354-4bb6-a8b2-ceb8637b94e4,8f47ee71-8a43-4c86-a796-b3101a1c194b,0e3b280a-a4a8-4d31-97b5-c7fdaed2e97d,aea343a4-0919-4ddd-b112-2182d5999792,,,,,
tch_20200508-125647_15,class_20200508-125647_15,7E7N-29M6,b9799813-b652-46b1-a943-016e6649cbfb,2b73ed33-2632-4640-bf9a-4db860fcea66,5bb4d95d-5faf-4270-b7c0-c462e8488c01,8cd19ef7-d76f-40b2-9f1a-0f1679737b9f,d36a94e0-a41c-43dc-8408-c92e95f36f01,,,,,
tch_20200508-125647_16,class_20200508-125647_16,4yxX-3xLW,f36e7d83-136d-492d-ae0f-d07a2bc3df1e,028893a2-94aa-49df-a1a7-a46f3dd4704f,1942bf4a-e898-4150-b2c1-9de2a668f496,ee8ad8b0-4282-4379-81e6-259bec75436e,01226496-c87e-4ab1-bab4-11c322f79670,,,,,
tch_20200508-125647_17,class_20200508-125647_17,9Ww3-E9Vb,122a130a-7b11-4b56-8129-a695807ad8c0,f81dac2b-652e-45ee-804b-084e9dbb6dd7,481c8567-4c47-41d7-a365-ae87920daf37,34715cad-c517-40ff-a5b0-5a6d3f99cde0,e9f4086b-b8f4-46c2-ad7a-a3ab1eb9c82a,,,,,
tch_20200508-125647_18,class_20200508-125647_18,68J8-368v,aa51d9cf-1e33-4ac9-875e-8e672fcc2f8c,4209ab56-b715-4ee5-a61a-6e42ff0f5844,306616dc-2910-4f35-9e7b-24ef61247771,72fec6fe-13d7-4e1f-b81a-b7c9885f3f27,eaa34965-cc55-4576-a7b5-09c694746795,,,,,
tch_20200508-125647_20,class_20200508-125647_20,ZkTu-9bep,cf56ad9f-3109-47b6-9ad4-85ce1fa7a517,2afc53f0-0ea7-4c86-b616-511053192f17,f860a046-cb3b-4487-b667-9e14574fe91a,14ef80b8-25ee-4492-9909-01a952ad3feb,959f0427-e74a-4b10-b966-37844c3b084b,,,,,
tch_20200508-125647_19,class_20200508-125647_19,Y64G-r3Vt,eef7f5c7-8387-498d-8a5b-a6b447b2bb85,daa52482-d144-4d6b-b3cd-1c249a2515f2,d1ebb911-ff72-45b7-915e-f5e7b7f1e550,270387a9-acaa-4322-a41b-f48d8ce3b5d7,785e6dc3-66e2-4f85-8062-e53a23d30911,,,,,
