tchextid,stduserid,stdextid,classcode
tch_20200706-163028_59,ba62c633-c119-11ea-887e-0242ac110002,std_1594212682693_59,8mU2-fw72
tch_20200706-163028_69,b9cec40d-c119-11ea-af23-0242ac110002,std_1594212681423_69,vLoE-yqhd
tch_20200706-163028_66,bbe1290c-c119-11ea-acee-0242ac110002,std_1594212685240_66,FUR2-Jz86
tch_20200706-163028_63,be0011b9-c119-11ea-887e-0242ac110002,std_1594212688781_63,b6t4-M3kc
tch_20200706-163028_60,bf64f86b-c119-11ea-af23-0242ac110002,std_1594212691116_60,6W78-wLRk
tch_20200706-163028_70,be912e04-c119-11ea-af23-0242ac110002,std_1594212689426_70,E6YQ-9uqB
tch_20200706-163028_64,c2fa542c-c119-11ea-887e-0242ac110002,std_1594212697112_64,kmPB-6YP2
tch_20200706-163028_67,c0f890f6-c119-11ea-acee-0242ac110002,std_1594212693777_67,yUL8-W636
tch_20200706-163028_65,c39a8bb3-c119-11ea-887e-0242ac110002,std_1594212698202_65,RwFC-pmnp
tch_20200706-163028_61,c46f8fb3-c119-11ea-acee-0242ac110002,std_1594212699587_61,9a3N-HnN7
tch_20200706-163028_62,c4cd6721-c119-11ea-887e-0242ac110002,std_1594212700202_62,6mwG-r6c9
tch_20200706-163028_71,c359d9af-c119-11ea-acee-0242ac110002,std_1594212697432_71,L8E2-yoiT
tch_20200706-163028_68,c47c3929-c119-11ea-af23-0242ac110002,std_1594212699579_68,r6de-TYA2
tch_20200706-163028_72,c81b3209-c119-11ea-af23-0242ac110002,std_1594212705437_72,29V7-BFg7
tch_20200706-163028_69,c95fe737-c119-11ea-887e-0242ac110002,std_1594212707889_69,vLoE-yqhd
tch_20200706-163028_63,cd1b4173-c119-11ea-af23-0242ac110002,std_1594212714135_63,b6t4-M3kc
tch_20200706-163028_73,cce53d75-c119-11ea-887e-0242ac110002,std_1594212713444_73,Xv8w-f28u
tch_20200706-163028_66,cbaedfce-c119-11ea-af23-0242ac110002,std_1594212711758_66,FUR2-Jz86
tch_20200706-163028_70,d085203d-c119-11ea-af23-0242ac110002,std_1594212719816_70,E6YQ-9uqB
tch_20200706-163028_67,d1bb56cc-c119-11ea-acee-0242ac110002,std_1594212721851_67,yUL8-W636
tch_20200706-163028_74,d1ba93ab-c119-11ea-887e-0242ac110002,std_1594212721451_74,Baqw-u3D6
tch_20200706-163028_64,d16c24a2-c119-11ea-acee-0242ac110002,std_1594212721354_64,kmPB-6YP2
tch_20200706-163028_65,d2419dab-c119-11ea-acee-0242ac110002,std_1594212722788_65,RwFC-pmnp
tch_20200706-163028_68,d50a0c5b-c119-11ea-af23-0242ac110002,std_1594212727451_68,r6de-TYA2
tch_20200706-163028_71,d4fdfe26-c119-11ea-af23-0242ac110002,std_1594212727374_71,L8E2-yoiT
tch_20200706-163028_75,d67646c8-c119-11ea-acee-0242ac110002,std_1594212729455_75,zEiC-8n79
tch_20200706-163028_72,d7893d43-c119-11ea-acee-0242ac110002,std_1594212731634_72,29V7-BFg7
tch_20200706-163028_69,da05ae88-c119-11ea-af23-0242ac110002,std_1594212735812_69,vLoE-yqhd
tch_20200706-163028_66,dcb47aab-c119-11ea-af23-0242ac110002,std_1594212740304_66,FUR2-Jz86
tch_20200706-163028_76,db36670f-c119-11ea-af23-0242ac110002,std_1594212737462_76,ZvP8-34H9
tch_20200706-163028_73,dc5cbe93-c119-11ea-887e-0242ac110002,std_1594212739723_73,Xv8w-f28u
tch_20200706-163028_70,de003538-c119-11ea-af23-0242ac110002,std_1594212742430_70,E6YQ-9uqB
tch_20200706-163028_77,dffa30b9-c119-11ea-887e-0242ac110002,std_1594212745467_77,9baX-Upk9
tch_20200706-163028_67,dfef5ac5-c119-11ea-af23-0242ac110002,std_1594212745703_67,yUL8-W636
tch_20200706-163028_74,e1ef70da-c119-11ea-acee-0242ac110002,std_1594212749072_74,Baqw-u3D6
tch_20200706-163028_75,e685254f-c119-11ea-af23-0242ac110002,std_1594212756720_75,zEiC-8n79
tch_20200706-163028_71,e62af7d9-c119-11ea-887e-0242ac110002,std_1594212756186_71,L8E2-yoiT
tch_20200706-163028_78,e4be4871-c119-11ea-af23-0242ac110002,std_1594212753475_78,Zt2P-2b4n
tch_20200706-163028_68,e51fa1c6-c119-11ea-887e-0242ac110002,std_1594212754374_68,r6de-TYA2
tch_20200706-163028_72,e79228f4-c119-11ea-acee-0242ac110002,std_1594212758536_72,29V7-BFg7
tch_20200706-163028_79,e9845be9-c119-11ea-887e-0242ac110002,std_1594212761479_79,adm8-nm3s
tch_20200706-163028_69,eaf2435b-c119-11ea-acee-0242ac110002,std_1594212764208_69,vLoE-yqhd
tch_20200706-163028_76,eb4285de-c119-11ea-acee-0242ac110002,std_1594212764703_76,ZvP8-34H9
tch_20200706-163028_73,ec06726a-c119-11ea-887e-0242ac110002,std_1594212766010_73,Xv8w-f28u
tch_20200706-163028_77,efc1a560-c119-11ea-887e-0242ac110002,std_1594212772270_77,9baX-Upk9
tch_20200706-163028_80,ee49ac21-c119-11ea-887e-0242ac110002,std_1594212769484_80,XCho-t983
tch_20200706-163028_70,ef2b8056-c119-11ea-887e-0242ac110002,std_1594212771297_70,E6YQ-9uqB
tch_20200706-163028_74,f151e2ec-c119-11ea-af23-0242ac110002,std_1594212774914_74,Baqw-u3D6
tch_20200706-163028_81,f312a59d-c119-11ea-acee-0242ac110002,std_1594212777491_81,L9qM-dETF
tch_20200706-163028_75,f3de80cf-c119-11ea-af23-0242ac110002,std_1594212779157_75,zEiC-8n79
tch_20200706-163028_71,f40431b4-c119-11ea-acee-0242ac110002,std_1594212779402_71,L8E2-yoiT
tch_20200706-163028_78,f5275462-c119-11ea-887e-0242ac110002,std_1594212781312_78,Zt2P-2b4n
tch_20200706-163028_79,f9336726-c119-11ea-af23-0242ac110002,std_1594212788110_79,adm8-nm3s
tch_20200706-163028_72,f7c2e70d-c119-11ea-af23-0242ac110002,std_1594212785655_72,29V7-BFg7
tch_20200706-163028_82,f7d7805f-c119-11ea-887e-0242ac110002,std_1594212785499_82,QPT3-w2wt
tch_20200706-163028_73,fba8857d-c119-11ea-af23-0242ac110002,std_1594212792251_73,Xv8w-f28u
tch_20200706-163028_83,fc9b23ab-c119-11ea-887e-0242ac110002,std_1594212793506_83,FRTd-A28x
tch_20200706-163028_76,facd8efc-c119-11ea-af23-0242ac110002,std_1594212790795_76,ZvP8-34H9
tch_20200706-163028_84,0163f562-c11a-11ea-af23-0242ac110002,std_1594212801512_84,xwW6-7Gmn
tch_20200706-163028_75,02eeb44b-c11a-11ea-acee-0242ac110002,std_1594212804422_75,zEiC-8n79
tch_20200706-163028_74,01bd6092-c11a-11ea-af23-0242ac110002,std_1594212802441_74,Baqw-u3D6
tch_20200706-163028_81,027342c9-c11a-11ea-887e-0242ac110002,std_1594212803628_81,L9qM-dETF
tch_20200706-163028_79,073314f1-c11a-11ea-acee-0242ac110002,std_1594212811584_79,adm8-nm3s
tch_20200706-163028_85,0624d9c7-c11a-11ea-887e-0242ac110002,std_1594212809518_85,KbEz-f9uk
tch_20200706-163028_78,06481916-c11a-11ea-af23-0242ac110002,std_1594212810060_78,Zt2P-2b4n
tch_20200706-163028_82,07b45283-c11a-11ea-af23-0242ac110002,std_1594212812454_82,QPT3-w2wt
tch_20200706-163028_86,0af12edf-c11a-11ea-af23-0242ac110002,std_1594212817525_86,Y7Lo-mZfk
tch_20200706-163028_83,0bfd205c-c11a-11ea-af23-0242ac110002,std_1594212819654_83,FRTd-A28x
tch_20200706-163028_80,0d8d3675-c11a-11ea-887e-0242ac110002,std_1594212822250_80,XCho-t983
tch_20200706-163028_76,0cd02775-c11a-11ea-887e-0242ac110002,std_1594212821011_76,ZvP8-34H9
tch_20200706-163028_77,0d8d849d-c11a-11ea-af23-0242ac110002,std_1594212822250_77,9baX-Upk9
tch_20200706-163028_84,0f7ca99a-c11a-11ea-af23-0242ac110002,std_1594212825499_84,xwW6-7Gmn
tch_20200706-163028_87,0fb1755d-c11a-11ea-acee-0242ac110002,std_1594212825530_87,ECp6-nq6E
tch_20200706-163028_79,1524e07e-c11a-11ea-af23-0242ac110002,std_1594212835009_79,adm8-nm3s
tch_20200706-163028_88,14769e5d-c11a-11ea-af23-0242ac110002,std_1594212833536_88,oJYK-97GB
tch_20200706-163028_81,139da3b8-c11a-11ea-887e-0242ac110002,std_1594212832436_81,L9qM-dETF
tch_20200706-163028_85,15c342f8-c11a-11ea-af23-0242ac110002,std_1594212836042_85,KbEz-f9uk
tch_20200706-163028_78,1606db7a-c11a-11ea-acee-0242ac110002,std_1594212836424_78,Zt2P-2b4n
tch_20200706-163028_82,18be81c1-c11a-11ea-af23-0242ac110002,std_1594212841013_82,QPT3-w2wt
tch_20200706-163028_89,193fe6e4-c11a-11ea-887e-0242ac110002,std_1594212841542_89,xGUY-c896
tch_20200706-163028_86,1ba01e4a-c11a-11ea-acee-0242ac110002,std_1594212845858_86,Y7Lo-mZfk
tch_20200706-163028_83,1bdbc792-c11a-11ea-887e-0242ac110002,std_1594212846260_83,FRTd-A28x
tch_20200706-163028_80,1d25d365-c11a-11ea-af23-0242ac110002,std_1594212848428_80,XCho-t983
tch_20200706-163028_87,1f6d79e8-c11a-11ea-af23-0242ac110002,std_1594212852244_87,ECp6-nq6E
tch_20200706-163028_90,1dff9155-c11a-11ea-887e-0242ac110002,std_1594212849546_90,V7bV-3HQw
tch_20200706-163028_84,1f6ed964-c11a-11ea-acee-0242ac110002,std_1594212852239_84,xwW6-7Gmn
tch_20200706-163028_91,22ca5fe0-c11a-11ea-af23-0242ac110002,std_1594212857553_91,AuY3-tCpB
tch_20200706-163028_88,2466d25e-c11a-11ea-acee-0242ac110002,std_1594212860590_88,oJYK-97GB
tch_20200706-163028_81,25050daa-c11a-11ea-887e-0242ac110002,std_1594212861560_81,L9qM-dETF
tch_20200706-163028_92,278c54b1-c11a-11ea-af23-0242ac110002,std_1594212865558_92,6hdZ-KoqP
tch_20200706-163028_85,268a9c49-c11a-11ea-af23-0242ac110002,std_1594212864190_85,KbEz-f9uk
tch_20200706-163028_82,27c91016-c11a-11ea-af23-0242ac110002,std_1594212866295_82,QPT3-w2wt
tch_20200706-163028_89,2939b66d-c11a-11ea-acee-0242ac110002,std_1594212868678_89,xGUY-c896
tch_20200706-163028_93,2c52b695-c11a-11ea-af23-0242ac110002,std_1594212873563_93,fY9H-w4R4
tch_20200706-163028_86,2bccbe21-c11a-11ea-af23-0242ac110002,std_1594212872992_86,Y7Lo-mZfk
tch_20200706-163028_83,2c816821-c11a-11ea-af23-0242ac110002,std_1594212874190_83,FRTd-A28x
tch_20200706-163028_90,2ee966fb-c11a-11ea-af23-0242ac110002,std_1594212878239_90,V7bV-3HQw
tch_20200706-163028_94,3115bd33-c11a-11ea-acee-0242ac110002,std_1594212881569_94,tCeb-uz2W
tch_20200706-163028_87,2eabe887-c11a-11ea-887e-0242ac110002,std_1594212877817_87,ECp6-nq6E
tch_20200706-163028_84,2f8bc21b-c11a-11ea-acee-0242ac110002,std_1594212879194_84,xwW6-7Gmn
tch_20200706-163028_91,312e7566-c11a-11ea-af23-0242ac110002,std_1594212882039_91,AuY3-tCpB
tch_20200706-163028_88,33f4c172-c11a-11ea-887e-0242ac110002,std_1594212886680_88,oJYK-97GB
tch_20200706-163028_95,35deb6b7-c11a-11ea-af23-0242ac110002,std_1594212889574_95,848K-Z2Pf
tch_20200706-163028_92,364652a9-c11a-11ea-af23-0242ac110002,std_1594212890593_92,6hdZ-KoqP
tch_20200706-163028_85,36e3cac9-c11a-11ea-acee-0242ac110002,std_1594212891614_85,KbEz-f9uk
tch_20200706-163028_93,39ec0154-c11a-11ea-acee-0242ac110002,std_1594212896690_93,fY9H-w4R4
tch_20200706-163028_89,38ea703a-c11a-11ea-acee-0242ac110002,std_1594212894998_89,xGUY-c896
tch_20200706-163028_86,3b5b4978-c11a-11ea-af23-0242ac110002,std_1594212899093_86,Y7Lo-mZfk
tch_20200706-163028_96,3aa7899d-c11a-11ea-887e-0242ac110002,std_1594212897578_96,dc34-m6KB
tch_20200706-163028_90,3f0cb81d-c11a-11ea-887e-0242ac110002,std_1594212905298_90,V7bV-3HQw
tch_20200706-163028_97,3f69f3da-c11a-11ea-887e-0242ac110002,std_1594212905585_97,7Kx7-mK4g
tch_20200706-163028_87,3fbc0b75-c11a-11ea-887e-0242ac110002,std_1594212906442_87,ECp6-nq6E
tch_20200706-163028_91,42a8f1ac-c11a-11ea-acee-0242ac110002,std_1594212911308_91,AuY3-tCpB
tch_20200706-163028_94,3f85917e-c11a-11ea-887e-0242ac110002,std_1594212906105_94,tCeb-uz2W
tch_20200706-163028_98,443166c2-c11a-11ea-887e-0242ac110002,std_1594212913589_98,e842-Tg36
tch_20200706-163028_92,46636229-c11a-11ea-acee-0242ac110002,std_1594212917568_92,6hdZ-KoqP
tch_20200706-163028_88,43751b06-c11a-11ea-acee-0242ac110002,std_1594212912696_88,oJYK-97GB
tch_20200706-163028_95,4539d5c6-c11a-11ea-acee-0242ac110002,std_1594212915577_95,848K-Z2Pf
tch_20200706-163028_93,47f91d52-c11a-11ea-af23-0242ac110002,std_1594212920260_93,fY9H-w4R4
tch_20200706-163028_99,48f1865d-c11a-11ea-887e-0242ac110002,std_1594212921595_99,v8L3-edng
tch_20200706-163028_89,491e8a27-c11a-11ea-887e-0242ac110002,std_1594212922213_89,xGUY-c896
tch_20200706-163028_96,4bfdb50b-c11a-11ea-887e-0242ac110002,std_1594212926961_96,dc34-m6KB
tch_20200706-163028_97,4fe1f468-c11a-11ea-acee-0242ac110002,std_1594212933529_97,7Kx7-mK4g
tch_20200706-163028_100,4db995ee-c11a-11ea-887e-0242ac110002,std_1594212929599_100,EQBo-3vrs
tch_20200706-163028_94,51e69dd9-c11a-11ea-acee-0242ac110002,std_1594212936928_94,tCeb-uz2W
tch_20200706-163028_91,51dfbfdf-c11a-11ea-acee-0242ac110002,std_1594212936891_91,AuY3-tCpB
tch_20200706-163028_90,4dde0e3c-c11a-11ea-887e-0242ac110002,std_1594212930109_90,V7bV-3HQw
tch_20200706-220859_1,527e49d0-c11a-11ea-887e-0242ac110002,std_1594212937607_101,MHQY-psLP
tch_20200706-163028_98,539279a2-c11a-11ea-acee-0242ac110002,std_1594212939724_98,e842-Tg36
tch_20200706-163028_95,5528f7d4-c11a-11ea-af23-0242ac110002,std_1594212942366_95,848K-Z2Pf
tch_20200706-163028_92,53e9997c-c11a-11ea-af23-0242ac110002,std_1594212940300_92,6hdZ-KoqP
tch_20200706-220859_2,57445d34-c11a-11ea-acee-0242ac110002,std_1594212945610_102,JGy3-W4Yp
tch_20200706-163028_93,57256429-c11a-11ea-acee-0242ac110002,std_1594212945733_93,fY9H-w4R4
tch_20200706-163028_99,58939a16-c11a-11ea-af23-0242ac110002,std_1594212948149_99,v8L3-edng
tch_20200706-163028_96,5bba0764-c11a-11ea-887e-0242ac110002,std_1594212953425_96,dc34-m6KB
tch_20200706-163028_97,5d12e0e9-c11a-11ea-887e-0242ac110002,std_1594212955670_97,7Kx7-mK4g
tch_20200706-220859_3,5c0c6cd6-c11a-11ea-887e-0242ac110002,std_1594212953617_103,cLWU-QFY7
tch_20200706-163028_100,5f12cf57-c11a-11ea-acee-0242ac110002,std_1594212959027_100,EQBo-3vrs
tch_20200706-220859_4,60d2f5a9-c11a-11ea-af23-0242ac110002,std_1594212961622_104,vBdE-9ExQ
tch_20200706-163028_94,5f77f9a3-c11a-11ea-af23-0242ac110002,std_1594212959699_94,tCeb-uz2W
tch_20200706-220859_1,62abd47a-c11a-11ea-887e-0242ac110002,std_1594212965072_101,MHQY-psLP
tch_20200706-163028_95,6578fe3d-c11a-11ea-acee-0242ac110002,std_1594212969736_95,848K-Z2Pf
tch_20200706-220859_5,6599a5ea-c11a-11ea-acee-0242ac110002,std_1594212969628_105,FWDe-RWbF
tch_20200706-163028_98,642d9202-c11a-11ea-887e-0242ac110002,std_1594212967590_98,e842-Tg36
tch_20200706-163028_99,6807bfe4-c11a-11ea-acee-0242ac110002,std_1594212974041_99,v8L3-edng
tch_20200706-220859_2,67dc9095-c11a-11ea-acee-0242ac110002,std_1594212973789_102,JGy3-W4Yp
tch_20200706-163028_97,6c0f8ba8-c11a-11ea-af23-0242ac110002,std_1594212980760_97,7Kx7-mK4g
tch_20200706-220859_6,6a57a324-c11a-11ea-acee-0242ac110002,std_1594212977633_106,98K8-Y3F6
tch_20200706-163028_96,6b8d8ae5-c11a-11ea-af23-0242ac110002,std_1594212979966_96,dc34-m6KB
tch_20200706-163028_100,6f3361b4-c11a-11ea-af23-0242ac110002,std_1594212986075_100,EQBo-3vrs
tch_20200706-220859_3,6c672176-c11a-11ea-887e-0242ac110002,std_1594212981390_103,cLWU-QFY7
tch_20200706-220859_4,6f5f0594-c11a-11ea-acee-0242ac110002,std_1594212986381_104,vBdE-9ExQ
tch_20200706-220859_1,71394385-c11a-11ea-af23-0242ac110002,std_1594212989462_101,MHQY-psLP
tch_20200706-220859_7,6f1f8bac-c11a-11ea-887e-0242ac110002,std_1594212985640_107,DUYd-kv8X
tch_20200706-220859_8,73e96f2d-c11a-11ea-acee-0242ac110002,std_1594212993646_108,r9z3-BanD
tch_20200706-163028_98,76355aae-c11a-11ea-acee-0242ac110002,std_1594212997825_98,e842-Tg36
tch_20200706-220859_5,760857bc-c11a-11ea-acee-0242ac110002,std_1594212997548_105,FWDe-RWbF
tch_20200706-163028_99,7798e269-c11a-11ea-acee-0242ac110002,std_1594213000184_99,v8L3-edng
tch_20200706-220859_2,7911794b-c11a-11ea-887e-0242ac110002,std_1594213002570_102,JGy3-W4Yp
tch_20200706-220859_9,78ab8afa-c11a-11ea-887e-0242ac110002,std_1594213001650_109,HaY6-ye94
tch_20200706-220859_6,7c878d2f-c11a-11ea-887e-0242ac110002,std_1594213008456_106,98K8-Y3F6
tch_20200706-220859_10,7d703fa7-c11a-11ea-887e-0242ac110002,std_1594213009656_110,pmXv-D6ZN
tch_20200706-163028_100,7d2aaab8-c11a-11ea-acee-0242ac110002,std_1594213009499_100,EQBo-3vrs
tch_20200706-220859_3,7ed8f733-c11a-11ea-887e-0242ac110002,std_1594213012327_103,cLWU-QFY7
tch_20200706-220859_4,7f064839-c11a-11ea-887e-0242ac110002,std_1594213012640_104,vBdE-9ExQ
tch_20200706-220859_1,7fdd6efc-c11a-11ea-887e-0242ac110002,std_1594213014036_101,MHQY-psLP
tch_20200706-220859_7,806d2bdd-c11a-11ea-af23-0242ac110002,std_1594213015004_107,DUYd-kv8X
tch_20200706-220859_11,823827b5-c11a-11ea-af23-0242ac110002,std_1594213017664_111,U4Fd-9t9F
tch_20200706-220859_8,842c567c-c11a-11ea-af23-0242ac110002,std_1594213021239_108,r9z3-BanD
tch_20200706-220859_12,86fe13a4-c11a-11ea-af23-0242ac110002,std_1594213025669_112,Us2t-Y8yR
tch_20200706-220859_5,85d94372-c11a-11ea-acee-0242ac110002,std_1594213024082_105,FWDe-RWbF
tch_20200706-220859_13,8bc27a11-c11a-11ea-887e-0242ac110002,std_1594213033675_113,c9rs-Fh2t
tch_20200706-220859_9,8a4cca1a-c11a-11ea-af23-0242ac110002,std_1594213031545_109,HaY6-ye94
tch_20200706-220859_2,894ff338-c11a-11ea-acee-0242ac110002,std_1594213029841_102,JGy3-W4Yp
tch_20200706-220859_10,8d9e3ecf-c11a-11ea-af23-0242ac110002,std_1594213037101_110,pmXv-D6ZN
tch_20200706-220859_6,8ceb42f1-c11a-11ea-af23-0242ac110002,std_1594213035935_106,98K8-Y3F6
tch_20200706-220859_3,8e23c22e-c11a-11ea-acee-0242ac110002,std_1594213037992_103,cLWU-QFY7
tch_20200706-220859_14,908c36d4-c11a-11ea-af23-0242ac110002,std_1594213041681_114,6r68-bZTY
tch_20200706-220859_4,8e8d331d-c11a-11ea-acee-0242ac110002,std_1594213038705_104,vBdE-9ExQ
tch_20200706-220859_7,9103b149-c11a-11ea-acee-0242ac110002,std_1594213042828_107,DUYd-kv8X
tch_20200706-220859_8,931700cd-c11a-11ea-af23-0242ac110002,std_1594213046294_108,r9z3-BanD
tch_20200706-220859_11,93032a95-c11a-11ea-acee-0242ac110002,std_1594213046165_111,U4Fd-9t9F
tch_20200706-220859_15,954b1e52-c11a-11ea-887e-0242ac110002,std_1594213049686_115,PRBx-Z8jA
tch_20200706-220859_12,9653dc72-c11a-11ea-af23-0242ac110002,std_1594213051734_112,Us2t-Y8yR
tch_20200706-220859_5,97920144-c11a-11ea-acee-0242ac110002,std_1594213053816_105,FWDe-RWbF
tch_20200706-220859_13,99c5f849-c11a-11ea-acee-0242ac110002,std_1594213057499_113,c9rs-Fh2t
tch_20200706-220859_16,9a13a2cb-c11a-11ea-acee-0242ac110002,std_1594213057692_116,Z4Qy-36qu
tch_20200706-220859_6,9d72d344-c11a-11ea-887e-0242ac110002,std_1594213063613_106,98K8-Y3F6
tch_20200706-220859_9,9a9f4164-c11a-11ea-887e-0242ac110002,std_1594213058941_109,HaY6-ye94
tch_20200706-220859_10,9d2b6a7b-c11a-11ea-acee-0242ac110002,std_1594213063200_110,pmXv-D6ZN
tch_20200706-220859_14,9f83d907-c11a-11ea-af23-0242ac110002,std_1594213067147_114,6r68-bZTY
tch_20200706-220859_17,9ee1580c-c11a-11ea-af23-0242ac110002,std_1594213065696_117,AF24-UaJE
tch_20200706-220859_7,a162f975-c11a-11ea-887e-0242ac110002,std_1594213070280_107,DUYd-kv8X
tch_20200706-220859_8,a253e8e1-c11a-11ea-887e-0242ac110002,std_1594213071784_108,r9z3-BanD
tch_20200706-220859_15,a5148fae-c11a-11ea-acee-0242ac110002,std_1594213076498_115,PRBx-Z8jA
tch_20200706-220859_18,a3973e87-c11a-11ea-af23-0242ac110002,std_1594213073702_118,ZAq2-7qWP
tch_20200706-220859_11,a364961c-c11a-11ea-af23-0242ac110002,std_1594213073671_111,U4Fd-9t9F
tch_20200706-220859_12,a526df67-c11a-11ea-af23-0242ac110002,std_1594213076601_112,Us2t-Y8yR
tch_20200706-220859_19,a86bd147-c11a-11ea-acee-0242ac110002,std_1594213081708_119,36Dh-Vch3
tch_20200706-220859_13,a8de8fd3-c11a-11ea-acee-0242ac110002,std_1594213082837_113,c9rs-Fh2t
tch_20200706-220859_16,a9ddd80b-c11a-11ea-acee-0242ac110002,std_1594213084482_116,Z4Qy-36qu
tch_20200706-220859_9,abd7f9d0-c11a-11ea-887e-0242ac110002,std_1594213087849_109,HaY6-ye94
tch_20200706-220859_10,acd85394-c11a-11ea-887e-0242ac110002,std_1594213089504_110,pmXv-D6ZN
tch_20200706-220859_20,ad2cdbfc-c11a-11ea-acee-0242ac110002,std_1594213089714_120,JF8U-YGF2
tch_20200706-220859_17,afc8e36f-c11a-11ea-887e-0242ac110002,std_1594213094429_117,AF24-UaJE
tch_20200706-220859_14,ae1da4ae-c11a-11ea-af23-0242ac110002,std_1594213091633_114,6r68-bZTY
tch_20200706-220859_21,b1f0090f-c11a-11ea-887e-0242ac110002,std_1594213097720_121,8bj4-A7Ho
tch_20200706-220859_18,b3f8aac3-c11a-11ea-887e-0242ac110002,std_1594213101465_118,ZAq2-7qWP
tch_20200706-220859_22,b6b49639-c11a-11ea-887e-0242ac110002,std_1594213105725_122,PE6E-v4V6
tch_20200706-220859_15,b3a496a0-c11a-11ea-887e-0242ac110002,std_1594213100906_115,PRBx-Z8jA
tch_20200706-220859_11,b582a5b3-c11a-11ea-887e-0242ac110002,std_1594213104004_111,U4Fd-9t9F
tch_20200706-220859_12,b68f5b4f-c11a-11ea-acee-0242ac110002,std_1594213105777_112,Us2t-Y8yR
tch_20200706-220859_19,b81d26ae-c11a-11ea-acee-0242ac110002,std_1594213108408_119,36Dh-Vch3
tch_20200706-220859_23,bb77ea71-c11a-11ea-887e-0242ac110002,std_1594213113731_123,p4Qf-nh67
tch_20200706-220859_16,ba6345c9-c11a-11ea-af23-0242ac110002,std_1594213112243_116,Z4Qy-36qu
tch_20200706-220859_13,b971e161-c11a-11ea-887e-0242ac110002,std_1594213110627_113,c9rs-Fh2t
tch_20200706-220859_20,bed371f0-c11a-11ea-af23-0242ac110002,std_1594213119679_120,JF8U-YGF2
tch_20200706-220859_14,c0206477-c11a-11ea-887e-0242ac110002,std_1594213121877_114,6r68-bZTY
tch_20200706-220859_24,c0406eef-c11a-11ea-887e-0242ac110002,std_1594213121737_124,7L2z-g8uK
tch_20200706-220859_17,bf92a274-c11a-11ea-acee-0242ac110002,std_1594213120914_117,AF24-UaJE
tch_20200706-220859_18,c3d7ee3f-c11a-11ea-887e-0242ac110002,std_1594213128105_118,ZAq2-7qWP
tch_20200706-220859_21,c18a05d9-c11a-11ea-af23-0242ac110002,std_1594213124230_121,8bj4-A7Ho
tch_20200706-220859_25,c5010452-c11a-11ea-acee-0242ac110002,std_1594213129743_125,YUB4-2yHV
tch_20200706-220859_15,c55edbc6-c11a-11ea-887e-0242ac110002,std_1594213130660_115,PRBx-Z8jA
tch_20200706-220859_19,c8b61d90-c11a-11ea-af23-0242ac110002,std_1594213136212_119,36Dh-Vch3
tch_20200706-220859_26,c9c961b2-c11a-11ea-af23-0242ac110002,std_1594213137747_126,Ur89-2Nec
tch_20200706-220859_22,c4e9d2de-c11a-11ea-887e-0242ac110002,std_1594213129888_122,PE6E-v4V6
tch_20200706-220859_23,c999c69c-c11a-11ea-af23-0242ac110002,std_1594213137740_123,p4Qf-nh67
tch_20200706-220859_16,cad1f7f3-c11a-11ea-af23-0242ac110002,std_1594213139794_116,Z4Qy-36qu
tch_20200706-220859_27,ce8d044c-c11a-11ea-887e-0242ac110002,std_1594213145753_127,3bNB-E826
tch_20200706-220859_20,cfb864a1-c11a-11ea-887e-0242ac110002,std_1594213148007_120,JF8U-YGF2
tch_20200706-220859_24,d06ebce5-c11a-11ea-acee-0242ac110002,std_1594213149216_124,7L2z-g8uK
tch_20200706-220859_17,d0863cbd-c11a-11ea-acee-0242ac110002,std_1594213149319_117,AF24-UaJE
tch_20200706-220859_21,d3461f67-c11a-11ea-887e-0242ac110002,std_1594213153991_121,8bj4-A7Ho
tch_20200706-220859_18,d339eb24-c11a-11ea-acee-0242ac110002,std_1594213153905_118,ZAq2-7qWP
tch_20200706-220859_25,d4316a22-c11a-11ea-887e-0242ac110002,std_1594213155521_125,YUB4-2yHV
tch_20200706-220859_28,d3525464-c11a-11ea-af23-0242ac110002,std_1594213153758_128,gjFx-UJnk
tch_20200706-220859_19,d6b889ee-c11a-11ea-af23-0242ac110002,std_1594213159783_119,36Dh-Vch3
tch_20200706-220859_29,d8192be7-c11a-11ea-887e-0242ac110002,std_1594213161764_129,d9yF-i4zZ
tch_20200706-220859_26,d6f397aa-c11a-11ea-af23-0242ac110002,std_1594213160172_126,Ur89-2Nec
tch_20200706-220859_22,d730a04b-c11a-11ea-af23-0242ac110002,std_1594213160578_122,PE6E-v4V6
tch_20200706-220859_23,d8fb4e12-c11a-11ea-887e-0242ac110002,std_1594213163550_123,p4Qf-nh67
