stdextid,grpid,tchextid
std_1594130086764_83,559efc30-0bbf-46a4-8766-e2c3fc59b767,tch_20200707-190049_83
std_1594130255621_86,44b473a7-fd3f-4064-901f-d6d1e7302ba7,tch_20200707-190049_86
std_1594129941135_81,f45a3017-711c-4bd4-93a3-625b1e160412,tch_20200707-190049_81
std_1594130272257_88,df9c5780-00d3-47c8-95ce-d8aae54ca3b6,tch_20200707-190049_88
std_1594130428934_91,225960fc-80b2-438b-b373-28d447e20dc5,tch_20200707-190049_91
std_1594130105856_84,5d5c0e96-bb84-47b2-a588-4131c0fda8bf,tch_20200707-190049_84
std_1594130123274_85,438928aa-97a7-447a-ab1a-0fa57e7d70e4,tch_20200707-190049_85
std_1594129959688_82,f67687fc-7248-438a-b581-52641ba8c161,tch_20200707-190049_82
std_1594130435018_90,1536d125-ead6-4ab2-87c5-fa32c27368f3,tch_20200707-190049_90
std_1594130450466_92,6be11be0-ca2c-4b9c-ad08-44b899f913f6,tch_20200707-190049_92
std_1594130445399_93,bab7f141-13ee-4f94-a512-5e3cde697c4c,tch_20200707-190049_93
std_1594130290113_89,31882df2-02c3-4436-bc81-0ac73944f308,tch_20200707-190049_89
std_1594130147122_87,02af72ec-5e1c-481f-b658-be33d1424bfe,tch_20200707-190049_87
std_1594129977012_83,dfd6ce73-26a7-4e3b-ac3a-62a4848082d9,tch_20200707-190049_83
std_1594130141490_86,39c32375-d82f-44c2-a88c-dcbea7e936ec,tch_20200707-190049_86
std_1594130159849_88,d2717794-736c-4d04-a3e0-613a7c0807a5,tch_20200707-190049_88
std_1594129978856_84,3548a43c-a3f2-495e-a12d-0b04367a54d9,tch_20200707-190049_84
std_1594130004020_85,3983fb61-9f00-4d28-b2ad-ccc494bb1f8a,tch_20200707-190049_85
std_1594130467108_94,03b5a123-4a04-4bd7-9a2c-f4a15b4e1d81,tch_20200707-190049_94
std_1594130322842_91,9e1d7f34-1383-452b-8d2d-4d7bf8cb0b4d,tch_20200707-190049_91
std_1594130323639_90,ec42574c-2834-4f42-9a59-c066f18880de,tch_20200707-190049_90
std_1594130335784_92,e8d1fa76-71fe-4c42-b56e-b453b35d2b8a,tch_20200707-190049_92
std_1594130488362_95,3d93bbe6-026c-47a3-94bf-1e9a27235871,tch_20200707-190049_95
std_1594130334989_93,d652a113-14dc-4741-b224-a7d9e7b057f0,tch_20200707-190049_93
std_1594130175662_89,5a7bb55b-ea3b-4652-89a4-b2fbc6798793,tch_20200707-190049_89
std_1594130022299_86,fa83b1ae-53d3-4615-bb0e-c234c938e325,tch_20200707-190049_86
std_1594130031865_87,ad46b257-d5e9-46d4-9593-187cfef833e0,tch_20200707-190049_87
std_1594130516110_96,4e6bc359-701a-4fe4-a3da-ec2df8bbedf8,tch_20200707-190049_96
std_1594130046546_88,ed78ac7c-4cfb-4f24-9861-24c6dbc81a33,tch_20200707-190049_88
std_1594130358929_94,cff09cff-31f5-48f0-ae5c-e2d6448368ec,tch_20200707-190049_94
std_1594130523340_97,2423d415-f924-4684-bd5f-1a00270e1856,tch_20200707-190049_97
std_1594130209898_91,6aa1f673-5e81-4a2f-986d-91565b477db5,tch_20200707-190049_91
std_1594130204228_90,3aa74adb-5c4c-40fd-9fa7-6c60c0d308fb,tch_20200707-190049_90
std_1594130224153_92,d5a6012f-809e-426b-9e0d-58f046aee429,tch_20200707-190049_92
std_1594130380284_95,cf926d52-8c37-4d39-aee2-dd1b9521b18a,tch_20200707-190049_95
std_1594130540916_98,b31fd79f-34ee-42f8-b918-bb096c69f2a9,tch_20200707-190049_98
std_1594130227172_93,787657de-4eea-4d4f-a72a-e55aadd58afe,tch_20200707-190049_93
std_1594130057992_89,9d8fe9dd-60fb-409c-8050-de77a7125e3f,tch_20200707-190049_89
std_1594130404495_96,43270a96-7846-41ce-9a49-b2039ffb67ad,tch_20200707-190049_96
std_1594130549112_99,8132fa14-3736-4cb9-b857-11a01c6766f0,tch_20200707-190049_99
std_1594130251267_94,9306216c-845f-4eee-886e-869797a88fd5,tch_20200707-190049_94
std_1594130092682_91,da7bec92-51ed-4b8a-9d73-cfd00fa43b23,tch_20200707-190049_91
std_1594130407355_97,b8a93471-21bb-4652-84a5-6efdcb711fdb,tch_20200707-190049_97
std_1594130083125_90,70f84f58-1da0-4312-a8b6-9a0bd980454f,tch_20200707-190049_90
std_1594130106189_92,102c3b13-bced-4a2b-b498-00a389335e9a,tch_20200707-190049_92
std_1594130430994_98,1975df9c-29d4-41e1-b7ba-0ece5f6d06bc,tch_20200707-190049_98
std_1594130269869_95,32da9259-33f5-451c-96a6-c8b486cee374,tch_20200707-190049_95
std_1594130585604_100,71d3570f-d6ed-48f5-87a4-c2bde3ea574e,tch_20200707-190049_100
std_1594130120786_93,98e8915b-8328-4d56-82c5-a9096432134d,tch_20200707-190049_93
std_1594130433951_99,c9618f3f-0128-4dec-b179-e24f599b2b81,tch_20200707-190049_99
std_1594130144438_94,62f7e478-f4cc-4d1b-90e4-b1391cf4eea9,tch_20200707-190049_94
std_1594130287041_96,0ee0f8da-b781-49fa-ae15-aa23093c811e,tch_20200707-190049_96
std_1594130295718_97,e9b864b6-c13b-434b-b906-ef0679215b50,tch_20200707-190049_97
std_1594130318623_98,7c511379-0409-4118-abcf-4e7ef5136470,tch_20200707-190049_98
std_1594130157231_95,6f2bc4f2-7a92-49e8-b189-aebc8489ce9d,tch_20200707-190049_95
std_1594130467840_100,e2940224-2c61-410f-b9b2-bd9b8e2064fb,tch_20200707-190049_100
std_1594130320761_99,62e135e6-6651-490d-bcce-584165cf3222,tch_20200707-190049_99
std_1594130170818_96,2394e492-f422-4bf8-8424-c77e291dd7dd,tch_20200707-190049_96
std_1594130186471_97,29c6c422-c42c-458a-bc7a-8c99d6a8bcb0,tch_20200707-190049_97
std_1594130198692_98,2c7b4f52-4986-4769-bf37-59a954cccc21,tch_20200707-190049_98
std_1594130354720_100,b8886c10-927f-47a0-961c-a516905a4b08,tch_20200707-190049_100
std_1594130210083_99,b9ccd395-5322-4f0d-8cee-4e8a520cb136,tch_20200707-190049_99
std_1594130235316_100,df2394ac-7ef8-457a-896f-b41c0b443acf,tch_20200707-190049_100
std_1594119799672_1,90af9e0e-7d95-4250-aab6-32b709cee697,tch_20200707-163005_1
std_1594119819226_2,4b7522e3-8901-4737-b5c6-3a755ea87ce7,tch_20200707-163005_2
std_1594119831583_3,cb0c768f-bddc-419b-8079-a578ea6cc568,tch_20200707-163005_3
std_1594119748402_1,a6854d87-eab9-4bdd-900b-6039bafc8475,tch_20200707-163005_1
std_1594119836609_4,2975cea8-4d5d-4618-9477-6bb524093bdb,tch_20200707-163005_4
std_1594119852533_5,ea0a7b62-0d66-47d6-a258-218051ca84dc,tch_20200707-163005_5
std_1594119771172_2,684af5f9-6ac6-41e3-b107-686d7badd0d5,tch_20200707-163005_2
std_1594119783500_3,9f8fec1d-603b-4752-b7f1-616fb5202c36,tch_20200707-163005_3
std_1594119704410_1,ba8efc27-6f7c-4a9f-86cd-0ea0927d8cc8,tch_20200707-163005_1
std_1594119787425_4,b9142532-1544-49a6-911b-8fcb25e542c3,tch_20200707-163005_4
std_1594119864380_6,8515f327-5eeb-469f-bd7c-197bb647ae1c,tch_20200707-163005_6
std_1594119875366_7,527cf2c0-57d7-4259-95cf-29b211e54b20,tch_20200707-163005_7
std_1594119800041_5,b98ceb49-a045-46c8-a11f-615119b4e994,tch_20200707-163005_5
std_1594119875777_8,051d8d97-2044-45b5-8a7a-875fbb58d0ed,tch_20200707-163005_8
std_1594119723115_2,de804acb-64d9-4014-9730-e4484990d315,tch_20200707-163005_2
std_1594119658580_1,509a86fc-0a58-4ba1-b5f4-50a89ae78025,tch_20200707-163005_1
std_1594119734002_3,39524755-2150-4ccd-9774-6ed44799c9ed,tch_20200707-163005_3
std_1594119894257_9,3727c9c1-038c-440b-ac0c-2e0483412918,tch_20200707-163005_9
std_1594119741683_4,671d25d9-038e-4b2d-b60d-601f59c49343,tch_20200707-163005_4
std_1594119817207_6,b4c1c851-1aa8-4ae9-a41c-2d9f329e705c,tch_20200707-163005_6
std_1594119822544_7,3549af87-fb4b-412b-9683-05014da19819,tch_20200707-163005_7
std_1594119909462_12,5d4ccb90-67f8-4db5-b872-1d3c954ae4eb,tch_20200707-163005_12
std_1594119831380_8,f130603d-83b2-4120-84b1-e2712f0a5477,tch_20200707-163005_8
std_1594119752174_5,13c907c9-fea1-4ce6-938c-6edf12836304,tch_20200707-163005_5
std_1594119671222_2,f7a37d84-2003-4dec-aa76-851fc4f81fe9,tch_20200707-163005_2
std_1594119906526_11,860e58c9-2af8-4a85-8271-c0101d6adb62,tch_20200707-163005_11
std_1594119909683_10,55ee9155-fb85-48a9-967d-2f1dcbeb2729,tch_20200707-163005_10
std_1594119683538_3,99562641-ec0d-4f02-9ec3-16bf9aaebdf0,tch_20200707-163005_3
std_1594119843211_9,9f490eeb-0aeb-4cd0-a65b-7448c8d0197c,tch_20200707-163005_9
std_1594119692668_4,b06ab635-1d04-40de-b0d2-66730157bdfa,tch_20200707-163005_4
std_1594119769041_6,13e5ef10-d1cb-4684-8629-1eaea0b4f235,tch_20200707-163005_6
std_1594119775807_7,6efd7b7f-683c-4e37-8814-66f547c22b8a,tch_20200707-163005_7
std_1594119923375_13,1e8799ae-10f7-4ea9-8fd2-44050d44bf13,tch_20200707-163005_13
std_1594119860898_12,ff806098-3e0b-436b-9f67-8666866f3189,tch_20200707-163005_12
std_1594119699897_5,30c09878-0ede-438e-9f99-80dc002e3c17,tch_20200707-163005_5
std_1594119784913_8,f40424f5-e02e-41db-8900-8246c3c81523,tch_20200707-163005_8
std_1594119854400_11,8dde173a-2197-4399-bdb5-290ffaa5afcb,tch_20200707-163005_11
std_1594119857014_10,a2f4974e-a46e-4cbb-862b-2bb7168e8bfa,tch_20200707-163005_10
std_1594119788829_9,808f1d70-7693-4e82-b63c-4d818bd79d96,tch_20200707-163005_9
std_1594119943941_15,7c4b7c36-1244-4d71-b4fd-f0f405f6778a,tch_20200707-163005_15
std_1594119945986_14,31ec9b0a-427c-4156-9d03-593431812c8c,tch_20200707-163005_14
std_1594119715689_6,385558a2-3a11-4efe-b4e0-6f5e94594ffa,tch_20200707-163005_6
std_1594119728489_7,dff754e2-dc29-49dc-825c-54a95c78556c,tch_20200707-163005_7
std_1594119878425_13,63d293da-9302-4659-965f-e4d30464ebcf,tch_20200707-163005_13
std_1594119731418_8,27b1e134-edb9-4f90-babe-75103ab12350,tch_20200707-163005_8
std_1594119812060_12,40e5cbef-cf17-4cda-a742-0a59b52ab57b,tch_20200707-163005_12
std_1594119804147_11,f9fb6104-de2f-45b2-8b5f-060fe28efce3,tch_20200707-163005_11
std_1594119804517_10,1430dd0b-def1-4ae9-8068-14f526293b30,tch_20200707-163005_10
std_1594119959391_16,62271204-7948-47b3-9b9a-e5a76858f141,tch_20200707-163005_16
std_1594119740165_9,c4d892e5-58aa-4db0-983f-aeecc853d14b,tch_20200707-163005_9
std_1594119888269_15,b0a95d19-892c-48f5-99ab-af5c8edc35ad,tch_20200707-163005_15
std_1594119895446_14,4dc08b91-b7f8-476b-a5f5-7839a921f2fa,tch_20200707-163005_14
std_1594119973181_17,4d6e8c62-dc3c-451b-ae65-b1eb0a8550e4,tch_20200707-163005_17
std_1594119831521_13,606b8ca2-5722-43be-a05c-39e99672cb51,tch_20200707-163005_13
std_1594119768128_12,f64e4f70-3807-4c60-911d-80ccce8f001e,tch_20200707-163005_12
std_1594119759248_11,3bd39600-e44c-4102-8acb-8a11ac7cb408,tch_20200707-163005_11
std_1594119985766_18,db04dee3-be68-4c7d-8ce4-fc3e3824f531,tch_20200707-163005_18
std_1594119911456_16,6773b385-0a74-42eb-92ed-18b8c5a2acef,tch_20200707-163005_16
std_1594119752539_10,cde59c4f-36ca-4175-b276-cf2afc7c0e03,tch_20200707-163005_10
std_1594119993418_19,d341eeb4-454a-4528-add9-a52bad54816e,tch_20200707-163005_19
std_1594119846208_15,429f8ae0-5327-42ab-8123-e034275dd6de,tch_20200707-163005_15
std_1594119845869_14,dc666b10-157c-4ea7-88cb-c4dc586e9e62,tch_20200707-163005_14
std_1594120002791_20,600a22f9-b56b-4027-b79a-b49fe997380d,tch_20200707-163005_20
std_1594119919658_17,ce478575-c11b-41b4-aebf-fd5994fc61a2,tch_20200707-163005_17
std_1594120010963_21,109448bb-aa44-4f84-9e55-afa495d0c2f5,tch_20200707-163005_21
std_1594119786332_13,6fb7407a-b0f0-4432-a35c-16216132c366,tch_20200707-163005_13
std_1594119941279_18,f8e8c66f-1a3f-4e17-b687-98012f9b436d,tch_20200707-163005_18
std_1594119862183_16,4633260b-db2d-4167-b5c9-d5510313bc07,tch_20200707-163005_16
std_1594119800353_15,58059047-e5a3-47ab-a614-73ba3475df82,tch_20200707-163005_15
std_1594119944884_19,d8c9e7f0-117c-4f8b-948a-1d74ca08c51d,tch_20200707-163005_19
std_1594120019046_22,82da605e-94c6-40b6-ba1c-7825740a2a3c,tch_20200707-163005_22
std_1594119949580_20,2bc68c3c-a6db-4a65-acef-25c3e5bab5d2,tch_20200707-163005_20
std_1594119798917_14,9296262e-83e9-453e-9d4f-ebb6c2566f69,tch_20200707-163005_14
std_1594119956073_21,4ce005cd-1cec-4a82-b33e-04ca9eb668f8,tch_20200707-163005_21
std_1594120034190_23,d55f3a4d-8678-4e27-8299-601344ac50a9,tch_20200707-163005_23
std_1594120036070_24,84450f72-7b65-4621-aa68-1f4afa04fd1d,tch_20200707-163005_24
std_1594119868968_17,0a2f3dd2-0a04-4cd2-b133-824fff284061,tch_20200707-163005_17
std_1594119886670_18,82bb0fe3-6ef1-4d05-9c43-7f490c20e966,tch_20200707-163005_18
std_1594119818058_16,affa3d7c-093e-47f7-bbd2-177da588933f,tch_20200707-163005_16
std_1594119969589_22,4f1398b1-9e1a-40aa-be9c-7530836dbae7,tch_20200707-163005_22
std_1594119892258_19,9af2cce5-3ac6-4239-8ed7-f55b3bf85942,tch_20200707-163005_19
std_1594120053801_26,10e4892b-c900-4de6-95d6-2325b1bbccbd,tch_20200707-163005_26
std_1594119904430_20,6ce3370c-dab9-442b-b243-d959bd04b8a9,tch_20200707-163005_20
std_1594119992528_24,8d7c2203-acf7-40f8-8739-3ba6443d4a8d,tch_20200707-163005_24
std_1594119910739_21,e9199cf0-3537-486a-bd79-41f8b49beb45,tch_20200707-163005_21
std_1594120059017_27,0e55454b-5fa8-4a7e-bf85-f5220cd0340c,tch_20200707-163005_27
std_1594119819866_17,3465694c-ba10-46d9-9640-2df184fdb6b3,tch_20200707-163005_17
std_1594120059943_25,7b9edbf5-e724-499e-b041-34ccf001ea03,tch_20200707-163005_25
std_1594119988237_23,f17d6745-586c-4460-8d15-7b74de9f1767,tch_20200707-163005_23
std_1594119839522_18,6a3350dd-3ee7-4cfb-a26d-552f4e3b2dca,tch_20200707-163005_18
std_1594119923125_22,69b8c639-efdc-4e55-b2ac-f43cbb771c05,tch_20200707-163005_22
std_1594120006723_26,24c19b2e-5438-41dc-8d82-39266dc05945,tch_20200707-163005_26
std_1594119846395_19,12247428-3502-4657-8fb6-43698e62f2cc,tch_20200707-163005_19
std_1594120077957_28,06a5df25-3e49-4905-833c-71ddd5b3b955,tch_20200707-163005_28
std_1594119856096_20,216b8275-a091-4ce9-b776-83f783174379,tch_20200707-163005_20
std_1594119944323_24,b7269084-1380-43b3-8824-d2f49684e4fb,tch_20200707-163005_24
std_1594119861610_21,885e1687-e416-4b4e-b4a5-efc738cb15bd,tch_20200707-163005_21
std_1594120016243_27,1127472a-3f83-4ae7-99b4-7a8e24c31254,tch_20200707-163005_27
std_1594120009231_25,01f5408f-15fc-4eea-8dfe-870e9b02bcd7,tch_20200707-163005_25
std_1594119937085_23,b95b854f-8b55-4d1f-90ee-5e3597230738,tch_20200707-163005_23
std_1594120096344_29,ad6a21ca-30d2-4af1-b208-8fa0235081b8,tch_20200707-163005_29
std_1594120095985_30,39f760bd-db2c-4a7a-9a32-2189e0d74820,tch_20200707-163005_30
std_1594120033173_28,0b5115a4-cb89-4efd-b089-d1d585a259df,tch_20200707-163005_28
std_1594119956906_26,1b06ce08-7aab-4717-aee3-365ed227b666,tch_20200707-163005_26
std_1594119878082_22,5eae1ec2-1389-4373-bb50-3c307aaec467,tch_20200707-163005_22
std_1594119890632_24,1eb372cb-9ad9-4737-b361-8c7ba5519104,tch_20200707-163005_24
std_1594119970848_27,001f63a4-71a9-4cbf-8cd7-8748a10753f4,tch_20200707-163005_27
std_1594119957894_25,8fb07fdb-a5f7-4c8c-b539-7a39752d84ed,tch_20200707-163005_25
std_1594119888161_23,70fbd2c7-0be3-4bd6-8abd-32b57f45edf6,tch_20200707-163005_23
std_1594120110276_31,b3afa230-e590-42b9-ba04-89e356a664d3,tch_20200707-163005_31
std_1594120122196_32,dc19ea11-73bf-44f6-9845-22d80512d881,tch_20200707-163005_32
std_1594120042450_29,d5942ce3-1dbb-4d6c-8014-2d7903d966f2,tch_20200707-163005_29
std_1594120050441_30,892c2320-10cd-42ab-8e2a-c4ff4ab2abed,tch_20200707-163005_30
std_1594119985468_28,9c785e38-f71d-4971-ab2e-f462673e8e82,tch_20200707-163005_28
std_1594119910144_26,13d989a8-3f06-46b9-a143-ecdbf4f37ea1,tch_20200707-163005_26
std_1594120132769_33,05efc52f-4689-4838-b89d-0ae2601bdd41,tch_20200707-163005_33
std_1594119924371_27,e266b2af-62e6-4f5c-8b8b-a4f7f56cab33,tch_20200707-163005_27
std_1594119906592_25,67dc4fcb-8eef-4ed4-9e28-8409549fd8a1,tch_20200707-163005_25
std_1594120060454_31,1d02d25c-36b6-4375-8c3b-5986c4e67a22,tch_20200707-163005_31
std_1594120145550_34,6fa0990d-1744-4f53-8a20-2d19dc546cf8,tch_20200707-163005_34
std_1594120076102_32,5314b9fe-6f5e-4df0-9e37-0326b470cfb6,tch_20200707-163005_32
std_1594119992137_29,f978f487-a507-482a-af45-a36281d16e10,tch_20200707-163005_29
std_1594119999979_30,e5b04777-9287-4480-aa96-3e45705567ce,tch_20200707-163005_30
std_1594119937031_28,d6c2d2b5-b544-4518-aa9a-f8fa3a139459,tch_20200707-163005_28
std_1594120150571_35,37c160d3-4d1f-4452-9f06-5bdb6e554fc2,tch_20200707-163005_35
std_1594120083706_33,1f45c10b-09d1-4792-ae4f-4692bd6bb84f,tch_20200707-163005_33
std_1594120166126_36,c2501f8e-ed94-4781-8f75-de781601dd97,tch_20200707-163005_36
std_1594120009833_31,14dac9ae-94b0-4b92-a793-d7de85f2763d,tch_20200707-163005_31
std_1594119939081_29,ef7f611a-308d-4214-a74f-511548464bad,tch_20200707-163005_29
std_1594120094703_34,21a4bb44-0a9c-4698-b104-e5ce5d5283be,tch_20200707-163005_34
std_1594120023372_32,b492ff55-c3e0-420b-b019-76dbad1539e6,tch_20200707-163005_32
std_1594120176132_37,45b225ff-8fa6-436e-9176-f8c2e20d85e7,tch_20200707-163005_37
std_1594120101069_35,1d34f315-655e-4f03-a29e-756b259474ef,tch_20200707-163005_35
std_1594119950893_30,72294888-9576-4dd0-891e-44e89eb43650,tch_20200707-163005_30
std_1594120033360_33,cab13cce-b2a1-429a-8dca-a734c14718cb,tch_20200707-163005_33
std_1594120113508_36,df0f8c3a-986f-4347-83cf-9e12cab4d475,tch_20200707-163005_36
std_1594119962516_31,9dba9a0c-86af-4287-9e06-c73a125fa169,tch_20200707-163005_31
std_1594120187968_39,d7f7e7f3-62b1-4f06-a5f2-86c725f74e31,tch_20200707-163005_39
std_1594120192007_38,976cfa53-6c7d-4db2-8733-273bb4375169,tch_20200707-163005_38
std_1594120045190_34,df574614-eaf7-41f2-99b3-c2f3cba90b19,tch_20200707-163005_34
std_1594120197792_40,b063796e-cc63-4cbb-9362-15e8bc1634b8,tch_20200707-163005_40
std_1594119976682_32,6e09f6b9-3b88-43e5-92ea-224a75975168,tch_20200707-163005_32
std_1594120125121_37,17a6eb65-a4c3-44d7-86f2-abe8dfeb1a9b,tch_20200707-163005_37
std_1594120051386_35,cd384dec-d9ca-4f54-a5c0-9ad43eb6fdc4,tch_20200707-163005_35
std_1594119984187_33,411a9b29-11a8-4e73-91ec-234aa407fbce,tch_20200707-163005_33
std_1594120060477_36,b55b9c8c-06e2-4e18-9931-13a291758ab8,tch_20200707-163005_36
std_1594120140936_39,e97264de-83ef-4ed2-a307-7a259e2d74e5,tch_20200707-163005_39
std_1594120212739_41,39756908-c387-4a4e-bb9a-618dc7683eb7,tch_20200707-163005_41
std_1594119992048_34,46747f44-2ff7-4858-868c-473b356523ea,tch_20200707-163005_34
std_1594120144203_38,e61274cb-70ea-4d46-8dc5-dd157a3b59a8,tch_20200707-163005_38
std_1594120153652_40,7ca47c83-8125-4f70-91d6-b5392f9a775a,tch_20200707-163005_40
std_1594120078495_37,9fc5ce53-1b12-44ec-a229-519c9be82965,tch_20200707-163005_37
std_1594120003448_35,c7c91ab0-a5b7-4d69-9dca-9f71791db972,tch_20200707-163005_35
std_1594120234090_42,a6738825-3f62-45c6-9bcd-1326356b43ba,tch_20200707-163005_42
std_1594120236302_43,64bfd15a-10a6-4e39-9d7a-fae58b350708,tch_20200707-163005_43
std_1594120093722_39,a788072d-6487-4507-98b5-dcdfc95b911e,tch_20200707-163005_39
std_1594120009162_36,6f60bf65-fb36-444a-bc3e-77e60e9fcec7,tch_20200707-163005_36
std_1594120164543_41,9bc8e3d4-576d-447a-b106-7e442dcaad10,tch_20200707-163005_41
std_1594120093816_38,5d86dff7-9b14-4aab-b5d7-990d676b4079,tch_20200707-163005_38
std_1594120105865_40,22a72f4f-6282-485e-bbcf-cef2567d8762,tch_20200707-163005_40
std_1594120251206_46,873eef1f-ddcb-4074-9b36-05afdb510319,tch_20200707-163005_46
std_1594120249023_45,2e4b01f6-108c-4d10-975d-47f6d0c96cd8,tch_20200707-163005_45
std_1594120253018_44,df31987f-28df-4e86-b569-3292f70d58eb,tch_20200707-163005_44
std_1594120025446_37,1a35a764-ae17-467d-8306-14a8b1704663,tch_20200707-163005_37
std_1594120188018_43,74577add-39ea-4709-9abe-ac2444263892,tch_20200707-163005_43
std_1594120180991_42,04e5bc91-63b4-4acb-b259-c41cbf09a07c,tch_20200707-163005_42
std_1594120050458_39,d2d886a4-25b6-4891-84d5-289f28823ff1,tch_20200707-163005_39
std_1594120115416_41,9c27fbf7-ee3d-4954-b4c1-a6a6f4ce4a1f,tch_20200707-163005_41
std_1594120274996_47,9fdb1759-6f29-4e2f-9ea3-cd7b089b87b4,tch_20200707-163005_47
std_1594120055020_40,0e25881d-15e8-4096-a5fd-f7436c7dc271,tch_20200707-163005_40
std_1594120039092_38,ecfaf377-405d-49d4-aff1-1a26561e68a9,tch_20200707-163005_38
std_1594120197504_45,5b98bb48-f5f0-4e57-924c-f7e961957c82,tch_20200707-163005_45
std_1594120199011_44,7fc96e94-7151-4c8d-afc3-4a8d1d944a77,tch_20200707-163005_44
std_1594120210480_46,b62f6d11-d227-4eb0-be5c-720860e8494a,tch_20200707-163005_46
std_1594120284336_48,48377462-d7f0-4c26-b7be-64062473731f,tch_20200707-163005_48
std_1594120139675_43,47e34b47-308c-4c69-84f2-00828263a2a9,tch_20200707-163005_43
std_1594120130921_42,96cf0ec6-d0fd-4a60-8b43-5c5cdf4af7f1,tch_20200707-163005_42
std_1594120295179_49,4a2b83bb-a94f-4908-a8da-32e10de0d21f,tch_20200707-163005_49
std_1594120062984_41,203b2a71-e75b-4700-aa85-ed34d7f21be8,tch_20200707-163005_41
std_1594120223448_47,22f968cd-0019-4b8c-8a83-84c9be754f53,tch_20200707-163005_47
std_1594120159359_46,a67405b1-2b05-4610-99e5-6465f31f783b,tch_20200707-163005_46
std_1594120087823_43,7c4086bb-a795-432b-aca5-693a52dd548d,tch_20200707-163005_43
std_1594120147735_44,95cc0f68-7385-4933-b272-ff82b0fd1199,tch_20200707-163005_44
std_1594120146959_45,4edd60d9-0c33-4393-9731-8459f2d6e7e8,tch_20200707-163005_45
std_1594120307948_50,b02bf2f4-c51c-464f-9767-8e64dc7c32a1,tch_20200707-163005_50
std_1594120238872_48,316db28b-cdde-4d3b-b15e-eed5d881b898,tch_20200707-163005_48
std_1594120077447_42,c336d696-ae56-4e59-9ca0-8fcd642e35c2,tch_20200707-163005_42
std_1594120321911_52,cd0929c9-ef5f-48ad-ab8d-55a41c35f56f,tch_20200707-163005_52
std_1594120311106_51,037da0a7-2af2-4b54-9af1-0c552c999ca2,tch_20200707-163005_51
std_1594120246908_49,e5e8cffc-9f18-40f4-b129-ab96cbec3bce,tch_20200707-163005_49
std_1594120176100_47,1087f6ed-81eb-4d92-8303-e30b4920498f,tch_20200707-163005_47
std_1594120114081_46,5f588e6b-dbcd-4e00-8853-77ee314e5f6d,tch_20200707-163005_46
std_1594120093711_44,a2d0a7ed-0a21-4ddb-a461-953299a6a36a,tch_20200707-163005_44
std_1594120253960_50,f4503842-2caa-4138-b8b8-af8a6ae7ef45,tch_20200707-163005_50
std_1594120100825_45,47c32511-824a-4b42-9649-b546aa9c57b3,tch_20200707-163005_45
std_1594120335417_53,f3e3ebab-bb55-4dca-9729-8edd2feedf6f,tch_20200707-163005_53
std_1594120187456_48,eb540457-b31a-4d36-a240-3913c6fedcc7,tch_20200707-163005_48
std_1594120271992_52,3e2e6ecc-daf4-4bd3-87fb-6565c493243d,tch_20200707-163005_52
std_1594120343708_54,72607fa1-0a2c-4d99-90f4-233e9238d2f8,tch_20200707-163005_54
std_1594120258313_51,c3a3818f-dd2b-4c40-8722-5d9f98df6ca0,tch_20200707-163005_51
std_1594120198108_49,5ce9632b-4c80-4342-a7a5-9112ea7e900a,tch_20200707-163005_49
std_1594120351931_55,5b55a4b5-aa1f-4993-ad65-d1005fd685b1,tch_20200707-163005_55
std_1594120129854_47,311b2aac-315a-4843-aa50-e4e64612d604,tch_20200707-163005_47
std_1594120356146_56,6cf143d0-a06c-46f2-9d2e-c6ab43f2b82e,tch_20200707-163005_56
std_1594120198516_50,fe634f93-0932-4b71-834b-fa44fe99da13,tch_20200707-163005_50
std_1594120134707_48,12cad555-7d2a-4d7c-a4ba-042263a922bc,tch_20200707-163005_48
std_1594120227202_52,0c942528-3b9d-4e15-86b0-e7a46fc1c9c8,tch_20200707-163005_52
std_1594120289587_54,794b8b29-203e-4ec4-b4f9-4471c5aeec6a,tch_20200707-163005_54
std_1594120286899_53,bf53cf9f-c28a-493f-ad8a-8af93789d5cb,tch_20200707-163005_53
std_1594120146013_49,e2157255-6173-4bcd-9b80-03e754c2cbfa,tch_20200707-163005_49
std_1594120207853_51,38e4e303-7fbb-4ad8-a077-5facb54e7721,tch_20200707-163005_51
std_1594120373075_57,290d79fd-1ad3-4084-8a8a-29140f866d90,tch_20200707-163005_57
std_1594120303732_55,3346506d-d462-4e1b-ab3f-8189f705d7fb,tch_20200707-163005_55
std_1594120154209_50,1bc4652e-2be7-4d54-94a7-f8184494fa51,tch_20200707-163005_50
std_1594120309228_56,3a956467-59d3-4be5-ae8d-7a00ed2e7076,tch_20200707-163005_56
std_1594120383264_58,4e68a96e-3008-4a0d-9140-a3448cac04a2,tch_20200707-163005_58
std_1594120177155_52,6ac1eafd-d947-4f6e-901d-7232e59048cc,tch_20200707-163005_52
std_1594120393329_59,76615130-c738-4135-8e03-82f6212f0d86,tch_20200707-163005_59
std_1594120244305_54,8088a9cc-743d-4e22-a46a-3dee3eee32ab,tch_20200707-163005_54
std_1594120238261_53,b9b00df8-a60a-479f-a759-b2635daa4c50,tch_20200707-163005_53
std_1594120320621_57,6a0c5b89-2d71-4659-bd5d-a0f89248b0e4,tch_20200707-163005_57
std_1594120164109_51,65a65788-f872-4334-9311-f1abdaece72d,tch_20200707-163005_51
