teacher,stduuid,stdextuderid,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200629-073759_1,7a769baa-b9af-11ea-840b-0242ac110002,std_1593397406830_1,class_20200629-073759_1,XDsV-8TDU,a6a1db64-4e9e-4693-b5a0-d786ff62d64b,63edc05b-f49f-4697-a834-70e9019396bd,48f0bb3b-35f0-4e60-a454-30706304e4dc,ae083627-0e26-4e9f-b56e-40d452b1cf57,1967596c-c73c-4451-8f7a-4329227e7596
tch_20200629-073759_5,7804b0f8-b9af-11ea-94cc-0242ac110002,std_1593397402719_5,class_20200629-073759_5,6M9G-46LJ,d99406b2-d467-4b70-9c48-a0b3af45604e,f4f3d226-4329-4b13-bd7c-63be351c64c6,a5fbff9a-53e8-4236-a838-3eaa04de30a2,e382a9c1-11f3-4ab0-aee3-e3eed02278f8,00780362-da75-40aa-8c31-cc0a1642f3ab
tch_20200629-073759_8,7d3e1f68-b9af-11ea-94cc-0242ac110002,std_1593397411482_8,class_20200629-073759_8,N37p-GLbo,98ba91bc-3bd0-4c20-9152-b085e73697ec,39f8b234-588b-42d6-b36b-c25dea5be447,1e4590f3-99ce-47be-87f5-107172576b87,bf50e260-62ec-427a-bd59-008a71d2d568,9342183f-4b2f-42e7-abba-7fd4ac39886f
tch_20200629-073759_4,83284081-b9af-11ea-840b-0242ac110002,std_1593397421430_4,class_20200629-073759_4,mczg-hUvk,0c527c54-a33e-4a4d-962f-3bbaafaddd33,ffd4eb0a-c58f-408b-83bd-a6261a368709,8bf1b6a6-1506-4550-bbcf-e7dd33412f9d,e390b04a-be15-4ae7-ad5e-1e4a0a483ac1,73538faa-b4a9-4651-9e2e-a523b927d7c6
tch_20200629-073759_6,83fdb92f-b9af-11ea-840b-0242ac110002,std_1593397422808_6,class_20200629-073759_6,7tT2-ciAZ,de8d5015-b336-4550-949e-69d5b2a66998,7495409a-f757-4714-957c-1bbf17c4aa5a,1e0d1967-45a6-4316-bab3-59bea2d45eb6,1ddf56a9-0a6e-4bb7-8e3c-c1dbafa802d4,c68523b1-f74a-4e5c-bec2-67f99abf1931
tch_20200629-073759_11,81fdcace-b9af-11ea-840b-0242ac110002,std_1593397419455_11,class_20200629-073759_11,287H-2mT9,7d199014-bd16-4630-a993-52c26873cd0e,6c499230-91f3-4140-bd94-64b40eb32572,eedbfbcc-ffbd-43a1-8621-b0fd4ae8ba8d,af4deb7e-0313-419f-a42b-ac6cc79cbb74,90f1c46c-45b4-41dd-8988-01f6cea0896b
tch_20200629-073759_2,831973e2-b9af-11ea-94cc-0242ac110002,std_1593397421330_2,class_20200629-073759_2,9MZ6-A9TX,28e31706-7017-439a-b9fc-cdb60ac53463,c246634b-3289-45bc-bab9-560376f91cf8,8b9f3e9c-b579-4565-a797-24fb90735128,d543178f-6dcc-40a8-a2d3-88695ebb9865,3ad17118-f9d6-4ea5-9276-9b284b672051
tch_20200629-073759_12,84d44318-b9af-11ea-94cc-0242ac110002,std_1593397424211_12,class_20200629-073759_12,8P3u-6hAb,fb9ac09d-6acf-44ed-a7d2-0af1916960c9,e3ffcdfc-e654-4af1-874d-b6ce1f17db84,0e12a54c-355e-4121-b3da-b677e3c6b8a0,0a77d651-4c6a-4629-acee-cf2469dcd3e3,ae1cb377-ed8f-41e0-8b67-aadea0573345
tch_20200629-073759_3,848f239e-b9af-11ea-840b-0242ac110002,std_1593397423690_3,class_20200629-073759_3,Jmw9-7F3G,6f949a07-0031-4322-b772-9fe7b2c10c1f,47e996c3-701d-4f91-87bf-261cd0031ad5,b9d05c2a-b675-4382-a311-f2bafd2775f9,0f60e975-2ab0-453a-b380-9f72c03c7f9a,771e0e4d-584b-4e92-b10d-be55c20b21bf
tch_20200629-073759_7,876aa4f8-b9af-11ea-840b-0242ac110002,std_1593397428570_7,class_20200629-073759_7,xcLR-xGUr,9b2eab17-26e2-491c-8a82-2ad2931d76b1,8638be48-5546-4bfc-a14d-dabad923d2b1,e9424cd6-4211-4093-8a32-fd8f833863b8,9f5f8f16-cdba-4dae-825f-ca52bb05a739,6bb3c364-3f18-49a7-9ff0-04c2e2593e12
tch_20200629-073759_10,85b29564-b9af-11ea-840b-0242ac110002,std_1593397425657_10,class_20200629-073759_10,rKX4-W92m,bbf96ad6-b8f2-421e-8cf1-fb51974411b7,255f1707-73d1-4d4f-8a49-20442aff5c88,53aed0ee-e85a-46ce-87f1-68ceb87a167c,f896b9d8-b3d7-41e9-927e-deb2c43565af,241b88d5-a768-4c5d-9572-1b6d102e32e1
tch_20200629-073759_5,890542d4-b9af-11ea-94cc-0242ac110002,std_1593397431226_5,class_20200629-073759_5,6M9G-46LJ,d99406b2-d467-4b70-9c48-a0b3af45604e,f4f3d226-4329-4b13-bd7c-63be351c64c6,a5fbff9a-53e8-4236-a838-3eaa04de30a2,e382a9c1-11f3-4ab0-aee3-e3eed02278f8,00780362-da75-40aa-8c31-cc0a1642f3ab
tch_20200629-073759_13,88b1f2c6-b9af-11ea-840b-0242ac110002,std_1593397430690_13,class_20200629-073759_13,p6Cq-3nNq,8943db94-9f09-458b-b971-1409e0bd2538,5a4dcfb9-e943-46b1-bb83-b59d573bd3a0,05c9a4cd-3363-49c2-9d71-1dd3987f7eb6,63c41e5d-c679-4d57-881b-c779c8d43e1b,4ab4676f-1c48-4e14-a01f-bd92b1ee7e2f
tch_20200629-073759_8,8c647311-b9af-11ea-840b-0242ac110002,std_1593397436918_8,class_20200629-073759_8,N37p-GLbo,98ba91bc-3bd0-4c20-9152-b085e73697ec,39f8b234-588b-42d6-b36b-c25dea5be447,1e4590f3-99ce-47be-87f5-107172576b87,bf50e260-62ec-427a-bd59-008a71d2d568,9342183f-4b2f-42e7-abba-7fd4ac39886f
tch_20200629-073759_12,93edecb4-b9af-11ea-94cc-0242ac110002,std_1593397449519_12,class_20200629-073759_12,8P3u-6hAb,fb9ac09d-6acf-44ed-a7d2-0af1916960c9,e3ffcdfc-e654-4af1-874d-b6ce1f17db84,0e12a54c-355e-4121-b3da-b677e3c6b8a0,0a77d651-4c6a-4629-acee-cf2469dcd3e3,ae1cb377-ed8f-41e0-8b67-aadea0573345
tch_20200629-073759_11,91f5c5cc-b9af-11ea-94cc-0242ac110002,std_1593397446267_11,class_20200629-073759_11,287H-2mT9,7d199014-bd16-4630-a993-52c26873cd0e,6c499230-91f3-4140-bd94-64b40eb32572,eedbfbcc-ffbd-43a1-8621-b0fd4ae8ba8d,af4deb7e-0313-419f-a42b-ac6cc79cbb74,90f1c46c-45b4-41dd-8988-01f6cea0896b
tch_20200629-073759_2,93e49d85-b9af-11ea-840b-0242ac110002,std_1593397449503_2,class_20200629-073759_2,9MZ6-A9TX,28e31706-7017-439a-b9fc-cdb60ac53463,c246634b-3289-45bc-bab9-560376f91cf8,8b9f3e9c-b579-4565-a797-24fb90735128,d543178f-6dcc-40a8-a2d3-88695ebb9865,3ad17118-f9d6-4ea5-9276-9b284b672051
tch_20200629-073759_9,90fbfc37-b9af-11ea-840b-0242ac110002,std_1593397444568_9,class_20200629-073759_9,sQLK-6P46,7dc8f2cb-56e3-4267-8dc8-23f62493d41e,0839fedc-2fb2-43fa-9e3f-956377b52f9a,df485946-01d9-4b0b-a30b-6ebeadf8b0d7,889625f4-28b7-4a60-bc36-c491ddb1be59,0b0451e6-aacb-4594-84b4-496599fa2289
tch_20200629-073759_4,91028c0a-b9af-11ea-94cc-0242ac110002,std_1593397444636_4,class_20200629-073759_4,mczg-hUvk,0c527c54-a33e-4a4d-962f-3bbaafaddd33,ffd4eb0a-c58f-408b-83bd-a6261a368709,8bf1b6a6-1506-4550-bbcf-e7dd33412f9d,e390b04a-be15-4ae7-ad5e-1e4a0a483ac1,73538faa-b4a9-4651-9e2e-a523b927d7c6
tch_20200629-073759_6,91ce8f46-b9af-11ea-840b-0242ac110002,std_1593397445981_6,class_20200629-073759_6,7tT2-ciAZ,de8d5015-b336-4550-949e-69d5b2a66998,7495409a-f757-4714-957c-1bbf17c4aa5a,1e0d1967-45a6-4316-bab3-59bea2d45eb6,1ddf56a9-0a6e-4bb7-8e3c-c1dbafa802d4,c68523b1-f74a-4e5c-bec2-67f99abf1931
tch_20200629-073759_7,96328575-b9af-11ea-94cc-0242ac110002,std_1593397453356_7,class_20200629-073759_7,xcLR-xGUr,9b2eab17-26e2-491c-8a82-2ad2931d76b1,8638be48-5546-4bfc-a14d-dabad923d2b1,e9424cd6-4211-4093-8a32-fd8f833863b8,9f5f8f16-cdba-4dae-825f-ca52bb05a739,6bb3c364-3f18-49a7-9ff0-04c2e2593e12
tch_20200629-073759_3,94f71f53-b9af-11ea-840b-0242ac110002,std_1593397451268_3,class_20200629-073759_3,Jmw9-7F3G,6f949a07-0031-4322-b772-9fe7b2c10c1f,47e996c3-701d-4f91-87bf-261cd0031ad5,b9d05c2a-b675-4382-a311-f2bafd2775f9,0f60e975-2ab0-453a-b380-9f72c03c7f9a,771e0e4d-584b-4e92-b10d-be55c20b21bf
tch_20200629-073759_1,99864439-b9af-11ea-840b-0242ac110002,std_1593397458900_1,class_20200629-073759_1,XDsV-8TDU,a6a1db64-4e9e-4693-b5a0-d786ff62d64b,63edc05b-f49f-4697-a834-70e9019396bd,48f0bb3b-35f0-4e60-a454-30706304e4dc,ae083627-0e26-4e9f-b56e-40d452b1cf57,1967596c-c73c-4451-8f7a-4329227e7596
tch_20200629-073759_13,9a280271-b9af-11ea-840b-0242ac110002,std_1593397459994_13,class_20200629-073759_13,p6Cq-3nNq,8943db94-9f09-458b-b971-1409e0bd2538,5a4dcfb9-e943-46b1-bb83-b59d573bd3a0,05c9a4cd-3363-49c2-9d71-1dd3987f7eb6,63c41e5d-c679-4d57-881b-c779c8d43e1b,4ab4676f-1c48-4e14-a01f-bd92b1ee7e2f
tch_20200629-073759_8,9bf9dbe6-b9af-11ea-94cc-0242ac110002,std_1593397463043_8,class_20200629-073759_8,N37p-GLbo,98ba91bc-3bd0-4c20-9152-b085e73697ec,39f8b234-588b-42d6-b36b-c25dea5be447,1e4590f3-99ce-47be-87f5-107172576b87,bf50e260-62ec-427a-bd59-008a71d2d568,9342183f-4b2f-42e7-abba-7fd4ac39886f
tch_20200629-073759_9,a2071563-b9af-11ea-840b-0242ac110002,std_1593397473175_9,class_20200629-073759_9,sQLK-6P46,7dc8f2cb-56e3-4267-8dc8-23f62493d41e,0839fedc-2fb2-43fa-9e3f-956377b52f9a,df485946-01d9-4b0b-a30b-6ebeadf8b0d7,889625f4-28b7-4a60-bc36-c491ddb1be59,0b0451e6-aacb-4594-84b4-496599fa2289
tch_20200629-073759_4,a2337d5b-b9af-11ea-840b-0242ac110002,std_1593397473479_4,class_20200629-073759_4,mczg-hUvk,0c527c54-a33e-4a4d-962f-3bbaafaddd33,ffd4eb0a-c58f-408b-83bd-a6261a368709,8bf1b6a6-1506-4550-bbcf-e7dd33412f9d,e390b04a-be15-4ae7-ad5e-1e4a0a483ac1,73538faa-b4a9-4651-9e2e-a523b927d7c6
tch_20200629-073759_12,a1086a29-b9af-11ea-94cc-0242ac110002,std_1593397471499_12,class_20200629-073759_12,8P3u-6hAb,fb9ac09d-6acf-44ed-a7d2-0af1916960c9,e3ffcdfc-e654-4af1-874d-b6ce1f17db84,0e12a54c-355e-4121-b3da-b677e3c6b8a0,0a77d651-4c6a-4629-acee-cf2469dcd3e3,ae1cb377-ed8f-41e0-8b67-aadea0573345
tch_20200629-073759_11,a1ea660e-b9af-11ea-840b-0242ac110002,std_1593397472994_11,class_20200629-073759_11,287H-2mT9,7d199014-bd16-4630-a993-52c26873cd0e,6c499230-91f3-4140-bd94-64b40eb32572,eedbfbcc-ffbd-43a1-8621-b0fd4ae8ba8d,af4deb7e-0313-419f-a42b-ac6cc79cbb74,90f1c46c-45b4-41dd-8988-01f6cea0896b
tch_20200629-073759_3,a509ce25-b9af-11ea-94cc-0242ac110002,std_1593397478240_3,class_20200629-073759_3,Jmw9-7F3G,6f949a07-0031-4322-b772-9fe7b2c10c1f,47e996c3-701d-4f91-87bf-261cd0031ad5,b9d05c2a-b675-4382-a311-f2bafd2775f9,0f60e975-2ab0-453a-b380-9f72c03c7f9a,771e0e4d-584b-4e92-b10d-be55c20b21bf
tch_20200629-073759_15,a723fb72-b9af-11ea-840b-0242ac110002,std_1593397481788_15,class_20200629-073759_15,2Y9C-aMth,d72081d5-2495-41b3-b1a9-9006a6499918,741ccb0e-0341-4fa3-ad98-3fe571e307d9,3da8d500-5de0-4e6f-90f4-fea4b951f675,b55203fa-6a6b-40c4-b9f5-a14701376d47,e53b8f09-73d2-4913-9abd-b50f6d54cfb4
tch_20200629-073759_5,a759d906-b9af-11ea-840b-0242ac110002,std_1593397482142_5,class_20200629-073759_5,6M9G-46LJ,d99406b2-d467-4b70-9c48-a0b3af45604e,f4f3d226-4329-4b13-bd7c-63be351c64c6,a5fbff9a-53e8-4236-a838-3eaa04de30a2,e382a9c1-11f3-4ab0-aee3-e3eed02278f8,00780362-da75-40aa-8c31-cc0a1642f3ab
tch_20200629-073759_10,a763008d-b9af-11ea-94cc-0242ac110002,std_1593397482164_10,class_20200629-073759_10,rKX4-W92m,bbf96ad6-b8f2-421e-8cf1-fb51974411b7,255f1707-73d1-4d4f-8a49-20442aff5c88,53aed0ee-e85a-46ce-87f1-68ceb87a167c,f896b9d8-b3d7-41e9-927e-deb2c43565af,241b88d5-a768-4c5d-9572-1b6d102e32e1
tch_20200629-073759_13,aa6f082e-b9af-11ea-94cc-0242ac110002,std_1593397487293_13,class_20200629-073759_13,p6Cq-3nNq,8943db94-9f09-458b-b971-1409e0bd2538,5a4dcfb9-e943-46b1-bb83-b59d573bd3a0,05c9a4cd-3363-49c2-9d71-1dd3987f7eb6,63c41e5d-c679-4d57-881b-c779c8d43e1b,4ab4676f-1c48-4e14-a01f-bd92b1ee7e2f
tch_20200629-073759_1,a97231ed-b9af-11ea-94cc-0242ac110002,std_1593397485639_1,class_20200629-073759_1,XDsV-8TDU,a6a1db64-4e9e-4693-b5a0-d786ff62d64b,63edc05b-f49f-4697-a834-70e9019396bd,48f0bb3b-35f0-4e60-a454-30706304e4dc,ae083627-0e26-4e9f-b56e-40d452b1cf57,1967596c-c73c-4451-8f7a-4329227e7596
tch_20200629-073759_8,ac0c3d34-b9af-11ea-94cc-0242ac110002,std_1593397490030_8,class_20200629-073759_8,N37p-GLbo,98ba91bc-3bd0-4c20-9152-b085e73697ec,39f8b234-588b-42d6-b36b-c25dea5be447,1e4590f3-99ce-47be-87f5-107172576b87,bf50e260-62ec-427a-bd59-008a71d2d568,9342183f-4b2f-42e7-abba-7fd4ac39886f
tch_20200629-073759_14,abb5924e-b9af-11ea-840b-0242ac110002,std_1593397489454_14,class_20200629-073759_14,4e8V-JVY4,2fc3cb23-605a-4746-be76-065da6da0d5a,757be4b4-3f22-4a36-947b-627a55ab45a2,cca81052-443a-4f7e-a658-f6312f1d70c6,a9842410-755e-44d9-b1bf-c4e2a0b71e97,9aea67e2-ce33-42ed-8065-bc667e980ce2
tch_20200629-073759_9,b06f4959-b9af-11ea-94cc-0242ac110002,std_1593397497353_9,class_20200629-073759_9,sQLK-6P46,7dc8f2cb-56e3-4267-8dc8-23f62493d41e,0839fedc-2fb2-43fa-9e3f-956377b52f9a,df485946-01d9-4b0b-a30b-6ebeadf8b0d7,889625f4-28b7-4a60-bc36-c491ddb1be59,0b0451e6-aacb-4594-84b4-496599fa2289
tch_20200629-073759_4,b1dcbbb4-b9af-11ea-840b-0242ac110002,std_1593397499765_4,class_20200629-073759_4,mczg-hUvk,0c527c54-a33e-4a4d-962f-3bbaafaddd33,ffd4eb0a-c58f-408b-83bd-a6261a368709,8bf1b6a6-1506-4550-bbcf-e7dd33412f9d,e390b04a-be15-4ae7-ad5e-1e4a0a483ac1,73538faa-b4a9-4651-9e2e-a523b927d7c6
tch_20200629-073759_6,b1db8421-b9af-11ea-840b-0242ac110002,std_1593397499775_6,class_20200629-073759_6,7tT2-ciAZ,de8d5015-b336-4550-949e-69d5b2a66998,7495409a-f757-4714-957c-1bbf17c4aa5a,1e0d1967-45a6-4316-bab3-59bea2d45eb6,1ddf56a9-0a6e-4bb7-8e3c-c1dbafa802d4,c68523b1-f74a-4e5c-bec2-67f99abf1931
tch_20200629-073759_2,b2ed8f97-b9af-11ea-840b-0242ac110002,std_1593397501538_2,class_20200629-073759_2,9MZ6-A9TX,28e31706-7017-439a-b9fc-cdb60ac53463,c246634b-3289-45bc-bab9-560376f91cf8,8b9f3e9c-b579-4565-a797-24fb90735128,d543178f-6dcc-40a8-a2d3-88695ebb9865,3ad17118-f9d6-4ea5-9276-9b284b672051
tch_20200629-073759_3,b4cab405-b9af-11ea-840b-0242ac110002,std_1593397504677_3,class_20200629-073759_3,Jmw9-7F3G,6f949a07-0031-4322-b772-9fe7b2c10c1f,47e996c3-701d-4f91-87bf-261cd0031ad5,b9d05c2a-b675-4382-a311-f2bafd2775f9,0f60e975-2ab0-453a-b380-9f72c03c7f9a,771e0e4d-584b-4e92-b10d-be55c20b21bf
tch_20200629-073759_15,b56f7f76-b9af-11ea-840b-0242ac110002,std_1593397505754_15,class_20200629-073759_15,2Y9C-aMth,d72081d5-2495-41b3-b1a9-9006a6499918,741ccb0e-0341-4fa3-ad98-3fe571e307d9,3da8d500-5de0-4e6f-90f4-fea4b951f675,b55203fa-6a6b-40c4-b9f5-a14701376d47,e53b8f09-73d2-4913-9abd-b50f6d54cfb4
tch_20200629-073759_10,b864f259-b9af-11ea-840b-0242ac110002,std_1593397510704_10,class_20200629-073759_10,rKX4-W92m,bbf96ad6-b8f2-421e-8cf1-fb51974411b7,255f1707-73d1-4d4f-8a49-20442aff5c88,53aed0ee-e85a-46ce-87f1-68ceb87a167c,f896b9d8-b3d7-41e9-927e-deb2c43565af,241b88d5-a768-4c5d-9572-1b6d102e32e1
tch_20200629-073759_5,b59c5c62-b9af-11ea-840b-0242ac110002,std_1593397506058_5,class_20200629-073759_5,6M9G-46LJ,d99406b2-d467-4b70-9c48-a0b3af45604e,f4f3d226-4329-4b13-bd7c-63be351c64c6,a5fbff9a-53e8-4236-a838-3eaa04de30a2,e382a9c1-11f3-4ab0-aee3-e3eed02278f8,00780362-da75-40aa-8c31-cc0a1642f3ab
tch_20200629-073759_7,b682014d-b9af-11ea-840b-0242ac110002,std_1593397507560_7,class_20200629-073759_7,xcLR-xGUr,9b2eab17-26e2-491c-8a82-2ad2931d76b1,8638be48-5546-4bfc-a14d-dabad923d2b1,e9424cd6-4211-4093-8a32-fd8f833863b8,9f5f8f16-cdba-4dae-825f-ca52bb05a739,6bb3c364-3f18-49a7-9ff0-04c2e2593e12
tch_20200629-073759_13,b993fc33-b9af-11ea-840b-0242ac110002,std_1593397512733_13,class_20200629-073759_13,p6Cq-3nNq,8943db94-9f09-458b-b971-1409e0bd2538,5a4dcfb9-e943-46b1-bb83-b59d573bd3a0,05c9a4cd-3363-49c2-9d71-1dd3987f7eb6,63c41e5d-c679-4d57-881b-c779c8d43e1b,4ab4676f-1c48-4e14-a01f-bd92b1ee7e2f
tch_20200629-073759_1,bb51d873-b9af-11ea-840b-0242ac110002,std_1593397515645_1,class_20200629-073759_1,XDsV-8TDU,a6a1db64-4e9e-4693-b5a0-d786ff62d64b,63edc05b-f49f-4697-a834-70e9019396bd,48f0bb3b-35f0-4e60-a454-30706304e4dc,ae083627-0e26-4e9f-b56e-40d452b1cf57,1967596c-c73c-4451-8f7a-4329227e7596
tch_20200629-073759_14,bd03a73c-b9af-11ea-94cc-0242ac110002,std_1593397518429_14,class_20200629-073759_14,4e8V-JVY4,2fc3cb23-605a-4746-be76-065da6da0d5a,757be4b4-3f22-4a36-947b-627a55ab45a2,cca81052-443a-4f7e-a658-f6312f1d70c6,a9842410-755e-44d9-b1bf-c4e2a0b71e97,9aea67e2-ce33-42ed-8065-bc667e980ce2
tch_20200629-073759_16,c11f22ce-b9af-11ea-94cc-0242ac110002,std_1593397525371_16,class_20200629-073759_16,J4j6-TU92,d892e88d-c5c9-4ea7-b57a-b9299d1deebc,f43a5d0e-20b0-44ff-955c-329e02fae0c9,31491e10-c2a8-47df-9ef0-8ac428e39ec1,211f317e-13af-42a8-90e1-4b91218f283f,13560556-f9f4-4f5d-9c0f-20908ad83ae2
tch_20200629-073759_9,c0d80856-b9af-11ea-840b-0242ac110002,std_1593397524883_9,class_20200629-073759_9,sQLK-6P46,7dc8f2cb-56e3-4267-8dc8-23f62493d41e,0839fedc-2fb2-43fa-9e3f-956377b52f9a,df485946-01d9-4b0b-a30b-6ebeadf8b0d7,889625f4-28b7-4a60-bc36-c491ddb1be59,0b0451e6-aacb-4594-84b4-496599fa2289
tch_20200629-073759_6,c2125cd8-b9af-11ea-94cc-0242ac110002,std_1593397526949_6,class_20200629-073759_6,7tT2-ciAZ,de8d5015-b336-4550-949e-69d5b2a66998,7495409a-f757-4714-957c-1bbf17c4aa5a,1e0d1967-45a6-4316-bab3-59bea2d45eb6,1ddf56a9-0a6e-4bb7-8e3c-c1dbafa802d4,c68523b1-f74a-4e5c-bec2-67f99abf1931
tch_20200629-073759_12,c23304a5-b9af-11ea-94cc-0242ac110002,std_1593397527183_12,class_20200629-073759_12,8P3u-6hAb,fb9ac09d-6acf-44ed-a7d2-0af1916960c9,e3ffcdfc-e654-4af1-874d-b6ce1f17db84,0e12a54c-355e-4121-b3da-b677e3c6b8a0,0a77d651-4c6a-4629-acee-cf2469dcd3e3,ae1cb377-ed8f-41e0-8b67-aadea0573345
tch_20200629-073759_2,c45520be-b9af-11ea-840b-0242ac110002,std_1593397530744_2,class_20200629-073759_2,9MZ6-A9TX,28e31706-7017-439a-b9fc-cdb60ac53463,c246634b-3289-45bc-bab9-560376f91cf8,8b9f3e9c-b579-4565-a797-24fb90735128,d543178f-6dcc-40a8-a2d3-88695ebb9865,3ad17118-f9d6-4ea5-9276-9b284b672051
tch_20200629-073759_11,c432f345-b9af-11ea-840b-0242ac110002,std_1593397530540_11,class_20200629-073759_11,287H-2mT9,7d199014-bd16-4630-a993-52c26873cd0e,6c499230-91f3-4140-bd94-64b40eb32572,eedbfbcc-ffbd-43a1-8621-b0fd4ae8ba8d,af4deb7e-0313-419f-a42b-ac6cc79cbb74,90f1c46c-45b4-41dd-8988-01f6cea0896b
tch_20200629-073759_10,c74cdcb6-b9af-11ea-840b-0242ac110002,std_1593397535717_10,class_20200629-073759_10,rKX4-W92m,bbf96ad6-b8f2-421e-8cf1-fb51974411b7,255f1707-73d1-4d4f-8a49-20442aff5c88,53aed0ee-e85a-46ce-87f1-68ceb87a167c,f896b9d8-b3d7-41e9-927e-deb2c43565af,241b88d5-a768-4c5d-9572-1b6d102e32e1
tch_20200629-073759_15,c66032ef-b9af-11ea-840b-0242ac110002,std_1593397534188_15,class_20200629-073759_15,2Y9C-aMth,d72081d5-2495-41b3-b1a9-9006a6499918,741ccb0e-0341-4fa3-ad98-3fe571e307d9,3da8d500-5de0-4e6f-90f4-fea4b951f675,b55203fa-6a6b-40c4-b9f5-a14701376d47,e53b8f09-73d2-4913-9abd-b50f6d54cfb4
tch_20200629-073759_7,c8b8c8b5-b9af-11ea-94cc-0242ac110002,std_1593397538128_7,class_20200629-073759_7,xcLR-xGUr,9b2eab17-26e2-491c-8a82-2ad2931d76b1,8638be48-5546-4bfc-a14d-dabad923d2b1,e9424cd6-4211-4093-8a32-fd8f833863b8,9f5f8f16-cdba-4dae-825f-ca52bb05a739,6bb3c364-3f18-49a7-9ff0-04c2e2593e12
tch_20200629-073759_5,c84b3a2a-b9af-11ea-840b-0242ac110002,std_1593397537394_5,class_20200629-073759_5,6M9G-46LJ,d99406b2-d467-4b70-9c48-a0b3af45604e,f4f3d226-4329-4b13-bd7c-63be351c64c6,a5fbff9a-53e8-4236-a838-3eaa04de30a2,e382a9c1-11f3-4ab0-aee3-e3eed02278f8,00780362-da75-40aa-8c31-cc0a1642f3ab
tch_20200629-073759_1,ca082ccc-b9af-11ea-840b-0242ac110002,std_1593397540304_1,class_20200629-073759_1,XDsV-8TDU,a6a1db64-4e9e-4693-b5a0-d786ff62d64b,63edc05b-f49f-4697-a834-70e9019396bd,48f0bb3b-35f0-4e60-a454-30706304e4dc,ae083627-0e26-4e9f-b56e-40d452b1cf57,1967596c-c73c-4451-8f7a-4329227e7596
tch_20200629-073759_8,ca7a00d0-b9af-11ea-94cc-0242ac110002,std_1593397541072_8,class_20200629-073759_8,N37p-GLbo,98ba91bc-3bd0-4c20-9152-b085e73697ec,39f8b234-588b-42d6-b36b-c25dea5be447,1e4590f3-99ce-47be-87f5-107172576b87,bf50e260-62ec-427a-bd59-008a71d2d568,9342183f-4b2f-42e7-abba-7fd4ac39886f
tch_20200629-073759_14,cca08a3b-b9af-11ea-840b-0242ac110002,std_1593397544644_14,class_20200629-073759_14,4e8V-JVY4,2fc3cb23-605a-4746-be76-065da6da0d5a,757be4b4-3f22-4a36-947b-627a55ab45a2,cca81052-443a-4f7e-a658-f6312f1d70c6,a9842410-755e-44d9-b1bf-c4e2a0b71e97,9aea67e2-ce33-42ed-8065-bc667e980ce2
tch_20200629-073759_17,cb066240-b9af-11ea-840b-0242ac110002,std_1593397541953_17,class_20200629-073759_17,aB3f-tTjJ,ffbdbe24-2943-4ca6-a425-a7d275418303,aa4c01a4-6ebd-437f-a1b4-9e3c714fa46d,a3bd6a4f-e374-421d-8305-75603bc1a56a,8e1d8939-8fc8-41f2-9d64-0c4363f86298,effb83c0-ea39-4b1e-a3e8-94da88d38ce9
tch_20200629-073759_16,cf8dbf23-b9af-11ea-840b-0242ac110002,std_1593397549591_16,class_20200629-073759_16,J4j6-TU92,d892e88d-c5c9-4ea7-b57a-b9299d1deebc,f43a5d0e-20b0-44ff-955c-329e02fae0c9,31491e10-c2a8-47df-9ef0-8ac428e39ec1,211f317e-13af-42a8-90e1-4b91218f283f,13560556-f9f4-4f5d-9c0f-20908ad83ae2
tch_20200629-073759_4,d1c40036-b9af-11ea-94cc-0242ac110002,std_1593397553278_4,class_20200629-073759_4,mczg-hUvk,0c527c54-a33e-4a4d-962f-3bbaafaddd33,ffd4eb0a-c58f-408b-83bd-a6261a368709,8bf1b6a6-1506-4550-bbcf-e7dd33412f9d,e390b04a-be15-4ae7-ad5e-1e4a0a483ac1,73538faa-b4a9-4651-9e2e-a523b927d7c6
tch_20200629-073759_12,d303d359-b9af-11ea-840b-0242ac110002,std_1593397555406_12,class_20200629-073759_12,8P3u-6hAb,fb9ac09d-6acf-44ed-a7d2-0af1916960c9,e3ffcdfc-e654-4af1-874d-b6ce1f17db84,0e12a54c-355e-4121-b3da-b677e3c6b8a0,0a77d651-4c6a-4629-acee-cf2469dcd3e3,ae1cb377-ed8f-41e0-8b67-aadea0573345
tch_20200629-073759_6,d28f66f6-b9af-11ea-840b-0242ac110002,std_1593397554619_6,class_20200629-073759_6,7tT2-ciAZ,de8d5015-b336-4550-949e-69d5b2a66998,7495409a-f757-4714-957c-1bbf17c4aa5a,1e0d1967-45a6-4316-bab3-59bea2d45eb6,1ddf56a9-0a6e-4bb7-8e3c-c1dbafa802d4,c68523b1-f74a-4e5c-bec2-67f99abf1931
tch_20200629-073759_2,d4e84b14-b9af-11ea-840b-0242ac110002,std_1593397558530_2,class_20200629-073759_2,9MZ6-A9TX,28e31706-7017-439a-b9fc-cdb60ac53463,c246634b-3289-45bc-bab9-560376f91cf8,8b9f3e9c-b579-4565-a797-24fb90735128,d543178f-6dcc-40a8-a2d3-88695ebb9865,3ad17118-f9d6-4ea5-9276-9b284b672051
