tch,col1,stdextuserid,col2
tch_20200629-073759_9,90fbfc37-b9af-11ea-840b-0242ac110002,std_1593397444568_9,32a414d0-cb43-489f-98c5-49ea0ec87ade
tch_20200629-073759_8,1ea53445-b9af-11ea-94cc-0242ac110002,std_1593397252498_8,6e669373-109e-4cec-8f7f-9c97e315018b
tch_20200629-073759_11,788c617a-b9b0-11ea-840b-0242ac110002,std_1593397833119_11,92073c28-accf-49a3-9079-d5ccc75722d9
tch_20200629-073759_12,4efce35d-b9b0-11ea-840b-0242ac110002,std_1593397763397_12,5e79b11c-ce41-4366-8572-d7975b6bbc2f
tch_20200629-073759_9,81fd2e41-b9af-11ea-94cc-0242ac110002,std_1593397419421_9,32a414d0-cb43-489f-98c5-49ea0ec87ade
tch_20200629-073759_11,6a212152-b9b0-11ea-840b-0242ac110002,std_1593397808930_11,92073c28-accf-49a3-9079-d5ccc75722d9
tch_20200629-073759_10,d5f8f747-b9af-11ea-840b-0242ac110002,std_1593397560375_10,bc9efa88-a0bb-4873-b203-e41ffb7e2e67
tch_20200629-073759_11,59f82a89-b9b0-11ea-94cc-0242ac110002,std_1593397781784_11,92073c28-accf-49a3-9079-d5ccc75722d9
tch_20200629-073759_10,c74cdcb6-b9af-11ea-840b-0242ac110002,std_1593397535717_10,bc9efa88-a0bb-4873-b203-e41ffb7e2e67
tch_20200629-073759_12,3ece2005-b9b0-11ea-94cc-0242ac110002,std_1593397736221_12,418f520a-8915-4a1c-9861-c95f01bb04b3
tch_20200629-073759_10,b864f259-b9af-11ea-840b-0242ac110002,std_1593397510704_10,bc9efa88-a0bb-4873-b203-e41ffb7e2e67
tch_20200629-073759_9,7476a83e-b9af-11ea-94cc-0242ac110002,std_1593397396684_9,173fc472-16b7-467a-aef0-04a0dd5f1eb3
tch_20200629-073759_12,309efdd8-b9b0-11ea-94cc-0242ac110002,std_1593397712431_12,418f520a-8915-4a1c-9861-c95f01bb04b3
tch_20200629-073759_10,a763008d-b9af-11ea-94cc-0242ac110002,std_1593397482164_10,bc9efa88-a0bb-4873-b203-e41ffb7e2e67
tch_20200629-073759_9,6395101b-b9af-11ea-840b-0242ac110002,std_1593397368413_9,173fc472-16b7-467a-aef0-04a0dd5f1eb3
tch_20200629-073759_12,1ef9a0ff-b9b0-11ea-94cc-0242ac110002,std_1593397682824_12,418f520a-8915-4a1c-9861-c95f01bb04b3
tch_20200629-073759_13,ab05862c-b9b0-11ea-840b-0242ac110002,std_1593397917745_13,86fb1a7d-cd66-4843-9670-d18c823d234a
tch_20200629-073759_10,969390a9-b9af-11ea-840b-0242ac110002,std_1593397453986_10,bc9efa88-a0bb-4873-b203-e41ffb7e2e67
tch_20200629-073759_11,4a8983c6-b9b0-11ea-840b-0242ac110002,std_1593397755888_11,4d474521-d30c-4982-afef-026d1d223b19
tch_20200629-073759_9,53db7cf4-b9af-11ea-94cc-0242ac110002,std_1593397342040_9,173fc472-16b7-467a-aef0-04a0dd5f1eb3
tch_20200629-073759_12,1166be5c-b9b0-11ea-840b-0242ac110002,std_1593397660080_12,418f520a-8915-4a1c-9861-c95f01bb04b3
tch_20200629-073759_13,99583a5a-b9b0-11ea-94cc-0242ac110002,std_1593397888066_13,86fb1a7d-cd66-4843-9670-d18c823d234a
tch_20200629-073759_9,44b74be9-b9af-11ea-840b-0242ac110002,std_1593397316642_9,173fc472-16b7-467a-aef0-04a0dd5f1eb3
tch_20200629-073759_11,38d29a14-b9b0-11ea-94cc-0242ac110002,std_1593397726176_11,4d474521-d30c-4982-afef-026d1d223b19
tch_20200629-073759_12,00fdffa5-b9b0-11ea-94cc-0242ac110002,std_1593397632524_12,418f520a-8915-4a1c-9861-c95f01bb04b3
tch_20200629-073759_13,890b678e-b9b0-11ea-840b-0242ac110002,std_1593397860790_13,86fb1a7d-cd66-4843-9670-d18c823d234a
tch_20200629-073759_11,271aecc6-b9b0-11ea-840b-0242ac110002,std_1593397696452_11,4d474521-d30c-4982-afef-026d1d223b19
tch_20200629-073759_9,34f973db-b9af-11ea-94cc-0242ac110002,std_1593397289943_9,173fc472-16b7-467a-aef0-04a0dd5f1eb3
tch_20200629-073759_13,77ec0318-b9b0-11ea-94cc-0242ac110002,std_1593397832042_13,86fb1a7d-cd66-4843-9670-d18c823d234a
tch_20200629-073759_11,16e7bdbb-b9b0-11ea-94cc-0242ac110002,std_1593397669298_11,4d474521-d30c-4982-afef-026d1d223b19
tch_20200629-073759_13,671281e1-b9b0-11ea-840b-0242ac110002,std_1593397803817_13,86fb1a7d-cd66-4843-9670-d18c823d234a
tch_20200629-073759_10,85b29564-b9af-11ea-840b-0242ac110002,std_1593397425657_10,90bd541e-bb1b-46cf-a7ec-62a53063c06b
tch_20200629-073759_11,07bf4727-b9b0-11ea-840b-0242ac110002,std_1593397643867_11,4d474521-d30c-4982-afef-026d1d223b19
tch_20200629-073759_10,75ff4437-b9af-11ea-840b-0242ac110002,std_1593397399324_10,90bd541e-bb1b-46cf-a7ec-62a53063c06b
tch_20200629-073759_12,f17f7a42-b9af-11ea-840b-0242ac110002,std_1593397606552_12,10d2ee90-58c5-4cd9-8059-d7f5157709f4
tch_20200629-073759_10,65d75e93-b9af-11ea-840b-0242ac110002,std_1593397372191_10,90bd541e-bb1b-46cf-a7ec-62a53063c06b
tch_20200629-073759_12,e17ecb6b-b9af-11ea-94cc-0242ac110002,std_1593397579671_12,10d2ee90-58c5-4cd9-8059-d7f5157709f4
tch_20200629-073759_13,5608a069-b9b0-11ea-94cc-0242ac110002,std_1593397775201_13,e1313091-52e8-4706-b737-8e453a33ff75
tch_20200629-073759_14,c21881d2-b9b0-11ea-840b-0242ac110002,std_1593397956518_14,fbbfdb02-9754-4927-950f-bf3933ac400d
tch_20200629-073759_10,55d7e9a4-b9af-11ea-94cc-0242ac110002,std_1593397345370_10,90bd541e-bb1b-46cf-a7ec-62a53063c06b
tch_20200629-073759_12,d303d359-b9af-11ea-840b-0242ac110002,std_1593397555406_12,10d2ee90-58c5-4cd9-8059-d7f5157709f4
tch_20200629-073759_13,444497a0-b9b0-11ea-94cc-0242ac110002,std_1593397745404_13,e1313091-52e8-4706-b737-8e453a33ff75
tch_20200629-073759_11,f6175114-b9af-11ea-840b-0242ac110002,std_1593397614220_11,5b956e96-ce7c-4693-b06b-934fadb2416d
tch_20200629-073759_14,b2476f34-b9b0-11ea-840b-0242ac110002,std_1593397929982_14,fbbfdb02-9754-4927-950f-bf3933ac400d
tch_20200629-073759_10,4747baef-b9af-11ea-840b-0242ac110002,std_1593397320643_10,90bd541e-bb1b-46cf-a7ec-62a53063c06b
tch_20200629-073759_15,c55fbda4-b9b0-11ea-840b-0242ac110002,std_1593397961936_15,7baf6c9e-c9ce-46ac-905a-0f5aa9d2985f
tch_20200629-073759_12,c23304a5-b9af-11ea-94cc-0242ac110002,std_1593397527183_12,10d2ee90-58c5-4cd9-8059-d7f5157709f4
tch_20200629-073759_13,36918366-b9b0-11ea-840b-0242ac110002,std_1593397722438_13,e1313091-52e8-4706-b737-8e453a33ff75
tch_20200629-073759_11,e4c766b2-b9af-11ea-94cc-0242ac110002,std_1593397585198_11,5b956e96-ce7c-4693-b06b-934fadb2416d
tch_20200629-073759_14,a331bd83-b9b0-11ea-94cc-0242ac110002,std_1593397904669_14,fbbfdb02-9754-4927-950f-bf3933ac400d
tch_20200629-073759_15,b62f09c6-b9b0-11ea-840b-0242ac110002,std_1593397936509_15,7baf6c9e-c9ce-46ac-905a-0f5aa9d2985f
tch_20200629-073759_13,285d3129-b9b0-11ea-840b-0242ac110002,std_1593397698591_13,e1313091-52e8-4706-b737-8e453a33ff75
tch_20200629-073759_12,b1f414cd-b9af-11ea-94cc-0242ac110002,std_1593397499907_12,10d2ee90-58c5-4cd9-8059-d7f5157709f4
tch_20200629-073759_11,d56850a8-b9af-11ea-94cc-0242ac110002,std_1593397559421_11,5b956e96-ce7c-4693-b06b-934fadb2416d
tch_20200629-073759_14,918b4efb-b9b0-11ea-840b-0242ac110002,std_1593397875017_14,fbbfdb02-9754-4927-950f-bf3933ac400d
tch_20200629-073759_15,a6e79a2c-b9b0-11ea-840b-0242ac110002,std_1593397910893_15,7baf6c9e-c9ce-46ac-905a-0f5aa9d2985f
tch_20200629-073759_13,16bed84a-b9b0-11ea-840b-0242ac110002,std_1593397669032_13,e1313091-52e8-4706-b737-8e453a33ff75
tch_20200629-073759_11,c432f345-b9af-11ea-840b-0242ac110002,std_1593397530540_11,5b956e96-ce7c-4693-b06b-934fadb2416d
tch_20200629-073759_14,82ef614c-b9b0-11ea-94cc-0242ac110002,std_1593397850538_14,fbbfdb02-9754-4927-950f-bf3933ac400d
tch_20200629-073759_15,969cea9e-b9b0-11ea-840b-0242ac110002,std_1593397883567_15,7baf6c9e-c9ce-46ac-905a-0f5aa9d2985f
tch_20200629-073759_11,b425e894-b9af-11ea-840b-0242ac110002,std_1593397503591_11,5b956e96-ce7c-4693-b06b-934fadb2416d
tch_20200629-073759_15,86a898b3-b9b0-11ea-94cc-0242ac110002,std_1593397856783_15,7baf6c9e-c9ce-46ac-905a-0f5aa9d2985f
tch_20200629-073759_12,a1086a29-b9af-11ea-94cc-0242ac110002,std_1593397471499_12,d10ea27d-e750-4d9b-9e37-f48a5ec3cfad
tch_20200629-073759_13,0541c433-b9b0-11ea-840b-0242ac110002,std_1593397639663_13,089fe82c-2c99-4f6b-88e8-9b447a7251cc
tch_20200629-073759_12,93edecb4-b9af-11ea-94cc-0242ac110002,std_1593397449519_12,d10ea27d-e750-4d9b-9e37-f48a5ec3cfad
tch_20200629-073759_13,f4bdb4ab-b9af-11ea-840b-0242ac110002,std_1593397611999_13,089fe82c-2c99-4f6b-88e8-9b447a7251cc
tch_20200629-073759_12,84d44318-b9af-11ea-94cc-0242ac110002,std_1593397424211_12,d10ea27d-e750-4d9b-9e37-f48a5ec3cfad
tch_20200629-073759_14,72577c78-b9b0-11ea-840b-0242ac110002,std_1593397822703_14,4a3b781e-31a0-4d80-963a-9a1c549f6e5f
tch_20200629-073759_13,e5b41132-b9af-11ea-94cc-0242ac110002,std_1593397586671_13,089fe82c-2c99-4f6b-88e8-9b447a7251cc
tch_20200629-073759_11,a1ea660e-b9af-11ea-840b-0242ac110002,std_1593397472994_11,16423727-44a7-4244-87d8-808dfcc133fe
tch_20200629-073759_12,7585f4ca-b9af-11ea-840b-0242ac110002,std_1593397398530_12,d10ea27d-e750-4d9b-9e37-f48a5ec3cfad
tch_20200629-073759_15,777350e1-b9b0-11ea-840b-0242ac110002,std_1593397831262_15,1ce382a9-0d6e-4faa-8e51-c5404db6935e
tch_20200629-073759_14,63931ec0-b9b0-11ea-94cc-0242ac110002,std_1593397797928_14,4a3b781e-31a0-4d80-963a-9a1c549f6e5f
tch_20200629-073759_11,91f5c5cc-b9af-11ea-94cc-0242ac110002,std_1593397446267_11,16423727-44a7-4244-87d8-808dfcc133fe
tch_20200629-073759_13,d7677b43-b9af-11ea-840b-0242ac110002,std_1593397562744_13,089fe82c-2c99-4f6b-88e8-9b447a7251cc
tch_20200629-073759_12,65ef7aea-b9af-11ea-94cc-0242ac110002,std_1593397372097_12,d10ea27d-e750-4d9b-9e37-f48a5ec3cfad
tch_20200629-073759_14,53e2dade-b9b0-11ea-840b-0242ac110002,std_1593397771598_14,4a3b781e-31a0-4d80-963a-9a1c549f6e5f
tch_20200629-073759_15,656f5912-b9b0-11ea-840b-0242ac110002,std_1593397800984_15,1ce382a9-0d6e-4faa-8e51-c5404db6935e
tch_20200629-073759_16,dee16f4d-b9b0-11ea-94cc-0242ac110002,std_1593398004802_16,d1668ba5-5b66-4615-9184-5d06f4b37971
tch_20200629-073759_13,c8f29e2f-b9af-11ea-840b-0242ac110002,std_1593397538476_13,089fe82c-2c99-4f6b-88e8-9b447a7251cc
tch_20200629-073759_11,81fdcace-b9af-11ea-840b-0242ac110002,std_1593397419455_11,16423727-44a7-4244-87d8-808dfcc133fe
tch_20200629-073759_16,ce432148-b9b0-11ea-94cc-0242ac110002,std_1593397976925_16,d1668ba5-5b66-4615-9184-5d06f4b37971
tch_20200629-073759_14,445e3aaa-b9b0-11ea-94cc-0242ac110002,std_1593397745582_14,4a3b781e-31a0-4d80-963a-9a1c549f6e5f
tch_20200629-073759_15,54b98bf5-b9b0-11ea-840b-0242ac110002,std_1593397773009_15,1ce382a9-0d6e-4faa-8e51-c5404db6935e
tch_20200629-073759_11,7397b97c-b9af-11ea-840b-0242ac110002,std_1593397395297_11,16423727-44a7-4244-87d8-808dfcc133fe
tch_20200629-073759_14,3618d088-b9b0-11ea-94cc-0242ac110002,std_1593397721619_14,4a3b781e-31a0-4d80-963a-9a1c549f6e5f
tch_20200629-073759_15,42e137c5-b9b0-11ea-840b-0242ac110002,std_1593397743076_15,1ce382a9-0d6e-4faa-8e51-c5404db6935e
tch_20200629-073759_16,c0df3ebe-b9b0-11ea-94cc-0242ac110002,std_1593397954451_16,d1668ba5-5b66-4615-9184-5d06f4b37971
tch_20200629-073759_11,643917d6-b9af-11ea-94cc-0242ac110002,std_1593397369203_11,16423727-44a7-4244-87d8-808dfcc133fe
tch_20200629-073759_15,3298d1d4-b9b0-11ea-840b-0242ac110002,std_1593397715776_15,1ce382a9-0d6e-4faa-8e51-c5404db6935e
tch_20200629-073759_16,b0f80c47-b9b0-11ea-840b-0242ac110002,std_1593397927793_16,d1668ba5-5b66-4615-9184-5d06f4b37971
tch_20200629-073759_13,b993fc33-b9af-11ea-840b-0242ac110002,std_1593397512733_13,37680a16-9faf-4f55-ad41-03e7c3367548
tch_20200629-073759_16,a09b0cc9-b9b0-11ea-840b-0242ac110002,std_1593397900324_16,d1668ba5-5b66-4615-9184-5d06f4b37971
tch_20200629-073759_13,aa6f082e-b9af-11ea-94cc-0242ac110002,std_1593397487293_13,37680a16-9faf-4f55-ad41-03e7c3367548
tch_20200629-073759_13,9a280271-b9af-11ea-840b-0242ac110002,std_1593397459994_13,37680a16-9faf-4f55-ad41-03e7c3367548
tch_20200629-073759_14,263b13f2-b9b0-11ea-840b-0242ac110002,std_1593397695022_14,aa925515-d9ab-4b7b-a78f-4c241921563a
tch_20200629-073759_15,2355a7e2-b9b0-11ea-94cc-0242ac110002,std_1593397690149_15,28366160-6657-4a95-9f1a-e4979a411a65
tch_20200629-073759_17,f10dd68c-b9b0-11ea-94cc-0242ac110002,std_1593398035262_17,10b09eea-5b4e-4e83-a964-2123ef7a05df
tch_20200629-073759_13,88b1f2c6-b9af-11ea-840b-0242ac110002,std_1593397430690_13,37680a16-9faf-4f55-ad41-03e7c3367548
tch_20200629-073759_14,1714c0e4-b9b0-11ea-94cc-0242ac110002,std_1593397669602_14,aa925515-d9ab-4b7b-a78f-4c241921563a
tch_20200629-073759_15,157e68db-b9b0-11ea-840b-0242ac110002,std_1593397666920_15,28366160-6657-4a95-9f1a-e4979a411a65
tch_20200629-073759_17,e16b275f-b9b0-11ea-94cc-0242ac110002,std_1593398009067_17,10b09eea-5b4e-4e83-a964-2123ef7a05df
tch_20200629-073759_16,8eb1c93e-b9b0-11ea-94cc-0242ac110002,std_1593397870287_16,adb0995f-d512-4edf-bff8-8d0125d9457e
tch_20200629-073759_13,77f4ab75-b9af-11ea-840b-0242ac110002,std_1593397402293_13,37680a16-9faf-4f55-ad41-03e7c3367548
tch_20200629-073759_14,084eb5f1-b9b0-11ea-94cc-0242ac110002,std_1593397644791_14,aa925515-d9ab-4b7b-a78f-4c241921563a
tch_20200629-073759_15,058ab3c7-b9b0-11ea-840b-0242ac110002,std_1593397640200_15,28366160-6657-4a95-9f1a-e4979a411a65
tch_20200629-073759_17,d19b2632-b9b0-11ea-94cc-0242ac110002,std_1593397982531_17,10b09eea-5b4e-4e83-a964-2123ef7a05df
tch_20200629-073759_16,7f6e781e-b9b0-11ea-840b-0242ac110002,std_1593397844671_16,adb0995f-d512-4edf-bff8-8d0125d9457e
tch_20200629-073759_14,fa4f080f-b9af-11ea-94cc-0242ac110002,std_1593397621326_14,aa925515-d9ab-4b7b-a78f-4c241921563a
tch_20200629-073759_15,f55560c4-b9af-11ea-840b-0242ac110002,std_1593397612960_15,28366160-6657-4a95-9f1a-e4979a411a65
tch_20200629-073759_17,c1cd6f7f-b9b0-11ea-94cc-0242ac110002,std_1593397956022_17,10b09eea-5b4e-4e83-a964-2123ef7a05df
tch_20200629-073759_15,e588e2e0-b9af-11ea-840b-0242ac110002,std_1593397586451_15,28366160-6657-4a95-9f1a-e4979a411a65
tch_20200629-073759_16,6e22ac7d-b9b0-11ea-94cc-0242ac110002,std_1593397815602_16,adb0995f-d512-4edf-bff8-8d0125d9457e
tch_20200629-073759_14,e9293ae7-b9af-11ea-840b-0242ac110002,std_1593397592559_14,aa925515-d9ab-4b7b-a78f-4c241921563a
tch_20200629-073759_17,b1327d7b-b9b0-11ea-94cc-0242ac110002,std_1593397928092_17,10b09eea-5b4e-4e83-a964-2123ef7a05df
tch_20200629-073759_16,5ed82edd-b9b0-11ea-840b-0242ac110002,std_1593397789996_16,adb0995f-d512-4edf-bff8-8d0125d9457e
tch_20200629-073759_16,4f2440db-b9b0-11ea-94cc-0242ac110002,std_1593397763602_16,adb0995f-d512-4edf-bff8-8d0125d9457e
tch_20200629-073759_14,dacd1557-b9af-11ea-840b-0242ac110002,std_1593397568474_14,58403317-b36f-451e-b777-64c7c4eb5f8b
tch_20200629-073759_15,d6218ebb-b9af-11ea-94cc-0242ac110002,std_1593397560602_15,5d5c5055-f45c-4919-8d59-aa89ff9ff110
tch_20200629-073759_17,9edc6d16-b9b0-11ea-94cc-0242ac110002,std_1593397897387_17,31c10eab-164a-49db-8622-69ef8b377ff8
tch_20200629-073759_15,c66032ef-b9af-11ea-840b-0242ac110002,std_1593397534188_15,5d5c5055-f45c-4919-8d59-aa89ff9ff110
tch_20200629-073759_17,8eb1c941-b9b0-11ea-94cc-0242ac110002,std_1593397870252_17,31c10eab-164a-49db-8622-69ef8b377ff8
tch_20200629-073759_14,cca08a3b-b9af-11ea-840b-0242ac110002,std_1593397544644_14,58403317-b36f-451e-b777-64c7c4eb5f8b
tch_20200629-073759_17,7ce2ead8-b9b0-11ea-94cc-0242ac110002,std_1593397840393_17,31c10eab-164a-49db-8622-69ef8b377ff8
tch_20200629-073759_14,bd03a73c-b9af-11ea-94cc-0242ac110002,std_1593397518429_14,58403317-b36f-451e-b777-64c7c4eb5f8b
tch_20200629-073759_15,b56f7f76-b9af-11ea-840b-0242ac110002,std_1593397505754_15,5d5c5055-f45c-4919-8d59-aa89ff9ff110
tch_20200629-073759_16,3e4604db-b9b0-11ea-840b-0242ac110002,std_1593397735311_16,47c18af7-5aa5-473d-8e1f-1e07b9cea383
tch_20200629-073759_17,6bce5c3c-b9b0-11ea-840b-0242ac110002,std_1593397811730_17,31c10eab-164a-49db-8622-69ef8b377ff8
tch_20200629-073759_14,abb5924e-b9af-11ea-840b-0242ac110002,std_1593397489454_14,58403317-b36f-451e-b777-64c7c4eb5f8b
tch_20200629-073759_19,0cd90376-b9b1-11ea-840b-0242ac110002,std_1593398081930_19,8b07546d-0b29-40a0-9640-5993491b44f6
tch_20200629-073759_15,a723fb72-b9af-11ea-840b-0242ac110002,std_1593397481788_15,5d5c5055-f45c-4919-8d59-aa89ff9ff110
tch_20200629-073759_16,2f9a8679-b9b0-11ea-94cc-0242ac110002,std_1593397710752_16,47c18af7-5aa5-473d-8e1f-1e07b9cea383
tch_20200629-073759_17,5a687889-b9b0-11ea-94cc-0242ac110002,std_1593397782558_17,31c10eab-164a-49db-8622-69ef8b377ff8
tch_20200629-073759_19,fd493f8f-b9b0-11ea-94cc-0242ac110002,std_1593398055804_19,8b07546d-0b29-40a0-9640-5993491b44f6
tch_20200629-073759_14,9af738d4-b9af-11ea-94cc-0242ac110002,std_1593397461075_14,58403317-b36f-451e-b777-64c7c4eb5f8b
tch_20200629-073759_15,978fa491-b9af-11ea-840b-0242ac110002,std_1593397455360_15,5d5c5055-f45c-4919-8d59-aa89ff9ff110
tch_20200629-073759_16,1f79f397-b9b0-11ea-840b-0242ac110002,std_1593397683683_16,47c18af7-5aa5-473d-8e1f-1e07b9cea383
tch_20200629-073759_19,ed5402bb-b9b0-11ea-840b-0242ac110002,std_1593398029031_19,8b07546d-0b29-40a0-9640-5993491b44f6
tch_20200629-073759_16,0ec9f311-b9b0-11ea-94cc-0242ac110002,std_1593397655633_16,47c18af7-5aa5-473d-8e1f-1e07b9cea383
tch_20200629-073759_19,e0666132-b9b0-11ea-840b-0242ac110002,std_1593398007365_19,8b07546d-0b29-40a0-9640-5993491b44f6
tch_20200629-073759_18,175d45f9-b9b1-11ea-94cc-0242ac110002,std_1593398099569_18,d4299700-f304-4976-a931-7b9c54575683
tch_20200629-073759_16,001c9fd5-b9b0-11ea-840b-0242ac110002,std_1593397631057_16,47c18af7-5aa5-473d-8e1f-1e07b9cea383
tch_20200629-073759_19,d1f86117-b9b0-11ea-840b-0242ac110002,std_1593397983120_19,8b07546d-0b29-40a0-9640-5993491b44f6
tch_20200629-073759_18,076bda03-b9b1-11ea-94cc-0242ac110002,std_1593398072766_18,d4299700-f304-4976-a931-7b9c54575683
tch_20200629-073759_17,4925380b-b9b0-11ea-94cc-0242ac110002,std_1593397753585_17,a8ec5833-3785-41f8-a621-779db04ccd9b
tch_20200629-073759_18,f7a835a6-b9b0-11ea-840b-0242ac110002,std_1593398046351_18,d4299700-f304-4976-a931-7b9c54575683
tch_20200629-073759_17,39a356da-b9b0-11ea-840b-0242ac110002,std_1593397727572_17,a8ec5833-3785-41f8-a621-779db04ccd9b
tch_20200629-073759_18,e6a2e825-b9b0-11ea-94cc-0242ac110002,std_1593398017816_18,d4299700-f304-4976-a931-7b9c54575683
tch_20200629-073759_17,2a0d0390-b9b0-11ea-94cc-0242ac110002,std_1593397701354_17,a8ec5833-3785-41f8-a621-779db04ccd9b
tch_20200629-073759_16,ef846d90-b9af-11ea-94cc-0242ac110002,std_1593397603185_16,09216829-9bd9-4282-a763-3336f9649c81
tch_20200629-073759_19,c02bf45f-b9b0-11ea-840b-0242ac110002,std_1593397953278_19,e5288704-7d54-4576-8e1b-4784d873c4a7
tch_20200629-073759_18,d88b6c6b-b9b0-11ea-94cc-0242ac110002,std_1593397994151_18,d4299700-f304-4976-a931-7b9c54575683
tch_20200629-073759_17,1a508ac6-b9b0-11ea-840b-0242ac110002,std_1593397675003_17,a8ec5833-3785-41f8-a621-779db04ccd9b
tch_20200629-073759_16,dfb5f2ac-b9af-11ea-840b-0242ac110002,std_1593397576695_16,09216829-9bd9-4282-a763-3336f9649c81
tch_20200629-073759_19,ae92cc2c-b9b0-11ea-840b-0242ac110002,std_1593397923758_19,e5288704-7d54-4576-8e1b-4784d873c4a7
tch_20200629-073759_17,0a9c761b-b9b0-11ea-94cc-0242ac110002,std_1593397648639_17,a8ec5833-3785-41f8-a621-779db04ccd9b
tch_20200629-073759_20,2902070d-b9b1-11ea-94cc-0242ac110002,std_1593398129165_20,33a45aac-5590-40a6-9980-090410647726
tch_20200629-073759_16,cf8dbf23-b9af-11ea-840b-0242ac110002,std_1593397549591_16,09216829-9bd9-4282-a763-3336f9649c81
tch_20200629-073759_19,9fa5d823-b9b0-11ea-840b-0242ac110002,std_1593397898701_19,e5288704-7d54-4576-8e1b-4784d873c4a7
tch_20200629-073759_20,168b9e67-b9b1-11ea-94cc-0242ac110002,std_1593398098143_20,33a45aac-5590-40a6-9980-090410647726
tch_20200629-073759_16,c11f22ce-b9af-11ea-94cc-0242ac110002,std_1593397525371_16,09216829-9bd9-4282-a763-3336f9649c81
tch_20200629-073759_19,8da5d70f-b9b0-11ea-840b-0242ac110002,std_1593397868515_19,e5288704-7d54-4576-8e1b-4784d873c4a7
tch_20200629-073759_20,0674f762-b9b1-11ea-840b-0242ac110002,std_1593398071196_20,33a45aac-5590-40a6-9980-090410647726
tch_20200629-073759_18,c742397c-b9b0-11ea-94cc-0242ac110002,std_1593397965160_18,765348ae-b76b-42fd-b554-42660d3a2ca9
tch_20200629-073759_16,b1ce6478-b9af-11ea-840b-0242ac110002,std_1593397499392_16,09216829-9bd9-4282-a763-3336f9649c81
tch_20200629-073759_19,7c17f9e2-b9b0-11ea-840b-0242ac110002,std_1593397839051_19,e5288704-7d54-4576-8e1b-4784d873c4a7
tch_20200629-073759_17,fb7f98a8-b9af-11ea-840b-0242ac110002,std_1593397623292_17,27696ca2-4aa1-4f1a-8700-b4bc42fb3c0b
tch_20200629-073759_20,f8ad48f7-b9b0-11ea-840b-0242ac110002,std_1593398048087_20,33a45aac-5590-40a6-9980-090410647726
tch_20200629-073759_18,b52d51b6-b9b0-11ea-94cc-0242ac110002,std_1593397934831_18,765348ae-b76b-42fd-b554-42660d3a2ca9
tch_20200629-073759_20,e9f8a33b-b9b0-11ea-94cc-0242ac110002,std_1593398023416_20,33a45aac-5590-40a6-9980-090410647726
tch_20200629-073759_17,ebd966ba-b9af-11ea-840b-0242ac110002,std_1593397597040_17,27696ca2-4aa1-4f1a-8700-b4bc42fb3c0b
tch_20200629-073759_18,a52ddc19-b9b0-11ea-840b-0242ac110002,std_1593397908003_18,765348ae-b76b-42fd-b554-42660d3a2ca9
tch_20200629-073759_17,db649a3b-b9af-11ea-840b-0242ac110002,std_1593397569478_17,27696ca2-4aa1-4f1a-8700-b4bc42fb3c0b
tch_20200629-073759_18,92778408-b9b0-11ea-840b-0242ac110002,std_1593397876604_18,765348ae-b76b-42fd-b554-42660d3a2ca9
tch_20200629-073759_19,6d02206f-b9b0-11ea-840b-0242ac110002,std_1593397813724_19,9a3d3216-211b-4d80-b64a-4b85ffd100f3
tch_20200629-073759_17,cb066240-b9af-11ea-840b-0242ac110002,std_1593397541953_17,27696ca2-4aa1-4f1a-8700-b4bc42fb3c0b
tch_20200629-073759_18,82a5d54a-b9b0-11ea-94cc-0242ac110002,std_1593397850057_18,765348ae-b76b-42fd-b554-42660d3a2ca9
tch_20200629-073759_19,5cdde558-b9b0-11ea-94cc-0242ac110002,std_1593397786645_19,9a3d3216-211b-4d80-b64a-4b85ffd100f3
tch_20200629-073759_17,b9913d8f-b9af-11ea-94cc-0242ac110002,std_1593397512401_17,27696ca2-4aa1-4f1a-8700-b4bc42fb3c0b
tch_20200629-073759_21,3d6ee853-b9b1-11ea-94cc-0242ac110002,std_1593398163433_21,ec38137b-1396-4f76-abf4-6f01ef4ba412
tch_20200629-073759_20,dbf8f504-b9b0-11ea-94cc-0242ac110002,std_1593397999919_20,e53c2523-861d-4450-aa04-bd281b6f67de
tch_20200629-073759_19,4f3f6a9e-b9b0-11ea-840b-0242ac110002,std_1593397763818_19,9a3d3216-211b-4d80-b64a-4b85ffd100f3
tch_20200629-073759_21,30341118-b9b1-11ea-94cc-0242ac110002,std_1593398141220_21,ec38137b-1396-4f76-abf4-6f01ef4ba412
tch_20200629-073759_20,ccabe001-b9b0-11ea-840b-0242ac110002,std_1593397974258_20,e53c2523-861d-4450-aa04-bd281b6f67de
tch_20200629-073759_19,3f9e67fb-b9b0-11ea-94cc-0242ac110002,std_1593397737586_19,9a3d3216-211b-4d80-b64a-4b85ffd100f3
tch_20200629-073759_21,1fa09960-b9b1-11ea-94cc-0242ac110002,std_1593398113403_21,ec38137b-1396-4f76-abf4-6f01ef4ba412
tch_20200629-073759_20,bc36ec72-b9b0-11ea-94cc-0242ac110002,std_1593397946575_20,e53c2523-861d-4450-aa04-bd281b6f67de
tch_20200629-073759_19,30d8842c-b9b0-11ea-840b-0242ac110002,std_1593397712827_19,9a3d3216-211b-4d80-b64a-4b85ffd100f3
tch_20200629-073759_21,0eebddce-b9b1-11ea-94cc-0242ac110002,std_1593398085404_21,ec38137b-1396-4f76-abf4-6f01ef4ba412
