teacher,columnname,stdextuserid,colname2
tch_20200628-214431_12,6dda6e76-b95d-11ea-840b-0242ac110002,std_1593362166867_12,a2621598-c217-4374-b459-45a86aaf3650
tch_20200628-214431_10,edaf4d77-b95c-11ea-94cc-0242ac110002,std_1593361951881_10,1f3cf10d-8cf9-464d-b1f8-745b8add526e
tch_20200628-214431_8,711a9a33-b95c-11ea-840b-0242ac110002,std_1593361742835_8,f8fa3cca-9a5e-4bea-85e1-3c7dc8a2d7f8
tch_20200628-214431_11,8f4f0961-b95d-11ea-94cc-0242ac110002,std_1593362223050_11,f8f786e5-5a64-460e-ac9c-668c8f832a71
tch_20200628-214431_10,dfac1dc9-b95c-11ea-94cc-0242ac110002,std_1593361928301_10,1f3cf10d-8cf9-464d-b1f8-745b8add526e
tch_20200628-214431_8,62bfacc1-b95c-11ea-840b-0242ac110002,std_1593361718747_8,f8fa3cca-9a5e-4bea-85e1-3c7dc8a2d7f8
tch_20200628-214431_10,cf3d1cf8-b95c-11ea-94cc-0242ac110002,std_1593361900758_10,1f3cf10d-8cf9-464d-b1f8-745b8add526e
tch_20200628-214431_11,805480c8-b95d-11ea-94cc-0242ac110002,std_1593362197868_11,f8f786e5-5a64-460e-ac9c-668c8f832a71
tch_20200628-214431_9,88cce393-b95c-11ea-94cc-0242ac110002,std_1593361782609_9,dd33aa33-a65f-4be6-8748-1468b27e62e8
tch_20200628-214431_11,6fabab66-b95d-11ea-840b-0242ac110002,std_1593362169965_11,f8f786e5-5a64-460e-ac9c-668c8f832a71
tch_20200628-214431_8,54bb44c7-b95c-11ea-840b-0242ac110002,std_1593361695230_8,f8fa3cca-9a5e-4bea-85e1-3c7dc8a2d7f8
tch_20200628-214431_10,bd38b07b-b95c-11ea-840b-0242ac110002,std_1593361870570_10,1f3cf10d-8cf9-464d-b1f8-745b8add526e
tch_20200628-214431_9,78fb0d29-b95c-11ea-94cc-0242ac110002,std_1593361756065_9,dd33aa33-a65f-4be6-8748-1468b27e62e8
tch_20200628-214431_8,453c2203-b95c-11ea-94cc-0242ac110002,std_1593361668961_8,f8fa3cca-9a5e-4bea-85e1-3c7dc8a2d7f8
tch_20200628-214431_12,5cda03b4-b95d-11ea-840b-0242ac110002,std_1593362138401_12,929e4ac2-faf5-4eb6-b613-bbaaa389e3fa
tch_20200628-214431_10,ae3c79b8-b95c-11ea-94cc-0242ac110002,std_1593361845393_10,1f3cf10d-8cf9-464d-b1f8-745b8add526e
tch_20200628-214431_9,69308a47-b95c-11ea-94cc-0242ac110002,std_1593361729555_9,dd33aa33-a65f-4be6-8748-1468b27e62e8
tch_20200628-214431_12,4c0fc36c-b95d-11ea-94cc-0242ac110002,std_1593362110215_12,929e4ac2-faf5-4eb6-b613-bbaaa389e3fa
tch_20200628-214431_9,58042e17-b95c-11ea-94cc-0242ac110002,std_1593361700750_9,dd33aa33-a65f-4be6-8748-1468b27e62e8
tch_20200628-214431_12,3bd4cbac-b95d-11ea-94cc-0242ac110002,std_1593362082958_12,929e4ac2-faf5-4eb6-b613-bbaaa389e3fa
tch_20200628-214431_9,4935703a-b95c-11ea-94cc-0242ac110002,std_1593361675618_9,dd33aa33-a65f-4be6-8748-1468b27e62e8
tch_20200628-214431_11,5eeb092e-b95d-11ea-94cc-0242ac110002,std_1593362141791_11,093e36ff-2316-4071-a5a8-9fff2a0a6750
tch_20200628-214431_13,c92bcf62-b95d-11ea-840b-0242ac110002,std_1593362320119_13,f75b5562-5b07-4f5c-a3b4-b147b432497f
tch_20200628-214431_12,2dfe77e0-b95d-11ea-94cc-0242ac110002,std_1593362059772_12,929e4ac2-faf5-4eb6-b613-bbaaa389e3fa
tch_20200628-214431_11,4f5a5a92-b95d-11ea-840b-0242ac110002,std_1593362115758_11,093e36ff-2316-4071-a5a8-9fff2a0a6750
tch_20200628-214431_10,9f2568d1-b95c-11ea-840b-0242ac110002,std_1593361820105_10,5e6349dd-9312-4b2a-b444-ec642cd83e5c
tch_20200628-214431_13,b8123776-b95d-11ea-94cc-0242ac110002,std_1593362291434_13,f75b5562-5b07-4f5c-a3b4-b147b432497f
tch_20200628-214431_12,1eeeb965-b95d-11ea-94cc-0242ac110002,std_1593362034488_12,929e4ac2-faf5-4eb6-b613-bbaaa389e3fa
tch_20200628-214431_11,3d8ed809-b95d-11ea-94cc-0242ac110002,std_1593362085866_11,093e36ff-2316-4071-a5a8-9fff2a0a6750
tch_20200628-214431_10,90b3beef-b95c-11ea-94cc-0242ac110002,std_1593361795855_10,5e6349dd-9312-4b2a-b444-ec642cd83e5c
tch_20200628-214431_13,a7ea2b7b-b95d-11ea-840b-0242ac110002,std_1593362264292_13,f75b5562-5b07-4f5c-a3b4-b147b432497f
tch_20200628-214431_11,2c6ae02b-b95d-11ea-94cc-0242ac110002,std_1593362057130_11,093e36ff-2316-4071-a5a8-9fff2a0a6750
tch_20200628-214431_10,7efd9852-b95c-11ea-94cc-0242ac110002,std_1593361766142_10,5e6349dd-9312-4b2a-b444-ec642cd83e5c
tch_20200628-214431_13,98c2513a-b95d-11ea-94cc-0242ac110002,std_1593362238897_13,f75b5562-5b07-4f5c-a3b4-b147b432497f
tch_20200628-214431_11,1d63d42e-b95d-11ea-840b-0242ac110002,std_1593362031840_11,093e36ff-2316-4071-a5a8-9fff2a0a6750
tch_20200628-214431_10,70936993-b95c-11ea-94cc-0242ac110002,std_1593361741969_10,5e6349dd-9312-4b2a-b444-ec642cd83e5c
tch_20200628-214431_13,89afd36f-b95d-11ea-840b-0242ac110002,std_1593362213578_13,f75b5562-5b07-4f5c-a3b4-b147b432497f
tch_20200628-214431_10,5f7bf409-b95c-11ea-94cc-0242ac110002,std_1593361713008_10,5e6349dd-9312-4b2a-b444-ec642cd83e5c
tch_20200628-214431_12,108ca013-b95d-11ea-94cc-0242ac110002,std_1593362010346_12,c36a3433-8137-4347-8b69-49c4eea214f8
tch_20200628-214431_12,0011b94c-b95d-11ea-840b-0242ac110002,std_1593361982738_12,c36a3433-8137-4347-8b69-49c4eea214f8
tch_20200628-214431_14,d806e9ae-b95d-11ea-840b-0242ac110002,std_1593362345045_14,2d66addd-7479-4463-ab65-44ffd5112d91
tch_20200628-214431_12,f1813d71-b95c-11ea-840b-0242ac110002,std_1593361958275_12,c36a3433-8137-4347-8b69-49c4eea214f8
tch_20200628-214431_14,c9c10a7c-b95d-11ea-94cc-0242ac110002,std_1593362321037_14,2d66addd-7479-4463-ab65-44ffd5112d91
tch_20200628-214431_13,7b7c9335-b95d-11ea-840b-0242ac110002,std_1593362189790_13,36ca511c-cbba-4783-a4b0-9a5e302f5154
tch_20200628-214431_15,dd8d3fd4-b95d-11ea-94cc-0242ac110002,std_1593362354311_15,30409136-28e7-45da-9ac2-f95977bba37a
tch_20200628-214431_11,0cf548f7-b95d-11ea-94cc-0242ac110002,std_1593362004346_11,2caaed3d-f218-4d6f-978c-03fb3e2863c1
tch_20200628-214431_12,e2a00983-b95c-11ea-94cc-0242ac110002,std_1593361933302_12,c36a3433-8137-4347-8b69-49c4eea214f8
tch_20200628-214431_13,6b1e0d14-b95d-11ea-94cc-0242ac110002,std_1593362162270_13,36ca511c-cbba-4783-a4b0-9a5e302f5154
tch_20200628-214431_14,b9e96839-b95d-11ea-94cc-0242ac110002,std_1593362294506_14,2d66addd-7479-4463-ab65-44ffd5112d91
tch_20200628-214431_15,cbd5e0a8-b95d-11ea-94cc-0242ac110002,std_1593362324575_15,30409136-28e7-45da-9ac2-f95977bba37a
tch_20200628-214431_11,fba0cb12-b95c-11ea-94cc-0242ac110002,std_1593361975275_11,2caaed3d-f218-4d6f-978c-03fb3e2863c1
tch_20200628-214431_12,d317e653-b95c-11ea-840b-0242ac110002,std_1593361907241_12,c36a3433-8137-4347-8b69-49c4eea214f8
tch_20200628-214431_13,5ceb4105-b95d-11ea-840b-0242ac110002,std_1593362138495_13,36ca511c-cbba-4783-a4b0-9a5e302f5154
tch_20200628-214431_15,b9a1ff78-b95d-11ea-840b-0242ac110002,std_1593362294056_15,30409136-28e7-45da-9ac2-f95977bba37a
tch_20200628-214431_14,a8741c3b-b95d-11ea-840b-0242ac110002,std_1593362265233_14,2d66addd-7479-4463-ab65-44ffd5112d91
tch_20200628-214431_11,e9054dbb-b95c-11ea-840b-0242ac110002,std_1593361944049_11,2caaed3d-f218-4d6f-978c-03fb3e2863c1
tch_20200628-214431_15,aa8bd86a-b95d-11ea-840b-0242ac110002,std_1593362268700_15,30409136-28e7-45da-9ac2-f95977bba37a
tch_20200628-214431_13,4c7b7dcd-b95d-11ea-94cc-0242ac110002,std_1593362110916_13,36ca511c-cbba-4783-a4b0-9a5e302f5154
tch_20200628-214431_14,972f7bbf-b95d-11ea-94cc-0242ac110002,std_1593362236255_14,2d66addd-7479-4463-ab65-44ffd5112d91
tch_20200628-214431_11,d9a01c24-b95c-11ea-840b-0242ac110002,std_1593361918220_11,2caaed3d-f218-4d6f-978c-03fb3e2863c1
tch_20200628-214431_15,9a1ab4dc-b95d-11ea-840b-0242ac110002,std_1593362241157_15,30409136-28e7-45da-9ac2-f95977bba37a
tch_20200628-214431_13,3c49d4da-b95d-11ea-94cc-0242ac110002,std_1593362083700_13,36ca511c-cbba-4783-a4b0-9a5e302f5154
tch_20200628-214431_11,c8f3ebd5-b95c-11ea-840b-0242ac110002,std_1593361890245_11,2caaed3d-f218-4d6f-978c-03fb3e2863c1
tch_20200628-214431_12,c0a41609-b95c-11ea-94cc-0242ac110002,std_1593361876284_12,669c0369-c768-4791-939c-256194ffe9b6
tch_20200628-214431_12,b00e7a99-b95c-11ea-840b-0242ac110002,std_1593361848464_12,669c0369-c768-4791-939c-256194ffe9b6
tch_20200628-214431_14,86b3d154-b95d-11ea-94cc-0242ac110002,std_1593362208581_14,e23d093b-ebc2-4816-b1f2-4a8572b38995
tch_20200628-214431_11,b810cd55-b95c-11ea-94cc-0242ac110002,std_1593361861887_11,c1b1a98a-55f1-48b7-8503-211c716af8da
tch_20200628-214431_12,9f8032e8-b95c-11ea-94cc-0242ac110002,std_1593361820676_12,669c0369-c768-4791-939c-256194ffe9b6
tch_20200628-214431_14,74b64206-b95d-11ea-840b-0242ac110002,std_1593362178342_14,e23d093b-ebc2-4816-b1f2-4a8572b38995
tch_20200628-214431_13,2b398b39-b95d-11ea-840b-0242ac110002,std_1593362055114_13,679f906d-1348-4d66-98c8-1337a18c8e3d
tch_20200628-214431_11,a6b28b46-b95c-11ea-840b-0242ac110002,std_1593361832752_11,c1b1a98a-55f1-48b7-8503-211c716af8da
tch_20200628-214431_15,8960f0df-b95d-11ea-94cc-0242ac110002,std_1593362213104_15,c94c7c6e-815d-4f08-8ab3-3ef8a4d1cdcd
tch_20200628-214431_12,903910f6-b95c-11ea-94cc-0242ac110002,std_1593361795042_12,669c0369-c768-4791-939c-256194ffe9b6
tch_20200628-214431_11,97c8cbc1-b95c-11ea-94cc-0242ac110002,std_1593361807770_11,c1b1a98a-55f1-48b7-8503-211c716af8da
tch_20200628-214431_16,f6034d30-b95d-11ea-94cc-0242ac110002,std_1593362395345_16,f10ffba2-1b1b-4778-a788-9e538f26f42f
tch_20200628-214431_13,1a1915c9-b95d-11ea-94cc-0242ac110002,std_1593362026339_13,679f906d-1348-4d66-98c8-1337a18c8e3d
tch_20200628-214431_14,652434ae-b95d-11ea-94cc-0242ac110002,std_1593362152304_14,e23d093b-ebc2-4816-b1f2-4a8572b38995
tch_20200628-214431_15,7aba05bf-b95d-11ea-94cc-0242ac110002,std_1593362188494_15,c94c7c6e-815d-4f08-8ab3-3ef8a4d1cdcd
tch_20200628-214431_12,827a8a54-b95c-11ea-94cc-0242ac110002,std_1593361771701_12,669c0369-c768-4791-939c-256194ffe9b6
tch_20200628-214431_11,87fb895e-b95c-11ea-840b-0242ac110002,std_1593361781246_11,c1b1a98a-55f1-48b7-8503-211c716af8da
tch_20200628-214431_16,e61e8bc7-b95d-11ea-94cc-0242ac110002,std_1593362368687_16,f10ffba2-1b1b-4778-a788-9e538f26f42f
tch_20200628-214431_14,54e98b61-b95d-11ea-94cc-0242ac110002,std_1593362125064_14,e23d093b-ebc2-4816-b1f2-4a8572b38995
tch_20200628-214431_13,0b365b4c-b95d-11ea-840b-0242ac110002,std_1593362001407_13,679f906d-1348-4d66-98c8-1337a18c8e3d
tch_20200628-214431_15,6b129bc9-b95d-11ea-840b-0242ac110002,std_1593362162228_15,c94c7c6e-815d-4f08-8ab3-3ef8a4d1cdcd
tch_20200628-214431_14,46745f53-b95d-11ea-94cc-0242ac110002,std_1593362100773_14,e23d093b-ebc2-4816-b1f2-4a8572b38995
tch_20200628-214431_16,d77d2028-b95d-11ea-94cc-0242ac110002,std_1593362344127_16,f10ffba2-1b1b-4778-a788-9e538f26f42f
tch_20200628-214431_11,76ff3d8c-b95c-11ea-840b-0242ac110002,std_1593361752454_11,c1b1a98a-55f1-48b7-8503-211c716af8da
tch_20200628-214431_15,5b52c79f-b95d-11ea-94cc-0242ac110002,std_1593362135780_15,c94c7c6e-815d-4f08-8ab3-3ef8a4d1cdcd
tch_20200628-214431_13,fb0eeb07-b95c-11ea-840b-0242ac110002,std_1593361974294_13,679f906d-1348-4d66-98c8-1337a18c8e3d
tch_20200628-214431_16,c7dae545-b95d-11ea-840b-0242ac110002,std_1593362317904_16,f10ffba2-1b1b-4778-a788-9e538f26f42f
tch_20200628-214431_13,eaa4f454-b95c-11ea-94cc-0242ac110002,std_1593361946734_13,679f906d-1348-4d66-98c8-1337a18c8e3d
tch_20200628-214431_15,4be2c053-b95d-11ea-94cc-0242ac110002,std_1593362109902_15,c94c7c6e-815d-4f08-8ab3-3ef8a4d1cdcd
tch_20200628-214431_16,b7345a7c-b95d-11ea-840b-0242ac110002,std_1593362289978_16,f10ffba2-1b1b-4778-a788-9e538f26f42f
tch_20200628-214431_14,34d12408-b95d-11ea-94cc-0242ac110002,std_1593362071202_14,7c49b017-6d89-4a24-9db4-f55b2e7a79b6
tch_20200628-214431_15,3ceca450-b95d-11ea-94cc-0242ac110002,std_1593362084801_15,724b0bbf-c4a3-4d70-95c9-7226ce804885
tch_20200628-214431_13,d8428819-b95c-11ea-94cc-0242ac110002,std_1593361915898_13,bf4e7d7c-1642-45c4-ab90-508b336f198f
tch_20200628-214431_14,248dc849-b95d-11ea-840b-0242ac110002,std_1593362043917_14,7c49b017-6d89-4a24-9db4-f55b2e7a79b6
tch_20200628-214431_15,2ea58d2f-b95d-11ea-94cc-0242ac110002,std_1593362060826_15,724b0bbf-c4a3-4d70-95c9-7226ce804885
tch_20200628-214431_16,a67713b4-b95d-11ea-840b-0242ac110002,std_1593362261882_16,afa81c2b-3c2d-443e-8040-b962bfa89521
tch_20200628-214431_13,c892b91e-b95c-11ea-840b-0242ac110002,std_1593361889604_13,bf4e7d7c-1642-45c4-ab90-508b336f198f
tch_20200628-214431_14,15b9b3af-b95d-11ea-94cc-0242ac110002,std_1593362019054_14,7c49b017-6d89-4a24-9db4-f55b2e7a79b6
tch_20200628-214431_15,1d99ff3d-b95d-11ea-94cc-0242ac110002,std_1593362032106_15,724b0bbf-c4a3-4d70-95c9-7226ce804885
tch_20200628-214431_16,992691a2-b95d-11ea-840b-0242ac110002,std_1593362239475_16,afa81c2b-3c2d-443e-8040-b962bfa89521
tch_20200628-214431_13,b7b42ea5-b95c-11ea-94cc-0242ac110002,std_1593361861302_13,bf4e7d7c-1642-45c4-ab90-508b336f198f
tch_20200628-214431_14,064937b6-b95d-11ea-94cc-0242ac110002,std_1593361993163_14,7c49b017-6d89-4a24-9db4-f55b2e7a79b6
tch_20200628-214431_15,0d62141c-b95d-11ea-840b-0242ac110002,std_1593362005018_15,724b0bbf-c4a3-4d70-95c9-7226ce804885
tch_20200628-214431_16,8b2ef9c7-b95d-11ea-840b-0242ac110002,std_1593362216122_16,afa81c2b-3c2d-443e-8040-b962bfa89521
tch_20200628-214431_13,a6b1a08b-b95c-11ea-94cc-0242ac110002,std_1593361832735_13,bf4e7d7c-1642-45c4-ab90-508b336f198f
tch_20200628-214431_14,f45d3450-b95c-11ea-840b-0242ac110002,std_1593361963053_14,7c49b017-6d89-4a24-9db4-f55b2e7a79b6
tch_20200628-214431_15,ffc6a6e8-b95c-11ea-840b-0242ac110002,std_1593361982213_15,724b0bbf-c4a3-4d70-95c9-7226ce804885
tch_20200628-214431_18,15ad1386-b95e-11ea-840b-0242ac110002,std_1593362448454_18,547edc04-c336-4422-abc7-2060b7ed0a71
tch_20200628-214431_13,957f9ea3-b95c-11ea-94cc-0242ac110002,std_1593361803616_13,bf4e7d7c-1642-45c4-ab90-508b336f198f
tch_20200628-214431_16,7b747c05-b95d-11ea-94cc-0242ac110002,std_1593362189716_16,afa81c2b-3c2d-443e-8040-b962bfa89521
tch_20200628-214431_18,06443866-b95e-11ea-94cc-0242ac110002,std_1593362422593_18,547edc04-c336-4422-abc7-2060b7ed0a71
tch_20200628-214431_17,190a9688-b95e-11ea-94cc-0242ac110002,std_1593362454120_17,8cee4d9a-bab1-4d21-bff1-a24a67391a6e
tch_20200628-214431_16,6ad43306-b95d-11ea-94cc-0242ac110002,std_1593362161836_16,afa81c2b-3c2d-443e-8040-b962bfa89521
tch_20200628-214431_18,f69888a8-b95d-11ea-840b-0242ac110002,std_1593362396324_18,547edc04-c336-4422-abc7-2060b7ed0a71
tch_20200628-214431_17,0850357d-b95e-11ea-840b-0242ac110002,std_1593362426042_17,8cee4d9a-bab1-4d21-bff1-a24a67391a6e
tch_20200628-214431_14,e2cce5a1-b95c-11ea-840b-0242ac110002,std_1593361933610_14,87f394b5-4090-4031-9b82-fc9f8dd173f2
tch_20200628-214431_18,e7af6594-b95d-11ea-840b-0242ac110002,std_1593362371300_18,547edc04-c336-4422-abc7-2060b7ed0a71
tch_20200628-214431_17,f75bb1d4-b95d-11ea-94cc-0242ac110002,std_1593362397606_17,8cee4d9a-bab1-4d21-bff1-a24a67391a6e
tch_20200628-214431_15,f1543a4b-b95c-11ea-94cc-0242ac110002,std_1593361957976_15,81028cbd-7857-4553-b440-7455b2b7b050
tch_20200628-214431_19,215b0959-b95e-11ea-94cc-0242ac110002,std_1593362468064_19,88298bfb-3d1f-4457-bebe-d1430061d026
tch_20200628-214431_14,d177f1c6-b95c-11ea-94cc-0242ac110002,std_1593361904544_14,87f394b5-4090-4031-9b82-fc9f8dd173f2
tch_20200628-214431_18,d88fef9f-b95d-11ea-840b-0242ac110002,std_1593362345883_18,547edc04-c336-4422-abc7-2060b7ed0a71
tch_20200628-214431_17,e8179d4f-b95d-11ea-840b-0242ac110002,std_1593362371989_17,8cee4d9a-bab1-4d21-bff1-a24a67391a6e
tch_20200628-214431_15,dfaeb58e-b95c-11ea-840b-0242ac110002,std_1593361928338_15,81028cbd-7857-4553-b440-7455b2b7b050
tch_20200628-214431_14,c101c631-b95c-11ea-94cc-0242ac110002,std_1593361876908_14,87f394b5-4090-4031-9b82-fc9f8dd173f2
tch_20200628-214431_19,12ae04de-b95e-11ea-840b-0242ac110002,std_1593362443436_19,88298bfb-3d1f-4457-bebe-d1430061d026
tch_20200628-214431_16,5c49d0e8-b95d-11ea-94cc-0242ac110002,std_1593362137431_16,8c2a9961-0fcf-4530-8381-4831886a6ae1
tch_20200628-214431_17,d971c3f3-b95d-11ea-94cc-0242ac110002,std_1593362347423_17,8cee4d9a-bab1-4d21-bff1-a24a67391a6e
tch_20200628-214431_15,ce9d33e3-b95c-11ea-840b-0242ac110002,std_1593361899742_15,81028cbd-7857-4553-b440-7455b2b7b050
tch_20200628-214431_14,af400722-b95c-11ea-840b-0242ac110002,std_1593361847049_14,87f394b5-4090-4031-9b82-fc9f8dd173f2
tch_20200628-214431_19,031120f4-b95e-11ea-94cc-0242ac110002,std_1593362417245_19,88298bfb-3d1f-4457-bebe-d1430061d026
tch_20200628-214431_16,4cab8f1a-b95d-11ea-94cc-0242ac110002,std_1593362111223_16,8c2a9961-0fcf-4530-8381-4831886a6ae1
tch_20200628-214431_15,bde013c9-b95c-11ea-840b-0242ac110002,std_1593361871619_15,81028cbd-7857-4553-b440-7455b2b7b050
tch_20200628-214431_19,f47ab232-b95d-11ea-94cc-0242ac110002,std_1593362392770_19,88298bfb-3d1f-4457-bebe-d1430061d026
tch_20200628-214431_14,a010649e-b95c-11ea-94cc-0242ac110002,std_1593361821333_14,87f394b5-4090-4031-9b82-fc9f8dd173f2
tch_20200628-214431_16,3bc00ba6-b95d-11ea-840b-0242ac110002,std_1593362082850_16,8c2a9961-0fcf-4530-8381-4831886a6ae1
tch_20200628-214431_15,ae6389fc-b95c-11ea-840b-0242ac110002,std_1593361845404_15,81028cbd-7857-4553-b440-7455b2b7b050
tch_20200628-214431_19,e48bb6fe-b95d-11ea-840b-0242ac110002,std_1593362366022_19,88298bfb-3d1f-4457-bebe-d1430061d026
tch_20200628-214431_16,2d3a3d43-b95d-11ea-94cc-0242ac110002,std_1593362058448_16,8c2a9961-0fcf-4530-8381-4831886a6ae1
tch_20200628-214431_18,c6de0f19-b95d-11ea-94cc-0242ac110002,std_1593362316234_18,384895e6-2ac2-4ee0-8897-753b9d544eb7
tch_20200628-214431_17,c9a6573e-b95d-11ea-840b-0242ac110002,std_1593362320923_17,f930b01d-cab5-4088-926c-19315b2748d4
tch_20200628-214431_16,1e5eaf38-b95d-11ea-840b-0242ac110002,std_1593362033526_16,8c2a9961-0fcf-4530-8381-4831886a6ae1
tch_20200628-214431_18,b69cd594-b95d-11ea-94cc-0242ac110002,std_1593362288986_18,384895e6-2ac2-4ee0-8897-753b9d544eb7
tch_20200628-214431_17,ba35b341-b95d-11ea-94cc-0242ac110002,std_1593362295015_17,f930b01d-cab5-4088-926c-19315b2748d4
tch_20200628-214431_18,a905fb5b-b95d-11ea-94cc-0242ac110002,std_1593362266187_18,384895e6-2ac2-4ee0-8897-753b9d544eb7
tch_20200628-214431_17,a7e214ff-b95d-11ea-840b-0242ac110002,std_1593362264271_17,f930b01d-cab5-4088-926c-19315b2748d4
tch_20200628-214431_18,99659660-b95d-11ea-840b-0242ac110002,std_1593362239948_18,384895e6-2ac2-4ee0-8897-753b9d544eb7
tch_20200628-214431_19,d5e9fc81-b95d-11ea-840b-0242ac110002,std_1593362341492_19,64be0e6f-f24d-4e5a-b1a7-dfafdf02ebb9
tch_20200628-214431_17,99249596-b95d-11ea-94cc-0242ac110002,std_1593362239410_17,f930b01d-cab5-4088-926c-19315b2748d4
tch_20200628-214431_20,378e2c0e-b95e-11ea-94cc-0242ac110002,std_1593362505274_20,66592966-8612-40cf-9317-371a40ad67a1
tch_20200628-214431_18,88f55cea-b95d-11ea-94cc-0242ac110002,std_1593362212363_18,384895e6-2ac2-4ee0-8897-753b9d544eb7
tch_20200628-214431_19,c6a4d6fe-b95d-11ea-94cc-0242ac110002,std_1593362315880_19,64be0e6f-f24d-4e5a-b1a7-dfafdf02ebb9
tch_20200628-214431_17,8b52d509-b95d-11ea-840b-0242ac110002,std_1593362216377_17,f930b01d-cab5-4088-926c-19315b2748d4
tch_20200628-214431_20,27a88069-b95e-11ea-840b-0242ac110002,std_1593362478649_20,66592966-8612-40cf-9317-371a40ad67a1
tch_20200628-214431_16,0cb077f7-b95d-11ea-94cc-0242ac110002,std_1593362003891_16,86080d23-b614-4790-8324-0956ddc89b74
tch_20200628-214431_19,b58487fd-b95d-11ea-94cc-0242ac110002,std_1593362287152_19,64be0e6f-f24d-4e5a-b1a7-dfafdf02ebb9
tch_20200628-214431_20,1611c88d-b95e-11ea-840b-0242ac110002,std_1593362449137_20,66592966-8612-40cf-9317-371a40ad67a1
tch_20200628-214431_16,fdfc6e47-b95c-11ea-94cc-0242ac110002,std_1593361979235_16,86080d23-b614-4790-8324-0956ddc89b74
tch_20200628-214431_20,059e8310-b95e-11ea-840b-0242ac110002,std_1593362421527_20,66592966-8612-40cf-9317-371a40ad67a1
tch_20200628-214431_19,a5a48170-b95d-11ea-840b-0242ac110002,std_1593362260524_19,64be0e6f-f24d-4e5a-b1a7-dfafdf02ebb9
tch_20200628-214431_16,f05937c6-b95c-11ea-94cc-0242ac110002,std_1593361956342_16,86080d23-b614-4790-8324-0956ddc89b74
tch_20200628-214431_19,9592bbfe-b95d-11ea-840b-0242ac110002,std_1593362233545_19,64be0e6f-f24d-4e5a-b1a7-dfafdf02ebb9
tch_20200628-214431_20,f5f5b961-b95d-11ea-94cc-0242ac110002,std_1593362395243_20,66592966-8612-40cf-9317-371a40ad67a1
tch_20200628-214431_16,df7afb91-b95c-11ea-840b-0242ac110002,std_1593361928041_16,86080d23-b614-4790-8324-0956ddc89b74
tch_20200628-214431_18,79cb395f-b95d-11ea-840b-0242ac110002,std_1593362186972_18,6c54c819-4192-4446-9c66-0b5d7334f0c0
tch_20200628-214431_16,d06e22fd-b95c-11ea-840b-0242ac110002,std_1593361902491_16,86080d23-b614-4790-8324-0956ddc89b74
tch_20200628-214431_17,7a49b810-b95d-11ea-94cc-0242ac110002,std_1593362187748_17,4bfa0602-1b49-4d3f-ad0f-01d993c4c9e5
tch_20200628-214431_18,6a6481b4-b95d-11ea-840b-0242ac110002,std_1593362161106_18,6c54c819-4192-4446-9c66-0b5d7334f0c0
tch_20200628-214431_17,68849d65-b95d-11ea-840b-0242ac110002,std_1593362157956_17,4bfa0602-1b49-4d3f-ad0f-01d993c4c9e5
tch_20200628-214431_18,59799aa0-b95d-11ea-94cc-0242ac110002,std_1593362132714_18,6c54c819-4192-4446-9c66-0b5d7334f0c0
tch_20200628-214431_17,56c10a2e-b95d-11ea-840b-0242ac110002,std_1593362128182_17,4bfa0602-1b49-4d3f-ad0f-01d993c4c9e5
tch_20200628-214431_18,49b99ef4-b95d-11ea-840b-0242ac110002,std_1593362106284_18,6c54c819-4192-4446-9c66-0b5d7334f0c0
tch_20200628-214431_20,e8981777-b95d-11ea-94cc-0242ac110002,std_1593362372826_20,2af0cc15-abe7-4893-a301-c8666c871d23
tch_20200628-214431_17,48d6435b-b95d-11ea-94cc-0242ac110002,std_1593362104799_17,4bfa0602-1b49-4d3f-ad0f-01d993c4c9e5
tch_20200628-214431_19,84314570-b95d-11ea-840b-0242ac110002,std_1593362204401_19,083c6d04-8eea-4f46-b1e6-2bace4aa8fb2
tch_20200628-214431_18,3b49a335-b95d-11ea-94cc-0242ac110002,std_1593362082048_18,6c54c819-4192-4446-9c66-0b5d7334f0c0
tch_20200628-214431_20,d8a0914d-b95d-11ea-94cc-0242ac110002,std_1593362346032_20,2af0cc15-abe7-4893-a301-c8666c871d23
tch_20200628-214431_17,37a8ae75-b95d-11ea-94cc-0242ac110002,std_1593362075951_17,4bfa0602-1b49-4d3f-ad0f-01d993c4c9e5
tch_20200628-214431_19,73951b35-b95d-11ea-94cc-0242ac110002,std_1593362176491_19,083c6d04-8eea-4f46-b1e6-2bace4aa8fb2
tch_20200628-214431_20,cac979d9-b95d-11ea-840b-0242ac110002,std_1593362322836_20,2af0cc15-abe7-4893-a301-c8666c871d23
tch_20200628-214431_20,bb29d783-b95d-11ea-94cc-0242ac110002,std_1593362296583_20,2af0cc15-abe7-4893-a301-c8666c871d23
tch_20200628-214431_19,64465823-b95d-11ea-840b-0242ac110002,std_1593362150823_19,083c6d04-8eea-4f46-b1e6-2bace4aa8fb2
tch_20200628-214431_19,528709a2-b95d-11ea-840b-0242ac110002,std_1593362121074_19,083c6d04-8eea-4f46-b1e6-2bace4aa8fb2
tch_20200628-214431_20,ad85ddfd-b95d-11ea-840b-0242ac110002,std_1593362273674_20,2af0cc15-abe7-4893-a301-c8666c871d23
tch_20200628-214431_21,599b8507-b95e-11ea-840b-0242ac110002,std_1593362562422_21,d3731c2b-74e6-42e0-b3ea-a4c3f6c0a713
