teacher,stduuid,stdextuserid,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200628-214431_5,77b56e4b-b95c-11ea-94cc-0242ac110002,std_1593361753903_5,class_20200628-214431_5,d2f9-vAC3,81a1121d-6530-41e4-9cb5-a70065c100af,519d38a3-6bc2-4a92-a8cc-dcc542d0044d,672c023d-5d43-4844-be11-226a7b3ca802,9b7a7086-f5e9-4521-b8b8-45b70515b4ab,7dbab91d-137d-4554-aad9-73ec0e17293f
tch_20200628-214431_7,778a3f4c-b95c-11ea-840b-0242ac110002,std_1593361753652_7,class_20200628-214431_7,4hpB-9Vgp,efb79c86-f84e-4660-bf2f-a93d1dbdaadd,3ead6bb0-1987-432e-869f-a3f27c54ff81,7dd8220b-c134-4586-ac31-8d845ddcd404,93f26894-4f6c-4ca8-a01d-dcf1dd59d86e,a3ccae10-2cea-4e2c-8855-9e9aa48f682e
tch_20200628-214431_11,76ff3d8c-b95c-11ea-840b-0242ac110002,std_1593361752454_11,class_20200628-214431_11,Hjen-rL4W,92586dea-517e-42ba-b0c5-4faef3c4512c,ca452e67-f007-441f-9129-3417d018b567,ac863c48-c6c1-4224-a51c-4d080f082451,fb291231-66ff-4adc-89d7-df43fa602b83,39166ad2-8c16-4ccb-84c3-a84cc6ce2539
tch_20200628-214431_9,78fb0d29-b95c-11ea-94cc-0242ac110002,std_1593361756065_9,class_20200628-214431_9,GA9v-KAXq,98308f94-723f-4770-a75e-6f057404e306,191ce5d9-8385-4dc4-bfdb-84a54ed25a5a,af9beaf8-1d7f-423f-b8ba-8b0a657b1b5f,b36829a7-6a72-4b16-91d4-147b2a75d36e,2c013594-c5d7-4ea3-a5ab-eb1a285ffb65
tch_20200628-214431_1,78db29aa-b95c-11ea-94cc-0242ac110002,std_1593361755859_1,class_20200628-214431_1,FcFd-jvRo,3f05fb84-24d9-44db-bbe5-4a06c69adb4e,132860c2-bb85-466e-b80a-031debdbd78c,b75d759b-46b6-4a8f-93b1-f617ac93a886,dd41abc1-ade8-4755-ac56-29550facbfab,20b2dfd5-ce6e-47a0-a336-e7761ec24a56
tch_20200628-214431_3,7d4d021b-b95c-11ea-840b-0242ac110002,std_1593361763308_3,class_20200628-214431_3,iuWB-ovYn,b36e5244-0df7-414d-a451-788bf94acfac,0c7c7560-215c-461f-8218-0b088f771342,262c3e0d-cfb2-41d0-877b-20786f68327e,91a15803-8f30-4423-8341-9f1f7a36a24d,b1a4c292-f0b8-41fc-a38d-208b6bdfb90c
tch_20200628-214431_12,827a8a54-b95c-11ea-94cc-0242ac110002,std_1593361771701_12,class_20200628-214431_12,7C7b-gp9s,c0bfa7f3-706e-4ae4-a15f-02337f58988d,14c951d0-55aa-4912-b800-c0ef80d8d091,f5fc8eaf-21c2-48d3-93b4-3d3086550e4c,11264e94-51a0-4713-b939-9812e0889cc0,84fb5c72-dd6e-4840-bbdc-a95738a50e93
tch_20200628-214431_10,7efd9852-b95c-11ea-94cc-0242ac110002,std_1593361766142_10,class_20200628-214431_10,pLp4-Ps6q,c5e130b2-b616-4b3b-a90b-2a53e4b10bd3,5980dc6d-da86-48bc-a767-63010ab1345b,dab5ce2a-866e-4649-a778-c87da44b3bd1,23d5b593-f044-4a16-8d6e-869aeea312bc,6f7a3a70-e34b-495b-89e5-c52230f43e5b
tch_20200628-214431_6,82786762-b95c-11ea-94cc-0242ac110002,std_1593361771951_6,class_20200628-214431_6,EW6C-zfon,0e5aafbe-be07-42b1-9beb-de8854d3dd91,f2e0e346-faa1-4d7f-abf7-aeaf6ea8e7fc,3c7b3db8-e733-43f2-8e8e-59ad5212075b,ada06703-2150-4d9e-8d20-59be3bb40a6b,73cfb70c-9e21-438c-9a20-2410b1bdc777
tch_20200628-214431_8,8063df37-b95c-11ea-840b-0242ac110002,std_1593361768498_8,class_20200628-214431_8,7cbY-82Qm,9540b650-79c9-44fa-95e5-5ce884aeedaf,c8e649f3-17ee-4aea-91b4-d0b254a94500,32171858-6003-42d1-a21b-9ec59ca28ad2,9caab2a8-16d2-4450-b11e-c4fc62bb77d1,2067e5ae-63f3-4505-be42-f2b258620adb
tch_20200628-214431_4,86c57ae4-b95c-11ea-840b-0242ac110002,std_1593361779180_4,class_20200628-214431_4,nAg2-3RCv,b02172f3-ddc3-4762-bae9-66f6d866c89d,c50f67e1-573d-47ba-bf1e-47ce6e053438,5113b1da-a7fb-40ca-bb79-9d68abbcdb8c,622d1292-f359-4bcd-b5c4-ecab63ad3a80,8fcca78d-4286-4e9b-ab17-49d903cf639a
tch_20200628-214431_2,85d85aed-b95c-11ea-840b-0242ac110002,std_1593361777590_2,class_20200628-214431_2,FVWG-4Q76,4ef2f538-6cd0-49df-97d9-00890e459eab,818948ce-9d54-4fdd-b0e4-692b8f18dcfe,e4c7fad8-2d14-4375-9c2b-c5bb275f4376,24dc6f23-d1d1-49b0-bc35-aa4af3ea615c,94f5643c-7ac6-4546-9dfb-557b05f7e676
tch_20200628-214431_7,87326ce7-b95c-11ea-840b-0242ac110002,std_1593361779908_7,class_20200628-214431_7,4hpB-9Vgp,efb79c86-f84e-4660-bf2f-a93d1dbdaadd,3ead6bb0-1987-432e-869f-a3f27c54ff81,7dd8220b-c134-4586-ac31-8d845ddcd404,93f26894-4f6c-4ca8-a01d-dcf1dd59d86e,a3ccae10-2cea-4e2c-8855-9e9aa48f682e
tch_20200628-214431_5,86e389e0-b95c-11ea-94cc-0242ac110002,std_1593361779409_5,class_20200628-214431_5,d2f9-vAC3,81a1121d-6530-41e4-9cb5-a70065c100af,519d38a3-6bc2-4a92-a8cc-dcc542d0044d,672c023d-5d43-4844-be11-226a7b3ca802,9b7a7086-f5e9-4521-b8b8-45b70515b4ab,7dbab91d-137d-4554-aad9-73ec0e17293f
tch_20200628-214431_11,87fb895e-b95c-11ea-840b-0242ac110002,std_1593361781246_11,class_20200628-214431_11,Hjen-rL4W,92586dea-517e-42ba-b0c5-4faef3c4512c,ca452e67-f007-441f-9129-3417d018b567,ac863c48-c6c1-4224-a51c-4d080f082451,fb291231-66ff-4adc-89d7-df43fa602b83,39166ad2-8c16-4ccb-84c3-a84cc6ce2539
tch_20200628-214431_9,88cce393-b95c-11ea-94cc-0242ac110002,std_1593361782609_9,class_20200628-214431_9,GA9v-KAXq,98308f94-723f-4770-a75e-6f057404e306,191ce5d9-8385-4dc4-bfdb-84a54ed25a5a,af9beaf8-1d7f-423f-b8ba-8b0a657b1b5f,b36829a7-6a72-4b16-91d4-147b2a75d36e,2c013594-c5d7-4ea3-a5ab-eb1a285ffb65
tch_20200628-214431_1,89b3c11d-b95c-11ea-94cc-0242ac110002,std_1593361784126_1,class_20200628-214431_1,FcFd-jvRo,3f05fb84-24d9-44db-bbe5-4a06c69adb4e,132860c2-bb85-466e-b80a-031debdbd78c,b75d759b-46b6-4a8f-93b1-f617ac93a886,dd41abc1-ade8-4755-ac56-29550facbfab,20b2dfd5-ce6e-47a0-a336-e7761ec24a56
tch_20200628-214431_3,8d5ad01d-b95c-11ea-94cc-0242ac110002,std_1593361790239_3,class_20200628-214431_3,iuWB-ovYn,b36e5244-0df7-414d-a451-788bf94acfac,0c7c7560-215c-461f-8218-0b088f771342,262c3e0d-cfb2-41d0-877b-20786f68327e,91a15803-8f30-4423-8341-9f1f7a36a24d,b1a4c292-f0b8-41fc-a38d-208b6bdfb90c
tch_20200628-214431_10,90b3beef-b95c-11ea-94cc-0242ac110002,std_1593361795855_10,class_20200628-214431_10,pLp4-Ps6q,c5e130b2-b616-4b3b-a90b-2a53e4b10bd3,5980dc6d-da86-48bc-a767-63010ab1345b,dab5ce2a-866e-4649-a778-c87da44b3bd1,23d5b593-f044-4a16-8d6e-869aeea312bc,6f7a3a70-e34b-495b-89e5-c52230f43e5b
tch_20200628-214431_12,903910f6-b95c-11ea-94cc-0242ac110002,std_1593361795042_12,class_20200628-214431_12,7C7b-gp9s,c0bfa7f3-706e-4ae4-a15f-02337f58988d,14c951d0-55aa-4912-b800-c0ef80d8d091,f5fc8eaf-21c2-48d3-93b4-3d3086550e4c,11264e94-51a0-4713-b939-9812e0889cc0,84fb5c72-dd6e-4840-bbdc-a95738a50e93
tch_20200628-214431_6,91dc6094-b95c-11ea-840b-0242ac110002,std_1593361797796_6,class_20200628-214431_6,EW6C-zfon,0e5aafbe-be07-42b1-9beb-de8854d3dd91,f2e0e346-faa1-4d7f-abf7-aeaf6ea8e7fc,3c7b3db8-e733-43f2-8e8e-59ad5212075b,ada06703-2150-4d9e-8d20-59be3bb40a6b,73cfb70c-9e21-438c-9a20-2410b1bdc777
tch_20200628-214431_8,91e0585f-b95c-11ea-840b-0242ac110002,std_1593361797847_8,class_20200628-214431_8,7cbY-82Qm,9540b650-79c9-44fa-95e5-5ce884aeedaf,c8e649f3-17ee-4aea-91b4-d0b254a94500,32171858-6003-42d1-a21b-9ec59ca28ad2,9caab2a8-16d2-4450-b11e-c4fc62bb77d1,2067e5ae-63f3-4505-be42-f2b258620adb
tch_20200628-214431_4,9481ddd7-b95c-11ea-840b-0242ac110002,std_1593361802239_4,class_20200628-214431_4,nAg2-3RCv,b02172f3-ddc3-4762-bae9-66f6d866c89d,c50f67e1-573d-47ba-bf1e-47ce6e053438,5113b1da-a7fb-40ca-bb79-9d68abbcdb8c,622d1292-f359-4bcd-b5c4-ecab63ad3a80,8fcca78d-4286-4e9b-ab17-49d903cf639a
tch_20200628-214431_7,963f930b-b95c-11ea-94cc-0242ac110002,std_1593361805153_7,class_20200628-214431_7,4hpB-9Vgp,efb79c86-f84e-4660-bf2f-a93d1dbdaadd,3ead6bb0-1987-432e-869f-a3f27c54ff81,7dd8220b-c134-4586-ac31-8d845ddcd404,93f26894-4f6c-4ca8-a01d-dcf1dd59d86e,a3ccae10-2cea-4e2c-8855-9e9aa48f682e
tch_20200628-214431_13,957f9ea3-b95c-11ea-94cc-0242ac110002,std_1593361803616_13,class_20200628-214431_13,86XK-h62e,58bcbb88-359a-496e-a987-26e2b99dfaaf,8d580ee5-9e6b-4b2c-91ee-0df40dbf6483,19197dad-1f16-4751-a5fd-cb8173125f8c,0ffd0c64-14b1-40b0-a9f1-78fe1b498faa,bdf362a2-aa72-45ca-9b39-cfcc458b81f4
tch_20200628-214431_11,97c8cbc1-b95c-11ea-94cc-0242ac110002,std_1593361807770_11,class_20200628-214431_11,Hjen-rL4W,92586dea-517e-42ba-b0c5-4faef3c4512c,ca452e67-f007-441f-9129-3417d018b567,ac863c48-c6c1-4224-a51c-4d080f082451,fb291231-66ff-4adc-89d7-df43fa602b83,39166ad2-8c16-4ccb-84c3-a84cc6ce2539
tch_20200628-214431_5,9713105c-b95c-11ea-94cc-0242ac110002,std_1593361806549_5,class_20200628-214431_5,d2f9-vAC3,81a1121d-6530-41e4-9cb5-a70065c100af,519d38a3-6bc2-4a92-a8cc-dcc542d0044d,672c023d-5d43-4844-be11-226a7b3ca802,9b7a7086-f5e9-4521-b8b8-45b70515b4ab,7dbab91d-137d-4554-aad9-73ec0e17293f
tch_20200628-214431_2,94f056e4-b95c-11ea-840b-0242ac110002,std_1593361802964_2,class_20200628-214431_2,FVWG-4Q76,4ef2f538-6cd0-49df-97d9-00890e459eab,818948ce-9d54-4fdd-b0e4-692b8f18dcfe,e4c7fad8-2d14-4375-9c2b-c5bb275f4376,24dc6f23-d1d1-49b0-bc35-aa4af3ea615c,94f5643c-7ac6-4546-9dfb-557b05f7e676
tch_20200628-214431_9,98bf123a-b95c-11ea-840b-0242ac110002,std_1593361809284_9,class_20200628-214431_9,GA9v-KAXq,98308f94-723f-4770-a75e-6f057404e306,191ce5d9-8385-4dc4-bfdb-84a54ed25a5a,af9beaf8-1d7f-423f-b8ba-8b0a657b1b5f,b36829a7-6a72-4b16-91d4-147b2a75d36e,2c013594-c5d7-4ea3-a5ab-eb1a285ffb65
tch_20200628-214431_1,99f23b92-b95c-11ea-94cc-0242ac110002,std_1593361811397_1,class_20200628-214431_1,FcFd-jvRo,3f05fb84-24d9-44db-bbe5-4a06c69adb4e,132860c2-bb85-466e-b80a-031debdbd78c,b75d759b-46b6-4a8f-93b1-f617ac93a886,dd41abc1-ade8-4755-ac56-29550facbfab,20b2dfd5-ce6e-47a0-a336-e7761ec24a56
tch_20200628-214431_3,9bcbdd8f-b95c-11ea-94cc-0242ac110002,std_1593361814492_3,class_20200628-214431_3,iuWB-ovYn,b36e5244-0df7-414d-a451-788bf94acfac,0c7c7560-215c-461f-8218-0b088f771342,262c3e0d-cfb2-41d0-877b-20786f68327e,91a15803-8f30-4423-8341-9f1f7a36a24d,b1a4c292-f0b8-41fc-a38d-208b6bdfb90c
tch_20200628-214431_10,9f2568d1-b95c-11ea-840b-0242ac110002,std_1593361820105_10,class_20200628-214431_10,pLp4-Ps6q,c5e130b2-b616-4b3b-a90b-2a53e4b10bd3,5980dc6d-da86-48bc-a767-63010ab1345b,dab5ce2a-866e-4649-a778-c87da44b3bd1,23d5b593-f044-4a16-8d6e-869aeea312bc,6f7a3a70-e34b-495b-89e5-c52230f43e5b
tch_20200628-214431_14,a010649e-b95c-11ea-94cc-0242ac110002,std_1593361821333_14,class_20200628-214431_14,342h-vZB7,f54cc265-1df8-4d58-b39c-c0a333b7360a,5477db82-ae3e-4340-9c01-15ad4f8993c5,cdfa1184-9e5f-4c0b-a1e9-d06682f8ddbd,66e98601-54fa-4ef0-8228-2d7f71f06111,c47f8ae8-3c9b-49f4-b733-8817709631c8
tch_20200628-214431_12,9f8032e8-b95c-11ea-94cc-0242ac110002,std_1593361820676_12,class_20200628-214431_12,7C7b-gp9s,c0bfa7f3-706e-4ae4-a15f-02337f58988d,14c951d0-55aa-4912-b800-c0ef80d8d091,f5fc8eaf-21c2-48d3-93b4-3d3086550e4c,11264e94-51a0-4713-b939-9812e0889cc0,84fb5c72-dd6e-4840-bbdc-a95738a50e93
tch_20200628-214431_8,a220591a-b95c-11ea-840b-0242ac110002,std_1593361825110_8,class_20200628-214431_8,7cbY-82Qm,9540b650-79c9-44fa-95e5-5ce884aeedaf,c8e649f3-17ee-4aea-91b4-d0b254a94500,32171858-6003-42d1-a21b-9ec59ca28ad2,9caab2a8-16d2-4450-b11e-c4fc62bb77d1,2067e5ae-63f3-4505-be42-f2b258620adb
tch_20200628-214431_6,a17e9aed-b95c-11ea-94cc-0242ac110002,std_1593361824005_6,class_20200628-214431_6,EW6C-zfon,0e5aafbe-be07-42b1-9beb-de8854d3dd91,f2e0e346-faa1-4d7f-abf7-aeaf6ea8e7fc,3c7b3db8-e733-43f2-8e8e-59ad5212075b,ada06703-2150-4d9e-8d20-59be3bb40a6b,73cfb70c-9e21-438c-9a20-2410b1bdc777
tch_20200628-214431_4,a43815b3-b95c-11ea-840b-0242ac110002,std_1593361828604_4,class_20200628-214431_4,nAg2-3RCv,b02172f3-ddc3-4762-bae9-66f6d866c89d,c50f67e1-573d-47ba-bf1e-47ce6e053438,5113b1da-a7fb-40ca-bb79-9d68abbcdb8c,622d1292-f359-4bcd-b5c4-ecab63ad3a80,8fcca78d-4286-4e9b-ab17-49d903cf639a
tch_20200628-214431_5,a6c8ab92-b95c-11ea-94cc-0242ac110002,std_1593361832878_5,class_20200628-214431_5,d2f9-vAC3,81a1121d-6530-41e4-9cb5-a70065c100af,519d38a3-6bc2-4a92-a8cc-dcc542d0044d,672c023d-5d43-4844-be11-226a7b3ca802,9b7a7086-f5e9-4521-b8b8-45b70515b4ab,7dbab91d-137d-4554-aad9-73ec0e17293f
tch_20200628-214431_7,a64c7677-b95c-11ea-840b-0242ac110002,std_1593361832080_7,class_20200628-214431_7,4hpB-9Vgp,efb79c86-f84e-4660-bf2f-a93d1dbdaadd,3ead6bb0-1987-432e-869f-a3f27c54ff81,7dd8220b-c134-4586-ac31-8d845ddcd404,93f26894-4f6c-4ca8-a01d-dcf1dd59d86e,a3ccae10-2cea-4e2c-8855-9e9aa48f682e
tch_20200628-214431_13,a6b1a08b-b95c-11ea-94cc-0242ac110002,std_1593361832735_13,class_20200628-214431_13,86XK-h62e,58bcbb88-359a-496e-a987-26e2b99dfaaf,8d580ee5-9e6b-4b2c-91ee-0df40dbf6483,19197dad-1f16-4751-a5fd-cb8173125f8c,0ffd0c64-14b1-40b0-a9f1-78fe1b498faa,bdf362a2-aa72-45ca-9b39-cfcc458b81f4
tch_20200628-214431_11,a6b28b46-b95c-11ea-840b-0242ac110002,std_1593361832752_11,class_20200628-214431_11,Hjen-rL4W,92586dea-517e-42ba-b0c5-4faef3c4512c,ca452e67-f007-441f-9129-3417d018b567,ac863c48-c6c1-4224-a51c-4d080f082451,fb291231-66ff-4adc-89d7-df43fa602b83,39166ad2-8c16-4ccb-84c3-a84cc6ce2539
tch_20200628-214431_3,aabca151-b95c-11ea-94cc-0242ac110002,std_1593361839545_3,class_20200628-214431_3,iuWB-ovYn,b36e5244-0df7-414d-a451-788bf94acfac,0c7c7560-215c-461f-8218-0b088f771342,262c3e0d-cfb2-41d0-877b-20786f68327e,91a15803-8f30-4423-8341-9f1f7a36a24d,b1a4c292-f0b8-41fc-a38d-208b6bdfb90c
tch_20200628-214431_1,a9df6196-b95c-11ea-94cc-0242ac110002,std_1593361838108_1,class_20200628-214431_1,FcFd-jvRo,3f05fb84-24d9-44db-bbe5-4a06c69adb4e,132860c2-bb85-466e-b80a-031debdbd78c,b75d759b-46b6-4a8f-93b1-f617ac93a886,dd41abc1-ade8-4755-ac56-29550facbfab,20b2dfd5-ce6e-47a0-a336-e7761ec24a56
tch_20200628-214431_2,a6de5600-b95c-11ea-840b-0242ac110002,std_1593361833063_2,class_20200628-214431_2,FVWG-4Q76,4ef2f538-6cd0-49df-97d9-00890e459eab,818948ce-9d54-4fdd-b0e4-692b8f18dcfe,e4c7fad8-2d14-4375-9c2b-c5bb275f4376,24dc6f23-d1d1-49b0-bc35-aa4af3ea615c,94f5643c-7ac6-4546-9dfb-557b05f7e676
tch_20200628-214431_9,a8ab7568-b95c-11ea-94cc-0242ac110002,std_1593361836082_9,class_20200628-214431_9,GA9v-KAXq,98308f94-723f-4770-a75e-6f057404e306,191ce5d9-8385-4dc4-bfdb-84a54ed25a5a,af9beaf8-1d7f-423f-b8ba-8b0a657b1b5f,b36829a7-6a72-4b16-91d4-147b2a75d36e,2c013594-c5d7-4ea3-a5ab-eb1a285ffb65
tch_20200628-214431_10,ae3c79b8-b95c-11ea-94cc-0242ac110002,std_1593361845393_10,class_20200628-214431_10,pLp4-Ps6q,c5e130b2-b616-4b3b-a90b-2a53e4b10bd3,5980dc6d-da86-48bc-a767-63010ab1345b,dab5ce2a-866e-4649-a778-c87da44b3bd1,23d5b593-f044-4a16-8d6e-869aeea312bc,6f7a3a70-e34b-495b-89e5-c52230f43e5b
tch_20200628-214431_15,ae6389fc-b95c-11ea-840b-0242ac110002,std_1593361845404_15,class_20200628-214431_15,8FC8-E2A2,7fe98eab-fc0d-4585-ac33-da7f648bd511,51929c98-e4c5-4fdc-9018-08f2e43fef8a,7e443379-33e2-48e9-915c-d38f42c336b1,364fd96e-5522-4af9-af78-eb48ab6346c6,76e6d8ea-587f-4c10-9af4-9be90c8980a5
tch_20200628-214431_12,b00e7a99-b95c-11ea-840b-0242ac110002,std_1593361848464_12,class_20200628-214431_12,7C7b-gp9s,c0bfa7f3-706e-4ae4-a15f-02337f58988d,14c951d0-55aa-4912-b800-c0ef80d8d091,f5fc8eaf-21c2-48d3-93b4-3d3086550e4c,11264e94-51a0-4713-b939-9812e0889cc0,84fb5c72-dd6e-4840-bbdc-a95738a50e93
tch_20200628-214431_14,af400722-b95c-11ea-840b-0242ac110002,std_1593361847049_14,class_20200628-214431_14,342h-vZB7,f54cc265-1df8-4d58-b39c-c0a333b7360a,5477db82-ae3e-4340-9c01-15ad4f8993c5,cdfa1184-9e5f-4c0b-a1e9-d06682f8ddbd,66e98601-54fa-4ef0-8228-2d7f71f06111,c47f8ae8-3c9b-49f4-b733-8817709631c8
tch_20200628-214431_4,b2937816-b95c-11ea-840b-0242ac110002,std_1593361852707_4,class_20200628-214431_4,nAg2-3RCv,b02172f3-ddc3-4762-bae9-66f6d866c89d,c50f67e1-573d-47ba-bf1e-47ce6e053438,5113b1da-a7fb-40ca-bb79-9d68abbcdb8c,622d1292-f359-4bcd-b5c4-ecab63ad3a80,8fcca78d-4286-4e9b-ab17-49d903cf639a
tch_20200628-214431_6,b1af32bb-b95c-11ea-840b-0242ac110002,std_1593361851213_6,class_20200628-214431_6,EW6C-zfon,0e5aafbe-be07-42b1-9beb-de8854d3dd91,f2e0e346-faa1-4d7f-abf7-aeaf6ea8e7fc,3c7b3db8-e733-43f2-8e8e-59ad5212075b,ada06703-2150-4d9e-8d20-59be3bb40a6b,73cfb70c-9e21-438c-9a20-2410b1bdc777
tch_20200628-214431_8,b0ba7233-b95c-11ea-94cc-0242ac110002,std_1593361849596_8,class_20200628-214431_8,7cbY-82Qm,9540b650-79c9-44fa-95e5-5ce884aeedaf,c8e649f3-17ee-4aea-91b4-d0b254a94500,32171858-6003-42d1-a21b-9ec59ca28ad2,9caab2a8-16d2-4450-b11e-c4fc62bb77d1,2067e5ae-63f3-4505-be42-f2b258620adb
tch_20200628-214431_7,b6a7525a-b95c-11ea-840b-0242ac110002,std_1593361859538_7,class_20200628-214431_7,4hpB-9Vgp,efb79c86-f84e-4660-bf2f-a93d1dbdaadd,3ead6bb0-1987-432e-869f-a3f27c54ff81,7dd8220b-c134-4586-ac31-8d845ddcd404,93f26894-4f6c-4ca8-a01d-dcf1dd59d86e,a3ccae10-2cea-4e2c-8855-9e9aa48f682e
tch_20200628-214431_5,b5965760-b95c-11ea-840b-0242ac110002,std_1593361857735_5,class_20200628-214431_5,d2f9-vAC3,81a1121d-6530-41e4-9cb5-a70065c100af,519d38a3-6bc2-4a92-a8cc-dcc542d0044d,672c023d-5d43-4844-be11-226a7b3ca802,9b7a7086-f5e9-4521-b8b8-45b70515b4ab,7dbab91d-137d-4554-aad9-73ec0e17293f
tch_20200628-214431_1,b8d073f4-b95c-11ea-840b-0242ac110002,std_1593361863175_1,class_20200628-214431_1,FcFd-jvRo,3f05fb84-24d9-44db-bbe5-4a06c69adb4e,132860c2-bb85-466e-b80a-031debdbd78c,b75d759b-46b6-4a8f-93b1-f617ac93a886,dd41abc1-ade8-4755-ac56-29550facbfab,20b2dfd5-ce6e-47a0-a336-e7761ec24a56
tch_20200628-214431_3,b885d6ad-b95c-11ea-840b-0242ac110002,std_1593361862680_3,class_20200628-214431_3,iuWB-ovYn,b36e5244-0df7-414d-a451-788bf94acfac,0c7c7560-215c-461f-8218-0b088f771342,262c3e0d-cfb2-41d0-877b-20786f68327e,91a15803-8f30-4423-8341-9f1f7a36a24d,b1a4c292-f0b8-41fc-a38d-208b6bdfb90c
tch_20200628-214431_9,bb0fdd0a-b95c-11ea-94cc-0242ac110002,std_1593361866937_9,class_20200628-214431_9,GA9v-KAXq,98308f94-723f-4770-a75e-6f057404e306,191ce5d9-8385-4dc4-bfdb-84a54ed25a5a,af9beaf8-1d7f-423f-b8ba-8b0a657b1b5f,b36829a7-6a72-4b16-91d4-147b2a75d36e,2c013594-c5d7-4ea3-a5ab-eb1a285ffb65
tch_20200628-214431_13,b7b42ea5-b95c-11ea-94cc-0242ac110002,std_1593361861302_13,class_20200628-214431_13,86XK-h62e,58bcbb88-359a-496e-a987-26e2b99dfaaf,8d580ee5-9e6b-4b2c-91ee-0df40dbf6483,19197dad-1f16-4751-a5fd-cb8173125f8c,0ffd0c64-14b1-40b0-a9f1-78fe1b498faa,bdf362a2-aa72-45ca-9b39-cfcc458b81f4
tch_20200628-214431_11,b810cd55-b95c-11ea-94cc-0242ac110002,std_1593361861887_11,class_20200628-214431_11,Hjen-rL4W,92586dea-517e-42ba-b0c5-4faef3c4512c,ca452e67-f007-441f-9129-3417d018b567,ac863c48-c6c1-4224-a51c-4d080f082451,fb291231-66ff-4adc-89d7-df43fa602b83,39166ad2-8c16-4ccb-84c3-a84cc6ce2539
tch_20200628-214431_2,b90c440b-b95c-11ea-840b-0242ac110002,std_1593361863560_2,class_20200628-214431_2,FVWG-4Q76,4ef2f538-6cd0-49df-97d9-00890e459eab,818948ce-9d54-4fdd-b0e4-692b8f18dcfe,e4c7fad8-2d14-4375-9c2b-c5bb275f4376,24dc6f23-d1d1-49b0-bc35-aa4af3ea615c,94f5643c-7ac6-4546-9dfb-557b05f7e676
tch_20200628-214431_15,bde013c9-b95c-11ea-840b-0242ac110002,std_1593361871619_15,class_20200628-214431_15,8FC8-E2A2,7fe98eab-fc0d-4585-ac33-da7f648bd511,51929c98-e4c5-4fdc-9018-08f2e43fef8a,7e443379-33e2-48e9-915c-d38f42c336b1,364fd96e-5522-4af9-af78-eb48ab6346c6,76e6d8ea-587f-4c10-9af4-9be90c8980a5
tch_20200628-214431_10,bd38b07b-b95c-11ea-840b-0242ac110002,std_1593361870570_10,class_20200628-214431_10,pLp4-Ps6q,c5e130b2-b616-4b3b-a90b-2a53e4b10bd3,5980dc6d-da86-48bc-a767-63010ab1345b,dab5ce2a-866e-4649-a778-c87da44b3bd1,23d5b593-f044-4a16-8d6e-869aeea312bc,6f7a3a70-e34b-495b-89e5-c52230f43e5b
tch_20200628-214431_6,c18b8fb4-b95c-11ea-94cc-0242ac110002,std_1593361877816_6,class_20200628-214431_6,EW6C-zfon,0e5aafbe-be07-42b1-9beb-de8854d3dd91,f2e0e346-faa1-4d7f-abf7-aeaf6ea8e7fc,3c7b3db8-e733-43f2-8e8e-59ad5212075b,ada06703-2150-4d9e-8d20-59be3bb40a6b,73cfb70c-9e21-438c-9a20-2410b1bdc777
tch_20200628-214431_4,c14b78ea-b95c-11ea-94cc-0242ac110002,std_1593361877401_4,class_20200628-214431_4,nAg2-3RCv,b02172f3-ddc3-4762-bae9-66f6d866c89d,c50f67e1-573d-47ba-bf1e-47ce6e053438,5113b1da-a7fb-40ca-bb79-9d68abbcdb8c,622d1292-f359-4bcd-b5c4-ecab63ad3a80,8fcca78d-4286-4e9b-ab17-49d903cf639a
tch_20200628-214431_14,c101c631-b95c-11ea-94cc-0242ac110002,std_1593361876908_14,class_20200628-214431_14,342h-vZB7,f54cc265-1df8-4d58-b39c-c0a333b7360a,5477db82-ae3e-4340-9c01-15ad4f8993c5,cdfa1184-9e5f-4c0b-a1e9-d06682f8ddbd,66e98601-54fa-4ef0-8228-2d7f71f06111,c47f8ae8-3c9b-49f4-b733-8817709631c8
tch_20200628-214431_12,c0a41609-b95c-11ea-94cc-0242ac110002,std_1593361876284_12,class_20200628-214431_12,7C7b-gp9s,c0bfa7f3-706e-4ae4-a15f-02337f58988d,14c951d0-55aa-4912-b800-c0ef80d8d091,f5fc8eaf-21c2-48d3-93b4-3d3086550e4c,11264e94-51a0-4713-b939-9812e0889cc0,84fb5c72-dd6e-4840-bbdc-a95738a50e93
tch_20200628-214431_8,c28928d8-b95c-11ea-840b-0242ac110002,std_1593361879467_8,class_20200628-214431_8,7cbY-82Qm,9540b650-79c9-44fa-95e5-5ce884aeedaf,c8e649f3-17ee-4aea-91b4-d0b254a94500,32171858-6003-42d1-a21b-9ec59ca28ad2,9caab2a8-16d2-4450-b11e-c4fc62bb77d1,2067e5ae-63f3-4505-be42-f2b258620adb
tch_20200628-214431_7,c3f2a3ef-b95c-11ea-94cc-0242ac110002,std_1593361881839_7,class_20200628-214431_7,4hpB-9Vgp,efb79c86-f84e-4660-bf2f-a93d1dbdaadd,3ead6bb0-1987-432e-869f-a3f27c54ff81,7dd8220b-c134-4586-ac31-8d845ddcd404,93f26894-4f6c-4ca8-a01d-dcf1dd59d86e,a3ccae10-2cea-4e2c-8855-9e9aa48f682e
