tchextid,studentuuid,stuextid,classtitle,classcode,assignedgrp1,ag2,ag3,ag4,ag5
tch_20200625-194027_4,f35cb6c2-b6ef-11ea-94cc-0242ac110002,std_1593095228978_4,class_20200625-194027_4,Cuvb-47qn,6fda09ba-84d0-40a4-aa66-7f14691cb0ac,5be09772-2304-4904-a5ee-a3b73d76f155,fbfe86bb-d04d-4f94-aedc-972ac65e791c,8ea8e8d3-38e1-4c26-8b30-f47985b8d7db,f5b1c57e-09ac-4e30-ab23-9b78fbfd7215
tch_20200625-194027_6,f3e918d9-b6ef-11ea-840b-0242ac110002,std_1593095229902_6,class_20200625-194027_6,u9Ta-LZz7,b7352025-8e18-4a50-838d-d3cbfe83c62a,59ff06d2-4511-406e-860b-28695c425f44,acbbef4b-4f83-497f-8fe7-92657d289716,88aea2ce-47fe-4b83-90ea-76dbf0f325ae,d7de19b5-b88a-4c85-a525-e7749987adbf
tch_20200625-194027_5,f3335ce4-b6ef-11ea-840b-0242ac110002,std_1593095228711_5,class_20200625-194027_5,zE8U-mcnF,9e8247a1-6a57-469c-acc3-a91649c4c481,ffb3a7ab-6486-439f-a00c-72cf2984c4ef,31bdc6f4-2d95-4bad-975d-3e323b3a4a38,0b042a35-92e6-4e29-b926-a5758f44cb49,1b225548-27df-4117-89e7-42e1f28be2d9
tch_20200625-194027_3,f41c368c-b6ef-11ea-840b-0242ac110002,std_1593095230258_3,class_20200625-194027_3,8X7z-2hZY,5bde54a5-656f-413c-9ff7-1b196dfce561,9b662a96-c513-4bab-b27d-6391ba3faacb,f07e24e9-a5f0-4c34-bf50-cb251e014ade,70090143-d7e5-4a3f-a43a-ebaafee94192,125161a6-8be7-4add-9942-eb8142fb1c98
tch_20200625-194027_2,f4048ffe-b6ef-11ea-94cc-0242ac110002,std_1593095230096_2,class_20200625-194027_2,aoaf-9NAq,e3d679c8-e7ac-44f5-b408-27678a1611ef,ec364678-6f97-4ef0-b0d8-a3d4a9701939,007ad82b-408d-4600-84a9-5552be065861,416f0cb9-0ddc-4d8c-876a-83094e604e0c,2a0f55ac-1425-42a1-9582-608fa4ee853a
tch_20200625-194027_1,f429563f-b6ef-11ea-840b-0242ac110002,std_1593095230320_1,class_20200625-194027_1,AeM6-zV3G,9acc5c54-1cb5-440f-8dfb-26567b9aa5ac,51b77ce9-6131-469f-8ecf-8ed35046dca6,c76f2d7c-d285-49f5-a53e-94a5a867b2db,5bd25de6-46bd-4c0b-baf7-51e226882503,a4992d4f-c695-49a0-b96a-0380bb7e575e
tch_20200625-194027_8,f69b4001-b6ef-11ea-840b-0242ac110002,std_1593095234378_8,class_20200625-194027_8,uDmC-JCVq,3ac25368-5dee-45aa-8035-b715f68bfc90,345d0581-51ff-4522-823d-dfe25a84c46c,3083c0d8-d478-4921-9aee-42169fdc2f0a,d5b7c6c8-9b0b-4d2c-a22d-1dde700ad56d,74c975b8-46c8-41b5-90aa-e02e65065543
tch_20200625-194027_7,fa424f48-b6ef-11ea-840b-0242ac110002,std_1593095240545_7,class_20200625-194027_7,VX9i-v6Zu,73e18771-2722-432a-a9c0-b16a8a2dfbfd,ca160b3e-bf8c-4b37-8d7a-9b733ff3eeea,c6552adf-9830-46a7-9350-4666ea480421,e702fffb-b3f5-4a42-948b-a08f73a6dd83,877557ec-19cd-450a-a163-8b98b329e104
tch_20200625-194027_4,00718fb0-b6f0-11ea-840b-0242ac110002,std_1593095250910_4,class_20200625-194027_4,Cuvb-47qn,6fda09ba-84d0-40a4-aa66-7f14691cb0ac,5be09772-2304-4904-a5ee-a3b73d76f155,fbfe86bb-d04d-4f94-aedc-972ac65e791c,8ea8e8d3-38e1-4c26-8b30-f47985b8d7db,f5b1c57e-09ac-4e30-ab23-9b78fbfd7215
tch_20200625-194027_5,02f4df64-b6f0-11ea-840b-0242ac110002,std_1593095255155_5,class_20200625-194027_5,zE8U-mcnF,9e8247a1-6a57-469c-acc3-a91649c4c481,ffb3a7ab-6486-439f-a00c-72cf2984c4ef,31bdc6f4-2d95-4bad-975d-3e323b3a4a38,0b042a35-92e6-4e29-b926-a5758f44cb49,1b225548-27df-4117-89e7-42e1f28be2d9
tch_20200625-194027_6,029c1120-b6f0-11ea-94cc-0242ac110002,std_1593095254508_6,class_20200625-194027_6,u9Ta-LZz7,b7352025-8e18-4a50-838d-d3cbfe83c62a,59ff06d2-4511-406e-860b-28695c425f44,acbbef4b-4f83-497f-8fe7-92657d289716,88aea2ce-47fe-4b83-90ea-76dbf0f325ae,d7de19b5-b88a-4c85-a525-e7749987adbf
tch_20200625-194027_1,05110857-b6f0-11ea-94cc-0242ac110002,std_1593095258692_1,class_20200625-194027_1,AeM6-zV3G,9acc5c54-1cb5-440f-8dfb-26567b9aa5ac,51b77ce9-6131-469f-8ecf-8ed35046dca6,c76f2d7c-d285-49f5-a53e-94a5a867b2db,5bd25de6-46bd-4c0b-baf7-51e226882503,a4992d4f-c695-49a0-b96a-0380bb7e575e
tch_20200625-194027_9,0437c01c-b6f0-11ea-94cc-0242ac110002,std_1593095256963_9,class_20200625-194027_9,X7Ea-46xD,924426e9-d52a-4b75-9353-3b0cec1c4a14,349e163d-ad6a-43c4-bb90-4329fb939c0a,8177b95c-25e2-4a23-8dca-3d1691ad5e20,8def75aa-f8de-4efb-8a38-063d2107a5e0,d929d26e-428f-4668-bd66-7b3f5db0f65e
tch_20200625-194027_3,04a2680a-b6f0-11ea-94cc-0242ac110002,std_1593095257970_3,class_20200625-194027_3,8X7z-2hZY,5bde54a5-656f-413c-9ff7-1b196dfce561,9b662a96-c513-4bab-b27d-6391ba3faacb,f07e24e9-a5f0-4c34-bf50-cb251e014ade,70090143-d7e5-4a3f-a43a-ebaafee94192,125161a6-8be7-4add-9942-eb8142fb1c98
tch_20200625-194027_8,06543732-b6f0-11ea-94cc-0242ac110002,std_1593095260810_8,class_20200625-194027_8,uDmC-JCVq,3ac25368-5dee-45aa-8035-b715f68bfc90,345d0581-51ff-4522-823d-dfe25a84c46c,3083c0d8-d478-4921-9aee-42169fdc2f0a,d5b7c6c8-9b0b-4d2c-a22d-1dde700ad56d,74c975b8-46c8-41b5-90aa-e02e65065543
tch_20200625-194027_2,04f7dbb2-b6f0-11ea-94cc-0242ac110002,std_1593095258500_2,class_20200625-194027_2,aoaf-9NAq,e3d679c8-e7ac-44f5-b408-27678a1611ef,ec364678-6f97-4ef0-b0d8-a3d4a9701939,007ad82b-408d-4600-84a9-5552be065861,416f0cb9-0ddc-4d8c-876a-83094e604e0c,2a0f55ac-1425-42a1-9582-608fa4ee853a
tch_20200625-194027_7,0a00281f-b6f0-11ea-840b-0242ac110002,std_1593095266972_7,class_20200625-194027_7,VX9i-v6Zu,73e18771-2722-432a-a9c0-b16a8a2dfbfd,ca160b3e-bf8c-4b37-8d7a-9b733ff3eeea,c6552adf-9830-46a7-9350-4666ea480421,e702fffb-b3f5-4a42-948b-a08f73a6dd83,877557ec-19cd-450a-a163-8b98b329e104
tch_20200625-194027_4,0ec61476-b6f0-11ea-840b-0242ac110002,std_1593095274938_4,class_20200625-194027_4,Cuvb-47qn,6fda09ba-84d0-40a4-aa66-7f14691cb0ac,5be09772-2304-4904-a5ee-a3b73d76f155,fbfe86bb-d04d-4f94-aedc-972ac65e791c,8ea8e8d3-38e1-4c26-8b30-f47985b8d7db,f5b1c57e-09ac-4e30-ab23-9b78fbfd7215
tch_20200625-194027_5,1069d922-b6f0-11ea-94cc-0242ac110002,std_1593095277738_5,class_20200625-194027_5,zE8U-mcnF,9e8247a1-6a57-469c-acc3-a91649c4c481,ffb3a7ab-6486-439f-a00c-72cf2984c4ef,31bdc6f4-2d95-4bad-975d-3e323b3a4a38,0b042a35-92e6-4e29-b926-a5758f44cb49,1b225548-27df-4117-89e7-42e1f28be2d9
tch_20200625-194027_6,10f020f8-b6f0-11ea-94cc-0242ac110002,std_1593095278602_6,class_20200625-194027_6,u9Ta-LZz7,b7352025-8e18-4a50-838d-d3cbfe83c62a,59ff06d2-4511-406e-860b-28695c425f44,acbbef4b-4f83-497f-8fe7-92657d289716,88aea2ce-47fe-4b83-90ea-76dbf0f325ae,d7de19b5-b88a-4c85-a525-e7749987adbf
tch_20200625-194027_3,14942252-b6f0-11ea-840b-0242ac110002,std_1593095284732_3,class_20200625-194027_3,8X7z-2hZY,5bde54a5-656f-413c-9ff7-1b196dfce561,9b662a96-c513-4bab-b27d-6391ba3faacb,f07e24e9-a5f0-4c34-bf50-cb251e014ade,70090143-d7e5-4a3f-a43a-ebaafee94192,125161a6-8be7-4add-9942-eb8142fb1c98
tch_20200625-194027_1,136c6aa7-b6f0-11ea-840b-0242ac110002,std_1593095282747_1,class_20200625-194027_1,AeM6-zV3G,9acc5c54-1cb5-440f-8dfb-26567b9aa5ac,51b77ce9-6131-469f-8ecf-8ed35046dca6,c76f2d7c-d285-49f5-a53e-94a5a867b2db,5bd25de6-46bd-4c0b-baf7-51e226882503,a4992d4f-c695-49a0-b96a-0380bb7e575e
tch_20200625-194027_9,13da2148-b6f0-11ea-840b-0242ac110002,std_1593095283448_9,class_20200625-194027_9,X7Ea-46xD,924426e9-d52a-4b75-9353-3b0cec1c4a14,349e163d-ad6a-43c4-bb90-4329fb939c0a,8177b95c-25e2-4a23-8dca-3d1691ad5e20,8def75aa-f8de-4efb-8a38-063d2107a5e0,d929d26e-428f-4668-bd66-7b3f5db0f65e
tch_20200625-194027_8,14ae397e-b6f0-11ea-840b-0242ac110002,std_1593095284906_8,class_20200625-194027_8,uDmC-JCVq,3ac25368-5dee-45aa-8035-b715f68bfc90,345d0581-51ff-4522-823d-dfe25a84c46c,3083c0d8-d478-4921-9aee-42169fdc2f0a,d5b7c6c8-9b0b-4d2c-a22d-1dde700ad56d,74c975b8-46c8-41b5-90aa-e02e65065543
tch_20200625-194027_2,153df6d0-b6f0-11ea-94cc-0242ac110002,std_1593095285825_2,class_20200625-194027_2,aoaf-9NAq,e3d679c8-e7ac-44f5-b408-27678a1611ef,ec364678-6f97-4ef0-b0d8-a3d4a9701939,007ad82b-408d-4600-84a9-5552be065861,416f0cb9-0ddc-4d8c-876a-83094e604e0c,2a0f55ac-1425-42a1-9582-608fa4ee853a
tch_20200625-194027_7,1769623c-b6f0-11ea-840b-0242ac110002,std_1593095289477_7,class_20200625-194027_7,VX9i-v6Zu,73e18771-2722-432a-a9c0-b16a8a2dfbfd,ca160b3e-bf8c-4b37-8d7a-9b733ff3eeea,c6552adf-9830-46a7-9350-4666ea480421,e702fffb-b3f5-4a42-948b-a08f73a6dd83,877557ec-19cd-450a-a163-8b98b329e104
tch_20200625-194027_4,1eb18d10-b6f0-11ea-94cc-0242ac110002,std_1593095301660_4,class_20200625-194027_4,Cuvb-47qn,6fda09ba-84d0-40a4-aa66-7f14691cb0ac,5be09772-2304-4904-a5ee-a3b73d76f155,fbfe86bb-d04d-4f94-aedc-972ac65e791c,8ea8e8d3-38e1-4c26-8b30-f47985b8d7db,f5b1c57e-09ac-4e30-ab23-9b78fbfd7215
tch_20200625-194027_10,20c5c74e-b6f0-11ea-94cc-0242ac110002,std_1593095304882_10,class_20200625-194027_10,qQ3z-nV4X,5119e9c6-a52b-4e63-948d-2be5775f2673,a36da3d2-5542-4980-b222-f5054cfb7760,be259238-b3d7-4344-89fb-f6f4bbc275fe,53a29daf-efdb-4d05-a484-f840185d612b,cbfaaed0-2725-4706-89a0-45d52c574eba
tch_20200625-194027_5,1f3032bc-b6f0-11ea-840b-0242ac110002,std_1593095302531_5,class_20200625-194027_5,zE8U-mcnF,9e8247a1-6a57-469c-acc3-a91649c4c481,ffb3a7ab-6486-439f-a00c-72cf2984c4ef,31bdc6f4-2d95-4bad-975d-3e323b3a4a38,0b042a35-92e6-4e29-b926-a5758f44cb49,1b225548-27df-4117-89e7-42e1f28be2d9
tch_20200625-194027_6,20ecb034-b6f0-11ea-840b-0242ac110002,std_1593095305425_6,class_20200625-194027_6,u9Ta-LZz7,b7352025-8e18-4a50-838d-d3cbfe83c62a,59ff06d2-4511-406e-860b-28695c425f44,acbbef4b-4f83-497f-8fe7-92657d289716,88aea2ce-47fe-4b83-90ea-76dbf0f325ae,d7de19b5-b88a-4c85-a525-e7749987adbf
tch_20200625-194027_3,21b94e64-b6f0-11ea-94cc-0242ac110002,std_1593095306756_3,class_20200625-194027_3,8X7z-2hZY,5bde54a5-656f-413c-9ff7-1b196dfce561,9b662a96-c513-4bab-b27d-6391ba3faacb,f07e24e9-a5f0-4c34-bf50-cb251e014ade,70090143-d7e5-4a3f-a43a-ebaafee94192,125161a6-8be7-4add-9942-eb8142fb1c98
tch_20200625-194027_1,2341008e-b6f0-11ea-840b-0242ac110002,std_1593095309352_1,class_20200625-194027_1,AeM6-zV3G,9acc5c54-1cb5-440f-8dfb-26567b9aa5ac,51b77ce9-6131-469f-8ecf-8ed35046dca6,c76f2d7c-d285-49f5-a53e-94a5a867b2db,5bd25de6-46bd-4c0b-baf7-51e226882503,a4992d4f-c695-49a0-b96a-0380bb7e575e
tch_20200625-194027_9,2354af63-b6f0-11ea-94cc-0242ac110002,std_1593095309426_9,class_20200625-194027_9,X7Ea-46xD,924426e9-d52a-4b75-9353-3b0cec1c4a14,349e163d-ad6a-43c4-bb90-4329fb939c0a,8177b95c-25e2-4a23-8dca-3d1691ad5e20,8def75aa-f8de-4efb-8a38-063d2107a5e0,d929d26e-428f-4668-bd66-7b3f5db0f65e
tch_20200625-194027_8,24910020-b6f0-11ea-840b-0242ac110002,std_1593095311520_8,class_20200625-194027_8,uDmC-JCVq,3ac25368-5dee-45aa-8035-b715f68bfc90,345d0581-51ff-4522-823d-dfe25a84c46c,3083c0d8-d478-4921-9aee-42169fdc2f0a,d5b7c6c8-9b0b-4d2c-a22d-1dde700ad56d,74c975b8-46c8-41b5-90aa-e02e65065543
tch_20200625-194027_2,25cfe7f6-b6f0-11ea-840b-0242ac110002,std_1593095313617_2,class_20200625-194027_2,aoaf-9NAq,e3d679c8-e7ac-44f5-b408-27678a1611ef,ec364678-6f97-4ef0-b0d8-a3d4a9701939,007ad82b-408d-4600-84a9-5552be065861,416f0cb9-0ddc-4d8c-876a-83094e604e0c,2a0f55ac-1425-42a1-9582-608fa4ee853a
tch_20200625-194027_7,29667d0f-b6f0-11ea-94cc-0242ac110002,std_1593095319637_7,class_20200625-194027_7,VX9i-v6Zu,73e18771-2722-432a-a9c0-b16a8a2dfbfd,ca160b3e-bf8c-4b37-8d7a-9b733ff3eeea,c6552adf-9830-46a7-9350-4666ea480421,e702fffb-b3f5-4a42-948b-a08f73a6dd83,877557ec-19cd-450a-a163-8b98b329e104
tch_20200625-194027_4,2caa5d5d-b6f0-11ea-840b-0242ac110002,std_1593095325105_4,class_20200625-194027_4,Cuvb-47qn,6fda09ba-84d0-40a4-aa66-7f14691cb0ac,5be09772-2304-4904-a5ee-a3b73d76f155,fbfe86bb-d04d-4f94-aedc-972ac65e791c,8ea8e8d3-38e1-4c26-8b30-f47985b8d7db,f5b1c57e-09ac-4e30-ab23-9b78fbfd7215
tch_20200625-194027_5,2fb5c871-b6f0-11ea-840b-0242ac110002,std_1593095330246_5,class_20200625-194027_5,zE8U-mcnF,9e8247a1-6a57-469c-acc3-a91649c4c481,ffb3a7ab-6486-439f-a00c-72cf2984c4ef,31bdc6f4-2d95-4bad-975d-3e323b3a4a38,0b042a35-92e6-4e29-b926-a5758f44cb49,1b225548-27df-4117-89e7-42e1f28be2d9
tch_20200625-194027_9,34161528-b6f0-11ea-840b-0242ac110002,std_1593095337595_9,class_20200625-194027_9,X7Ea-46xD,924426e9-d52a-4b75-9353-3b0cec1c4a14,349e163d-ad6a-43c4-bb90-4329fb939c0a,8177b95c-25e2-4a23-8dca-3d1691ad5e20,8def75aa-f8de-4efb-8a38-063d2107a5e0,d929d26e-428f-4668-bd66-7b3f5db0f65e
tch_20200625-194027_10,2fa32a7c-b6f0-11ea-94cc-0242ac110002,std_1593095330112_10,class_20200625-194027_10,qQ3z-nV4X,5119e9c6-a52b-4e63-948d-2be5775f2673,a36da3d2-5542-4980-b222-f5054cfb7760,be259238-b3d7-4344-89fb-f6f4bbc275fe,53a29daf-efdb-4d05-a484-f840185d612b,cbfaaed0-2725-4706-89a0-45d52c574eba
tch_20200625-194027_6,30ed84e8-b6f0-11ea-840b-0242ac110002,std_1593095332307_6,class_20200625-194027_6,u9Ta-LZz7,b7352025-8e18-4a50-838d-d3cbfe83c62a,59ff06d2-4511-406e-860b-28695c425f44,acbbef4b-4f83-497f-8fe7-92657d289716,88aea2ce-47fe-4b83-90ea-76dbf0f325ae,d7de19b5-b88a-4c85-a525-e7749987adbf
tch_20200625-194027_8,346f311c-b6f0-11ea-840b-0242ac110002,std_1593095338135_8,class_20200625-194027_8,uDmC-JCVq,3ac25368-5dee-45aa-8035-b715f68bfc90,345d0581-51ff-4522-823d-dfe25a84c46c,3083c0d8-d478-4921-9aee-42169fdc2f0a,d5b7c6c8-9b0b-4d2c-a22d-1dde700ad56d,74c975b8-46c8-41b5-90aa-e02e65065543
tch_20200625-194027_3,32a7b876-b6f0-11ea-94cc-0242ac110002,std_1593095335189_3,class_20200625-194027_3,8X7z-2hZY,5bde54a5-656f-413c-9ff7-1b196dfce561,9b662a96-c513-4bab-b27d-6391ba3faacb,f07e24e9-a5f0-4c34-bf50-cb251e014ade,70090143-d7e5-4a3f-a43a-ebaafee94192,125161a6-8be7-4add-9942-eb8142fb1c98
tch_20200625-194027_2,34ba91f7-b6f0-11ea-840b-0242ac110002,std_1593095338669_2,class_20200625-194027_2,aoaf-9NAq,e3d679c8-e7ac-44f5-b408-27678a1611ef,ec364678-6f97-4ef0-b0d8-a3d4a9701939,007ad82b-408d-4600-84a9-5552be065861,416f0cb9-0ddc-4d8c-876a-83094e604e0c,2a0f55ac-1425-42a1-9582-608fa4ee853a
tch_20200625-194027_7,37f15358-b6f0-11ea-94cc-0242ac110002,std_1593095344052_7,class_20200625-194027_7,VX9i-v6Zu,73e18771-2722-432a-a9c0-b16a8a2dfbfd,ca160b3e-bf8c-4b37-8d7a-9b733ff3eeea,c6552adf-9830-46a7-9350-4666ea480421,e702fffb-b3f5-4a42-948b-a08f73a6dd83,877557ec-19cd-450a-a163-8b98b329e104
tch_20200625-194027_5,404dace6-b6f0-11ea-840b-0242ac110002,std_1593095358099_5,class_20200625-194027_5,zE8U-mcnF,9e8247a1-6a57-469c-acc3-a91649c4c481,ffb3a7ab-6486-439f-a00c-72cf2984c4ef,31bdc6f4-2d95-4bad-975d-3e323b3a4a38,0b042a35-92e6-4e29-b926-a5758f44cb49,1b225548-27df-4117-89e7-42e1f28be2d9
tch_20200625-194027_4,3d588890-b6f0-11ea-94cc-0242ac110002,std_1593095353104_4,class_20200625-194027_4,Cuvb-47qn,6fda09ba-84d0-40a4-aa66-7f14691cb0ac,5be09772-2304-4904-a5ee-a3b73d76f155,fbfe86bb-d04d-4f94-aedc-972ac65e791c,8ea8e8d3-38e1-4c26-8b30-f47985b8d7db,f5b1c57e-09ac-4e30-ab23-9b78fbfd7215
tch_20200625-194027_9,4214b12a-b6f0-11ea-840b-0242ac110002,std_1593095361083_9,class_20200625-194027_9,X7Ea-46xD,924426e9-d52a-4b75-9353-3b0cec1c4a14,349e163d-ad6a-43c4-bb90-4329fb939c0a,8177b95c-25e2-4a23-8dca-3d1691ad5e20,8def75aa-f8de-4efb-8a38-063d2107a5e0,d929d26e-428f-4668-bd66-7b3f5db0f65e
tch_20200625-194027_10,422db7b2-b6f0-11ea-840b-0242ac110002,std_1593095361175_10,class_20200625-194027_10,qQ3z-nV4X,5119e9c6-a52b-4e63-948d-2be5775f2673,a36da3d2-5542-4980-b222-f5054cfb7760,be259238-b3d7-4344-89fb-f6f4bbc275fe,53a29daf-efdb-4d05-a484-f840185d612b,cbfaaed0-2725-4706-89a0-45d52c574eba
tch_20200625-194027_6,428af2c5-b6f0-11ea-840b-0242ac110002,std_1593095361495_6,class_20200625-194027_6,u9Ta-LZz7,b7352025-8e18-4a50-838d-d3cbfe83c62a,59ff06d2-4511-406e-860b-28695c425f44,acbbef4b-4f83-497f-8fe7-92657d289716,88aea2ce-47fe-4b83-90ea-76dbf0f325ae,d7de19b5-b88a-4c85-a525-e7749987adbf
tch_20200625-194027_8,43b801a7-b6f0-11ea-840b-0242ac110002,std_1593095363797_8,class_20200625-194027_8,uDmC-JCVq,3ac25368-5dee-45aa-8035-b715f68bfc90,345d0581-51ff-4522-823d-dfe25a84c46c,3083c0d8-d478-4921-9aee-42169fdc2f0a,d5b7c6c8-9b0b-4d2c-a22d-1dde700ad56d,74c975b8-46c8-41b5-90aa-e02e65065543
tch_20200625-194027_3,447f4914-b6f0-11ea-840b-0242ac110002,std_1593095365122_3,class_20200625-194027_3,8X7z-2hZY,5bde54a5-656f-413c-9ff7-1b196dfce561,9b662a96-c513-4bab-b27d-6391ba3faacb,f07e24e9-a5f0-4c34-bf50-cb251e014ade,70090143-d7e5-4a3f-a43a-ebaafee94192,125161a6-8be7-4add-9942-eb8142fb1c98
tch_20200625-194027_2,4619e592-b6f0-11ea-840b-0242ac110002,std_1593095367742_2,class_20200625-194027_2,aoaf-9NAq,e3d679c8-e7ac-44f5-b408-27678a1611ef,ec364678-6f97-4ef0-b0d8-a3d4a9701939,007ad82b-408d-4600-84a9-5552be065861,416f0cb9-0ddc-4d8c-876a-83094e604e0c,2a0f55ac-1425-42a1-9582-608fa4ee853a
tch_20200625-194027_7,48f7638c-b6f0-11ea-94cc-0242ac110002,std_1593095372574_7,class_20200625-194027_7,VX9i-v6Zu,73e18771-2722-432a-a9c0-b16a8a2dfbfd,ca160b3e-bf8c-4b37-8d7a-9b733ff3eeea,c6552adf-9830-46a7-9350-4666ea480421,e702fffb-b3f5-4a42-948b-a08f73a6dd83,877557ec-19cd-450a-a163-8b98b329e104
tch_20200625-194027_11,4919b849-b6f0-11ea-840b-0242ac110002,std_1593095372524_11,class_20200625-194027_11,9odK-JVoC,b2290b56-0a4f-4c64-b396-016f058b371f,f837c11c-d3cc-4ef4-9dba-1ad40a9864e7,60ff0532-5d98-4622-8bc7-e540d391aaaa,110462ab-ab56-4daf-a725-7fb156215f42,8e87d369-19fa-4f0d-957a-b44dd047e133
tch_20200625-194027_5,4dc20ac9-b6f0-11ea-94cc-0242ac110002,std_1593095380647_5,class_20200625-194027_5,zE8U-mcnF,9e8247a1-6a57-469c-acc3-a91649c4c481,ffb3a7ab-6486-439f-a00c-72cf2984c4ef,31bdc6f4-2d95-4bad-975d-3e323b3a4a38,0b042a35-92e6-4e29-b926-a5758f44cb49,1b225548-27df-4117-89e7-42e1f28be2d9
tch_20200625-194027_4,4e6d8cbe-b6f0-11ea-94cc-0242ac110002,std_1593095381758_4,class_20200625-194027_4,Cuvb-47qn,6fda09ba-84d0-40a4-aa66-7f14691cb0ac,5be09772-2304-4904-a5ee-a3b73d76f155,fbfe86bb-d04d-4f94-aedc-972ac65e791c,8ea8e8d3-38e1-4c26-8b30-f47985b8d7db,f5b1c57e-09ac-4e30-ab23-9b78fbfd7215
tch_20200625-194027_10,5108d1e8-b6f0-11ea-94cc-0242ac110002,std_1593095386165_10,class_20200625-194027_10,qQ3z-nV4X,5119e9c6-a52b-4e63-948d-2be5775f2673,a36da3d2-5542-4980-b222-f5054cfb7760,be259238-b3d7-4344-89fb-f6f4bbc275fe,53a29daf-efdb-4d05-a484-f840185d612b,cbfaaed0-2725-4706-89a0-45d52c574eba
tch_20200625-194027_6,52a961b0-b6f0-11ea-94cc-0242ac110002,std_1593095388870_6,class_20200625-194027_6,u9Ta-LZz7,b7352025-8e18-4a50-838d-d3cbfe83c62a,59ff06d2-4511-406e-860b-28695c425f44,acbbef4b-4f83-497f-8fe7-92657d289716,88aea2ce-47fe-4b83-90ea-76dbf0f325ae,d7de19b5-b88a-4c85-a525-e7749987adbf
tch_20200625-194027_9,50f570aa-b6f0-11ea-94cc-0242ac110002,std_1593095386004_9,class_20200625-194027_9,X7Ea-46xD,924426e9-d52a-4b75-9353-3b0cec1c4a14,349e163d-ad6a-43c4-bb90-4329fb939c0a,8177b95c-25e2-4a23-8dca-3d1691ad5e20,8def75aa-f8de-4efb-8a38-063d2107a5e0,d929d26e-428f-4668-bd66-7b3f5db0f65e
tch_20200625-194027_8,52f9a52c-b6f0-11ea-94cc-0242ac110002,std_1593095389397_8,class_20200625-194027_8,uDmC-JCVq,3ac25368-5dee-45aa-8035-b715f68bfc90,345d0581-51ff-4522-823d-dfe25a84c46c,3083c0d8-d478-4921-9aee-42169fdc2f0a,d5b7c6c8-9b0b-4d2c-a22d-1dde700ad56d,74c975b8-46c8-41b5-90aa-e02e65065543
tch_20200625-194027_3,548379b3-b6f0-11ea-94cc-0242ac110002,std_1593095391991_3,class_20200625-194027_3,8X7z-2hZY,5bde54a5-656f-413c-9ff7-1b196dfce561,9b662a96-c513-4bab-b27d-6391ba3faacb,f07e24e9-a5f0-4c34-bf50-cb251e014ade,70090143-d7e5-4a3f-a43a-ebaafee94192,125161a6-8be7-4add-9942-eb8142fb1c98
tch_20200625-194027_7,584318e6-b6f0-11ea-94cc-0242ac110002,std_1593095398277_7,class_20200625-194027_7,VX9i-v6Zu,73e18771-2722-432a-a9c0-b16a8a2dfbfd,ca160b3e-bf8c-4b37-8d7a-9b733ff3eeea,c6552adf-9830-46a7-9350-4666ea480421,e702fffb-b3f5-4a42-948b-a08f73a6dd83,877557ec-19cd-450a-a163-8b98b329e104
tch_20200625-194027_11,59144c72-b6f0-11ea-94cc-0242ac110002,std_1593095399646_11,class_20200625-194027_11,9odK-JVoC,b2290b56-0a4f-4c64-b396-016f058b371f,f837c11c-d3cc-4ef4-9dba-1ad40a9864e7,60ff0532-5d98-4622-8bc7-e540d391aaaa,110462ab-ab56-4daf-a725-7fb156215f42,8e87d369-19fa-4f0d-957a-b44dd047e133
tch_20200625-194027_5,5c866895-b6f0-11ea-840b-0242ac110002,std_1593095405417_5,class_20200625-194027_5,zE8U-mcnF,9e8247a1-6a57-469c-acc3-a91649c4c481,ffb3a7ab-6486-439f-a00c-72cf2984c4ef,31bdc6f4-2d95-4bad-975d-3e323b3a4a38,0b042a35-92e6-4e29-b926-a5758f44cb49,1b225548-27df-4117-89e7-42e1f28be2d9
tch_20200625-194027_4,602d2995-b6f0-11ea-840b-0242ac110002,std_1593095411554_4,class_20200625-194027_4,Cuvb-47qn,6fda09ba-84d0-40a4-aa66-7f14691cb0ac,5be09772-2304-4904-a5ee-a3b73d76f155,fbfe86bb-d04d-4f94-aedc-972ac65e791c,8ea8e8d3-38e1-4c26-8b30-f47985b8d7db,f5b1c57e-09ac-4e30-ab23-9b78fbfd7215
tch_20200625-194027_10,6156dc1f-b6f0-11ea-94cc-0242ac110002,std_1593095413516_10,class_20200625-194027_10,qQ3z-nV4X,5119e9c6-a52b-4e63-948d-2be5775f2673,a36da3d2-5542-4980-b222-f5054cfb7760,be259238-b3d7-4344-89fb-f6f4bbc275fe,53a29daf-efdb-4d05-a484-f840185d612b,cbfaaed0-2725-4706-89a0-45d52c574eba
tch_20200625-194027_9,6239c1fd-b6f0-11ea-840b-0242ac110002,std_1593095414984_9,class_20200625-194027_9,X7Ea-46xD,924426e9-d52a-4b75-9353-3b0cec1c4a14,349e163d-ad6a-43c4-bb90-4329fb939c0a,8177b95c-25e2-4a23-8dca-3d1691ad5e20,8def75aa-f8de-4efb-8a38-063d2107a5e0,d929d26e-428f-4668-bd66-7b3f5db0f65e
