folderPath,folderName,category,fileName
cup1/orgs/perf-test1-alpha/,usersubmissions,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf38_630lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf37_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf41_500lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf41_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf37_400lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf38_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf37_630lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf34_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf37_300lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf37_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perf35_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perf38_630lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perf40_630lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perf38_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perf40_630lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perf35_500lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perf38_630lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perfprod4
cup1/orgs/perf-test1-alpha/,usersubmissions,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perfprod3
cup1/orgs/perf-test1-alpha/,usersubmissions,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perf35_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perf35_500lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perfprod3
cup1/orgs/perf-test1-alpha/,usersubmissions,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perfprod4
cup1/orgs/perf-test1-alpha/,usersubmissions,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perf38_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perf38_630lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perf38_630lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perf40_630lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perf40_630lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,T1005,Id-user-49436d47-da44-41ef-92a5-69072940f423--product-perfprod3
cup1/orgs/perf-test1-alpha/,usersubmissions,T1005,Id-user-49436d47-da44-41ef-92a5-69072940f423--product-perfprod4
cup1/orgs/perf-test1-alpha/,usersubmissions,L1,Id-user-e1bbabd5-6bf2-4b24-aa25-b5dc37331691--product-perf30_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,L1,Id-user-e1bbabd5-6bf2-4b24-aa25-b5dc37331691--product-evpel1
cup1/orgs/perf-test1-alpha/,usersubmissions,L1,Id-user-e1bbabd5-6bf2-4b24-aa25-b5dc37331691--product-perf30_300lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,L2,Id-user-7dbfe3f7-ccb6-4943-af58-7a70ce74d60e--product-perfb1pe2
cup1/orgs/perf-test1-alpha/,usersubmissions,L2,Id-user-7dbfe3f7-ccb6-4943-af58-7a70ce74d60e--product-perfb1pe1
cup1/orgs/perf-test1-alpha/,usersubmissions,L2,Id-user-7dbfe3f7-ccb6-4943-af58-7a70ce74d60e--product-perf30_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,L2,Id-user-7dbfe3f7-ccb6-4943-af58-7a70ce74d60e--product-perf30_300lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,L2,Id-user-7dbfe3f7-ccb6-4943-af58-7a70ce74d60e--product-evpel1
cup1/orgs/perf-test1-alpha/,usersubmissions,L3,Id-user-4a1e051d-fadc-4a03-8bc3-b6995b79368e--product-perf29_300lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,L3,Id-user-4a1e051d-fadc-4a03-8bc3-b6995b79368e--product-perf31_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,L3,Id-user-4a1e051d-fadc-4a03-8bc3-b6995b79368e--product-perf29_300lo_3
cup1/orgs/perf-test1-alpha/,usersubmissions,L3,Id-user-4a1e051d-fadc-4a03-8bc3-b6995b79368e--product-perf31_300lo_3
cup1/orgs/perf-test1-alpha/,usersubmissions,L3,Id-user-4a1e051d-fadc-4a03-8bc3-b6995b79368e--product-perf31_300lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,L3,Id-user-4a1e051d-fadc-4a03-8bc3-b6995b79368e--product-perf29_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,L3,Id-user-4a1e051d-fadc-4a03-8bc3-b6995b79368e--product-perf29_300lo_4
cup1/orgs/perf-test1-alpha/,usersubmissions,L7,Id-user-29e62a03-a10b-4150-970b-1089651ffd8e--product-evpel1
cup1/orgs/perf-test1-alpha/,usersubmissions,L7,Id-user-29e62a03-a10b-4150-970b-1089651ffd8e--product-perf30_300lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,L7,Id-user-29e62a03-a10b-4150-970b-1089651ffd8e--product-perf30_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,L8,Id-user-1adb6073-c5c0-4d56-8e22-408591ffbf1a--product-perfb1pe2
cup1/orgs/perf-test1-alpha/,usersubmissions,L8,Id-user-1adb6073-c5c0-4d56-8e22-408591ffbf1a--product-perfb2pe1
cup1/orgs/perf-test1-alpha/,usersubmissions,L8,Id-user-1adb6073-c5c0-4d56-8e22-408591ffbf1a--product-perfb2pe2
cup1/orgs/perf-test1-alpha/,usersubmissions,L8,Id-user-1adb6073-c5c0-4d56-8e22-408591ffbf1a--product-perfb1pe1
cup1/orgs/perf-test1-alpha/,usersubmissions,L9,Id-user-33604a99-ebbe-4665-b9ae-1b3de5e7560e--product-perf30_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,L9,Id-user-33604a99-ebbe-4665-b9ae-1b3de5e7560e--product-evpel1
cup1/orgs/perf-test1-alpha/,usersubmissions,L9,Id-user-33604a99-ebbe-4665-b9ae-1b3de5e7560e--product-perf30_300lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perf32_300lo_3
cup1/orgs/perf-test1-alpha/,usersubmissions,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perf32_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perf32_300lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perf32_400lo_3
cup1/orgs/perf-test1-alpha/,usersubmissions,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perf32_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perf32_400lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perfb1pe1
cup1/orgs/perf-test1-alpha/,usersubmissions,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perfb1pe2
cup1/orgs/perf-test1-alpha/,usersubmissions,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf32_300lo_3
cup1/orgs/perf-test1-alpha/,usersubmissions,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf32_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf34_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf32_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf33_500lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf32_400lo_3
cup1/orgs/perf-test1-alpha/,usersubmissions,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf33_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf33_500lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf32_300lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf32_400lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,M3,Id-user-702d4251-c7a6-4abe-af6c-2331052d92cb--product-perf33_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,M3,Id-user-702d4251-c7a6-4abe-af6c-2331052d92cb--product-perfb1pe1
cup1/orgs/perf-test1-alpha/,usersubmissions,M3,Id-user-702d4251-c7a6-4abe-af6c-2331052d92cb--product-perf33_500lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,M3,Id-user-702d4251-c7a6-4abe-af6c-2331052d92cb--product-perfb1pe2
cup1/orgs/perf-test1-alpha/,usersubmissions,M3,Id-user-702d4251-c7a6-4abe-af6c-2331052d92cb--product-perf33_500lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf33_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perfprod3
cup1/orgs/perf-test1-alpha/,usersubmissions,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf32_400lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf33_500lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf32_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf33_500lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf34_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf32_300lo_3
cup1/orgs/perf-test1-alpha/,usersubmissions,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf32_400lo_3
cup1/orgs/perf-test1-alpha/,usersubmissions,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf32_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perfprod4
cup1/orgs/perf-test1-alpha/,usersubmissions,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf32_300lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,M5,Id-user-843a902b-bd3f-47ad-9b90-b09f7d0d625f--product-perf41_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,M5,Id-user-843a902b-bd3f-47ad-9b90-b09f7d0d625f--product-perfb1pe1
cup1/orgs/perf-test1-alpha/,usersubmissions,M5,Id-user-843a902b-bd3f-47ad-9b90-b09f7d0d625f--product-perfb1pe2
cup1/orgs/perf-test1-alpha/,usersubmissions,M5,Id-user-843a902b-bd3f-47ad-9b90-b09f7d0d625f--product-perf41_500lo_1
